config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_binary_prior_loss,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0025,25,25,20240710,stripe_target,1,scgi_ured,16,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.04,0.0,11.648916244506836,19.515300750732422,0.43900349736213684,0.004685699939727783,0.9740428844495653,11.648916244506836,0.03896242380142212,0.2686595916748047,0.38440558314323425,0.0,1.0,1.0,0.26566821336746216,0.20969288051128387,0.15007996559143066,0.5161290168762207,0.21868896484375,1.561751127243042,0.00022811710368841887,0.038734305649995804,0.11508291959762573,0.0,0.0016606851713731885,0.3655804991722107
cfg0026,26,26,20240710,stripe_target,1,scgi_ured,16,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.06,0.0,10.937859535217285,16.024803161621094,0.41018766164779663,0.004685699939727783,0.9740428844495653,10.937859535217285,0.0256253220140934,0.3300679326057434,0.3512434959411621,0.012715021148324013,1.0,0.9872849583625793,0.2612937092781067,0.17514503002166748,0.12346360087394714,0.5483871102333069,0.2198486328125,1.9154012203216553,0.00022810051450505853,0.025397220626473427,0.07590403407812119,0.0,0.0015728678554296494,0.2906523048877716
cfg0027,27,27,20240710,stripe_target,1,scgi_ured,16,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.02,0.0,11.76884651184082,21.611251831054688,0.5257744789123535,0.004685699939727783,0.9740428844495653,11.76884651184082,0.04632727429270744,0.23486873507499695,0.40082213282585144,0.0,1.0,1.0,0.2652166187763214,0.23771466314792633,0.16566616296768188,0.4516128897666931,0.2154541015625,1.0412967205047607,0.00022817790159024298,0.04609909653663635,0.14193592965602875,0.0,0.0019751330837607384,0.4052303433418274
cfg0028,28,28,20240710,stripe_target,1,scgi_ured,16,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.04,0.0,12.19227409362793,20.291833877563477,0.4409131407737732,0.004685699939727783,0.9740428844495653,12.349905967712402,0.03840773552656174,0.26547685265541077,0.38295891880989075,0.0014905226416885853,1.0,0.9985094666481018,0.26547837257385254,0.2137526124715805,0.15015029907226562,0.5161290168762207,0.2158203125,1.4571094512939453,0.00022817248827777803,0.038179561495780945,0.09080924093723297,0.0,0.0019439839525148273,0.36803382635116577
cfg0029,29,29,20240710,stripe_target,1,scgi_ured,16,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.06,0.0,10.70583438873291,16.60624885559082,0.41577696800231934,0.004685699939727783,0.9740428844495653,11.551889419555664,0.025664279237389565,0.3192598521709442,0.3489614427089691,0.012403841130435467,1.0,0.9875961542129517,0.27476489543914795,0.17903964221477509,0.12287931144237518,0.5483871102333069,0.2164306640625,2.041921854019165,0.00022816393175162375,0.02543611451983452,0.05237041413784027,0.0,0.0018892051884904504,0.2975866496562958
cfg0030,30,30,20240710,stripe_target,1,scgi_ured,17,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.02,0.0,11.418790817260742,21.04051971435547,0.5147443413734436,0.004685699939727783,0.9740428844495653,11.418790817260742,0.05049388110637665,0.23645241558551788,0.40112680196762085,0.0,1.0,1.0,0.28316184878349304,0.2361004799604416,0.16351933777332306,0.4838709533214569,0.21630859375,1.2589540481567383,0.00022815424017608166,0.05026572570204735,0.14412465691566467,0.0,0.001944881514646113,0.41540807485580444
cfg0031,31,31,20240710,stripe_target,1,scgi_ured,17,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.04,0.0,11.725317001342773,19.618206024169922,0.4401639699935913,0.004685699939727783,0.9740428844495653,11.725317001342773,0.040955085307359695,0.2671321928501129,0.38528451323509216,0.0,1.0,1.0,0.26706138253211975,0.210444375872612,0.1507834941148758,0.5161290168762207,0.21868896484375,1.5599032640457153,0.00022814283147454262,0.04072694107890129,0.11478270590305328,0.0,0.0018841568380594254,0.37307828664779663
cfg0032,32,32,20240710,stripe_target,1,scgi_ured,17,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.06,0.0,11.065655708312988,16.03667640686035,0.41038650274276733,0.004685699939727783,0.9740428844495653,11.065655708312988,0.026908935979008675,0.33029457926750183,0.3514223098754883,0.013527878560125828,1.0,0.9864721298217773,0.25882387161254883,0.17478062212467194,0.12371877580881119,0.5483871102333069,0.21978759765625,1.896101713180542,0.00022812801762484014,0.026680808514356613,0.07517886161804199,0.0,0.001788900000974536,0.295624315738678
cfg0033,33,33,20240710,stripe_target,1,scgi_ured,17,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.02,0.0,11.696160316467285,20.545021057128906,0.4475274085998535,0.004685699939727783,0.9740428844495653,11.76884651184082,0.04067707434296608,0.25790390372276306,0.388413667678833,0.000170115425135009,1.0,0.999829888343811,0.26092827320098877,0.222601979970932,0.15529592335224152,0.5161290168762207,0.21539306640625,1.0709747076034546,0.00022820013691671193,0.0404488742351532,0.13750635087490082,0.0,0.0021973242983222008,0.37987804412841797
cfg0034,34,34,20240710,stripe_target,1,scgi_ured,17,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.04,0.0,11.465522766113281,18.408634185791016,0.42620259523391724,0.004685699939727783,0.9740428844495653,12.349905967712402,0.032652128487825394,0.2917543947696686,0.36716228723526,0.001354346750304103,1.0,0.9986456632614136,0.2774384617805481,0.19818837940692902,0.13693179190158844,0.5161290168762207,0.21551513671875,1.7943135499954224,0.0002281941706314683,0.03242393583059311,0.08312668651342392,0.0,0.002165052806958556,0.3391185700893402
cfg0035,35,35,20240710,stripe_target,1,scgi_ured,17,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.06,0.0,9.637008666992188,15.123848915100098,0.4060390591621399,0.004685699939727783,0.9740428844495653,11.551889419555664,0.021326256915926933,0.3415471315383911,0.3299694359302521,0.011626261286437511,1.0,0.9883737564086914,0.283928781747818,0.16271696984767914,0.10947073251008987,0.5483871102333069,0.21636962890625,2.307516098022461,0.00022818768047727644,0.021098069846630096,0.04734988510608673,0.0,0.002107475884258747,0.27020153403282166
cfg0036,36,36,20240710,stripe_target,1,scgi_ured,18,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.02,0.0,11.438898086547852,21.02788543701172,0.5034695863723755,0.004685699939727783,0.9740428844495653,11.438898086547852,0.05181434378027916,0.23744596540927887,0.40065300464630127,0.0,1.0,1.0,0.2845528721809387,0.23558583855628967,0.1631576120853424,0.4516128897666931,0.21636962890625,1.2892287969589233,0.00022817717399448156,0.05158616602420807,0.1432957649230957,0.0,0.0021747422870248556,0.41921335458755493
cfg0037,37,37,20240710,stripe_target,1,scgi_ured,18,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.04,0.0,11.78058910369873,19.539152145385742,0.43802404403686523,0.004685699939727783,0.9740428844495653,11.78058910369873,0.04204093664884567,0.26906344294548035,0.38433513045310974,0.0,1.0,1.0,0.2671460807323456,0.20936475694179535,0.1500803679227829,0.5161290168762207,0.2186279296875,1.5738450288772583,0.0002281660126755014,0.04181277006864548,0.10569259524345398,0.0,0.0021108558867126703,0.37600862979888916
