correction,sigma_a,rho,object,projected_mean_energy,projected_covariance_trace,clean_floor_raw,clean_floor_mean_gain_cross,exact_projected_total,measured_raw_total_mean,exact_identity_abs_error,scalar_qdelta_proxy,scalar_proxy_over_exact_gain_energy,n_seeds
scgi_proxy,0.05,1.0,3,0.2173904400165886,0.8485154012626747,0.5095086583081527,-0.025318702240892114,1.5500957973465241,1.5500958226643906,2.5317866469976025e-08,1.0885053423023263,1.021202155150909,5
agc,0.05,1.0,4,0.18350457387392546,0.7008571263430934,0.5442038003208816,-0.036074838415549884,1.3924906621223503,1.3924906188520594,4.3270290905894626e-08,0.9039635730423307,1.022164995182968,5
scgi_proxy,0.05,1.0,4,0.18349291947709145,0.7009977705297127,0.5442038003208816,-0.03576716483782128,1.3929273254898644,1.392927424356973,9.886710850004476e-08,0.9041431984864947,1.0222190111232707,5
agc,0.05,1.0,5,0.25497661936726307,0.9886174345663326,0.49345120782500074,0.021008043383997258,1.7580533051425935,1.758053425720414,1.2057782039498477e-07,1.2684661479334738,1.0200001712143971,5
scgi_proxy,0.05,1.0,5,0.2551351492437067,0.9883507346714543,0.49345120782500074,0.021540016721104678,1.7584771084612667,1.7584770052305783,1.0323068844186878e-07,1.2682809756426219,1.0199399864913565,5
agc,0.05,1.0,6,0.27097942374882306,1.0431249331267536,0.4846212373521136,-0.0159054666384126,1.7828201275892777,1.7828200730598092,5.452946849615614e-08,1.3414008072752204,1.0207719046488393,5
scgi_proxy,0.05,1.0,6,0.27124538281468474,1.0427845410497314,0.4846212373521136,-0.015405965635492359,1.7832451955810376,1.7832452210178567,2.5436819095503438e-08,1.341454506675146,1.020870592299814,5
agc,0.05,1.0,7,0.309878076423028,1.201432869461584,0.526752882227022,-0.017969362877536713,2.0200944652340973,2.0200945443034555,7.906935817203475e-08,1.541759477215336,1.0201470990557153,5
scgi_proxy,0.05,1.0,7,0.30991478749932966,1.2014018606341192,0.526752882227022,-0.018366757615096745,2.019702772745374,2.0197026754036487,9.73417253469222e-08,1.5421414045616846,1.020395961671107,5
agc,0.05,1.0,8,0.28927466540161423,1.1250510434396306,0.5043874577514778,0.003698751926687108,1.9224119185194097,1.9224118062751543,1.1224425544575922e-07,1.444448639412698,1.0212984395200826,5
scgi_proxy,0.05,1.0,8,0.28968701136359143,1.124636005457611,0.5043874577514778,0.003873969756279724,1.92258444432896,1.9225844869735886,4.264462871717001e-08,1.4445259993610124,1.021355080968486,5
agc,0.05,1.0,9,0.23692832306306488,0.9147454530989246,0.5066149518944131,-0.0009394589227029306,1.6573492691336997,1.6573491615637124,1.0756998736205503e-07,1.1743604024079886,1.0196988302725825,5
scgi_proxy,0.05,1.0,9,0.23725280518998562,0.9146043568210215,0.5066149518944131,-0.0008266936713747679,1.6576454202340454,1.6576452687790248,1.5145502052504867e-07,1.1747001445796188,1.0198314368499741,5
agc,0.05,3.0,0,0.1957027389086307,0.7800751264276992,0.4923020115030484,-0.030952698805726566,1.4371271780336516,1.4371272243583537,4.6324702074329593e-08,0.9913565144358731,1.0159653643036612,5
scgi_proxy,0.05,3.0,0,0.19554193609521497,0.7800552220009256,0.4923020115030484,-0.030574991639439806,1.4373241779597494,1.4373241796305272,1.670777738382867e-09,0.9912044954382153,1.0159977273535032,5
agc,0.05,3.0,1,0.1996961942230248,0.7767782283987184,0.4980248860946312,0.039150723109684475,1.5136500318260588,1.5136499866190336,4.520702523436171e-08,0.9895953588555677,1.01343705060763,5
scgi_proxy,0.05,3.0,1,0.1998896782219256,0.776488056011687,0.4980248860946312,0.03888860453958066,1.5132912248678245,1.5132912880901839,6.322235934774767e-08,0.9896711384878826,1.013615021920491,5
agc,0.05,3.0,2,0.2235616399870168,0.8882128505879062,0.47856935164185194,-0.008312575269975283,1.5820312669467997,1.582031158741565,1.0820523477228505e-07,1.129591815140254,1.0160260239071661,5
scgi_proxy,0.05,3.0,2,0.2238974820511363,0.8884706918772113,0.47856935164185194,-0.00828298432194735,1.5826545412482522,1.5826546227501075,8.150185526467624e-08,1.1299033259109164,1.0157638023035513,5
agc,0.05,3.0,3,0.21768448673117172,0.8593748667042749,0.5095086583081527,-0.015606299406939812,1.5709617123366597,1.5709616440304945,6.830616516850796e-08,1.093811444680728,1.015553545115084,5
scgi_proxy,0.05,3.0,3,0.21741499235799444,0.8599296068835169,0.5095086583081527,-0.015096103851774536,1.5717571536978898,1.5717571277893714,2.5908518441752904e-08,1.0938591077066786,1.0153289007777029,5
agc,0.05,3.0,4,0.18346029590259597,0.7101914419611615,0.5442038003208816,-0.03773369144493015,1.400121846739709,1.4001219247432997,7.800359069776164e-08,0.9079803604519954,1.0160337880867216,5
scgi_proxy,0.05,3.0,4,0.18347374694160318,0.7105344549664937,0.5442038003208816,-0.03726911313959055,1.400942889089388,1.4009429188570408,2.9767652787171528e-08,0.9080756244150554,1.015735227570546,5
agc,0.05,3.0,5,0.25510708170150964,1.00188373078114,0.49345120782500074,0.023883228163134488,1.7743252484707848,1.774325027149463,2.2132132171392982e-07,1.2734424509085407,1.0130881135029124,5
scgi_proxy,0.05,3.0,5,0.2554349740479866,1.0019859795873236,0.49345120782500074,0.024551011931540086,1.775423173391851,1.7754231717263245,1.665526605520995e-09,1.27339787922005,1.0127061073211394,5
agc,0.05,3.0,6,0.27039995814253037,1.0567396583832587,0.4846212373521136,-0.018515855004679723,1.7932449988732229,1.7932451471047224,1.4823149951936898e-07,1.346589048162359,1.014655151119281,5
scgi_proxy,0.05,3.0,6,0.27078318496014625,1.0568256320723282,0.4846212373521136,-0.017899670407783595,1.7943303839768046,1.7943303952924061,1.131560156686362e-08,1.3467721013538245,1.0144344358635586,5
agc,0.05,3.0,7,0.3101366856097639,1.216914911740774,0.526752882227022,-0.017417221308578413,2.0363872582689817,2.0363874125080708,1.5423908905631833e-07,1.5490940086209375,1.0144346211409252,5
scgi_proxy,0.05,3.0,7,0.3102901946203064,1.2172908741548563,0.526752882227022,-0.017774623544565493,2.036559327457619,2.0365593289780444,1.5204255632284003e-09,1.5495264894428673,1.014366125056329,5
agc,0.05,3.0,8,0.29017918422706396,1.1396242914963552,0.5043874577514778,0.0011899147271906255,1.9353808482020878,1.9353809799513375,1.317492497321382e-07,1.4505796973421161,1.0145308232714885,5
scgi_proxy,0.05,3.0,8,0.2907468890963287,1.1394796848579505,0.5043874577514778,0.0012180511812803513,1.9358320828870372,1.935832216078273,1.3319123581823078e-07,1.4508045994475802,1.0143879479433857,5
agc,0.05,3.0,9,0.23747982726299718,0.9268107206208288,0.5066149518944131,0.0064822140150948325,1.6773877137933337,1.677387655638666,5.8154667748056e-08,1.179872533660553,1.0133832451058271,5
scgi_proxy,0.05,3.0,9,0.23775711122318258,0.9268892685215734,0.5066149518944131,0.0066383987027786705,1.6778997303419478,1.677899618131912,1.1221003592964962e-07,1.1800979246042853,1.013267155703447,5
agc,0.05,10.0,0,0.19610902179887182,0.7810201010118805,0.4923020115030484,-0.03173793539506597,1.4376931989187347,1.4376932663586648,6.743993008484495e-08,0.9915309676930771,1.014738937307382,5
scgi_proxy,0.05,10.0,0,0.19595001060169742,0.7810473551646913,0.4923020115030484,-0.03134899407205311,1.4379503831973839,1.4379502242941615,1.5890322235811993e-07,0.9913934633647913,1.014735042388891,5
agc,0.05,10.0,1,0.1996337142316666,0.7776745362345074,0.4980248860946312,0.04058894336645099,1.5159220799272561,1.5159221568025365,7.68752803637085e-08,0.9894748310131494,1.0124490717654044,5
scgi_proxy,0.05,10.0,1,0.1998630012016008,0.7774214423865345,0.4980248860946312,0.04033580241855617,1.515645132101323,1.5156449613930083,1.7070831459520264e-07,0.9895978315270479,1.0125995947440884,5
agc,0.05,10.0,2,0.2240593474171596,0.8893089699370247,0.47856935164185194,-0.0072255640603588675,1.5847121049356776,1.5847120675857795,3.734989806325473e-08,1.1299133675602813,1.0148603565847956,5
scgi_proxy,0.05,10.0,2,0.2243911937672747,0.8896048320146399,0.47856935164185194,-0.007206474775284367,1.585358902648482,1.5853587815908883,1.2105759372715852e-07,1.13021319436519,1.0145576538945842,5
agc,0.05,10.0,3,0.21811763113170216,0.8602768536616179,0.5095086583081527,-0.014105390961485156,1.5737977521399877,1.5737978233759808,7.123599310432382e-08,1.0941075966249956,1.0145708384577719,5
scgi_proxy,0.05,10.0,3,0.21782309209549466,0.8608834301867834,0.5095086583081527,-0.013594379819784634,1.5746208007706461,1.574620848816472,4.804582576234395e-08,1.0941565428821005,1.014322728453643,5
agc,0.05,10.0,4,0.18375665088088336,0.7109256851501556,0.5442038003208816,-0.03803969173606049,1.4008464446158602,1.4008464917370058,4.7121145652084806e-08,0.9081254735495833,1.0150255984466847,5
scgi_proxy,0.05,10.0,4,0.18376928515167007,0.7113231548696941,0.5442038003208816,-0.03755981272520559,1.40173642761704,1.4017364449853382,1.7368298133035864e-08,0.9082123651395074,1.0146576202987818,5
agc,0.05,10.0,5,0.255448441242285,1.0030554056816139,0.49345120782500074,0.024033962329875397,1.7759890170787749,1.7759890581133129,4.10345379897592e-08,1.2734232032027308,1.0118548356568782,5
scgi_proxy,0.05,10.0,5,0.2557929810311181,1.003225057569517,0.49345120782500074,0.024715361034783626,1.7771846074604194,1.777184704892592,9.743217255220316e-08,1.2734097233114905,1.0114308804716186,5
agc,0.05,10.0,6,0.2706972390668102,1.0578503561996333,0.4846212373521136,-0.019328552851172607,1.7938402797673847,1.7938402987156834,1.894829870785486e-08,1.3465671292960928,1.0135633334431164,5
scgi_proxy,0.05,10.0,6,0.2710925516240351,1.0580179062648312,0.4846212373521136,-0.018691422294374767,1.795040272946605,1.7950403331250162,6.017841114314137e-08,1.3467771113197522,1.0132920881978065,5
agc,0.05,10.0,7,0.31067714090607446,1.218174807665381,0.526752882227022,-0.01765417921786024,2.0379506515806174,2.037950716617579,6.503696159398942e-08,1.549393747931517,1.013436094567074,5
scgi_proxy,0.05,10.0,7,0.31083882791124695,1.2186284829883813,0.526752882227022,-0.018000358872280648,2.03821983425437,2.038219809188277,2.506609275698679e-08,1.549837102061505,1.0133182259056555,5
agc,0.05,10.0,8,0.2906390497476262,1.1408358054837038,0.5043874577514778,0.0007137850347884248,1.9365760980175963,1.9365762780031326,1.7998553625275804e-07,1.450640792579586,1.0133889444709518,5
scgi_proxy,0.05,10.0,8,0.2912172951653569,1.1407496504047252,0.5043874577514778,0.0007232176355592842,1.937077620957119,1.9370774859798985,1.3497722051170058e-07,1.4508959601096285,1.0132188907000297,5
agc,0.05,10.0,9,0.2379244211520432,0.927779092373001,0.5066149518944131,0.0071713683517960515,1.6794898337712532,1.679489796814868,3.6956385063291464e-08,1.180069637456065,1.012323994707349,5
scgi_proxy,0.05,10.0,9,0.23818405360544964,0.9279022911440304,0.5066149518944131,0.0073340797264447284,1.6800353763703382,1.6800353766586507,2.8831248499727735e-10,1.1802819891098515,1.0121737506182882,5
agc,0.1,0.001,0,0.017767565885901185,0.05568594790800157,0.4923020115030484,-0.007282898691012016,0.5584726266059392,0.5584725845081762,4.2097763053305925e-08,0.07501022999567085,1.0211932162447117,5
scgi_proxy,0.1,0.001,0,0.01769919188832415,0.055651759952288035,0.4923020115030484,-0.007236337507021728,0.5584166258366389,0.5584165287183296,9.711830928349485e-08,0.0749300332967486,1.0215277568526675,5
agc,0.1,0.001,1,0.016664502471066305,0.05551610511398575,0.4980248860946312,-0.013142101297578418,0.5570633923821049,0.5570633695296424,2.2852462477906954e-08,0.07375397216983748,1.0217976079368893,5
scgi_proxy,0.1,0.001,1,0.016574913873465442,0.05544758001251447,0.4980248860946312,-0.013106907496067351,0.5569404724845439,0.5569404446749869,2.780955699055454e-08,0.07360574547243631,1.0219827376286479,5
agc,0.1,0.001,2,0.02173681505494085,0.06362484656347371,0.47856935164185194,-0.0080868100480109,0.5558442032122556,0.5558441437998696,5.9412386010926355e-08,0.08756463519135872,1.0258075291785198,5
scgi_proxy,0.1,0.001,2,0.021725436674301313,0.06359274903903842,0.47856935164185194,-0.008105977600940822,0.5557815597542508,0.5557814563196356,1.0343461520623265e-07,0.08750609644876967,1.0256441310505722,5
agc,0.1,0.001,3,0.02433672996964468,0.06125516028087632,0.5095086583081527,-0.012462516183022989,0.5826380323756508,0.5826380317346801,6.409707209442672e-10,0.08785104538687326,1.026394499873059,5
scgi_proxy,0.1,0.001,3,0.024055588363978034,0.061161101220052506,0.5095086583081527,-0.011821620314509455,0.5829037275776738,0.582903720111368,7.466305795844619e-09,0.08750629254948496,1.026868011144656,5
agc,0.1,0.001,4,0.018572223628672717,0.05080684683849974,0.5442038003208816,-0.01192727205162251,0.6016555987364317,0.6016556124327421,1.3696310419142321e-08,0.07157054657461343,1.0315869914757347,5
scgi_proxy,0.1,0.001,4,0.01843876248244468,0.05081112837571271,0.5442038003208816,-0.011592150902888359,0.6018615402761506,0.6018615882588068,4.798265618166653e-08,0.0714470750656147,1.0317283418100651,5
agc,0.1,0.001,5,0.023633916661482363,0.07143819765067215,0.49345120782500074,-0.019603499632199574,0.5689198225049557,0.5689197807135882,4.179136747772816e-08,0.09729021773543522,1.0233307467634296,5
scgi_proxy,0.1,0.001,5,0.023504232390774593,0.07146021076620189,0.49345120782500074,-0.01926443054684957,0.5691512204351277,0.5691511955663453,2.4868782366738174e-08,0.09714059357763075,1.022915423376485,5
agc,0.1,0.001,6,0.02522412559074564,0.07547089784625825,0.4846212373521136,-0.01304641190717998,0.5722698488819375,0.5722698351235327,1.3758404859842699e-08,0.10277630030579751,1.0206691135048565,5
scgi_proxy,0.1,0.001,6,0.025190108915724835,0.07545747153490176,0.4846212373521136,-0.01271605076519133,0.5725527670375489,0.5725528064432213,3.940567239180126e-08,0.10268807915436438,1.0202736985290846,5
agc,0.1,0.001,7,0.02955841203297851,0.08699863900596708,0.526752882227022,-0.021386926015377897,0.6219230072505897,0.6219230427353123,3.548472260472835e-08,0.11952736942707486,1.02548381553628,5
scgi_proxy,0.1,0.001,7,0.029490048614312366,0.0868766592974883,0.526752882227022,-0.0213190261419604,0.6218005639968623,0.6218005977947098,3.379784740964453e-08,0.11939816756441325,1.0260509187465392,5
agc,0.1,0.001,8,0.02723109864057089,0.08149945203008069,0.5043874577514778,-0.017081117406877393,0.5960368910152519,0.5960369617856099,7.077035801827947e-08,0.11095888149248935,1.0204940636103965,5
scgi_proxy,0.1,0.001,8,0.027133099585389585,0.08149382997602385,0.5043874577514778,-0.016913596232525516,0.5961007910803657,0.5961009763377101,1.852573443539285e-07,0.11085244982192698,1.0204877397299104,5
agc,0.1,0.001,9,0.02481760035612809,0.06617335579800268,0.5066149518944131,-0.01108864963482013,0.5865172584137238,0.5865172070281663,5.1385557475747135e-08,0.0924430905887549,1.0159591073223182,5
scgi_proxy,0.1,0.001,9,0.024768076297115593,0.06613105762194271,0.5066149518944131,-0.010913514704807116,0.5866005711086643,0.5866004778152617,9.329340255881391e-08,0.09232377441218394,1.0156727620132686,5
agc,0.1,0.003,0,0.04731459503552959,0.16689861253766713,0.4923020115030484,-0.006247409258019959,0.7002678098182252,0.7002678168909833,7.0727580459006845e-09,0.21874706328458884,1.0211651548602245,5
scgi_proxy,0.1,0.003,0,0.04703002128577059,0.16659903632614226,0.4923020115030484,-0.006292681082325594,0.6996383880326357,0.699638362477444,2.5555191629500484e-08,0.2183396148426654,1.0220501709056355,5
agc,0.1,0.003,1,0.045593636159010104,0.16638990505117493,0.4980248860946312,-0.016659609018908363,0.693348818285908,0.6933487291151705,8.917073746061988e-08,0.21638784801375366,1.0207766451037898,5
scgi_proxy,0.1,0.003,1,0.045288159471884554,0.16598899503643755,0.4980248860946312,-0.016664463665790955,0.6926375769371624,0.6926374645216872,1.1241547526186224e-07,0.21586847584427463,1.02173127211334,5
agc,0.1,0.003,2,0.055805045147119904,0.19069372185433645,0.47856935164185194,-0.00919427384785383,0.7158738447954545,0.7158739282680484,8.347259394803075e-08,0.2520634762027605,1.0225749981186367,5
scgi_proxy,0.1,0.003,2,0.05563883505206933,0.1903890027835656,0.47856935164185194,-0.009151222586962606,0.7154459668905242,0.7154459870021419,2.0111617704543505e-08,0.25167002118948656,1.0229331095354381,5
agc,0.1,0.003,3,0.057659149572824885,0.18360795346745432,0.5095086583081527,-0.01306065556609151,0.7377151057823403,0.7377150165930816,8.918925875622818e-08,0.2471878895387532,1.0245403804491553,5
scgi_proxy,0.1,0.003,3,0.05685853280713304,0.1831111780860308,0.5095086583081527,-0.011771016429337661,0.737707352771979,0.7377072925018929,6.027008603304296e-08,0.24612437770395407,1.0256476819006974,5
agc,0.1,0.003,4,0.04573179478715871,0.15226646702183375,0.5442038003208816,-0.011893834158913704,0.7303082279709604,0.7303082549964929,2.7025532478575087e-08,0.2032650345786388,1.0266000959883534,5
scgi_proxy,0.1,0.003,4,0.04549733383928385,0.15212551712974798,0.5442038003208816,-0.011543380350091094,0.7302832709398224,0.7302832665262857,4.413536647263072e-09,0.20298259027306645,1.0271210504137223,5
agc,0.1,0.003,5,0.06295947155119416,0.2140782328055903,0.49345120782500074,-0.02888202091802294,0.7416068912637623,0.7416068733766992,1.7887063163968264e-08,0.2832979888980502,1.022597229340319,5
scgi_proxy,0.1,0.003,5,0.06273038873371292,0.2139202329211571,0.49345120782500074,-0.028507674426586655,0.7415941550532841,0.7415940648117925,9.02414916126304e-08,0.282918238465389,1.0226553505393456,5
agc,0.1,0.003,6,0.0660666694337767,0.2262296862897769,0.4846212373521136,-0.012930021517194468,0.7639875715584726,0.7639876222112714,5.0652798733175075e-08,0.2983644776156861,1.0207601695105344,5
scgi_proxy,0.1,0.003,6,0.06581400810728903,0.22588545317280026,0.4846212373521136,-0.01251421532379473,0.7638064833084082,0.7638065694125226,8.610411439402554e-08,0.2978060383342001,1.020934481768711,5
agc,0.1,0.003,7,0.07549895350632056,0.2607616441712709,0.526752882227022,-0.02584846036192079,0.8371650195426926,0.8371651148721396,9.532944700296753e-08,0.34390078075287267,1.0227210179487238,5
scgi_proxy,0.1,0.003,7,0.07510347016741457,0.26011738307613863,0.526752882227022,-0.025627161610722617,0.8363465738598526,0.8363466691634501,9.530359756926288e-08,0.34319931787803587,1.0238006214627882,5
agc,0.1,0.003,8,0.07190305581466343,0.24426140078358688,0.5043874577514778,-0.020051463554617305,0.800500450795111,0.8005005182873395,6.749222847268754e-08,0.3227581065759615,1.020855127260841,5
scgi_proxy,0.1,0.003,8,0.07168183103782652,0.2439700751684143,0.5043874577514778,-0.019754354760466768,0.800285009197252,0.800285027651342,1.845409003387033e-08,0.3224068762083182,1.021400060855846,5
agc,0.1,0.003,9,0.06124047704343558,0.19832518280927497,0.5066149518944131,-0.010634776082965246,0.7555458356641584,0.7555457315032857,1.0416087270481711e-07,0.2646578653239875,1.019618178591754,5
scgi_proxy,0.1,0.003,9,0.061158391217185186,0.19795882370794343,0.5066149518944131,-0.010644350392948403,0.7550878164265935,0.7550877848030908,3.1623502705357964e-08,0.2642328337781741,1.0197424893383622,5
agc,0.1,0.01,0,0.14852905636667896,0.5434413223458209,0.4923020115030484,-0.004444884890551024,1.1798275053249971,1.1798274738167707,3.1508226472354295e-08,0.7054127443876713,1.019426215469198,5
scgi_proxy,0.1,0.01,0,0.14807281137850786,0.5409334016109204,0.4923020115030484,-0.00494111170440787,1.1763671127880688,1.1763671647983855,5.2010316720085825e-08,0.7032426295282773,1.0206622469731887,5
agc,0.1,0.01,1,0.14571056492285303,0.5417320433216986,0.4980248860946312,-0.019274600599083667,1.1661928937400994,1.1661928062567837,8.748331570274104e-08,0.7001211845058035,1.0184431050813505,5
scgi_proxy,0.1,0.01,1,0.14523142106831416,0.5389820128602388,0.4980248860946312,-0.01960998438971055,1.162628335633474,1.16262828081884,5.4814633942967816e-08,0.6978872739253618,1.0199847581452728,5
agc,0.1,0.01,2,0.17128806670184768,0.620963967697992,0.47856935164185194,-0.010955959843988589,1.2598654261977031,1.2598654150263435,1.117135961514748e-08,0.8077934203027944,1.0196167194631793,5
scgi_proxy,0.1,0.01,2,0.17132411922110183,0.6183593689381357,0.47856935164185194,-0.011087187330510177,1.2571656524705794,1.2571656165113443,3.595923514509991e-08,0.805868408817058,1.0204954527991306,5
agc,0.1,0.01,3,0.17025653857662182,0.5978396432523756,0.5095086583081527,-0.014459798768082132,1.2631450413690681,1.2631450171060357,2.4263032472049417e-08,0.7850554873761858,1.0220796639124083,5
scgi_proxy,0.1,0.01,3,0.16892760372254056,0.5948358784307273,0.5095086583081527,-0.012052975136214075,1.2612191653252065,1.261219169437622,4.112415519230694e-09,0.781722484155521,1.0235138264945867,5
agc,0.1,0.01,4,0.13900797378500904,0.49597839963383805,0.5442038003208816,-0.01202144012549158,1.1671687336142371,1.1671687725586573,3.8944420133191215e-08,0.6490089604526713,1.022083288115814,5
scgi_proxy,0.1,0.01,4,0.13899806280262506,0.4942089261927633,0.5442038003208816,-0.012110608821104854,1.165300180495165,1.1653001497054505,3.0789714555723435e-08,0.6478100312422858,1.023062035796645,5
agc,0.1,0.01,5,0.1942415300172693,0.6969938204616647,0.49345120782500074,-0.042877452929177114,1.3418091053747576,1.3418090767803617,2.859439596214486e-08,0.9099601495020548,1.021009937513204,5
scgi_proxy,0.1,0.01,5,0.19453222677561435,0.6945942405343518,0.49345120782500074,-0.0430047386368761,1.3395729364980906,1.3395729670527807,3.0554690111372906e-08,0.9083776022932043,1.021651739871699,5
agc,0.1,0.01,6,0.2038474917684252,0.7369633525105501,0.4846212373521136,-0.008696164827156183,1.4167359168039328,1.4167359067018466,1.0102086278607203e-08,0.9588340538708614,1.0191571023032784,5
scgi_proxy,0.1,0.01,6,0.20376959968437744,0.7335332046671108,0.4846212373521136,-0.008170607889752471,1.4137534338138495,1.4137534746959823,4.08821327901876e-08,0.9560979514056305,1.0200523747148569,5
agc,0.1,0.01,7,0.23353489505659034,0.8492506336991694,0.526752882227022,-0.0328432804350449,1.576695130547737,1.5766951727285599,4.218082283458102e-08,1.1037107603052172,1.019325370531598,5
scgi_proxy,0.1,0.01,7,0.2329667125940047,0.8450123882312925,0.526752882227022,-0.03306094694510773,1.5716710361072117,1.5716710514735044,1.5366292682728044e-08,1.1005075159736402,1.0208987494572903,5
agc,0.1,0.01,8,0.22175977233820127,0.7953193107560306,0.5043874577514778,-0.02013574678096358,1.5013307940647462,1.5013308046310914,1.0566345132190236e-08,1.0368828835659167,1.0194712493854818,5
scgi_proxy,0.1,0.01,8,0.22199733562006854,0.7922434640897902,0.5043874577514778,-0.019905234604291226,1.4987230228570452,1.4987231022747634,7.941771817954191e-08,1.0351336449570532,1.0205994920073922,5
agc,0.1,0.01,9,0.18354167358318818,0.6457628436104039,0.5066149518944131,-0.00872630398186495,1.3271931651061404,1.3271929905977418,1.745083986204321e-07,0.8454098289289561,1.0194202628846942,5
scgi_proxy,0.1,0.01,9,0.18383886604979002,0.6428048581575109,0.5066149518944131,-0.009588663764564777,1.3236700123371492,1.3236700393637668,2.7026617610559356e-08,0.8432869541407305,1.0201334982000734,5
agc,0.1,0.03,0,0.3868214374462337,1.4031059845065452,0.4923020115030484,-0.007787334281843641,2.2744420991739833,2.2744420472310045,5.1942978807062445e-08,1.8166146283554832,1.014909658389159,5
scgi_proxy,0.1,0.03,0,0.38841250390067855,1.3981609217388886,0.4923020115030484,-0.009270399011355825,2.26960503813126,2.2696051820715106,1.439402508296439e-07,1.814808218413008,1.0158038804161287,5
agc,0.1,0.03,1,0.3831018800632524,1.3983975392117263,0.4980248860946312,-0.004455476280852368,2.2750688290887573,2.2750687078564793,1.2123227799420988e-07,1.8048138417000226,1.0130869660538717,5
scgi_proxy,0.1,0.03,1,0.3844007060796136,1.393285972863596,0.4980248860946312,-0.006252608490130565,2.2694589565477106,2.269458804019763,1.5252794760556299e-07,1.8032884241341458,1.0144017196585824,5
agc,0.1,0.03,2,0.44041797932238624,1.604707662846678,0.47856935164185194,-0.008899666164076177,2.51479532764684,2.5147955280463505,2.0039951031947112e-07,2.0734303830867318,1.01384009878613,5
scgi_proxy,0.1,0.03,2,0.44313788402369164,1.599499216322104,0.47856935164185194,-0.009667350043492213,2.5115391019441553,2.5115391436379046,4.169374934193115e-08,2.0727111494485024,1.0147231483740384,5
agc,0.1,0.03,3,0.43250156865218364,1.5446888949986208,0.5095086583081527,-0.016257254759068123,2.470441867199889,2.4704419138542475,4.66543585986301e-08,2.009555938209162,1.0163694267969492,5
scgi_proxy,0.1,0.03,3,0.4337511956470961,1.5398822378786887,0.5095086583081527,-0.014478764247641274,2.468663327586296,2.4686632904163774,3.716991869850972e-08,2.0079193328892075,1.0173719692730239,5
agc,0.1,0.03,4,0.3589069751453431,1.2820918419926841,0.5442038003208816,-0.013020691900488256,2.1721819255584207,2.1721820169719948,9.141357404374162e-08,1.6661434337465033,1.0153227512085166,5
scgi_proxy,0.1,0.03,4,0.3609931306803699,1.2791623618322683,0.5442038003208816,-0.01386994561675184,2.170489347216768,2.1704892361864605,1.1103030761461241e-07,1.6666591146746481,1.0161592131252188,5
agc,0.1,0.03,5,0.4974240176810087,1.8009406264696495,0.49345120782500074,-0.0435229094274611,2.748292942548198,2.7482930141325554,7.158435755272308e-08,2.3351059893032864,1.0159858642300887,5
scgi_proxy,0.1,0.03,5,0.5012576164815888,1.7960281334848889,0.49345120782500074,-0.04521813162943385,2.7455188261620442,2.7455187772211627,4.894088156959242e-08,2.3356558313597495,1.0167023546782683,5
agc,0.1,0.03,6,0.5279036324324794,1.9045859932820408,0.4846212373521136,0.006728907051331686,2.923839770117965,2.9238398294977785,5.9379813510673785e-08,2.4659367443747593,1.013750158811228,5
scgi_proxy,0.1,0.03,6,0.5313003919325697,1.8972537180797902,0.4846212373521136,0.006591720918027833,2.919767068282501,2.91976704817502,2.0107481013553752e-08,2.4645416003143796,1.0148184840328045,5
agc,0.1,0.03,7,0.6051192183049722,2.1943615524610376,0.526752882227022,-0.03177624319586652,3.2944574097971655,3.2944572798961653,1.2990100017873374e-07,2.837400437864928,1.0135452500674054,5
scgi_proxy,0.1,0.03,7,0.6075105780323662,2.1861963662013038,0.526752882227022,-0.03423346755980153,3.2862263589008904,3.286226063399596,2.955012945449198e-07,2.835455457193688,1.0149437696198553,5
agc,0.1,0.03,8,0.5681815537731313,2.054825002717905,0.5043874577514778,0.00043238627258035005,3.1278264005150946,3.1278266702447572,2.697296626053003e-07,2.6619075734229276,1.01483069755797,5
scgi_proxy,0.1,0.03,8,0.5721638602577638,2.048595675428729,0.5043874577514778,-0.0001310579171085219,3.125015935520862,3.125016295879759,3.6035889694474577e-07,2.66251971855187,1.015934381730462,5
agc,0.1,0.03,9,0.4681361465666214,1.6684771928104951,0.5066149518944131,-0.002408602525029886,2.6408196887465,2.6408197985184167,1.0977191688965604e-07,2.1674844898903927,1.0144486369828039,5
scgi_proxy,0.1,0.03,9,0.4715886060786525,1.6624452625598538,0.5066149518944131,-0.005072593293405141,2.6355762272395142,2.635576415672979,1.88433464831661e-07,2.166540543407474,1.015232501811092,5
agc,0.1,0.1,0,0.7198162957049771,2.5499885026651365,0.4923020115030484,-0.021573862856890478,3.7405329470162716,3.740533030886545,8.387027339296083e-08,3.2905125685192855,1.0063330294699837,5
scgi_proxy,0.1,0.1,0,0.7233147988342977,2.554546459451961,0.4923020115030484,-0.022855243209656925,3.7473080265796503,3.7473082111293485,1.8454969819003963e-07,3.2999520104853652,1.006739379875601,5
agc,0.1,0.1,1,0.7181963338840361,2.544793553392801,0.4980248860946312,0.04625181715628478,3.807266590527753,3.8072666505568415,6.002908836677534e-08,3.2731263661746666,1.003106500249159,5
scgi_proxy,0.1,0.1,1,0.721393099520018,2.5499031672783694,0.4980248860946312,0.044595248420820445,3.8139164013138385,3.8139163023639826,9.894985586456073e-08,3.282851920184421,1.0035324386553783,5
