config_id,object,object_index,step,loss,cnr,proxy_mean,proxy_std,proxy_min,proxy_max,proxy_range,proxy_tv_l1,proxy_roughness_l2,proxy_otsu_score,proxy_otsu_threshold,proxy_otsu_fg_fraction,proxy_hist_entropy,proxy_data_loss,proxy_aug_loss,proxy_denoiser_mse,proxy_binary_prior_loss,proxy_net_delta_mse,proxy_dual_abs_mean
cfg0000,stripe_target,1,1,0.00024273211602121592,2.5349061489105225,0.489809513092041,0.14695879817008972,0.0,1.0,1.0,0.2643809914588928,0.05748718976974487,0.015324728563427925,0.5161290168762207,0.3721923828125,2.928647518157959,0.00022781564621254802,1.4916471627657302e-05,0.11192744970321655,0.0,2.3675722331972793e-05,0.0037160541396588087
cfg0000,stripe_target,1,2,0.0002507458266336471,2.573543071746826,0.48868876695632935,0.14989830553531647,0.0,1.0,1.0,0.2689805328845978,0.059610530734062195,0.01614644005894661,0.5161290168762207,0.37030029296875,2.944516181945801,0.00022777574486099184,2.297009268659167e-05,0.11214673519134521,0.0,1.0752972229965962e-05,0.006043886765837669
cfg0000,stripe_target,1,3,0.0002602228196337819,2.6073269844055176,0.48437201976776123,0.15302999317646027,0.0,1.0,1.0,0.27416276931762695,0.06204812228679657,0.017084160819649696,0.5161290168762207,0.3607177734375,2.959798574447632,0.00022773091041017324,3.249190194765106e-05,0.11235302686691284,0.0,1.8595423171063885e-05,0.009404957294464111
cfg0000,stripe_target,1,4,0.0002937749959528446,2.6377358436584473,0.47874289751052856,0.15634913742542267,0.0,1.0,1.0,0.2797532379627228,0.0647445023059845,0.01811235584318638,0.5161290168762207,0.35260009765625,2.974952220916748,0.0002276943123433739,6.608069816138595e-05,0.11253952980041504,0.0,2.7470676286611706e-05,0.014324665069580078
cfg0000,stripe_target,1,5,0.0003602818469516933,2.6668381690979004,0.47375792264938354,0.15988369286060333,0.0,1.0,1.0,0.28562018275260925,0.06765739619731903,0.01920498162508011,0.5161290168762207,0.34674072265625,2.988682270050049,0.00022766939946450293,0.00013261244748719037,0.11270396411418915,0.0,2.302524444530718e-05,0.01961519941687584
cfg0000,stripe_target,1,6,0.0004380611062515527,2.695512294769287,0.47047173976898193,0.16360969841480255,0.0,1.0,1.0,0.2916167974472046,0.07073384523391724,0.02042163908481598,0.5161290168762207,0.3443603515625,3.000243663787842,0.0002276649756822735,0.0002103961305692792,0.11284707486629486,0.0,1.4031667888048105e-05,0.024381667375564575
cfg0000,stripe_target,1,7,0.0005089157493785024,2.723851203918457,0.4694123864173889,0.16746556758880615,0.0,1.0,1.0,0.2975829541683197,0.07390653342008591,0.021789684891700745,0.5161290168762207,0.34521484375,3.0119996070861816,0.00022767900372855365,0.00028123671654611826,0.11297033727169037,0.0,9.681434676167555e-06,0.028317101299762726
cfg0000,stripe_target,1,8,0.0005649015656672418,2.751560926437378,0.4708021283149719,0.17136751115322113,0.0,1.0,1.0,0.3033630847930908,0.0770961120724678,0.023219125345349312,0.5161290168762207,0.34893798828125,3.0211572647094727,0.00022769736824557185,0.00033720419742166996,0.11307516694068909,0.0,1.5787903976161033e-05,0.031526364386081696
cfg0000,stripe_target,1,9,0.0006095085991546512,2.778012275695801,0.47461599111557007,0.17521682381629944,0.0,1.0,1.0,0.3088071048259735,0.08021516352891922,0.024680791422724724,0.5161290168762207,0.35430908203125,3.028956174850464,0.00022772091324441135,0.0003817876859102398,0.11316279321908951,0.0,3.513660340104252e-05,0.03425327315926552
cfg0000,stripe_target,1,10,0.00065744633320719,2.8022890090942383,0.48054081201553345,0.17889618873596191,0.0,1.0,1.0,0.31377291679382324,0.0831676572561264,0.026048092171549797,0.5161290168762207,0.36083984375,3.0337796211242676,0.00022774867829866707,0.0004296976840123534,0.11323430389165878,0.0,6.619225314352661e-05,0.03658657148480415
