sigma_a,correction,challenger,baseline,rho_star_first_ge,boundary_status,max_margin_db,min_margin_db,points
0.05,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-1.1465744751136242,-13.492846657754583,9
0.05,scgi_frozen,dct_paired,hadamard_paired,0.001,left_censored,0.11188150739826597,-2.7209866370945868,9
0.05,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,8.937048227115106,0.21567450053368376,9
0.05,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-3.483371170790443,-29.12794367864737,9
0.05,scgi_proxy,random_binary,hadamard_paired,,not_reached,-2.376215977349288,-29.253158830745093,9
0.05,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-1.333495256126751,-23.39083957061966,9
0.05,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-1.8565690761980758,-2.827376342857683,9
0.05,scgi_proxy,srht_paired,hadamard_paired,0.3,observed,0.10753297570200004,-0.17403892578276015,9
0.1,agc,random_uniform,hadamard_paired,,not_reached,-0.9763576960260743,-10.218762376512519,9
0.1,agc,random_binary,hadamard_paired,,not_reached,-0.09819088956713351,-9.83143245263599,9
0.1,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.5005705202768436,-3.0882783936940825,9
0.1,agc,dct_paired,hadamard_paired,,not_reached,-0.8583809307606494,-2.5077468524840434,9
0.1,agc,srht_paired,hadamard_paired,0.001,left_censored,13.267668021454163,0.5316364548035626,9
0.1,none,random_uniform,hadamard_paired,,not_reached,-1.3738168995549138,-21.811609863688865,9
0.1,none,random_binary,hadamard_paired,,not_reached,-0.4531756454205258,-20.61817678245673,9
0.1,none,fourier_fourstep,hadamard_paired,,not_reached,-0.340189227664343,-14.123356579649748,9
0.1,none,dct_paired,hadamard_paired,,not_reached,-0.218686826518649,-2.2382660550333426,9
0.1,none,srht_paired,hadamard_paired,0.1,observed,0.15858747128225836,-0.11944020086311724,9
0.1,pairwise,dct_paired,hadamard_paired,,not_reached,-0.9045289460876731,-3.0033886646526113,9
0.1,pairwise,srht_paired,hadamard_paired,0.001,left_censored,0.12979353064867638,0.020649999473022262,9
0.1,reference_k2,random_uniform,hadamard_paired,,not_reached,-1.731498112795995,-26.33376353913346,9
0.1,reference_k2,random_binary,hadamard_paired,,not_reached,-0.6510603750292994,-26.453197699842,9
0.1,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.29091450396535556,-21.70811559026096,9
0.1,reference_k2,dct_paired,hadamard_paired,,not_reached,-1.119295245667157,-3.0081781370642773,9
0.1,reference_k2,srht_paired,hadamard_paired,0.001,left_censored,0.10464957570154709,0.012682636637727285,9
0.1,reference_k32,random_uniform,hadamard_paired,,not_reached,-1.676133878187505,-23.603337482366115,9
0.1,reference_k32,random_binary,hadamard_paired,,not_reached,-0.9603425591344621,-23.549196228642373,9
0.1,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.32348697254659164,-18.76489433966109,9
0.1,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.8484697866970254,-2.9580473270178373,9
0.1,reference_k32,srht_paired,hadamard_paired,0.3,observed,0.10902804052874338,-0.18647646234266801,9
0.1,reference_k8,random_uniform,hadamard_paired,,not_reached,-1.6135070469566788,-23.910243854043983,9
0.1,reference_k8,random_binary,hadamard_paired,,not_reached,-0.8115694093125825,-23.981987505546112,9
0.1,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.38493777390426587,-19.257158386379384,9
0.1,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.8754885820849889,-3.0105986018590727,9
0.1,reference_k8,srht_paired,hadamard_paired,0.1,observed,0.13955542545951083,-0.04104011170685595,9
0.1,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-1.331228134919062,-18.130493353454813,9
0.1,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.4476806270805387,-18.028055321771927,9
0.1,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.38412775598683524,-11.925940304098859,9
0.1,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.8987475202204216,-2.64476301129449,9
0.1,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,4.982992875645046,0.17460834488666777,9
0.1,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-1.384195767353674,-23.423171542164315,9
0.1,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.5077692944872272,-23.35126338634847,9
0.1,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.47966490194673383,-17.460234570308188,9
0.1,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.8627384484784333,-2.813743419161561,9
0.1,scgi_proxy,srht_paired,hadamard_paired,0.1,observed,0.14690945890112062,-0.1666718682570476,9
0.15,agc,random_uniform,hadamard_paired,,not_reached,-0.49096761476650563,-10.29401880730552,9
0.15,agc,random_binary,hadamard_paired,3.0,observed,0.048359329866528356,-9.746525673565346,9
0.15,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.2510394699325289,-3.101932075227758,9
0.15,agc,dct_paired,hadamard_paired,,not_reached,-0.42616153619293584,-2.474162793829297,9
0.15,agc,srht_paired,hadamard_paired,0.001,left_censored,10.096539029655005,0.32175323305984094,9
0.15,none,random_uniform,hadamard_paired,,not_reached,-0.697608247030244,-19.119918158911137,9
0.15,none,random_binary,hadamard_paired,,not_reached,-0.12928353064520515,-17.977847711778395,9
0.15,none,fourier_fourstep,hadamard_paired,,not_reached,-0.13941911710123733,-10.623785410081659,9
0.15,none,dct_paired,hadamard_paired,,not_reached,-0.2959977144812562,-2.0253617770912165,9
0.15,none,srht_paired,hadamard_paired,0.03,observed,0.16536225641935687,-0.09540814314522095,9
0.15,pairwise,dct_paired,hadamard_paired,,not_reached,-0.47796408046141714,-2.9915769969175052,9
0.15,pairwise,srht_paired,hadamard_paired,0.001,left_censored,0.12025160562039616,0.024116337718510295,9
0.15,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.9223059074962787,-22.832617725859993,9
0.15,reference_k2,random_binary,hadamard_paired,,not_reached,-0.19170827656667022,-22.94061693538034,9
0.15,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.12326492394698363,-18.228790876855307,9
0.15,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.6164714009450751,-3.0051617214062247,9
0.15,reference_k2,srht_paired,hadamard_paired,0.001,left_censored,0.09935180061336979,0.01449280355520699,9
0.15,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.8495577093277742,-20.39674026406294,9
0.15,reference_k32,random_binary,hadamard_paired,,not_reached,-0.45979008048309034,-20.155298525648636,9
0.15,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.12211064767721602,-15.373171669757905,9
0.15,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.41685823142852385,-2.9432215486170925,9
0.15,reference_k32,srht_paired,hadamard_paired,0.3,observed,0.11202392613576428,-0.1826157449284338,9
0.15,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.8223189714879577,-20.48381901977185,9
0.15,reference_k8,random_binary,hadamard_paired,,not_reached,-0.35694780972129436,-20.494284533859492,9
0.15,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.17108528529031375,-15.837556166172487,9
0.15,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.44316761200952826,-3.0003119714286512,9
0.15,reference_k8,srht_paired,hadamard_paired,0.03,observed,0.13728129224079666,-0.036998019120936476,9
0.15,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.6739344614266862,-16.918604736612814,9
0.15,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.13115866265567888,-16.55541998429902,9
0.15,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.1728063769843633,-10.312869063351595,9
0.15,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.4519679829604577,-2.6299530988847586,9
0.15,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,3.2288314862848715,0.13779761413904268,9
0.15,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.703420035330085,-20.347083438951262,9
0.15,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.16476332832748675,-20.01476863451648,9
0.15,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.22631886594928297,-14.106938888103304,9
0.15,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.43332607503337606,-2.7970421021129503,9
0.15,scgi_proxy,srht_paired,hadamard_paired,0.1,observed,0.1496614496731894,-0.1590586066284132,9
0.3,agc,random_uniform,hadamard_paired,,not_reached,-0.12727412522006354,-10.276754683160258,9
0.3,agc,random_binary,hadamard_paired,3.0,observed,0.03545945005393314,-9.306142736125377,9
0.3,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.05130731567240687,-3.0471761460276916,9
0.3,agc,dct_paired,hadamard_paired,,not_reached,-0.089141825474508,-2.481187175422903,9
0.3,agc,srht_paired,hadamard_paired,0.001,left_censored,5.373305313164117,0.11934389527629286,9
0.3,none,random_uniform,hadamard_paired,,not_reached,-0.17772558190978494,-13.947376910297875,9
0.3,none,random_binary,hadamard_paired,,not_reached,-0.004029410749989637,-13.345141226093816,9
0.3,none,fourier_fourstep,hadamard_paired,,not_reached,-0.012324448570774749,-5.283243248395419,9
0.3,none,dct_paired,hadamard_paired,,not_reached,-0.08816973272153383,-1.3836360840728545,9
0.3,none,srht_paired,hadamard_paired,0.001,left_censored,0.19165753937255836,-0.030490110955888383,9
0.3,pairwise,dct_paired,hadamard_paired,,not_reached,-0.12636565653931875,-2.9378606446814324,9
0.3,pairwise,srht_paired,hadamard_paired,0.001,left_censored,0.10032870751661527,0.03421036043920367,9
0.3,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.24960551515558294,-16.920558936367794,9
0.3,reference_k2,random_binary,hadamard_paired,,not_reached,-0.013432738436037539,-16.970447615428558,9
0.3,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.03626999333916814,-12.42292064407474,9
0.3,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.1547201057437224,-2.98645881932012,9
0.3,reference_k2,srht_paired,hadamard_paired,0.001,left_censored,0.07802589345736699,0.019833645670178868,9
0.3,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.20236407963553127,-15.532289550674747,9
0.3,reference_k32,random_binary,hadamard_paired,,not_reached,-0.10325718283499619,-14.722510180441247,9
0.3,reference_k32,fourier_fourstep,hadamard_paired,10.0,observed,0.0006135319118989457,-9.995650556908807,9
0.3,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.0659412385186986,-2.8807570336750175,9
0.3,reference_k32,srht_paired,hadamard_paired,0.1,observed,0.08571996751884825,-0.17049710212276636,9
0.3,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.20461910739062006,-14.915536596745374,9
0.3,reference_k8,random_binary,hadamard_paired,,not_reached,-0.06887030889132895,-14.65522827454472,9
0.3,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.02749257722953935,-10.33731540677051,9
0.3,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.09018003406156794,-2.9528344634083226,9
0.3,reference_k8,srht_paired,hadamard_paired,0.01,observed,0.12140859532021508,-0.02492918810789746,9
0.3,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.16996936151449127,-14.054243111710615,9
0.3,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.006145195457715857,-13.061573883734265,9
0.3,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.02478820597138487,-6.663425261276785,9
0.3,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.09168008039899256,-2.485131893796982,9
0.3,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,1.6048838088086121,0.0763118492015682,9
0.3,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.17849068763171339,-15.74471835494707,9
0.3,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.015671752749863543,-14.781903922929157,9
0.3,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.040836699749796423,-8.954345410930475,9
0.3,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.08345821547075971,-2.7292757911714354,9
0.3,scgi_proxy,srht_paired,hadamard_paired,0.03,observed,0.17672671276057983,-0.13481655214044963,9
0.5,agc,random_uniform,hadamard_paired,,not_reached,-0.040097285368448254,-9.554332526828647,9
0.5,agc,random_binary,hadamard_paired,3.0,observed,0.015230781517828973,-8.427261446739026,9
0.5,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.007411900406209426,-3.043014549861436,9
0.5,agc,dct_paired,hadamard_paired,,not_reached,-0.012522230679318014,-2.467049641726682,9
0.5,agc,srht_paired,hadamard_paired,0.001,left_censored,2.9709230092216856,0.053088491698549234,9
0.5,none,random_uniform,hadamard_paired,,not_reached,-0.05231973590743699,-9.86499468914589,9
0.5,none,random_binary,hadamard_paired,3.0,observed,0.0073746061351300796,-9.585551607761017,9
0.5,none,fourier_fourstep,hadamard_paired,3.0,observed,0.008402665089489503,-2.8243205912624987,9
0.5,none,dct_paired,hadamard_paired,,not_reached,-0.011007321149689275,-1.0990070451958989,9
0.5,none,srht_paired,hadamard_paired,0.001,left_censored,0.17586226934456128,0.02996610553914536,9
0.5,pairwise,dct_paired,hadamard_paired,,not_reached,-0.04176315242416884,-2.82800593650774,9
0.5,pairwise,srht_paired,hadamard_paired,0.001,left_censored,0.09372484162297035,0.02659637477207788,9
0.5,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.0742642411796357,-12.726911311069122,9
0.5,reference_k2,random_binary,hadamard_paired,,not_reached,-0.001178946489698518,-12.652123183065754,9
0.5,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.014214209313335502,-8.447210719686733,9
0.5,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.03579005317125805,-2.939987687848266,9
0.5,reference_k2,srht_paired,hadamard_paired,0.001,left_censored,0.06926733626231929,0.026683400449581285,9
0.5,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.04831911068235861,-12.387643819898116,9
0.5,reference_k32,random_binary,hadamard_paired,,not_reached,-0.021604750527201233,-11.251204697115766,9
0.5,reference_k32,fourier_fourstep,hadamard_paired,3.0,observed,0.015038192098932868,-6.756374594754302,9
0.5,reference_k32,dct_paired,hadamard_paired,1.0,observed,0.010935708500110053,-2.7601501496698084,9
0.5,reference_k32,srht_paired,hadamard_paired,0.03,observed,0.07654849674447917,-0.15339057329308403,9
0.5,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.055645954570437084,-11.288391804829715,9
0.5,reference_k8,random_binary,hadamard_paired,,not_reached,-0.011056872198967227,-10.6150467807127,9
0.5,reference_k8,fourier_fourstep,hadamard_paired,10.0,observed,0.0003279661330424233,-6.9207848635456095,9
0.5,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.01214484967905527,-2.8541968998243767,9
0.5,reference_k8,srht_paired,hadamard_paired,0.003,observed,0.09763148936398558,-0.009228443295576483,9
0.5,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.0488969013188445,-11.3511646163092,9
0.5,scgi_frozen,random_binary,hadamard_paired,3.0,observed,0.0068394885207609946,-10.247298820224346,9
0.5,scgi_frozen,fourier_fourstep,hadamard_paired,10.0,observed,0.003084235981070549,-4.256414719429561,9
0.5,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.009834261315717185,-2.3702282314428658,9
0.5,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,1.2727083686668124,0.043124942905553354,9
0.5,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.051672653549289294,-12.575264749058917,9
0.5,scgi_proxy,random_binary,hadamard_paired,10.0,observed,0.003961960209966975,-11.451877676729895,9
0.5,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.002954896275674912,-6.073483982540161,9
0.5,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.002189272886042204,-2.6022709595096067,9
0.5,scgi_proxy,srht_paired,hadamard_paired,0.01,observed,0.19497756580519265,-0.1000102981844897,9
