source_import,config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0825,1,9.821603775024414,9.821603775024414,7.380837917327881,7.380837917327881,0.1854342818260193,33,0.0004,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2055,1,9.821282386779783,9.821282386779783,7.661990642547607,7.661990642547607,0.1878713965415954,34,0.0005,0.55,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1580,1,9.820500373840332,9.820500373840332,7.50243616104126,7.50243616104126,0.1915281414985656,34,0.0004,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2065,1,9.819774627685549,9.819774627685549,7.707777976989746,7.707777976989746,0.1893143951892852,34,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1815,1,9.818727493286133,9.818727493286133,7.543761253356934,7.543761253356934,0.1850228011608123,34,0.00045,0.55,0.5,0.15,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2280,1,9.816951751708984,9.816951751708984,7.447610855102539,7.447610855102539,0.1875781714916229,35,0.0004,0.55,0.5,0.14,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1560,1,9.81642723083496,9.81642723083496,7.356400966644287,7.356400966644287,0.1873462796211242,34,0.0004,0.55,0.5,0.14,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1115,1,9.815372467041016,9.815372467041016,7.583796977996826,7.583796977996826,0.18906831741333,33,0.00045,0.55,0.5,0.16,24,3,0.05,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1095,1,9.81521987915039,9.81521987915039,7.462336540222168,7.462336540222168,0.1844520717859268,33,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0575,1,9.812442779541016,9.812442779541016,7.503361701965332,7.503361701965332,0.1904916763305664,32,0.0005,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1110,1,9.811213493347168,9.811213493347168,7.555023193359375,7.555023193359375,0.1880036294460296,33,0.00045,0.55,0.5,0.16,24,3,0.05,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1320,1,9.81057071685791,9.81057071685791,7.475046157836914,7.475046157836914,0.1846493184566497,33,0.0005,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2390,1,9.81001091003418,9.81001091003418,7.549339294433594,7.549339294433594,0.1899031996726989,35,0.0004,0.6,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0645,1,9.808728218078612,9.808728218078612,7.53923225402832,7.53923225402832,0.1837039738893509,32,0.0005,0.55,0.5,0.16,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1830,1,9.806615829467772,9.806615829467772,7.544242858886719,7.544242858886719,0.186905026435852,34,0.00045,0.55,0.5,0.15,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2075,1,9.80580711364746,9.80580711364746,7.753185749053955,7.753185749053955,0.1908044815063476,34,0.0005,0.55,0.5,0.15,24,3,0.07,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0340,1,9.804584503173828,9.804584503173828,7.400589466094971,7.400589466094971,0.1883369386196136,32,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0870,1,9.803793907165527,9.803793907165527,7.490418434143066,7.490418434143066,0.1852093040943145,33,0.0004,0.55,0.5,0.16,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1930,1,9.802905082702637,9.802905082702637,7.6272873878479,7.6272873878479,0.1879308521747589,34,0.00045,0.6,0.5,0.16,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2760,1,9.80156421661377,9.80156421661377,7.663308143615723,7.663308143615723,0.1848272383213043,35,0.0005,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0350,1,9.80133056640625,9.80133056640625,7.36540412902832,7.36540412902832,0.1900360584259033,32,0.00045,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0880,1,9.799436569213867,9.799436569213867,7.475803375244141,7.475803375244141,0.1866127550601959,33,0.0004,0.55,0.5,0.16,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
