basis,correction,reference_period,rho,sigma_a,seed,object,num_frames,reference_frames,total_physical_frames,num_coefficients,num_pixels,shard,unit_index,mse,rel_mse,psnr,recon_scale,gain_rel_mse,gain_corr,gain_scale
random_uniform,oracle,0,0.003,0.1,0,2,2048,0,2048,2048,1024,0/1,2,0.02418061470301259,0.34219100198925,16.16532662998279,0.6871310904462047,1.4115457629517488e-14,1.0,1.0000001192092896
random_uniform,agc,0,0.003,0.1,0,2,2048,0,2048,2048,1024,0/1,2,0.032180079581207145,0.45539510931519694,14.924128862271573,0.580639564729341,0.0006594884325750172,0.9497306942939758,1.0000953674316406
random_uniform,scgi_proxy,0,0.003,0.1,0,2,2048,0,2048,2048,1024,0/1,2,0.03219467973792045,0.45560172284906647,14.922158907689592,0.5803947548941036,0.0006587436073459685,0.9497944712638855,1.000097632408142
random_uniform,scgi_frozen,0,0.003,0.1,0,2,2048,0,2048,2048,1024,0/1,2,0.07065395557074997,0.9998566268146494,11.508635191026038,0.020908677692339277,,,
random_uniform,reference_k2,2,0.003,0.1,0,2,2048,1025,3073,2048,1024,0/1,2,0.024297168378419692,0.34384040666580346,16.14444336660252,0.6838325921844413,1.4462593753705733e-05,0.9989221692085266,1.0000009536743164
random_uniform,reference_k8,8,0.003,0.1,0,2,2048,257,2305,2048,1024,0/1,2,0.025561906665764765,0.36173829996240603,15.924067552265731,0.6668310285539969,8.71802112669684e-05,0.9934883117675781,0.9999840259552002
random_uniform,none,0,0.003,0.1,0,3,2048,0,2048,2048,1024,0/1,3,0.07377891859432167,0.7825670983739604,11.320677146820087,0.2198545139435251,,,
random_uniform,oracle,0,0.003,0.1,0,3,2048,0,2048,2048,1024,0/1,3,0.03292237470800924,0.34920499971667995,14.82508846443099,0.6683124230654567,1.4115457629517488e-14,1.0,1.0000001192092896
random_uniform,agc,0,0.003,0.1,0,3,2048,0,2048,2048,1024,0/1,3,0.04079768313397031,0.43273776735714636,13.893644994273295,0.5685794920773274,0.0006633643060922623,0.9494810700416565,1.0001144409179688
random_uniform,scgi_proxy,0,0.003,0.1,0,3,2048,0,2048,2048,1024,0/1,3,0.040798206232149636,0.4327433158177657,13.89358931042585,0.5683985174714477,0.0006620963686145842,0.9495996236801147,1.0001204013824463
random_uniform,scgi_frozen,0,0.003,0.1,0,3,2048,0,2048,2048,1024,0/1,3,0.09413001301964766,0.9984295319335055,10.262718812422737,0.07132715599682597,,,
random_uniform,reference_k2,2,0.003,0.1,0,3,2048,1025,3073,2048,1024,0/1,3,0.032999160912934686,0.3500194648610401,14.814971030165154,0.6641841627116928,1.4462593753705733e-05,0.9989221692085266,1.0000009536743164
random_uniform,reference_k8,8,0.003,0.1,0,3,2048,257,2305,2048,1024,0/1,3,0.034298558513099014,0.36380207145068105,14.647241319386266,0.645176931782609,8.71802112669684e-05,0.9934883117675781,0.9999840259552002
random_uniform,none,0,0.003,0.1,0,4,2048,0,2048,2048,1024,0/1,4,0.02635498953131062,0.7446067014901273,15.791371519587917,0.2529333087237411,,,
random_uniform,oracle,0,0.003,0.1,0,4,2048,0,2048,2048,1024,0/1,4,0.011522915184754104,0.32555656518386683,19.384376347591633,0.6371958916281555,1.4115457629517488e-14,1.0,1.0000001192092896
random_uniform,agc,0,0.003,0.1,0,4,2048,0,2048,2048,1024,0/1,4,0.01423783210546988,0.40226102870688374,18.465561326307835,0.5720653427209392,0.0006662355735898018,0.9494341611862183,1.0001612901687622
random_uniform,scgi_proxy,0,0.003,0.1,0,4,2048,0,2048,2048,1024,0/1,4,0.014238981526810046,0.4022935032723434,18.46521073417198,0.5720626133267532,0.0006657003541477025,0.9494771957397461,1.0001615285873413
random_uniform,scgi_frozen,0,0.003,0.1,0,4,2048,0,2048,2048,1024,0/1,4,0.03537394288449189,0.9994189107390552,14.513165297373835,-0.04682418972077803,,,
random_uniform,reference_k2,2,0.003,0.1,0,4,2048,1025,3073,2048,1024,0/1,4,0.011586991423678972,0.3273669091740648,19.360293144860254,0.6335064008403554,1.4462593753705733e-05,0.9989221692085266,1.0000009536743164
random_uniform,reference_k8,8,0.003,0.1,0,4,2048,257,2305,2048,1024,0/1,4,0.012017535288673227,0.33953105163290803,19.201845939212998,0.6217199739100766,8.71802112669684e-05,0.9934883117675781,0.9999840259552002
random_uniform,none,0,0.003,0.1,1,0,2048,0,2048,2048,1024,0/1,5,0.05114405369389849,0.6049279622739532,12.912048526272269,0.371650020488094,,,
random_uniform,oracle,0,0.003,0.1,1,0,2048,0,2048,2048,1024,0/1,5,0.025759009453463964,0.3046755971308241,15.890708415127646,0.6581279438471304,1.416824641685627e-14,0.9999999403953552,1.0000001192092896
random_uniform,agc,0,0.003,0.1,1,0,2048,0,2048,2048,1024,0/1,5,0.03291473761566144,0.3893130034977909,14.826096025960423,0.5799932558035751,0.0006264211842790246,0.8903337121009827,1.0001025199890137
random_uniform,scgi_proxy,0,0.003,0.1,1,0,2048,0,2048,2048,1024,0/1,5,0.03289766713848237,0.3891110951970375,14.82834897940781,0.5801293003804541,0.0006257592467591166,0.8904480934143066,1.0001020431518555
random_uniform,scgi_frozen,0,0.003,0.1,1,0,2048,0,2048,2048,1024,0/1,5,0.08454568994844087,0.9999999656980122,10.729085273840402,0.00035555405218006496,,,
random_uniform,reference_k2,2,0.003,0.1,1,0,2048,1025,3073,2048,1024,0/1,5,0.025908987977645973,0.3064495316640795,15.86549550515051,0.6546522203826257,1.5274028555722907e-05,0.9974498152732849,0.9999984502792358
random_uniform,reference_k8,8,0.003,0.1,1,0,2048,257,2305,2048,1024,0/1,5,0.026995536852415163,0.319301148797502,15.687080314184037,0.6451916719633045,7.705104508204386e-05,0.987072765827179,1.0000094175338745
random_uniform,none,0,0.003,0.1,1,1,2048,0,2048,2048,1024,0/1,6,0.05033733454727571,0.6311519969751895,12.981097848555478,0.356179006465049,,,
random_uniform,oracle,0,0.003,0.1,1,1,2048,0,2048,2048,1024,0/1,6,0.026422564108058755,0.3312979173806652,15.780250397136546,0.6669651255213983,1.416824641685627e-14,0.9999999403953552,1.0000001192092896
random_uniform,agc,0,0.003,0.1,1,1,2048,0,2048,2048,1024,0/1,6,0.03376158348758424,0.42331782226611003,14.715771922657996,0.5660556224938839,0.0006245329859666526,0.8907570838928223,1.0001063346862793
random_uniform,scgi_proxy,0,0.003,0.1,1,1,2048,0,2048,2048,1024,0/1,6,0.033750020048711755,0.42317283470167283,14.717259648465177,0.5661951895779874,0.0006239149370230734,0.8909722566604614,1.0001112222671509
random_uniform,scgi_frozen,0,0.003,0.1,1,1,2048,0,2048,2048,1024,0/1,6,0.07967025149520413,0.9989412189373676,10.987038118942172,0.06236969551106885,,,
random_uniform,reference_k2,2,0.003,0.1,1,1,2048,1025,3073,2048,1024,0/1,6,0.02656070335245727,0.33302996896319154,15.757604286245574,0.6642533613454017,1.5274028555722907e-05,0.9974498152732849,0.9999984502792358
random_uniform,reference_k8,8,0.003,0.1,1,1,2048,257,2305,2048,1024,0/1,6,0.027626715689239984,0.34639610805680415,15.58670741678512,0.6511023885682011,7.705104508204386e-05,0.987072765827179,1.0000094175338745
random_uniform,none,0,0.003,0.1,1,2,2048,0,2048,2048,1024,0/1,7,0.0474505178345755,0.671494105594397,13.237590436903972,0.333387934217957,,,
random_uniform,oracle,0,0.003,0.1,1,2,2048,0,2048,2048,1024,0/1,7,0.024180615850985233,0.34219101823473896,16.165326423801854,0.687131095531511,1.416824641685627e-14,0.9999999403953552,1.0000001192092896
random_uniform,agc,0,0.003,0.1,1,2,2048,0,2048,2048,1024,0/1,7,0.03190006619794207,0.45143251111962923,14.962084157086144,0.5700228867875428,0.0006129086250439286,0.8926986455917358,1.0000933408737183
random_uniform,scgi_proxy,0,0.003,0.1,1,2,2048,0,2048,2048,1024,0/1,7,0.03187786948139376,0.4511183951730404,14.965107118491161,0.5702473227758058,0.0006114690331742167,0.8929988741874695,1.000095248222351
random_uniform,scgi_frozen,0,0.003,0.1,1,2,2048,0,2048,2048,1024,0/1,7,0.07066406762720503,0.9999997271771931,11.508013669407315,-0.0009463011263686923,,,
random_uniform,reference_k2,2,0.003,0.1,1,2,2048,1025,3073,2048,1024,0/1,7,0.024468327969567227,0.34626256477527234,16.113957069212237,0.6822042644461079,1.5274028555722907e-05,0.9974498152732849,0.9999984502792358
random_uniform,reference_k8,8,0.003,0.1,1,2,2048,257,2305,2048,1024,0/1,7,0.0256090873674995,0.36240597577625344,15.91605898232909,0.6667171131066711,7.705104508204386e-05,0.987072765827179,1.0000094175338745
random_uniform,none,0,0.003,0.1,1,3,2048,0,2048,2048,1024,0/1,8,0.06212042392590381,0.6589063763425286,12.067655891950476,0.3393876339077841,,,
random_uniform,oracle,0,0.003,0.1,1,3,2048,0,2048,2048,1024,0/1,8,0.032922373082725456,0.34920498247742465,14.8250886788298,0.6683124516266993,1.416824641685627e-14,0.9999999403953552,1.0000001192092896
random_uniform,agc,0,0.003,0.1,1,3,2048,0,2048,2048,1024,0/1,8,0.041856945340983165,0.4439732770061458,13.782324690207767,0.565340591599732,0.0006273967446759343,0.8896123766899109,1.0000663995742798
random_uniform,scgi_proxy,0,0.003,0.1,1,3,2048,0,2048,2048,1024,0/1,8,0.04184496949576545,0.44384625017217805,13.783567443982234,0.5655183707977085,0.0006257445784285665,0.8899423480033875,1.0000684261322021
random_uniform,scgi_frozen,0,0.003,0.1,1,3,2048,0,2048,2048,1024,0/1,8,0.09422302745815644,0.9994161286556795,10.258429456587233,0.042634086500995365,,,
random_uniform,reference_k2,2,0.003,0.1,1,3,2048,1025,3073,2048,1024,0/1,8,0.03328798184466575,0.35308296542191486,14.777125340801545,0.664770961188725,1.5274028555722907e-05,0.9974498152732849,0.9999984502792358
random_uniform,reference_k8,8,0.003,0.1,1,3,2048,257,2305,2048,1024,0/1,8,0.03450559488199771,0.36599808968398984,14.621104808868207,0.6509423428761754,7.705104508204386e-05,0.987072765827179,1.0000094175338745
random_uniform,none,0,0.003,0.1,1,4,2048,0,2048,2048,1024,0/1,9,0.020997087261773677,0.5932300549129517,16.77840946879175,0.3755003135429238,,,
random_uniform,oracle,0,0.003,0.1,1,4,2048,0,2048,2048,1024,0/1,9,0.01152291466040766,0.325556550369523,19.384376545215908,0.6371958857560176,1.416824641685627e-14,0.9999999403953552,1.0000001192092896
random_uniform,agc,0,0.003,0.1,1,4,2048,0,2048,2048,1024,0/1,9,0.014151167508391642,0.3998124965346462,18.492077282290673,0.5569023651707319,0.0006224715616554022,0.8911306262016296,1.000105619430542
random_uniform,scgi_proxy,0,0.003,0.1,1,4,2048,0,2048,2048,1024,0/1,9,0.014152157733711293,0.39984047333987777,18.491773396165165,0.5570674478457502,0.0006225734832696617,0.8911290168762207,1.000106692314148
random_uniform,scgi_frozen,0,0.003,0.1,1,4,2048,0,2048,2048,1024,0/1,9,0.035390312310150884,0.9998813956142912,14.511156048115751,-0.022199667097230653,,,
random_uniform,reference_k2,2,0.003,0.1,1,4,2048,1025,3073,2048,1024,0/1,9,0.01157668994102565,0.3270758617042931,19.364155982805805,0.6347504578691446,1.5274028555722907e-05,0.9974498152732849,0.9999984502792358
random_uniform,reference_k8,8,0.003,0.1,1,4,2048,257,2305,2048,1024,0/1,9,0.01190271575270901,0.33628705884591137,19.243539376113386,0.6205797180681569,7.705104508204386e-05,0.987072765827179,1.0000094175338745
random_uniform,none,0,0.003,0.1,2,0,2048,0,2048,2048,1024,0/1,10,0.06103992196481647,0.7219755366388309,12.143860302673186,0.269210994045135,,,
random_uniform,oracle,0,0.003,0.1,2,0,2048,0,2048,2048,1024,0/1,10,0.025759006983500678,0.3046755679162869,15.890708831561158,0.6581279675622159,0.0,1.0,1.0
random_uniform,agc,0,0.003,0.1,2,0,2048,0,2048,2048,1024,0/1,10,0.034326273447069226,0.4060085415417777,14.643733421967745,0.5761976972324764,0.0006338514504022896,0.9475919008255005,1.0003324747085571
random_uniform,scgi_proxy,0,0.003,0.1,2,0,2048,0,2048,2048,1024,0/1,10,0.03430577284170495,0.40576606194673775,14.646327924253956,0.5767791644019363,0.0006346861482597888,0.9473880529403687,1.0003224611282349
random_uniform,scgi_frozen,0,0.003,0.1,2,0,2048,0,2048,2048,1024,0/1,10,0.08454545304715536,0.9999971636476943,10.729097443007777,-0.0033476590235955155,,,
random_uniform,reference_k2,2,0.003,0.1,2,0,2048,1025,3073,2048,1024,0/1,10,0.02600559622920351,0.3075922066875207,15.84933184723809,0.6557353426900995,1.5456944311154075e-05,0.9987078309059143,1.0000087022781372
random_uniform,reference_k8,8,0.003,0.1,2,0,2048,257,2305,2048,1024,0/1,10,0.026953525404701195,0.3188042406014897,15.693844229197074,0.6457108546006528,7.723200542386621e-05,0.9935231804847717,1.0000096559524536
random_uniform,none,0,0.003,0.1,2,1,2048,0,2048,2048,1024,0/1,11,0.058899292484780465,0.7385056520480159,12.298899220516287,0.26458395552140596,,,
random_uniform,oracle,0,0.003,0.1,2,1,2048,0,2048,2048,1024,0/1,11,0.0264225624726985,0.3312978968757874,15.780250665932547,0.6669651171263133,0.0,1.0,1.0
random_uniform,agc,0,0.003,0.1,2,1,2048,0,2048,2048,1024,0/1,11,0.03371606251063536,0.4227470599131975,14.7216314963898,0.578245992999716,0.0006267346907407045,0.9487127065658569,1.0003676414489746
random_uniform,scgi_proxy,0,0.003,0.1,2,1,2048,0,2048,2048,1024,0/1,11,0.03363672353525719,0.42175227238226726,14.73186314296796,0.578713269621867,0.0006236418848857284,0.9487816691398621,1.0003536939620972
random_uniform,scgi_frozen,0,0.003,0.1,2,1,2048,0,2048,2048,1024,0/1,11,0.07971586691819187,0.9995131654969246,10.984552265439829,0.04286594519027474,,,
random_uniform,reference_k2,2,0.003,0.1,2,1,2048,1025,3073,2048,1024,0/1,11,0.02672640644799193,0.335107628429913,15.730594312443472,0.6642373686215988,1.5456944311154075e-05,0.9987078309059143,1.0000087022781372
random_uniform,reference_k8,8,0.003,0.1,2,1,2048,257,2305,2048,1024,0/1,11,0.02789308572255217,0.3497359745787678,15.54503438471555,0.6465135224317051,7.723200542386621e-05,0.9935231804847717,1.0000096559524536
random_uniform,none,0,0.003,0.1,2,2,2048,0,2048,2048,1024,0/1,12,0.053581365552199584,0.7582545518983498,12.709862223398325,0.24057570199515818,,,
random_uniform,oracle,0,0.003,0.1,2,2,2048,0,2048,2048,1024,0/1,12,0.024180615052033377,0.3421910069284037,16.16532656729712,0.6871311081044131,0.0,1.0,1.0
random_uniform,agc,0,0.003,0.1,2,2,2048,0,2048,2048,1024,0/1,12,0.0325169015845935,0.46016163242663977,14.878908434230327,0.5698634360557258,0.0006541964248754084,0.9449371099472046,1.0002578496932983
random_uniform,scgi_proxy,0,0.003,0.1,2,2,2048,0,2048,2048,1024,0/1,12,0.03250183705631331,0.45994844735711166,14.880920913019793,0.570056193358093,0.0006534701096825302,0.944827675819397,1.000239610671997
random_uniform,scgi_frozen,0,0.003,0.1,2,2,2048,0,2048,2048,1024,0/1,12,0.0706640391545211,0.9999993242471451,11.50801541931111,-0.001458266000129127,,,
random_uniform,reference_k2,2,0.003,0.1,2,2,2048,1025,3073,2048,1024,0/1,12,0.024394268603745915,0.3452145166214789,16.12712198503508,0.6835768814681833,1.5456944311154075e-05,0.9987078309059143,1.0000087022781372
random_uniform,reference_k8,8,0.003,0.1,2,2,2048,257,2305,2048,1024,0/1,12,0.025509047832190726,0.36099027029290265,15.933057518544594,0.6670881112253613,7.723200542386621e-05,0.9935231804847717,1.0000096559524536
random_uniform,none,0,0.003,0.1,2,3,2048,0,2048,2048,1024,0/1,13,0.07039252438016994,0.7466478853438707,11.524734600742077,0.24937315418438827,,,
random_uniform,oracle,0,0.003,0.1,2,3,2048,0,2048,2048,1024,0/1,13,0.032922373459235675,0.3492049864710385,14.82508862916257,0.6683124528812686,0.0,1.0,1.0
random_uniform,agc,0,0.003,0.1,2,3,2048,0,2048,2048,1024,0/1,13,0.042924174176681984,0.4552932880494918,13.67298051530123,0.5542183146745221,0.0006575009902007878,0.9448362588882446,1.0002764463424683
random_uniform,scgi_proxy,0,0.003,0.1,2,3,2048,0,2048,2048,1024,0/1,13,0.04292602518028986,0.4553129214969602,13.672793240103493,0.5539848010316037,0.0006550589459948242,0.944866955280304,1.0002585649490356
random_uniform,scgi_frozen,0,0.003,0.1,2,3,2048,0,2048,2048,1024,0/1,13,0.09421104301863578,0.9992890106626265,10.258981880673426,0.048116168254174904,,,
random_uniform,reference_k2,2,0.003,0.1,2,3,2048,1025,3073,2048,1024,0/1,13,0.033259739971971194,0.35278340613332254,14.780811504616437,0.6662833459916322,1.5456944311154075e-05,0.9987078309059143,1.0000087022781372
random_uniform,reference_k8,8,0.003,0.1,2,3,2048,257,2305,2048,1024,0/1,13,0.034260365807027446,0.3633969644670206,14.652080042681932,0.657942772891701,7.723200542386621e-05,0.9935231804847717,1.0000096559524536
random_uniform,none,0,0.003,0.1,2,4,2048,0,2048,2048,1024,0/1,14,0.024352209176896213,0.6880222102787745,16.134616344569256,0.28324176966676085,,,
random_uniform,oracle,0,0.003,0.1,2,4,2048,0,2048,2048,1024,0/1,14,0.011522914547418507,0.32555654717724397,19.384376587801107,0.6371958826563692,0.0,1.0,1.0
random_uniform,agc,0,0.003,0.1,2,4,2048,0,2048,2048,1024,0/1,14,0.014252776071318723,0.40268324011033235,18.46100538109191,0.5573776565773003,0.0006464120233431458,0.9460701942443848,1.000299096107483
random_uniform,scgi_proxy,0,0.003,0.1,2,4,2048,0,2048,2048,1024,0/1,14,0.014250925948921927,0.4026309686596609,18.461569166068564,0.5571246105546294,0.0006450862274505198,0.9460418224334717,1.000286340713501
random_uniform,scgi_frozen,0,0.003,0.1,2,4,2048,0,2048,2048,1024,0/1,14,0.03538818496181391,0.9998212917077336,14.511417114874646,-0.027766068658939717,,,
random_uniform,reference_k2,2,0.003,0.1,2,4,2048,1025,3073,2048,1024,0/1,14,0.011509476067187531,0.32517687021224506,19.389444458148922,0.6400370477237114,1.5456944311154075e-05,0.9987078309059143,1.0000087022781372
random_uniform,reference_k8,8,0.003,0.1,2,4,2048,257,2305,2048,1024,0/1,14,0.011699635521805944,0.33054943938334486,19.318276675986283,0.6326741829795948,7.723200542386621e-05,0.9935231804847717,1.0000096559524536
random_uniform,none,0,0.003,0.5,0,0,2048,0,2048,2048,1024,0/1,15,0.08358391432154401,0.9886241570140618,10.778772942543611,0.011882818900549132,,,
random_uniform,oracle,0,0.003,0.5,0,0,2048,0,2048,2048,1024,0/1,15,0.025759007304962275,0.3046755717185102,15.89070877736303,0.6581279580136521,1.3276989032392876e-14,0.9999998211860657,0.9999998807907104
random_uniform,agc,0,0.003,0.5,0,0,2048,0,2048,2048,1024,0/1,15,0.07190375209134989,0.8504720899286274,11.432484466122164,0.14312196239116137,0.0165669247508049,0.9478879570960999,1.003372073173523
random_uniform,scgi_proxy,0,0.003,0.5,0,0,2048,0,2048,2048,1024,0/1,15,0.07160829930241883,0.8469774968987921,11.450366406479127,0.14463047960790557,0.01644984818994999,0.9482889771461487,1.0035313367843628
random_uniform,scgi_frozen,0,0.003,0.5,0,0,2048,0,2048,2048,1024,0/1,15,0.08453880752106913,0.9999185608725283,10.729438824908186,-0.0008141770083850617,,,
random_uniform,reference_k2,2,0.003,0.5,0,0,2048,1025,3073,2048,1024,0/1,15,0.030185043104185513,0.35702638522657393,15.202081996383516,0.6030626951430978,0.0003577846218831837,0.9988988637924194,1.0000396966934204
random_uniform,reference_k8,8,0.003,0.5,0,0,2048,257,2305,2048,1024,0/1,15,0.04542720097049171,0.5373094647397356,13.426840217264148,0.41762955585074574,0.0020790535490959883,0.9935846924781799,1.0001699924468994
random_uniform,none,0,0.003,0.5,0,1,2048,0,2048,2048,1024,0/1,16,0.07850504360108045,0.9843313216140058,11.051024408629686,0.013897925088251372,,,
random_uniform,oracle,0,0.003,0.5,0,1,2048,0,2048,2048,1024,0/1,16,0.0264225632390217,0.33129790648429025,15.780250539975826,0.6669651123016304,1.3276989032392876e-14,0.9999998211860657,0.9999998807907104
random_uniform,agc,0,0.003,0.5,0,1,2048,0,2048,2048,1024,0/1,16,0.07029292257707828,0.8813640781094246,11.530883995954307,0.13188146395250963,0.016545088961720467,0.9478910565376282,1.0028040409088135
random_uniform,scgi_proxy,0,0.003,0.5,0,1,2048,0,2048,2048,1024,0/1,16,0.0701080992736075,0.879046680930526,11.542318070454868,0.13320778528336408,0.016438957303762436,0.9482738375663757,1.0031408071517944
random_uniform,scgi_frozen,0,0.003,0.5,0,1,2048,0,2048,2048,1024,0/1,16,0.07974351051232557,0.9998597732344614,10.983046495041629,0.0009932003885047573,,,
random_uniform,reference_k2,2,0.003,0.5,0,1,2048,1025,3073,2048,1024,0/1,16,0.030269749183690284,0.3795356432168934,15.189911776093528,0.6141444641634392,0.0003577846218831837,0.9988988637924194,1.0000396966934204
random_uniform,reference_k8,8,0.003,0.5,0,1,2048,257,2305,2048,1024,0/1,16,0.045857255822816315,0.5749787677214042,13.385919377584273,0.4388001963255876,0.0020790535490959883,0.9935846924781799,1.0001699924468994
random_uniform,none,0,0.003,0.5,0,2,2048,0,2048,2048,1024,0/1,17,0.06988636515237977,0.9889941017049497,11.556075469537806,0.010901948959710904,,,
random_uniform,oracle,0,0.003,0.5,0,2,2048,0,2048,2048,1024,0/1,17,0.024180614897679375,0.3421910047440692,16.16532659501978,0.687131082036682,1.3276989032392876e-14,0.9999998211860657,0.9999998807907104
random_uniform,agc,0,0.003,0.5,0,2,2048,0,2048,2048,1024,0/1,17,0.06357893260582552,0.899734722256002,11.966867675079278,0.11307586911206931,0.016654960811138153,0.9475268125534058,1.0027316808700562
random_uniform,scgi_proxy,0,0.003,0.5,0,2,2048,0,2048,2048,1024,0/1,17,0.06353395363778759,0.8990982041885178,11.969941182260671,0.11350066390371162,0.016545245423913002,0.9479416012763977,1.003241777420044
random_uniform,scgi_frozen,0,0.003,0.5,0,2,2048,0,2048,2048,1024,0/1,17,0.07066158327305395,0.9999645699387731,11.508166358079492,0.0004944728949404842,,,
random_uniform,reference_k2,2,0.003,0.5,0,2,2048,1025,3073,2048,1024,0/1,17,0.028283386538337237,0.4002512135473997,15.484685910965677,0.6196387371280344,0.0003577846218831837,0.9988988637924194,1.0000396966934204
random_uniform,reference_k8,8,0.003,0.5,0,2,2048,257,2305,2048,1024,0/1,17,0.043533749017043995,0.6160661083043045,13.611739308829076,0.40181213406207406,0.0020790535490959883,0.9935846924781799,1.0001699924468994
random_uniform,none,0,0.003,0.5,0,3,2048,0,2048,2048,1024,0/1,18,0.09298795077062627,0.9863157688504031,10.315733229820847,0.012374710711718915,,,
random_uniform,oracle,0,0.003,0.5,0,3,2048,0,2048,2048,1024,0/1,18,0.03292237278003632,0.34920497926682514,14.825088718758948,0.6683124548334277,1.3276989032392876e-14,0.9999998211860657,0.9999998807907104
random_uniform,agc,0,0.003,0.5,0,3,2048,0,2048,2048,1024,0/1,18,0.07955601923421826,0.8438443435669549,10.99326955912922,0.13877362708552676,0.01664053648710251,0.947592556476593,1.0029067993164062
random_uniform,scgi_proxy,0,0.003,0.5,0,3,2048,0,2048,2048,1024,0/1,18,0.07935217425596379,0.8416821761593808,11.004411690423314,0.139745631578499,0.016560355201363564,0.9479202628135681,1.0034546852111816
random_uniform,scgi_frozen,0,0.003,0.5,0,3,2048,0,2048,2048,1024,0/1,18,0.09427073414580647,0.9999221496822629,10.256231107797078,-0.0007254264886324901,,,
random_uniform,reference_k2,2,0.003,0.5,0,3,2048,1025,3073,2048,1024,0/1,18,0.03754826011713162,0.3982713968799742,14.254101822026978,0.6031394493652527,0.0003577846218831837,0.9988988637924194,1.0000396966934204
random_uniform,reference_k8,8,0.003,0.5,0,3,2048,257,2305,2048,1024,0/1,18,0.054795234659553,0.5812086787017091,12.612572088705392,0.4042485130968583,0.0020790535490959883,0.9935846924781799,1.0001699924468994
random_uniform,none,0,0.003,0.5,0,4,2048,0,2048,2048,1024,0/1,19,0.03504773784311602,0.9902026498264955,14.553400083380389,0.011585928208325002,,,
random_uniform,oracle,0,0.003,0.5,0,4,2048,0,2048,2048,1024,0/1,19,0.011522914693618862,0.3255565513078381,19.384376532698724,0.6371958705063959,1.3276989032392876e-14,0.9999998211860657,0.9999998807907104
random_uniform,agc,0,0.003,0.5,0,4,2048,0,2048,2048,1024,0/1,19,0.029860015250169313,0.8436340843717188,15.249099748071524,0.15155532662326746,0.016559552401304245,0.9478859305381775,1.0031671524047852
