sigma_a,correction,challenger,baseline,rho_star_first_ge,boundary_status,max_margin_db,min_margin_db,points
0.05,scgi_frozen,random_binary,hadamard_paired,,not_reached,-2.2771469808239804,-2.3393085289360602,2
0.05,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-1.4796106125008759,-1.5401461260491178,2
0.05,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-1.7525439130766554,-1.7868413993102354,2
0.05,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,1.0808691841439106,1.071831246954071,2
0.05,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-3.483371170790443,-3.639862365755432,2
0.05,scgi_proxy,random_binary,hadamard_paired,,not_reached,-2.376215977349288,-2.5340124418251673,2
0.05,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-1.3334952561267475,-1.4854027992517356,2
0.05,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-1.8565690761980758,-1.8897941830952103,2
0.05,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.10753297570200004,0.10483634707243183,2
0.1,agc,random_uniform,hadamard_paired,,not_reached,-0.9763576960260743,-1.0477273700983005,2
0.1,agc,random_binary,hadamard_paired,,not_reached,-0.09819088956713351,-0.17087151193330818,2
0.1,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.5005705202768436,-0.5706828098978463,2
0.1,agc,dct_paired,hadamard_paired,,not_reached,-0.8583809307606494,-0.8902795443204621,2
0.1,agc,srht_paired,hadamard_paired,3.0,left_censored,0.551016060421885,0.5316364548035626,2
0.1,none,random_uniform,hadamard_paired,,not_reached,-1.373816899554912,-1.45963264790859,2
0.1,none,random_binary,hadamard_paired,,not_reached,-0.4531756454205258,-0.5398508796957575,2
0.1,none,fourier_fourstep,hadamard_paired,,not_reached,-0.340189227664343,-0.42343548716026014,2
0.1,none,dct_paired,hadamard_paired,,not_reached,-0.8604827980201453,-0.890815905238286,2
0.1,none,srht_paired,hadamard_paired,3.0,left_censored,0.13654601108026476,0.13104713683673452,2
0.1,pairwise,dct_paired,hadamard_paired,,not_reached,-0.9045289460876731,-0.936402118972735,2
0.1,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.11062850168851668,0.10533356435307084,2
0.1,reference_k2,random_uniform,hadamard_paired,,not_reached,-1.7314981127959932,-1.8156535609929971,2
0.1,reference_k2,random_binary,hadamard_paired,,not_reached,-0.6510603750292958,-0.713479063920504,2
0.1,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.2909145039653538,-0.3576767977316777,2
0.1,reference_k2,dct_paired,hadamard_paired,,not_reached,-1.1192952456671552,-1.1702624011971334,2
0.1,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.10464957570154709,0.10330848718548324,2
0.1,reference_k32,random_uniform,hadamard_paired,,not_reached,-1.676133878187505,-1.7610244102187682,2
0.1,reference_k32,random_binary,hadamard_paired,,not_reached,-0.9603425591344621,-1.0483694862486796,2
0.1,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.32348697254659164,-0.40784514764617263,2
0.1,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.8484697866970254,-0.8801307800643734,2
0.1,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.1068642161156994,0.10350106993061026,2
0.1,reference_k8,random_uniform,hadamard_paired,,not_reached,-1.6135070469566788,-1.6924695808388819,2
0.1,reference_k8,random_binary,hadamard_paired,,not_reached,-0.8115694093125825,-0.8879689361977423,2
0.1,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.38493777390426587,-0.46096699589326917,2
0.1,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.8754885820849907,-0.9076346485826381,2
0.1,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.12301444535873429,0.11762670270903719,2
0.1,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.9108476405040324,-0.9489856854129979,2
0.1,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.8280100644021697,-0.8660907715650552,2
0.1,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.6863633182853714,-0.7240168629229355,2
0.1,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.7628633961972948,-0.7918134104241048,2
0.1,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.6871250922180394,0.666574111523369,2
0.1,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-1.384195767353674,-1.4696009157772618,2
0.1,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.5077692944872272,-0.5945739329214064,2
0.1,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.4796649019467356,-0.5630233030926739,2
0.1,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.8627384484784333,-0.8932313299285823,2
0.1,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.1272631066494263,0.12206012138076616,2
0.15,agc,random_uniform,hadamard_paired,,not_reached,-0.49096761476650563,-0.5301385672560439,2
0.15,agc,random_binary,hadamard_paired,3.0,left_censored,0.048359329866528356,0.008074362404961732,2
0.15,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.2510394699325289,-0.2899966814697965,2
0.15,agc,dct_paired,hadamard_paired,,not_reached,-0.42616153619293584,-0.4453252974751578,2
0.15,agc,srht_paired,hadamard_paired,3.0,left_censored,0.33604284481000235,0.32175323305984094,2
0.15,none,random_uniform,hadamard_paired,,not_reached,-0.697608247030244,-0.7455969880050013,2
0.15,none,random_binary,hadamard_paired,,not_reached,-0.12928353064520515,-0.17803584811277595,2
0.15,none,fourier_fourstep,hadamard_paired,,not_reached,-0.1394191171012391,-0.18639303742444113,2
0.15,none,dct_paired,hadamard_paired,,not_reached,-0.4333522236217586,-0.45247465760158434,2
0.15,none,srht_paired,hadamard_paired,3.0,left_censored,0.12060099236133759,0.1147696226420063,2
0.15,pairwise,dct_paired,hadamard_paired,,not_reached,-0.4779640804614189,-0.49891172021570895,2
0.15,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.09303282704175331,0.08762774839003029,2
0.15,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.9223059074962787,-0.9756816416323382,2
0.15,reference_k2,random_binary,hadamard_paired,,not_reached,-0.191708276566672,-0.21528134074825012,2
0.15,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.12326492394698363,-0.16063140999611392,2
0.15,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.6164714009450751,-0.6541650128642225,2
0.15,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.09493946712182222,0.09279371201740538,2
0.15,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.8495577093277742,-0.8967332491940994,2
0.15,reference_k32,random_binary,hadamard_paired,,not_reached,-0.45979008048309034,-0.5089207583636224,2
0.15,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.12211064767721602,-0.16960558380104906,2
0.15,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.41685823142852385,-0.4365647049838657,2
0.15,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.09746062801493416,0.09330813687405204,2
0.15,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.8223189714879577,-0.8661342328853294,2
0.15,reference_k8,random_binary,hadamard_paired,,not_reached,-0.35694780972129436,-0.39888116155756315,2
0.15,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.17108528529031375,-0.21313282038792458,2
0.15,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.44316761200952826,-0.463177673439759,2
0.15,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.10902647719704817,0.1030611571187503,2
0.15,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.43280010915797007,-0.4539267329562531,2
0.15,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.3547570828957216,-0.3758273018158249,2
0.15,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.35190390187908527,-0.37286577051911785,2
0.15,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.3850328139425283,-0.40173095709814177,2
0.15,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.41367433956083666,0.39734967528228715,2
0.15,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.703420035330085,-0.7511661037359492,2
0.15,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.16476332832748675,-0.21365592649614662,2
0.15,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.2263188659492812,-0.27334738333981967,2
0.15,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.43332607503337606,-0.4524653682682622,2
0.15,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.11380599632787991,0.10819480445910123,2
0.3,agc,random_uniform,hadamard_paired,,not_reached,-0.12727412522006354,-0.13760438896017035,2
0.3,agc,random_binary,hadamard_paired,3.0,left_censored,0.03545945005393314,0.02441450848520077,2
0.3,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.05130731567240687,-0.06205543713119788,2
0.3,agc,dct_paired,hadamard_paired,,not_reached,-0.089141825474508,-0.09402617178174033,2
0.3,agc,srht_paired,hadamard_paired,3.0,left_censored,0.12565646123311147,0.11934389527629286,2
0.3,none,random_uniform,hadamard_paired,,not_reached,-0.17772558190978494,-0.19052765517855974,2
0.3,none,random_binary,hadamard_paired,,not_reached,-0.004029410749989637,-0.017363788703876892,2
0.3,none,fourier_fourstep,hadamard_paired,,not_reached,-0.012324448570774749,-0.02546344032366399,2
0.3,none,dct_paired,hadamard_paired,,not_reached,-0.08816973272153383,-0.09328289091700626,2
0.3,none,srht_paired,hadamard_paired,3.0,left_censored,0.07381184116449191,0.06979603049072303,2
0.3,pairwise,dct_paired,hadamard_paired,,not_reached,-0.12636565653931697,-0.1331903864846833,2
0.3,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.05206950022791723,0.048292542086382895,2
0.3,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.24960551515558116,-0.26852437578590305,2
0.3,reference_k2,random_binary,hadamard_paired,,not_reached,-0.013432738436037539,-0.01656785261778637,2
0.3,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.03626999333916814,-0.04737675109709727,2
0.3,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.1547201057437224,-0.1690017207934673,2
0.3,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.059217634955771814,0.05750311671225816,2
0.3,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.20236407963553127,-0.21404588113163392,2
0.3,reference_k32,random_binary,hadamard_paired,,not_reached,-0.10325718283499441,-0.11571161757991,2
0.3,reference_k32,fourier_fourstep,hadamard_paired,10.0,observed,0.0006135319118989457,-0.01191198762122525,2
0.3,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.06594123851870037,-0.07043379711589104,2
0.3,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.061141084729728234,0.05781735041548686,2
0.3,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.20461910739062006,-0.21524998295366693,2
0.3,reference_k8,random_binary,hadamard_paired,,not_reached,-0.06887030889132895,-0.07955165947359966,2
0.3,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.02749257722953935,-0.03787209267470715,2
0.3,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.09018003406156971,-0.09478641222446704,2
0.3,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.06463148164535149,0.06014809807284216,2
0.3,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.08578403254749212,-0.09133745460311893,2
0.3,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.02686928608015826,-0.032473661637723694,2
0.3,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.09073927043691299,-0.09639714937502575,2
0.3,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.0976229046970083,-0.10200812214193711,2
0.3,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.1354813342487997,0.12908077993003886,2
0.3,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.17849068763171516,-0.19109011503189777,2
0.3,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.015671752749863543,-0.028983157602763043,2
0.3,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.040836699749796423,-0.053800331820713865,2
0.3,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.08345821547075971,-0.08830191125259823,2
0.3,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.07143840658797984,0.06743578380878823,2
0.5,agc,random_uniform,hadamard_paired,,not_reached,-0.040097285368448254,-0.04306109776076994,2
0.5,agc,random_binary,hadamard_paired,3.0,left_censored,0.015230781517828973,0.011721979801469828,2
0.5,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.007411900406209426,-0.010844363234685517,2
0.5,agc,dct_paired,hadamard_paired,,not_reached,-0.012522230679318014,-0.013582547034161507,2
0.5,agc,srht_paired,hadamard_paired,3.0,left_censored,0.05591306446900113,0.053088491698549234,2
0.5,none,random_uniform,hadamard_paired,,not_reached,-0.05231973590743699,-0.05598095805260783,2
0.5,none,random_binary,hadamard_paired,3.0,left_censored,0.0073746061351300796,0.0032106813299002113,2
0.5,none,fourier_fourstep,hadamard_paired,3.0,left_censored,0.008402665089489503,0.0041139373756919895,2
0.5,none,dct_paired,hadamard_paired,,not_reached,-0.011007321149689275,-0.01229669499935504,2
0.5,none,srht_paired,hadamard_paired,3.0,left_censored,0.04301314343192608,0.040767997123944966,2
0.5,pairwise,dct_paired,hadamard_paired,,not_reached,-0.04176315242417061,-0.04441714382440409,2
0.5,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.029026529628717768,0.026596374772076103,2
0.5,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.0742642411796357,-0.082140771176892,2
0.5,reference_k2,random_binary,hadamard_paired,,not_reached,-0.001178946489698518,-0.002398563506595508,2
0.5,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.014214209313335502,-0.01822047692888873,2
0.5,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.03579005317125805,-0.04143070025315687,2
0.5,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.03552379214287882,0.034624920347678056,2
0.5,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.04831911068235861,-0.050950935220427596,2
0.5,reference_k32,random_binary,hadamard_paired,,not_reached,-0.021604750527199457,-0.024574176894347488,2
0.5,reference_k32,fourier_fourstep,hadamard_paired,3.0,left_censored,0.015038192098932868,0.011693064390698282,2
0.5,reference_k32,dct_paired,hadamard_paired,3.0,left_censored,0.010935708500110053,0.0106492592531513,2
0.5,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.03268429892018254,0.0307256705192831,2
0.5,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.055645954570437084,-0.05788875253615444,2
0.5,reference_k8,random_binary,hadamard_paired,,not_reached,-0.011056872198967227,-0.013824043679020903,2
0.5,reference_k8,fourier_fourstep,hadamard_paired,10.0,observed,0.0003279661330424233,-0.0020536042322056858,2
0.5,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.01214484967905527,-0.012457571794461941,2
0.5,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.0339250034525751,0.031081233267652664,2
0.5,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.011369956151748184,-0.012857055508284532,2
0.5,scgi_frozen,random_binary,hadamard_paired,3.0,left_censored,0.0219911630151568,0.020226031464174454,2
0.5,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.0277161654607756,-0.02947399880208934,2
0.5,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.02941552836357708,-0.0306084490075218,2
0.5,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.051604200694534086,0.04918658722371383,2
0.5,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.051672653549289294,-0.05513426838783886,2
0.5,scgi_proxy,random_binary,hadamard_paired,10.0,observed,0.003961960209966975,-9.362886735431175e-05,2
0.5,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.002954896275674912,-0.006997883912857716,2
0.5,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.0021892728860404276,-0.0030771510647387146,2
0.5,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.04249833431211236,0.04019326641671128,2
