config_id,object,object_index,step,loss,cnr,proxy_mean,proxy_std,proxy_min,proxy_max,proxy_range,proxy_tv_l1,proxy_roughness_l2,proxy_otsu_score,proxy_otsu_threshold,proxy_otsu_fg_fraction,proxy_hist_entropy,proxy_data_loss,proxy_aug_loss,proxy_denoiser_mse,proxy_net_delta_mse,proxy_dual_abs_mean
cfg0000,stripe_target,1,1,0.00043818686390295625,2.74851393699646,0.487403929233551,0.14397114515304565,0.015195615589618683,1.0,0.9848043918609619,0.2516496777534485,0.0532403290271759,0.014829078689217567,0.5161290168762207,0.35333251953125,2.8938751220703125,0.0002284239453729242,0.00020976291853003204,0.004146358463913202,0.0001515004987595603,0.009405503049492836
cfg0000,stripe_target,1,2,0.00036889693001285195,3.046133279800415,0.4717487692832947,0.14071747660636902,0.031320035457611084,1.0,0.9686799645423889,0.23640263080596924,0.04878466948866844,0.01455922145396471,0.5161290168762207,0.2984619140625,2.8397698402404785,0.00022808529320172966,0.00014081162225920707,0.0042179785668849945,0.00044412381248548627,0.023399148136377335
cfg0000,stripe_target,1,3,0.0008002236136235297,3.43527889251709,0.4622112512588501,0.1363719403743744,0.044475048780441284,1.0,0.9555249214172363,0.21626150608062744,0.04329172149300575,0.01430918462574482,0.5161290168762207,0.25946044921875,2.7555766105651855,0.00022784124303143471,0.0005723823560401797,0.00423214677721262,0.0003214147291146219,0.03644315525889397
cfg0000,stripe_target,1,4,0.0011461770627647638,3.9544906616210938,0.46615302562713623,0.13201704621315002,0.07007405161857605,0.9982142448425293,0.9281401634216309,0.19295072555541992,0.03760116547346115,0.014249945990741253,0.5161290168762207,0.245361328125,2.6401312351226807,0.00022784207249060273,0.000918335048481822,0.004210691433399916,0.00014190288493409753,0.04272306710481644
cfg0000,stripe_target,1,5,0.0012310952879488468,4.629863262176514,0.48397091031074524,0.12823115289211273,0.10629598796367645,0.9980402588844299,0.8917442560195923,0.1684831976890564,0.0323454923927784,0.0143874641507864,0.5483871102333069,0.22393798828125,2.4853720664978027,0.0002279525506310165,0.0010031426791101694,0.004177050199359655,0.0003180599887855351,0.04745539277791977
cfg0000,stripe_target,1,6,0.0015371220652014017,5.4421000480651855,0.5090805292129517,0.12497241050004959,0.13551808893680573,0.9976025819778442,0.8620845079421997,0.14547814428806305,0.027902796864509583,0.014403811655938625,0.5806452035903931,0.21795654296875,2.304755210876465,0.00022810108202975243,0.001309021026827395,0.0041518788784742355,0.0006804533768445253,0.058733679354190826
cfg0000,stripe_target,1,7,0.0024731869343668222,6.275454998016357,0.5299760103225708,0.12166402488946915,0.16238181293010712,0.986081063747406,0.8236992359161377,0.12777313590049744,0.024400345981121063,0.014137591235339642,0.6129032373428345,0.213134765625,2.1378707885742188,0.00022816829732619226,0.0022450187243521214,0.004146365448832512,0.0006574850413016975,0.07438405603170395
cfg0000,stripe_target,1,8,0.0035063682589679956,6.915688991546631,0.5388237237930298,0.11779051274061203,0.1787746250629425,0.9613664746284485,0.7825918197631836,0.1187606081366539,0.021757163107395172,0.013460569083690643,0.6129032373428345,0.213623046875,2.0442955493927,0.00022809221991337836,0.003278275951743126,0.004163270816206932,0.00034396734554320574,0.0864405632019043
cfg0000,stripe_target,1,9,0.0039726984687149525,7.1615190505981445,0.5322235226631165,0.11304949969053268,0.18090346455574036,0.9247066378593445,0.7438031435012817,0.11664198338985443,0.019748710095882416,0.012465502135455608,0.5806452035903931,0.216064453125,2.00437068939209,0.00022792117670178413,0.0037447772920131683,0.004198489710688591,0.00012957712169736624,0.09084627032279968
cfg0000,stripe_target,1,10,0.0038210998754948378,6.984386920928955,0.5101855993270874,0.10739623755216599,0.16826319694519043,0.8701839447021484,0.701920747756958,0.11663997173309326,0.018099848181009293,0.01110566221177578,0.5806452035903931,0.2125244140625,2.0161633491516113,0.00022770874784328043,0.003593391040340066,0.00424310564994812,0.00029553091735579073,0.08973883092403412
