config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h
cfg0000,4,7.087629318237305,2.3256120681762695,9.35197401046753,6.362757682800293,0.06311118695884943,200,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.06
cfg0001,4,5.862130045890808,1.5799107551574707,9.4712975025177,6.885709762573242,0.04918389208614826,200,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.08
