config_id,object,object_index,rule,selected_step,selected_cnr,peak_step,peak_cnr,final_cnr,regret_to_peak,improvement_over_final
cfg0000,letter_L,2,max_proxy_mean,85,6.12616491317749,40,21.261276245117188,12.181139945983888,15.135111331939697,-6.054975032806398
cfg0000,letter_L,2,max_proxy_std,20,8.204704284667969,40,21.261276245117188,12.181139945983888,13.056571960449219,-3.9764356613159197
cfg0000,letter_L,2,max_proxy_min,111,8.494972229003906,40,21.261276245117188,12.181139945983888,12.766304016113281,-3.6861677169799822
cfg0000,letter_L,2,max_proxy_max,5,5.226011753082275,40,21.261276245117188,12.181139945983888,16.035264492034912,-6.955128192901613
cfg0000,letter_L,2,max_proxy_range,1,3.637826919555664,40,21.261276245117188,12.181139945983888,17.623449325561523,-8.543313026428224
cfg0000,letter_L,2,max_proxy_tv_l1,1,3.637826919555664,40,21.261276245117188,12.181139945983888,17.623449325561523,-8.543313026428224
cfg0000,letter_L,2,max_proxy_roughness_l2,1,3.637826919555664,40,21.261276245117188,12.181139945983888,17.623449325561523,-8.543313026428224
cfg0000,letter_L,2,max_proxy_otsu_score,20,8.204704284667969,40,21.261276245117188,12.181139945983888,13.056571960449219,-3.9764356613159197
cfg0000,letter_L,2,max_proxy_otsu_threshold,61,8.987598419189453,40,21.261276245117188,12.181139945983888,12.273677825927734,-3.1935415267944354
cfg0000,letter_L,2,max_proxy_otsu_fg_fraction,85,6.12616491317749,40,21.261276245117188,12.181139945983888,15.135111331939697,-6.054975032806398
cfg0000,letter_L,2,max_proxy_hist_entropy,1,3.637826919555664,40,21.261276245117188,12.181139945983888,17.623449325561523,-8.543313026428224
cfg0000,letter_L,2,max_proxy_data_loss,200,12.181139945983888,40,21.261276245117188,12.181139945983888,9.080136299133299,0.0
cfg0000,letter_L,2,max_proxy_aug_loss,86,6.479281902313232,40,21.261276245117188,12.181139945983888,14.781994342803955,-5.701858043670656
cfg0000,letter_L,2,max_proxy_denoiser_mse,22,6.70036506652832,40,21.261276245117188,12.181139945983888,14.560911178588867,-5.480774879455568
cfg0000,letter_L,2,max_proxy_net_delta_mse,37,17.726696014404297,40,21.261276245117188,12.181139945983888,3.5345802307128906,5.545556068420408
cfg0000,letter_L,2,max_proxy_dual_abs_mean,86,6.479281902313232,40,21.261276245117188,12.181139945983888,14.781994342803955,-5.701858043670656
cfg0000,ring,3,final_step,200,8.33444881439209,39,12.991655349731444,8.33444881439209,4.657206535339354,0.0
cfg0000,ring,3,fixed_step_25,25,3.408563137054444,39,12.991655349731444,8.33444881439209,9.583092212677,-4.9258856773376465
cfg0000,ring,3,fixed_step_50,50,2.701579332351685,39,12.991655349731444,8.33444881439209,10.290076017379759,-5.632869482040405
cfg0000,ring,3,fixed_step_75,75,3.029424905776977,39,12.991655349731444,8.33444881439209,9.962230443954466,-5.305023908615112
cfg0000,ring,3,fixed_step_100,100,5.415751457214356,39,12.991655349731444,8.33444881439209,7.575903892517087,-2.9186973571777335
cfg0000,ring,3,fixed_step_125,125,6.397136211395264,39,12.991655349731444,8.33444881439209,6.59451913833618,-1.9373126029968262
cfg0000,ring,3,fixed_step_150,150,8.75167179107666,39,12.991655349731444,8.33444881439209,4.239983558654783,0.4172229766845703
cfg0000,ring,3,fixed_step_175,175,9.249614715576172,39,12.991655349731444,8.33444881439209,3.7420406341552717,0.915165901184082
cfg0000,ring,3,min_loss,2,3.368160963058472,39,12.991655349731444,8.33444881439209,9.623494386672972,-4.966287851333618
cfg0000,ring,3,loss_plateau_10_1pct,200,8.33444881439209,39,12.991655349731444,8.33444881439209,4.657206535339354,0.0
cfg0000,ring,3,min_proxy_mean,74,2.4080936908721924,39,12.991655349731444,8.33444881439209,10.583561658859251,-5.9263551235198975
cfg0000,ring,3,min_proxy_std,74,2.4080936908721924,39,12.991655349731444,8.33444881439209,10.583561658859251,-5.9263551235198975
cfg0000,ring,3,min_proxy_min,1,3.0993807315826416,39,12.991655349731444,8.33444881439209,9.892274618148802,-5.235068082809448
cfg0000,ring,3,min_proxy_max,99,5.337914943695068,39,12.991655349731444,8.33444881439209,7.653740406036375,-2.9965338706970215
cfg0000,ring,3,min_proxy_range,99,5.337914943695068,39,12.991655349731444,8.33444881439209,7.653740406036375,-2.9965338706970215
cfg0000,ring,3,min_proxy_tv_l1,73,2.608486652374268,39,12.991655349731444,8.33444881439209,10.383168697357176,-5.725962162017822
cfg0000,ring,3,min_proxy_roughness_l2,98,5.6397318840026855,39,12.991655349731444,8.33444881439209,7.351923465728758,-2.6947169303894043
cfg0000,ring,3,min_proxy_otsu_score,74,2.4080936908721924,39,12.991655349731444,8.33444881439209,10.583561658859251,-5.9263551235198975
cfg0000,ring,3,min_proxy_otsu_threshold,72,3.583075761795044,39,12.991655349731444,8.33444881439209,9.4085795879364,-4.751373052597046
cfg0000,ring,3,min_proxy_otsu_fg_fraction,17,8.456991195678711,39,12.991655349731444,8.33444881439209,4.534664154052733,0.1225423812866211
cfg0000,ring,3,min_proxy_hist_entropy,74,2.4080936908721924,39,12.991655349731444,8.33444881439209,10.583561658859251,-5.9263551235198975
cfg0000,ring,3,min_proxy_data_loss,17,8.456991195678711,39,12.991655349731444,8.33444881439209,4.534664154052733,0.1225423812866211
cfg0000,ring,3,min_proxy_aug_loss,2,3.368160963058472,39,12.991655349731444,8.33444881439209,9.623494386672972,-4.966287851333618
cfg0000,ring,3,min_proxy_denoiser_mse,200,8.33444881439209,39,12.991655349731444,8.33444881439209,4.657206535339354,0.0
cfg0000,ring,3,min_proxy_net_delta_mse,6,5.635820388793945,39,12.991655349731444,8.33444881439209,7.355834960937498,-2.6986284255981445
cfg0000,ring,3,min_proxy_dual_abs_mean,1,3.0993807315826416,39,12.991655349731444,8.33444881439209,9.892274618148802,-5.235068082809448
cfg0000,ring,3,max_proxy_mean,86,8.308229446411133,39,12.991655349731444,8.33444881439209,4.683425903320311,-0.02621936798095703
cfg0000,ring,3,max_proxy_std,1,3.0993807315826416,39,12.991655349731444,8.33444881439209,9.892274618148802,-5.235068082809448
cfg0000,ring,3,max_proxy_min,111,10.332246780395508,39,12.991655349731444,8.33444881439209,2.6594085693359357,1.997797966003418
cfg0000,ring,3,max_proxy_max,3,3.7753310203552246,39,12.991655349731444,8.33444881439209,9.216324329376219,-4.559117794036865
cfg0000,ring,3,max_proxy_range,2,3.368160963058472,39,12.991655349731444,8.33444881439209,9.623494386672972,-4.966287851333618
cfg0000,ring,3,max_proxy_tv_l1,1,3.0993807315826416,39,12.991655349731444,8.33444881439209,9.892274618148802,-5.235068082809448
cfg0000,ring,3,max_proxy_roughness_l2,1,3.0993807315826416,39,12.991655349731444,8.33444881439209,9.892274618148802,-5.235068082809448
cfg0000,ring,3,max_proxy_otsu_score,41,11.358701705932615,39,12.991655349731444,8.33444881439209,1.6329536437988281,3.0242528915405256
cfg0000,ring,3,max_proxy_otsu_threshold,61,9.504934310913086,39,12.991655349731444,8.33444881439209,3.4867210388183576,1.170485496520996
cfg0000,ring,3,max_proxy_otsu_fg_fraction,76,3.599778175354004,39,12.991655349731444,8.33444881439209,9.39187717437744,-4.734670639038086
cfg0000,ring,3,max_proxy_hist_entropy,1,3.0993807315826416,39,12.991655349731444,8.33444881439209,9.892274618148802,-5.235068082809448
cfg0000,ring,3,max_proxy_data_loss,200,8.33444881439209,39,12.991655349731444,8.33444881439209,4.657206535339354,0.0
cfg0000,ring,3,max_proxy_aug_loss,74,2.4080936908721924,39,12.991655349731444,8.33444881439209,10.583561658859251,-5.9263551235198975
cfg0000,ring,3,max_proxy_denoiser_mse,28,3.0396358966827397,39,12.991655349731444,8.33444881439209,9.952019453048704,-5.294812917709351
cfg0000,ring,3,max_proxy_net_delta_mse,200,8.33444881439209,39,12.991655349731444,8.33444881439209,4.657206535339354,0.0
cfg0000,ring,3,max_proxy_dual_abs_mean,74,2.4080936908721924,39,12.991655349731444,8.33444881439209,10.583561658859251,-5.9263551235198975
cfg0001,letter_A,0,final_step,200,4.45155143737793,68,12.560099601745604,4.45155143737793,8.108548164367674,0.0
cfg0001,letter_A,0,fixed_step_25,25,5.608269691467285,68,12.560099601745604,4.45155143737793,6.9518299102783185,1.1567182540893555
cfg0001,letter_A,0,fixed_step_50,50,6.673190593719482,68,12.560099601745604,4.45155143737793,5.886909008026121,2.2216391563415527
cfg0001,letter_A,0,fixed_step_75,75,7.558959484100342,68,12.560099601745604,4.45155143737793,5.001140117645262,3.107408046722412
cfg0001,letter_A,0,fixed_step_100,100,8.572260856628418,68,12.560099601745604,4.45155143737793,3.9878387451171857,4.120709419250488
cfg0001,letter_A,0,fixed_step_125,125,8.864147186279297,68,12.560099601745604,4.45155143737793,3.695952415466307,4.412595748901367
cfg0001,letter_A,0,fixed_step_150,150,9.274402618408203,68,12.560099601745604,4.45155143737793,3.2856969833374006,4.822851181030273
cfg0001,letter_A,0,fixed_step_175,175,7.72563362121582,68,12.560099601745604,4.45155143737793,4.834465980529783,3.2740821838378906
cfg0001,letter_A,0,min_loss,163,7.924221038818359,68,12.560099601745604,4.45155143737793,4.635878562927244,3.4726696014404297
cfg0001,letter_A,0,loss_plateau_10_1pct,200,4.45155143737793,68,12.560099601745604,4.45155143737793,8.108548164367674,0.0
cfg0001,letter_A,0,min_proxy_mean,78,5.773049354553223,68,12.560099601745604,4.45155143737793,6.787050247192381,1.321497917175293
cfg0001,letter_A,0,min_proxy_std,78,5.773049354553223,68,12.560099601745604,4.45155143737793,6.787050247192381,1.321497917175293
cfg0001,letter_A,0,min_proxy_min,26,5.047226905822754,68,12.560099601745604,4.45155143737793,7.51287269592285,0.5956754684448242
cfg0001,letter_A,0,min_proxy_max,155,7.885893821716309,68,12.560099601745604,4.45155143737793,4.674205780029295,3.434342384338379
cfg0001,letter_A,0,min_proxy_range,154,8.483692169189453,68,12.560099601745604,4.45155143737793,4.076407432556151,4.032140731811523
cfg0001,letter_A,0,min_proxy_tv_l1,78,5.773049354553223,68,12.560099601745604,4.45155143737793,6.787050247192381,1.321497917175293
cfg0001,letter_A,0,min_proxy_roughness_l2,78,5.773049354553223,68,12.560099601745604,4.45155143737793,6.787050247192381,1.321497917175293
cfg0001,letter_A,0,min_proxy_otsu_score,78,5.773049354553223,68,12.560099601745604,4.45155143737793,6.787050247192381,1.321497917175293
cfg0001,letter_A,0,min_proxy_otsu_threshold,52,5.3127312660217285,68,12.560099601745604,4.45155143737793,7.247368335723875,0.8611798286437988
cfg0001,letter_A,0,min_proxy_otsu_fg_fraction,16,8.640727043151855,68,12.560099601745604,4.45155143737793,3.9193725585937482,4.189175605773926
cfg0001,letter_A,0,min_proxy_hist_entropy,78,5.773049354553223,68,12.560099601745604,4.45155143737793,6.787050247192381,1.321497917175293
cfg0001,letter_A,0,min_proxy_data_loss,1,3.595900535583496,68,12.560099601745604,4.45155143737793,8.964199066162108,-0.8556509017944336
cfg0001,letter_A,0,min_proxy_aug_loss,163,7.924221038818359,68,12.560099601745604,4.45155143737793,4.635878562927244,3.4726696014404297
cfg0001,letter_A,0,min_proxy_denoiser_mse,200,4.45155143737793,68,12.560099601745604,4.45155143737793,8.108548164367674,0.0
cfg0001,letter_A,0,min_proxy_net_delta_mse,12,6.26563024520874,68,12.560099601745604,4.45155143737793,6.2944693565368635,1.8140788078308105
cfg0001,letter_A,0,min_proxy_dual_abs_mean,163,7.924221038818359,68,12.560099601745604,4.45155143737793,4.635878562927244,3.4726696014404297
cfg0001,letter_A,0,max_proxy_mean,66,11.949378967285156,68,12.560099601745604,4.45155143737793,0.6107206344604474,7.497827529907227
cfg0001,letter_A,0,max_proxy_std,1,3.595900535583496,68,12.560099601745604,4.45155143737793,8.964199066162108,-0.8556509017944336
cfg0001,letter_A,0,max_proxy_min,66,11.949378967285156,68,12.560099601745604,4.45155143737793,0.6107206344604474,7.497827529907227
cfg0001,letter_A,0,max_proxy_max,1,3.595900535583496,68,12.560099601745604,4.45155143737793,8.964199066162108,-0.8556509017944336
cfg0001,letter_A,0,max_proxy_range,1,3.595900535583496,68,12.560099601745604,4.45155143737793,8.964199066162108,-0.8556509017944336
cfg0001,letter_A,0,max_proxy_tv_l1,1,3.595900535583496,68,12.560099601745604,4.45155143737793,8.964199066162108,-0.8556509017944336
cfg0001,letter_A,0,max_proxy_roughness_l2,1,3.595900535583496,68,12.560099601745604,4.45155143737793,8.964199066162108,-0.8556509017944336
cfg0001,letter_A,0,max_proxy_otsu_score,17,9.337750434875488,68,12.560099601745604,4.45155143737793,3.2223491668701154,4.886198997497559
cfg0001,letter_A,0,max_proxy_otsu_threshold,65,11.667320251464844,68,12.560099601745604,4.45155143737793,0.8927793502807599,7.215768814086914
cfg0001,letter_A,0,max_proxy_otsu_fg_fraction,1,3.595900535583496,68,12.560099601745604,4.45155143737793,8.964199066162108,-0.8556509017944336
cfg0001,letter_A,0,max_proxy_hist_entropy,1,3.595900535583496,68,12.560099601745604,4.45155143737793,8.964199066162108,-0.8556509017944336
cfg0001,letter_A,0,max_proxy_data_loss,197,5.573092460632324,68,12.560099601745604,4.45155143737793,6.9870071411132795,1.1215410232543945
cfg0001,letter_A,0,max_proxy_aug_loss,54,4.865658283233643,68,12.560099601745604,4.45155143737793,7.694441318511961,0.4141068458557129
cfg0001,letter_A,0,max_proxy_denoiser_mse,20,9.582427978515623,68,12.560099601745604,4.45155143737793,2.9776716232299805,5.1308765411376935
cfg0001,letter_A,0,max_proxy_net_delta_mse,198,4.981964111328125,68,12.560099601745604,4.45155143737793,7.578135490417479,0.5304126739501953
cfg0001,letter_A,0,max_proxy_dual_abs_mean,54,4.865658283233643,68,12.560099601745604,4.45155143737793,7.694441318511961,0.4141068458557129
cfg0001,stripe_target,1,final_step,200,1.5799107551574707,37,7.078631401062012,1.5799107551574707,5.498720645904541,0.0
cfg0001,stripe_target,1,fixed_step_25,25,4.386952877044678,37,7.078631401062012,1.5799107551574707,2.691678524017334,2.807042121887207
cfg0001,stripe_target,1,fixed_step_50,50,5.891278266906738,37,7.078631401062012,1.5799107551574707,1.1873531341552734,4.311367511749268
cfg0001,stripe_target,1,fixed_step_75,75,6.206613063812256,37,7.078631401062012,1.5799107551574707,0.8720183372497559,4.626702308654785
cfg0001,stripe_target,1,fixed_step_100,100,5.0867462158203125,37,7.078631401062012,1.5799107551574707,1.9918851852416992,3.506835460662842
cfg0001,stripe_target,1,fixed_step_125,125,3.9486896991729736,37,7.078631401062012,1.5799107551574707,3.129941701889038,2.368778944015503
cfg0001,stripe_target,1,fixed_step_150,150,2.672637701034546,37,7.078631401062012,1.5799107551574707,4.405993700027466,1.0927269458770752
cfg0001,stripe_target,1,fixed_step_175,175,1.881626009941101,37,7.078631401062012,1.5799107551574707,5.197005391120911,0.30171525478363037
cfg0001,stripe_target,1,min_loss,3,3.069812297821045,37,7.078631401062012,1.5799107551574707,4.008819103240967,1.4899015426635742
cfg0001,stripe_target,1,loss_plateau_10_1pct,200,1.5799107551574707,37,7.078631401062012,1.5799107551574707,5.498720645904541,0.0
cfg0001,stripe_target,1,min_proxy_mean,55,4.306267738342285,37,7.078631401062012,1.5799107551574707,2.7723636627197266,2.7263569831848145
cfg0001,stripe_target,1,min_proxy_std,135,2.797170400619507,37,7.078631401062012,1.5799107551574707,4.281461000442505,1.2172596454620361
cfg0001,stripe_target,1,min_proxy_min,52,5.151046752929688,37,7.078631401062012,1.5799107551574707,1.9275846481323233,3.5711359977722177
cfg0001,stripe_target,1,min_proxy_max,56,4.276698112487793,37,7.078631401062012,1.5799107551574707,2.8019332885742188,2.6967873573303223
cfg0001,stripe_target,1,min_proxy_range,135,2.797170400619507,37,7.078631401062012,1.5799107551574707,4.281461000442505,1.2172596454620361
cfg0001,stripe_target,1,min_proxy_tv_l1,135,2.797170400619507,37,7.078631401062012,1.5799107551574707,4.281461000442505,1.2172596454620361
cfg0001,stripe_target,1,min_proxy_roughness_l2,135,2.797170400619507,37,7.078631401062012,1.5799107551574707,4.281461000442505,1.2172596454620361
cfg0001,stripe_target,1,min_proxy_otsu_score,136,2.573150157928467,37,7.078631401062012,1.5799107551574707,4.505481243133545,0.9932394027709961
cfg0001,stripe_target,1,min_proxy_otsu_threshold,55,4.306267738342285,37,7.078631401062012,1.5799107551574707,2.7723636627197266,2.7263569831848145
cfg0001,stripe_target,1,min_proxy_otsu_fg_fraction,8,5.711151123046875,37,7.078631401062012,1.5799107551574707,1.3674802780151367,4.131240367889404
cfg0001,stripe_target,1,min_proxy_hist_entropy,37,7.078631401062012,37,7.078631401062012,1.5799107551574707,0.0,5.498720645904541
cfg0001,stripe_target,1,min_proxy_data_loss,163,1.4491870403289795,37,7.078631401062012,1.5799107551574707,5.629444360733032,-0.1307237148284912
cfg0001,stripe_target,1,min_proxy_aug_loss,3,3.069812297821045,37,7.078631401062012,1.5799107551574707,4.008819103240967,1.4899015426635742
cfg0001,stripe_target,1,min_proxy_denoiser_mse,200,1.5799107551574707,37,7.078631401062012,1.5799107551574707,5.498720645904541,0.0
cfg0001,stripe_target,1,min_proxy_net_delta_mse,2,2.7737860679626465,37,7.078631401062012,1.5799107551574707,4.304845333099365,1.1938753128051758
