config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0042,42,42,20240710,stripe_target,1,scgi_ured,36,0.0005,0.55,0.6,0.11,24,3,0.18,nlm,3,0.062,5,6,7.837002277374268,8.064805030822754,0.17814302444458008,0.004685699939727783,0.9740428844495653,8.172414779663086,0.002459976589307189,0.44429194927215576,0.09347625821828842,0.13308414816856384,0.7513579726219177,0.6182738542556763,0.08593793958425522,0.013282563537359238,0.008673708885908127,0.4838709533214569,0.2147216796875,1.6685264110565186,0.0002273612772114575,0.0022326153703033924,0.004333255812525749,0.00019605369016062468,0.06791788339614868
cfg0043,43,43,20240710,stripe_target,1,scgi_ured,36,0.0005,0.55,0.6,0.13,24,3,0.18,nlm,3,0.062,5,6,5.624660015106201,8.341176986694336,0.1764584332704544,0.004685699939727783,0.9740428844495653,8.216708183288574,0.0032870478462427855,0.41679054498672485,0.09408166259527206,0.09614133834838867,0.765754222869873,0.6696128845214844,0.10841809213161469,0.015313219279050827,0.008183845318853855,0.4516128897666931,0.2191162109375,2.0138673782348633,0.0002272910496685654,0.0030597567092627287,0.004166306462138891,0.00021458481205627322,0.0792008489370346
cfg0044,44,44,20240710,stripe_target,1,scgi_ured,36,0.0005,0.55,0.6,0.14,24,3,0.18,nlm,3,0.062,5,6,4.722017288208008,8.308721542358398,0.17807884514331818,0.004685699939727783,0.9740428844495653,8.2621488571167,0.003211637958884239,0.4196852147579193,0.09813243895769119,0.08668656647205353,0.8132641315460205,0.7265775799751282,0.12389282882213593,0.01801057904958725,0.008449372835457325,0.4516128897666931,0.2305908203125,2.187554359436035,0.00022727738542016596,0.002984360558912158,0.0040810988284647465,0.00017376455070916563,0.0778762549161911
cfg0045,45,45,20240710,stripe_target,1,scgi_ured,36,0.0005,0.55,0.65,0.08,24,3,0.18,nlm,3,0.062,5,6,6.3742547035217285,6.977756500244141,0.1880250722169876,0.004685699939727783,0.9740428844495653,7.82919979095459,0.003962402697652578,0.5381616353988647,0.11018745601177216,0.20064777135849,0.9255704283714294,0.7249226570129395,0.11630114912986755,0.018779851496219635,0.011586042121052742,0.6129032373428345,0.21307373046875,2.0632617473602295,0.00022754527162760496,0.0037348575424402952,0.004350699950009584,5.948889156570658e-05,0.08351583778858185
cfg0046,46,46,20240710,stripe_target,1,scgi_ured,36,0.0005,0.55,0.65,0.09,24,3,0.18,nlm,3,0.062,5,6,7.160856246948242,7.592232704162598,0.18384703993797302,0.004685699939727783,0.9740428844495653,7.872604846954346,0.002312451833859086,0.4872804880142212,0.10103294998407364,0.16178183257579803,0.8302660584449768,0.6684842109680176,0.10021106898784637,0.015638742595911026,0.009972437284886837,0.5483871102333069,0.21343994140625,1.8504490852355957,0.00022745986643712968,0.0020849918946623802,0.004356036894023418,0.00011207170609850436,0.061265669763088226
cfg0047,47,47,20240710,stripe_target,1,scgi_ured,36,0.0005,0.55,0.65,0.11,24,3,0.18,nlm,3,0.062,5,6,6.017625331878662,8.260988235473633,0.17741702497005463,0.004685699939727783,0.9740428844495653,7.910311698913574,0.002813982777297497,0.42519283294677734,0.09430307894945145,0.10803498327732086,0.759182870388031,0.6511479020118713,0.10592743009328842,0.014961570501327515,0.008373238146305084,0.4838709533214569,0.212890625,1.969097375869751,0.00022733905643690377,0.0025866436772048473,0.004261495545506477,0.0002289782714797184,0.07044077664613724
cfg0048,48,48,20240710,stripe_target,1,scgi_ured,36,0.0005,0.55,0.65,0.13,24,3,0.18,nlm,3,0.062,5,6,4.333859443664551,8.298144340515137,0.17871615290641785,0.004685699939727783,0.9740428844495653,7.9377923011779785,0.0032314355485141277,0.42022180557250977,0.1005488783121109,0.08226283639669418,0.8248012661933899,0.7425384521484375,0.13471312820911407,0.019788719713687897,0.008580833673477173,0.4516128897666931,0.23974609375,2.2879669666290283,0.00022730074124410748,0.003004134865477681,0.004093966446816921,0.0001709095377009362,0.07534567266702652
cfg0049,49,49,20240710,stripe_target,1,scgi_ured,36,0.0005,0.55,0.65,0.14,24,3,0.18,nlm,3,0.062,5,6,3.8714101314544678,8.166991233825684,0.18094953894615173,0.004685699939727783,0.9740428844495653,7.9179863929748535,0.002726738341152668,0.43230098485946655,0.10580626875162125,0.07811640948057175,0.879917562007904,0.8018011450767517,0.14835461974143982,0.02312726527452469,0.009203130379319191,0.4838709533214569,0.22796630859375,2.395888328552246,0.00022730212367605418,0.0024994362611323595,0.0040453094989061356,0.00012092921679141,0.06808549165725708
cfg0050,50,50,20240710,stripe_target,1,scgi_ured,37,0.0005,0.55,0.35,0.08,24,3,0.18,nlm,3,0.062,5,6,3.3066678047180176,4.888372898101807,0.1760779321193695,0.004685699939727783,0.9740428844495653,6.0697102546691895,0.00865393690764904,0.6919142007827759,0.14171534776687622,0.09878475219011307,1.0,0.9012152552604675,0.19722507894039154,0.041018325835466385,0.015540681779384613,0.7419354915618896,0.26715087890625,2.674377918243408,0.00022773708042223006,0.008426199667155743,0.004123725928366184,0.0009463467868044972,0.20614391565322876
cfg0051,51,51,20240710,stripe_target,1,scgi_ured,37,0.0005,0.55,0.35,0.09,24,3,0.18,nlm,3,0.062,5,6,3.7405214309692383,5.04770040512085,0.18143711984157562,0.004685699939727783,0.9740428844495653,6.28847599029541,0.008679858408868313,0.6830928325653076,0.1390889286994934,0.12748906016349792,1.0,0.8725109100341797,0.17910167574882507,0.0366823747754097,0.015779884532094002,0.7419354915618896,0.24786376953125,2.5881497859954834,0.0002276731247548014,0.008452185429632664,0.0042758542113006115,0.0006537700537592173,0.20329216122627258
cfg0052,52,52,20240710,stripe_target,1,scgi_ured,37,0.0005,0.55,0.35,0.11,24,3,0.18,nlm,3,0.062,5,6,5.918619155883789,5.735918045043945,0.1884211003780365,0.004685699939727783,0.9740428844495653,6.574337482452393,0.006648246664553881,0.6351762413978577,0.12346184253692627,0.25404906272888184,1.0,0.7459509372711182,0.1176593005657196,0.022530097514390945,0.014365539886057377,0.7096774578094482,0.21832275390625,2.133659601211548,0.00022754690144211054,0.006420699879527092,0.004340479150414467,0.00023719907039776444,0.16660377383232117
cfg0053,53,53,20240710,stripe_target,1,scgi_ured,37,0.0005,0.55,0.35,0.13,24,3,0.18,nlm,3,0.062,5,6,7.144242286682129,6.580185890197754,0.18189281225204468,0.004685699939727783,0.9740428844495653,7.86325740814209,0.0045577785931527615,0.5672323703765869,0.11016242206096649,0.26484447717666626,0.8813952207565308,0.6165507435798645,0.11651748418807983,0.017710745334625244,0.011706314980983734,0.6451612710952759,0.2115478515625,2.0429258346557617,0.00022741698194295168,0.004330361727625132,0.004303438123315573,7.910278509370983e-05,0.12374848127365112
