basis,correction,reference_period,rho,sigma_a,seed,object,num_frames,reference_frames,total_physical_frames,num_coefficients,num_pixels,shard,unit_index,mse,rel_mse,psnr,recon_scale,gain_rel_mse,gain_corr,gain_scale
random_uniform,agc,0,3.0,0.05,0,8,2048,0,2048,2048,1024,3/5,8,0.07352954432540754,0.6490513479625108,11.335381254137385,0.342227926044742,0.0026603175792843103,0.048515982925891876,0.9999781847000122
random_uniform,scgi_proxy,0,3.0,0.05,0,8,2048,0,2048,2048,1024,3/5,8,0.0735220251899548,0.6489849759341529,11.335825386634495,0.34216056231204656,0.0026605576276779175,0.04926950857043266,0.9999775886535645
random_uniform,scgi_frozen,0,3.0,0.05,0,8,2048,0,2048,2048,1024,3/5,8,0.11278571617779842,0.9955688123423101,9.477458983842542,1.2889035570163212,,,
random_uniform,reference_k2,2,3.0,0.05,0,8,2048,1025,3073,2048,1024,3/5,8,0.0639577215293071,0.5645600792450931,11.941070162340372,0.4187143569045363,0.0016661571571603417,0.6563149094581604,0.9994217753410339
random_uniform,reference_k8,8,3.0,0.05,0,8,2048,257,2305,2048,1024,3/5,8,0.08138202213269696,0.7183658167576858,10.894715232544051,0.2766377022557543,0.0037745926529169083,0.16286027431488037,0.9985157251358032
random_uniform,reference_k32,32,3.0,0.05,0,8,2048,65,2113,2048,1024,3/5,8,0.08491736574153388,0.7495725861709619,10.710034867347304,0.24940172279948983,0.0043358709663152695,0.05113186314702034,0.9981980323791504
random_uniform,none,0,3.0,0.05,1,3,2048,0,2048,2048,1024,3/5,13,0.05895359925506057,0.6253161199259537,12.294896750660214,0.3954356738748943,,,
random_uniform,oracle,0,3.0,0.05,1,3,2048,0,2048,2048,1024,3/5,13,0.032922374213486066,0.34920499447131215,14.825088529665862,0.6683124524465235,1.4175679978001374e-14,1.0,0.9999998807907104
random_uniform,agc,0,3.0,0.05,1,3,2048,0,2048,2048,1024,3/5,13,0.05923155330054197,0.6282643562920859,12.274468781811272,0.39600762087970426,0.002476791851222515,0.0559999980032444,0.9999821186065674
random_uniform,scgi_proxy,0,3.0,0.05,1,3,2048,0,2048,2048,1024,3/5,13,0.059222805134290436,0.6281715651911862,12.275110257631482,0.3957830245526391,0.0024750889278948307,0.05623656511306763,0.9999845027923584
random_uniform,scgi_frozen,0,3.0,0.05,1,3,2048,0,2048,2048,1024,3/5,13,0.09310583462807535,0.9875661535134843,10.310231023980506,1.9957531674734106,,,
random_uniform,reference_k2,2,3.0,0.05,1,3,2048,1025,3073,2048,1024,3/5,13,0.054489385170997974,0.5779645575983119,12.63688092414286,0.43495502440545614,0.0018051550723612309,0.5857118964195251,0.9994298815727234
random_uniform,reference_k8,8,3.0,0.05,1,3,2048,257,2305,2048,1024,3/5,13,0.06451218993263166,0.6842756473963136,11.903582152829015,0.33330066507150014,0.003350166603922844,0.17922990024089813,0.9987673163414001
random_uniform,reference_k32,32,3.0,0.05,1,3,2048,65,2113,2048,1024,3/5,13,0.06702685189620132,0.7109484660512285,11.737511779837915,0.2963977991943929,0.003997280728071928,0.04938425123691559,0.9983720183372498
random_uniform,none,0,3.0,0.05,1,8,2048,0,2048,2048,1024,3/5,18,0.07034380633282371,0.6209305761379065,11.527741355269425,0.3481887957591791,,,
random_uniform,oracle,0,3.0,0.05,1,8,2048,0,2048,2048,1024,3/5,18,0.0365596290532408,0.32271485884641776,14.369982194192755,0.6587981948689723,1.4175679978001374e-14,1.0,0.9999998807907104
random_uniform,agc,0,3.0,0.05,1,8,2048,0,2048,2048,1024,3/5,18,0.07065113288638358,0.6236433729556039,11.508808698754319,0.3469996747900565,0.0024757564533501863,0.05169462785124779,0.9999860525131226
random_uniform,scgi_proxy,0,3.0,0.05,1,8,2048,0,2048,2048,1024,3/5,18,0.07065030089888136,0.6236360289333505,11.508859841558968,0.3469128997788553,0.0024759392254054546,0.05029328912496567,0.9999865293502808
random_uniform,scgi_frozen,0,3.0,0.05,1,8,2048,0,2048,2048,1024,3/5,18,0.11269577347829951,0.9947748807208818,9.480923713493851,1.4069481631506768,,,
random_uniform,reference_k2,2,3.0,0.05,1,8,2048,1025,3073,2048,1024,3/5,18,0.06711120102793275,0.5923961026848288,11.732049889420676,0.40247105781291204,0.0018051550723612309,0.5857118964195251,0.9994298815727234
random_uniform,reference_k8,8,3.0,0.05,1,8,2048,257,2305,2048,1024,3/5,18,0.079075354566915,0.698004672042216,11.019588520697239,0.29286807676168947,0.003350166603922844,0.17922990024089813,0.9987673163414001
random_uniform,reference_k32,32,3.0,0.05,1,8,2048,65,2113,2048,1024,3/5,18,0.08057083591067862,0.7112054091190968,10.938221305906309,0.2640646411448605,0.003997280728071928,0.04938425123691559,0.9983720183372498
random_uniform,none,0,3.0,0.05,2,3,2048,0,2048,2048,1024,3/5,23,0.059329562524895345,0.6293039323088859,12.267288539838741,0.3760666461565565,,,
random_uniform,oracle,0,3.0,0.05,2,3,2048,0,2048,2048,1024,3/5,23,0.03292237390386209,0.3492049911871553,14.825088570509815,0.6683124505261223,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.05,2,3,2048,0,2048,2048,1024,3/5,23,0.059498113931770624,0.6310917436229893,12.254968010278722,0.37952499139592305,0.0025812387466430664,0.0995907336473465,0.9999790191650391
random_uniform,scgi_proxy,0,3.0,0.05,2,3,2048,0,2048,2048,1024,3/5,23,0.05951252681915936,0.6312446199686703,12.253916098037545,0.3794609356128892,0.0025818287394940853,0.09855364263057709,0.9999790191650391
random_uniform,scgi_frozen,0,3.0,0.05,2,3,2048,0,2048,2048,1024,3/5,23,0.09310384144772779,0.9875450120086907,10.310323997368858,1.9362585087865187,,,
random_uniform,reference_k2,2,3.0,0.05,2,3,2048,1025,3073,2048,1024,3/5,23,0.05589145207910041,0.5928361693392343,12.526546071178839,0.43572705912882576,0.0018794607603922486,0.5897623896598816,0.9994071125984192
random_uniform,reference_k8,8,3.0,0.05,2,3,2048,257,2305,2048,1024,3/5,23,0.06606043359883729,0.700697744338402,11.800585800699091,0.3211801469098471,0.0037804150488227606,0.16186422109603882,0.9984559416770935
random_uniform,reference_k32,32,3.0,0.05,2,3,2048,65,2113,2048,1024,3/5,23,0.06770794495076457,0.7181727656965373,11.693603675655535,0.2999380394019702,0.004246346186846495,0.05308764800429344,0.9982315301895142
random_uniform,none,0,3.0,0.05,2,8,2048,0,2048,2048,1024,3/5,28,0.07401678994898878,0.6533523052399648,11.306697538487299,0.3356292653853926,,,
random_uniform,oracle,0,3.0,0.05,2,8,2048,0,2048,2048,1024,3/5,28,0.036559629557892784,0.32271486330102245,14.369982134244779,0.6587981734239342,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.05,2,8,2048,0,2048,2048,1024,3/5,28,0.07382176497976942,0.6516308037629804,11.318155756154198,0.3400419508909573,0.0025732528883963823,0.10607868432998657,0.9999884366989136
random_uniform,scgi_proxy,0,3.0,0.05,2,8,2048,0,2048,2048,1024,3/5,28,0.0738425444476702,0.6518142258387554,11.316933469151905,0.3399032016637999,0.002573209349066019,0.10583570599555969,0.9999887943267822
random_uniform,scgi_frozen,0,3.0,0.05,2,8,2048,0,2048,2048,1024,3/5,28,0.11276519948639208,0.9953877098163093,9.47824907470633,1.3835698274396415,,,
random_uniform,reference_k2,2,3.0,0.05,2,8,2048,1025,3073,2048,1024,3/5,28,0.0672571210054508,0.5936841503529009,11.722617269441677,0.4093764540077296,0.0018794607603922486,0.5897623896598816,0.9994071125984192
random_uniform,reference_k8,8,3.0,0.05,2,8,2048,257,2305,2048,1024,3/5,28,0.08211083379012524,0.7247990973254421,10.855995378274429,0.28050134357152345,0.0037804150488227606,0.16186422109603882,0.9984559416770935
random_uniform,reference_k32,32,3.0,0.05,2,8,2048,65,2113,2048,1024,3/5,28,0.08550063233575192,0.754721128470141,10.68030673354725,0.2553066758557191,0.004246346186846495,0.05308764800429344,0.9982315301895142
random_uniform,none,0,3.0,0.05,3,3,2048,0,2048,2048,1024,3/5,33,0.05964385291221885,0.6326375853515251,12.24434309476784,0.3914387909491728,,,
random_uniform,oracle,0,3.0,0.05,3,3,2048,0,2048,2048,1024,3/5,33,0.032922373959428666,0.3492049917765456,14.825088563179765,0.668312450201354,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.05,3,3,2048,0,2048,2048,1024,3/5,33,0.059987213701426914,0.6362795858257179,12.219413097944615,0.39113252477211735,0.002561497036367655,0.05551457405090332,0.9999644756317139
random_uniform,scgi_proxy,0,3.0,0.05,3,3,2048,0,2048,2048,1024,3/5,33,0.059992201243491736,0.6363324882861503,12.219052025672468,0.3909533291736105,0.0025630397722125053,0.054282113909721375,0.9999634027481079
random_uniform,scgi_frozen,0,3.0,0.05,3,3,2048,0,2048,2048,1024,3/5,33,0.09318018808391393,0.988354814682532,10.306764172648798,2.0467329612785155,,,
random_uniform,reference_k2,2,3.0,0.05,3,3,2048,1025,3073,2048,1024,3/5,33,0.0532430514162662,0.5647447949800911,12.737370626024907,0.45424505125198,0.0017951502231881022,0.6043741703033447,0.9994131922721863
random_uniform,reference_k8,8,3.0,0.05,3,3,2048,257,2305,2048,1024,3/5,33,0.06575641771125727,0.6974730720941359,11.820618543884816,0.3248895634867164,0.0035774316638708115,0.1658909171819687,0.9986187219619751
random_uniform,reference_k32,32,3.0,0.05,3,3,2048,65,2113,2048,1024,3/5,33,0.06614056366308693,0.7015476775316108,11.795321082622737,0.32301570304348765,0.0036463532596826553,0.07259111851453781,0.998762309551239
random_uniform,none,0,3.0,0.05,3,8,2048,0,2048,2048,1024,3/5,38,0.07346612555698474,0.6484915452667567,11.339128632941947,0.34788061229760137,,,
random_uniform,oracle,0,3.0,0.05,3,8,2048,0,2048,2048,1024,3/5,38,0.036559629260625295,0.3227148606770178,14.369982169557398,0.6587981745089144,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.05,3,8,2048,0,2048,2048,1024,3/5,38,0.07433087578011097,0.656124766757795,11.288307502290849,0.34671897578410393,0.002554298611357808,0.07255377620458603,0.9999629259109497
random_uniform,scgi_proxy,0,3.0,0.05,3,8,2048,0,2048,2048,1024,3/5,38,0.07432955270591551,0.6561130878728259,11.288384806497234,0.3467733888679037,0.0025534681044518948,0.0726982057094574,0.9999641180038452
random_uniform,scgi_frozen,0,3.0,0.05,3,8,2048,0,2048,2048,1024,3/5,38,0.11281750078726821,0.9958493777097429,9.476235253012884,1.345789601220082,,,
random_uniform,reference_k2,2,3.0,0.05,3,8,2048,1025,3073,2048,1024,3/5,38,0.06536376775278213,0.5769713651440692,11.846629217895844,0.39567544259610243,0.0017951502231881022,0.6043741703033447,0.9994131922721863
random_uniform,reference_k8,8,3.0,0.05,3,8,2048,257,2305,2048,1024,3/5,38,0.08056379924739175,0.7111432959123116,10.938600614058828,0.2847978131971992,0.0035774316638708115,0.1658909171819687,0.9986187219619751
random_uniform,reference_k32,32,3.0,0.05,3,8,2048,65,2113,2048,1024,3/5,38,0.08137511440162938,0.7183048416462268,10.895083878681579,0.27925338519252424,0.0036463532596826553,0.07259111851453781,0.998762309551239
random_uniform,none,0,3.0,0.05,4,3,2048,0,2048,2048,1024,3/5,43,0.061883556951103084,0.6563939472543542,12.084247318207543,0.37793372155605315,,,
random_uniform,oracle,0,3.0,0.05,4,3,2048,0,2048,2048,1024,3/5,43,0.032922373497836624,0.3492049868804757,14.825088624070537,0.6683124428826268,0.0,0.9999998211860657,1.0
random_uniform,agc,0,3.0,0.05,4,3,2048,0,2048,2048,1024,3/5,43,0.06222866966847401,0.6600545302906812,12.060094833127568,0.37884584534015103,0.0025602919049561024,0.07467737048864365,0.9999741315841675
random_uniform,scgi_proxy,0,3.0,0.05,4,3,2048,0,2048,2048,1024,3/5,43,0.062229312317884145,0.6600613468216596,12.060049982795245,0.37885147089933835,0.0025611971504986286,0.07435930520296097,0.999972939491272
random_uniform,scgi_frozen,0,3.0,0.05,4,3,2048,0,2048,2048,1024,3/5,43,0.0931583165454425,0.9881228250203811,10.307783681582968,1.9635076403491671,,,
random_uniform,reference_k2,2,3.0,0.05,4,3,2048,1025,3073,2048,1024,3/5,43,0.0551512316085249,0.5849847099135351,12.584447846777554,0.44669998966006,0.0018391479970887303,0.5973646640777588,0.9993892908096313
random_uniform,reference_k8,8,3.0,0.05,4,3,2048,257,2305,2048,1024,3/5,43,0.06544437069101913,0.6941632142670412,11.841277040860316,0.32480155961105855,0.0034852863755077124,0.1765640527009964,0.998711109161377
random_uniform,reference_k32,32,3.0,0.05,4,3,2048,65,2113,2048,1024,3/5,43,0.06871765603038148,0.7288826904938446,11.629316627744927,0.2840123080094641,0.004360931925475597,0.041722044348716736,0.9981024265289307
random_uniform,none,0,3.0,0.05,4,8,2048,0,2048,2048,1024,3/5,48,0.07425203446182303,0.6554288279432763,11.292916424358165,0.3394949503332953,,,
random_uniform,oracle,0,3.0,0.05,4,8,2048,0,2048,2048,1024,3/5,48,0.03655962839607051,0.3227148530455215,14.369982272258488,0.6587981745176528,0.0,0.9999998211860657,1.0
random_uniform,agc,0,3.0,0.05,4,8,2048,0,2048,2048,1024,3/5,48,0.07445959363337565,0.6572609698573076,11.280793382930787,0.3412779053256839,0.002558802254498005,0.07756998389959335,0.9999743700027466
random_uniform,scgi_proxy,0,3.0,0.05,4,8,2048,0,2048,2048,1024,3/5,48,0.07445719647511634,0.6572398099437823,11.280933202302881,0.3413091993474262,0.0025598600041121244,0.07552862912416458,0.9999743700027466
random_uniform,scgi_frozen,0,3.0,0.05,4,8,2048,0,2048,2048,1024,3/5,48,0.1127918361976523,0.9956228342619637,9.477223331773057,1.3129157813440666,,,
random_uniform,reference_k2,2,3.0,0.05,4,8,2048,1025,3073,2048,1024,3/5,48,0.06812929973145636,0.601382943851102,11.666660749432872,0.39182446702070184,0.0018391479970887303,0.5973646640777588,0.9993892908096313
random_uniform,reference_k8,8,3.0,0.05,4,8,2048,257,2305,2048,1024,3/5,48,0.07889906821961151,0.696448577925294,11.02928125681208,0.29023221556900936,0.0034852863755077124,0.1765640527009964,0.998711109161377
random_uniform,reference_k32,32,3.0,0.05,4,8,2048,65,2113,2048,1024,3/5,48,0.08403042124170491,0.7417434539702472,10.755634593475293,0.25373984606737565,0.004360931925475597,0.041722044348716736,0.9981024265289307
random_uniform,none,0,3.0,0.1,0,3,2048,0,2048,2048,1024,3/5,53,0.07690397149742927,0.8157142849855876,11.140512316565488,0.1734767269228727,,,
random_uniform,oracle,0,3.0,0.1,0,3,2048,0,2048,2048,1024,3/5,53,0.03292237417918033,0.34920499410743394,14.825088534191293,0.6683124430334956,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.1,0,3,2048,0,2048,2048,1024,3/5,53,0.07684952034214895,0.8151367259293872,11.143588388136571,0.17413325977607358,0.01054992526769638,0.047104451805353165,0.9999332427978516
random_uniform,scgi_proxy,0,3.0,0.1,0,3,2048,0,2048,2048,1024,3/5,53,0.07680972457246224,0.8147146153779635,11.145837921976732,0.17415123996531848,0.010544260032474995,0.04841279610991478,0.9999386072158813
random_uniform,scgi_frozen,0,3.0,0.1,0,3,2048,0,2048,2048,1024,3/5,53,0.09288654643360271,0.9852401811446059,10.320471840985036,2.333818756653012,,,
random_uniform,reference_k2,2,3.0,0.1,0,3,2048,1025,3073,2048,1024,3/5,53,0.07051368887632606,0.7479330674797625,11.517265649041972,0.23379580242167092,0.006610628217458725,0.6558657288551331,0.9977186918258667
random_uniform,reference_k8,8,3.0,0.1,0,3,2048,257,2305,2048,1024,3/5,53,0.07958730468352329,0.8441761858296286,10.991562029358246,0.13481793515266427,0.014966336078941822,0.16189032793045044,0.9940958619117737
random_uniform,reference_k32,32,3.0,0.1,0,3,2048,65,2113,2048,1024,3/5,53,0.0811189239536842,0.8604219491303083,10.90877818909121,0.11920756589681186,0.017186159268021584,0.051185403019189835,0.9928194284439087
random_uniform,none,0,3.0,0.1,0,8,2048,0,2048,2048,1024,3/5,58,0.09676933668525681,0.8541909105140625,10.142622358530984,0.14084943864508181,,,
random_uniform,oracle,0,3.0,0.1,0,8,2048,0,2048,2048,1024,3/5,58,0.036559628626719964,0.32271485508148323,14.369982244859472,0.6587981757942197,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.1,0,8,2048,0,2048,2048,1024,3/5,58,0.09699149968163634,0.8561519615934678,10.132663255597596,0.14010629651859002,0.010547245852649212,0.05177565664052963,0.9999269247055054
random_uniform,scgi_proxy,0,3.0,0.1,0,8,2048,0,2048,2048,1024,3/5,58,0.09697810739073112,0.8560337467378736,10.133262957595988,0.14004235420092004,0.010548260062932968,0.05162356048822403,0.999925971031189
random_uniform,scgi_frozen,0,3.0,0.1,0,8,2048,0,2048,2048,1024,3/5,58,0.11280084490928269,0.9957023549020105,9.47687647355647,1.4324479117887146,,,
random_uniform,reference_k2,2,3.0,0.1,0,8,2048,1025,3073,2048,1024,3/5,58,0.089689020238855,0.7916923736919012,10.472607201838189,0.1984029386132776,0.006610628217458725,0.6558657288551331,0.9977186918258667
random_uniform,reference_k8,8,3.0,0.1,0,8,2048,257,2305,2048,1024,3/5,58,0.1020578572710636,0.9008731175974445,9.911535540237956,0.0983144569922838,0.014966336078941822,0.16189032793045044,0.9940958619117737
random_uniform,reference_k32,32,3.0,0.1,0,8,2048,65,2113,2048,1024,3/5,58,0.1040131591085433,0.9181327280701187,9.829117129444601,0.08386226038533172,0.017186159268021584,0.051185403019189835,0.9928194284439087
random_uniform,none,0,3.0,0.1,1,3,2048,0,2048,2048,1024,3/5,63,0.07976261443395946,0.8460356823542369,10.982006192947804,0.16737324733545206,,,
random_uniform,oracle,0,3.0,0.1,1,3,2048,0,2048,2048,1024,3/5,63,0.03292237515077615,0.3492050044130733,14.825088406023532,0.6683124393194599,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.1,1,3,2048,0,2048,2048,1024,3/5,63,0.07993748959375896,0.8478905692106635,10.972494947136068,0.16687112622530043,0.009804729372262955,0.07325223088264465,0.9999758005142212
random_uniform,scgi_proxy,0,3.0,0.1,1,3,2048,0,2048,2048,1024,3/5,63,0.07990439168397666,0.8475395023244301,10.974293504519341,0.16685475550325118,0.009802543558180332,0.07279796898365021,0.9999833106994629
random_uniform,scgi_frozen,0,3.0,0.1,1,3,2048,0,2048,2048,1024,3/5,63,0.09315256678622874,0.9880618377835119,10.30805173771098,2.2237064731150418,,,
random_uniform,reference_k2,2,3.0,0.1,1,3,2048,1025,3073,2048,1024,3/5,63,0.07503303990022205,0.7958694629256002,11.247474581193675,0.2105609677187612,0.007207121700048447,0.583784282207489,0.9977226853370667
random_uniform,reference_k8,8,3.0,0.1,1,3,2048,257,2305,2048,1024,3/5,63,0.08326762299860184,0.8832130283287708,10.795238327636444,0.12689082425094772,0.013318268582224846,0.17789731919765472,0.9950911402702332
random_uniform,reference_k32,32,3.0,0.1,1,3,2048,65,2113,2048,1024,3/5,63,0.08418985350927607,0.8929950537165191,10.747402461542599,0.10841876293438388,0.015772221609950066,0.04909703508019447,0.9936183094978333
random_uniform,none,0,3.0,0.1,1,8,2048,0,2048,2048,1024,3/5,68,0.09361129334786697,0.8263146016934102,10.286717544371191,0.15155353368935232,,,
random_uniform,oracle,0,3.0,0.1,1,8,2048,0,2048,2048,1024,3/5,68,0.036559633109428676,0.3227148946507225,14.369981712355283,0.658798164129844,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.1,1,8,2048,0,2048,2048,1024,3/5,68,0.09372359436593825,0.8273058920356181,10.281510642560441,0.15093399285740855,0.009815094992518425,0.06775836646556854,0.9999707937240601
random_uniform,scgi_proxy,0,3.0,0.1,1,8,2048,0,2048,2048,1024,3/5,68,0.09370497271550154,0.827141517192443,10.282373614537565,0.15091030701470448,0.009816683828830719,0.06543554365634918,0.9999747276306152
random_uniform,scgi_frozen,0,3.0,0.1,1,8,2048,0,2048,2048,1024,3/5,68,0.11261869600284843,0.9940945114924574,9.483895056049017,1.736378799587974,,,
random_uniform,reference_k2,2,3.0,0.1,1,8,2048,1025,3073,2048,1024,3/5,68,0.09305837471662168,0.8214339433646282,10.312445367776775,0.17865735180311026,0.007207121700048447,0.583784282207489,0.9977226853370667
random_uniform,reference_k8,8,3.0,0.1,1,8,2048,257,2305,2048,1024,3/5,68,0.1004961532023522,0.8870878270694651,9.9785056187499,0.10900619365617313,0.013318268582224846,0.17789731919765472,0.9950911402702332
random_uniform,reference_k32,32,3.0,0.1,1,8,2048,65,2113,2048,1024,3/5,68,0.10047941513025377,0.8869400787275238,9.979229015372402,0.09722221334345885,0.015772221609950066,0.04909703508019447,0.9936183094978333
random_uniform,none,0,3.0,0.1,2,3,2048,0,2048,2048,1024,3/5,73,0.07866273058039774,0.8343693021438822,11.042309822154085,0.16584936393657795,,,
random_uniform,oracle,0,3.0,0.1,2,3,2048,0,2048,2048,1024,3/5,73,0.03292237267137037,0.3492049781142141,14.825088733093583,0.6683124514403348,1.4047999925598156e-14,1.0,0.9999998807907104
random_uniform,agc,0,3.0,0.1,2,3,2048,0,2048,2048,1024,3/5,73,0.0787888783994867,0.8357073419882104,11.035350818837244,0.16740319689190147,0.010242675431072712,0.11352696269750595,0.9999737739562988
random_uniform,scgi_proxy,0,3.0,0.1,2,3,2048,0,2048,2048,1024,3/5,73,0.07881000818901666,0.835931463978567,11.03418627367449,0.16721433334508898,0.010247623547911644,0.1113070547580719,0.9999749660491943
random_uniform,scgi_frozen,0,3.0,0.1,2,3,2048,0,2048,2048,1024,3/5,73,0.09314765670482934,0.9880097569421724,10.308280660813484,2.0925911766403793,,,
random_uniform,reference_k2,2,3.0,0.1,2,3,2048,1025,3073,2048,1024,3/5,73,0.07732507712991603,0.8201809188046073,11.116796381262033,0.2012559322097765,0.00749113317579031,0.5897687077522278,0.9976364374160767
random_uniform,reference_k8,8,3.0,0.1,2,3,2048,257,2305,2048,1024,3/5,73,0.08426072762981546,0.8937468098538689,10.743747948620397,0.11825445363284359,0.015036629512906075,0.1635686457157135,0.9938278198242188
random_uniform,reference_k32,32,3.0,0.1,2,3,2048,65,2113,2048,1024,3/5,73,0.08511296976617314,0.9027864741437271,10.700042557944347,0.10656462036887171,0.016918130218982697,0.05482684075832367,0.9928986430168152
random_uniform,none,0,3.0,0.1,2,8,2048,0,2048,2048,1024,3/5,78,0.09709501257507425,0.8570656784352321,10.128030776795683,0.13743070515032316,,,
random_uniform,oracle,0,3.0,0.1,2,8,2048,0,2048,2048,1024,3/5,78,0.036559631499380046,0.3227148804386905,14.36998190361411,0.658798173887288,1.4047999925598156e-14,1.0,0.9999998807907104
random_uniform,agc,0,3.0,0.1,2,8,2048,0,2048,2048,1024,3/5,78,0.0969623407532064,0.8558945733289787,10.133969088138201,0.13977459927993852,0.010238280519843102,0.1146807000041008,0.999981164932251
random_uniform,scgi_proxy,0,3.0,0.1,2,8,2048,0,2048,2048,1024,3/5,78,0.09699533413281143,0.8561858086100205,10.13249156549328,0.13953990493772975,0.010241851210594177,0.11304134875535965,0.9999829530715942
random_uniform,scgi_frozen,0,3.0,0.1,2,8,2048,0,2048,2048,1024,3/5,78,0.11275451144562257,0.9952933655995435,9.47866072450074,1.5023097832316716,,,
random_uniform,reference_k2,2,3.0,0.1,2,8,2048,1025,3073,2048,1024,3/5,78,0.09415890654597112,0.8311484285265889,10.26138593535568,0.17604615147466074,0.00749113317579031,0.5897687077522278,0.9976364374160767
random_uniform,reference_k8,8,3.0,0.1,2,8,2048,257,2305,2048,1024,3/5,78,0.10289933846340221,0.9083009414359196,9.875874172941026,0.09703324195214902,0.015036629512906075,0.1635686457157135,0.9938278198242188
random_uniform,reference_k32,32,3.0,0.1,2,8,2048,65,2113,2048,1024,3/5,78,0.10483185696700151,0.925359441542661,9.795067211444104,0.08253677528491764,0.016918130218982697,0.05482684075832367,0.9928986430168152
random_uniform,none,0,3.0,0.1,3,3,2048,0,2048,2048,1024,3/5,83,0.08011744593295063,0.8497993517311769,10.962729040477843,0.16665961756633094,,,
random_uniform,oracle,0,3.0,0.1,3,3,2048,0,2048,2048,1024,3/5,83,0.032922372761602044,0.3492049790712943,14.825088721190697,0.6683124607643561,1.4040540106431687e-14,1.000000238418579,0.9999998807907104
random_uniform,agc,0,3.0,0.1,3,3,2048,0,2048,2048,1024,3/5,83,0.08031818452596767,0.8519285699585787,10.951861166739699,0.16547864786193933,0.01019713468849659,0.06259912997484207,0.9998834133148193
random_uniform,scgi_proxy,0,3.0,0.1,3,3,2048,0,2048,2048,1024,3/5,83,0.08032054857526416,0.8519536452407002,10.9517333403376,0.16538121744553363,0.010203436948359013,0.060777150094509125,0.9998792409896851
random_uniform,scgi_frozen,0,3.0,0.1,3,3,2048,0,2048,2048,1024,3/5,83,0.09329745531054076,0.9895986587917188,10.301302014803124,2.195826310646621,,,
random_uniform,reference_k2,2,3.0,0.1,3,3,2048,1025,3073,2048,1024,3/5,83,0.07465779093649849,0.7918892271305532,11.269248646411963,0.22071343834393334,0.007166016846895218,0.6040424108505249,0.9976592063903809
random_uniform,reference_k8,8,3.0,0.1,3,3,2048,257,2305,2048,1024,3/5,83,0.08420242328619157,0.8931283803365805,10.74675409632453,0.12046229645085746,0.01418321207165718,0.16639770567417145,0.9945564270019531
random_uniform,reference_k32,32,3.0,0.1,3,3,2048,65,2113,2048,1024,3/5,83,0.0845589054338146,0.8969095580117564,10.728406473554436,0.1179007251000064,0.014485531486570835,0.07311031967401505,0.9950965046882629
random_uniform,none,0,3.0,0.1,3,8,2048,0,2048,2048,1024,3/5,88,0.09740144827581418,0.859770611621665,10.114345854877278,0.1416495571827296,,,
