object,family,K_eff,basis,N,N_factor,seed,v,rel_mse_raw_total,rel_mse_raw_gain_component,rel_mse_aligned_total,clean_floor_raw,C0_floor_raw_fix,leverage_exact,theory_rel_mse_raw_total,clean_gain_cross,raw_identity_abs_error,target_energy
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,10,0.0,3.819662362013924e-13,0.0,3.8033916357306595e-13,3.819662362013924e-13,3.9113342587022583e-10,1.0,3.819662362013924e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,10,0.0001,0.00011174453441486855,0.0001117446017845976,0.00011087777088175608,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.00010000000038196625,-6.795691319353766e-11,2.0521790758080073e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,10,0.0003,0.0002782828783348385,0.0002782835301813611,0.000278073763771043,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0003000000003819662,-6.519466129419279e-10,2.818758864816054e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,10,0.001,0.0010549884554901128,0.0010549875066303365,0.001054982324604522,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0010000000003819662,9.463380934476903e-10,2.139716733235199e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,10,0.003,0.0029111423227018555,0.002911139094082602,0.0026473561036406807,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0030000000003819662,3.230426672251814e-09,2.189384953411968e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,10,0.01,0.009380715234563164,0.009380708501668809,0.008695645492823626,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.010000000000381967,6.744678778127417e-09,1.2166390263762893e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,11,0.0,3.819662362013924e-13,0.0,3.8033916357306595e-13,3.819662362013924e-13,3.9113342587022583e-10,1.0,3.819662362013924e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,11,0.0001,0.00012176817549144453,0.00012176833811593674,0.00011628702011645839,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.00010000000038196625,-1.6292970158261166e-10,7.675687341000779e-14,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,11,0.0003,0.00042029064426570614,0.0004202882685870529,0.0003961775717746734,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0003000000003819662,2.3748026967171763e-09,4.939903251519348e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,11,0.001,0.000876210708024337,0.0008762106303042128,0.0008743509738019128,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0010000000003819662,7.676675174950158e-11,5.714061551909236e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,11,0.003,0.002579637358867351,0.00257963649913615,0.0025555015079449465,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0030000000003819662,8.592599081527433e-10,8.932641449274265e-14,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,11,0.01,0.007564630539873581,0.007564635157931156,0.007529489293477272,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.010000000000381967,-4.647164445758202e-09,2.8724904363964813e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,12,0.0,3.819662362013924e-13,0.0,3.8033916357306595e-13,3.819662362013924e-13,3.9113342587022583e-10,1.0,3.819662362013924e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,12,0.0001,0.0001073211013163265,0.00010732144096002945,9.37000217136104e-05,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.00010000000038196625,-3.3998699939189575e-10,3.866979594902044e-14,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,12,0.0003,0.00031000388614147155,0.00031000346625687143,0.0003099871089913972,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0003000000003819662,4.1988444274388417e-10,3.8180883306234454e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,12,0.001,0.0015405043599006384,0.0015405080222907943,0.001445016009847579,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0010000000003819662,-3.6620992039744665e-09,6.729180877635015e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,12,0.003,0.0047172720192831955,0.004717272476678215,0.004325880805962349,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0030000000003819662,-4.4748989553851833e-10,1.0287090050779362e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,12,0.01,0.011030067487255437,0.011030066755854084,0.0093505939967584,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.010000000000381967,7.422722713353723e-10,1.1252885685694023e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,13,0.0,3.819662362013924e-13,0.0,3.8033916357306595e-13,3.819662362013924e-13,3.9113342587022583e-10,1.0,3.819662362013924e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,13,0.0001,8.37525955006936e-05,8.375251203826238e-05,8.37097909634771e-05,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.00010000000038196625,8.335794672414714e-11,2.774817447352603e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,13,0.0003,0.0003031253295013373,0.000303126481625958,0.00029350632242604937,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0003000000003819662,-1.1521977317791787e-09,3.0885513118643934e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,13,0.001,0.0009806810629044815,0.0009806788547140322,0.000903631616323199,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0010000000003819662,2.2136213480802028e-09,5.812864953672351e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,13,0.003,0.0030186143150324014,0.0030186110646259674,0.0028839761200051338,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0030000000003819662,3.2532228706009693e-09,3.198402735954528e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,13,0.01,0.015089970183282859,0.015089966576741096,0.013135370667142873,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.010000000000381967,3.624278097464852e-09,1.81183013408542e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,14,0.0,3.819662362013924e-13,0.0,3.8033916357306595e-13,3.819662362013924e-13,3.9113342587022583e-10,1.0,3.819662362013924e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,14,0.0001,0.00012850818333456852,0.00012850817314961896,0.00011587775008220437,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.00010000000038196625,9.721983172275626e-12,8.100014973645921e-14,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,14,0.0003,0.0002587405241279566,0.0002587410893655731,0.00025864426513837565,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0003000000003819662,-5.658391482109301e-10,2.1956551880649232e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,14,0.001,0.0008977149900530268,0.0008977170219169515,0.0008769284565517817,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0010000000003819662,-2.030896555100693e-09,1.3493357841194877e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,14,0.003,0.0035634220664788954,0.003563426108686928,0.003479391347513154,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.0030000000003819662,-4.0299638127941105e-09,1.2626186070865592e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,14,0.01,0.00944859769441489,0.009448600158217012,0.008517898119678818,3.819662362013924e-13,3.9113342587022583e-10,1.0,0.010000000000381967,-2.507276662082654e-09,4.3092572664700486e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.0001,0.00011551440510560704,0.00011551467906790518,0.00011549581120462716,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,-2.745291386955879e-10,2.6265415859099754e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.0003,0.00031073482874421356,0.0003107349775190456,0.0003106275974394546,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,-1.4851922606745847e-10,5.597923225323309e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.001,0.0009645520037555667,0.000964551995412747,0.0009595636355822862,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,1.1357550077402739e-11,3.318916733356985e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.003,0.002661026651962167,0.0026610259730348077,0.002658825358225679,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,6.835726130478898e-10,4.9494402007471764e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.01,0.01067637091235995,0.010676369962456512,0.010523227059112322,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,9.788420969703531e-10,2.924284530808337e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.0001,0.00010510643958846008,0.00010510618722210709,0.0001042736146331797,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,2.5226744465630913e-10,2.0527805278220724e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.0003,0.0003070957200489766,0.00030709455101429983,0.0003046833595923039,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,1.1676609553879511e-09,1.0695350364511344e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.001,0.0008739758724622544,0.0008739743222127966,0.0008701281450332868,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,1.5509433202168743e-09,9.980488045193864e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.003,0.0027732377906351255,0.0027732357266594984,0.0027685638462355577,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,2.0609130764094974e-09,2.7583643546669333e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.01,0.009628348081969895,0.009628350165272337,0.009296108070892909,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,-2.0749206666760504e-09,8.685962570731028e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.0001,9.268860611090915e-05,9.268915874654718e-05,9.25273065634481e-05,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,-5.533533880555946e-10,4.135636349242672e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.0003,0.0002877184637391298,0.0002877177407328706,0.0002860932565058255,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,7.212279611645918e-10,1.4741116635427264e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.001,0.001103092187078045,0.0011030924014594475,0.0010977804295844397,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,-2.1599863427849202e-10,1.313045527673906e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.003,0.0029886620418368075,0.002988662457377492,0.0029579132295796343,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,-3.979381794557002e-10,1.7906691235206612e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.01,0.011752096254570646,0.01175209003481049,0.011672340068006855,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,6.183400546042591e-09,3.6055423290896135e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.0001,0.0001074313908230993,0.00010743163581217576,0.00010713431521974348,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,-2.4512177312914123e-10,1.7148971819613972e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.0003,0.00031751310683812863,0.00031751260514414095,0.0003167582468011191,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,5.015278958603075e-10,1.3809454671076726e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.001,0.0010859631595636103,0.0010859623466346353,0.0010781516052010202,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,8.092209517617281e-10,3.403836878575593e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.003,0.0033579040619187103,0.0033579052213549105,0.003342639314259549,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,-1.1603274041929143e-09,5.870175688002258e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.01,0.01092158426200225,0.010921580593928235,0.010909802327569836,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,3.6908002290607125e-09,2.303040162393938e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.0001,0.00011488720452770879,0.0001148863518552015,0.0001126960381709055,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,8.523680469934735e-10,2.7391033004453247e-16,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.0003,0.00026709651381538556,0.00026709717843845324,0.00026563761390359386,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,-6.642763291871858e-10,6.509248576749709e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.001,0.001002098947047987,0.0010020993768857878,0.001001010479610218,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,-4.2857597160468264e-10,1.5660155283543342e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.003,0.0031614076444528697,0.0031614090860772096,0.003139418672067786,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,-1.4464000034161185e-09,4.471477183191171e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.01,0.010816802908921206,0.010816804340633961,0.010606074197149547,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,-1.3825983250331526e-09,4.9418617493218065e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,5,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,5,0.0001,8.85141727462314e-05,8.85142855935433e-05,8.667447737558998e-05,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,-1.1330726230979001e-10,1.5576402046297496e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,5,0.0003,0.0003475774349311969,0.00034757631772424263,0.0003474042498866825,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,1.1166286875920167e-09,2.7408032592034684e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,5,0.001,0.0010114288753489593,0.0010114288115886947,0.0010049476247220403,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,6.564175434862148e-11,2.1856760660432174e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,5,0.003,0.0029198725372256923,0.0029198720722683367,0.0028805466843514044,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,4.571817148447633e-10,7.471454394785079e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,5,0.01,0.010762291666605178,0.010762290432739973,0.010675415008420624,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,1.2382858764764425e-09,4.724859254391285e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,6,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,6,0.0001,9.710499025818736e-05,9.710479176554391e-05,9.708115320127027e-05,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,1.9824059099035424e-10,5.2133930310595604e-14,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,6,0.0003,0.00032393175134730025,0.00032393131620528414,0.0003233912338193515,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,4.3487319563995617e-10,3.536588808784726e-14,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,6,0.001,0.0008905425445010463,0.0008905422506896552,0.0008821577104922237,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,2.935155615426196e-10,8.356782488705932e-15,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,6,0.003,0.0028976534736011882,0.002897654498516216,0.0028975196979144587,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,-1.0273594705849165e-09,2.1402563739126213e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,6,0.01,0.009982809095411873,0.009982804988456597,0.009837940017783035,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,4.151193700806453e-09,4.45426121752784e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,7,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,7,0.0001,9.938745354493543e-05,9.938738726783991e-05,9.881389938363215e-05,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,6.532538526054044e-11,6.475238684183875e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,7,0.0003,0.00026845596297905865,0.0002684559235279373,0.00026760790632611865,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,3.920389397339468e-11,5.69589850576091e-14,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,7,0.001,0.0009295390970045375,0.0009295416176761284,0.0009275174039070491,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,-2.517361567941979e-09,3.6142093648457362e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,7,0.003,0.0033580740684848354,0.0033580720561901234,0.0033553946985752296,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,2.0025864193537395e-09,9.404106220696873e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,7,0.01,0.009843413427044543,0.0098434115073545,0.009655944794817338,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,1.9339871318805638e-09,1.4601276765811327e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,8,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,8,0.0001,0.00010644868428417049,0.00010644891088684027,0.00010641403198717523,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,-2.2744173456493354e-10,5.348783861522167e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,8,0.0003,0.00032731539530718895,0.0003273146210005307,0.0003222888427086182,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,7.745082145458697e-10,5.057426761118589e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,8,0.001,0.0009656445098559854,0.000965644718908913,0.0009575699744476507,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,-2.0561329262001934e-10,3.7438212732715815e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,8,0.003,0.0028032399303517396,0.002803240064680421,0.0027888515245130625,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,-1.3222952078882427e-10,2.4033469994570457e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,8,0.01,0.011349953803808748,0.011349960388516411,0.01129212495486151,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,-6.559353934940531e-09,2.5657915097705343e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,9,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,9,0.0001,9.520872684254924e-05,9.520843062337516e-05,9.514004156424579e-05,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,2.9523341826488465e-10,6.815694255304635e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,9,0.0003,0.00028463060059837357,0.00028462953217736056,0.0002838147129412504,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,1.0661216772884e-09,1.9951493596841387e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,9,0.001,0.0010146089483839152,0.0010146100936497251,0.001014154254657746,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,-1.1459120873487788e-09,3.420910632257254e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,9,0.003,0.0031466285702208352,0.003146629278636809,0.00314178733728916,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,-7.127488624681931e-10,4.028702218744525e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,9,0.01,0.009786122374445273,0.009786122512911728,0.009731945275768756,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,-1.098457006127281e-10,2.8924941933798162e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,10,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,10,0.0001,0.00010866122725764331,0.00010866132467998423,0.00010836038461798754,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,-9.778164087647223e-11,5.511356646990531e-14,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,10,0.0003,0.0002865286392793568,0.00028652821870411935,0.0002856951318678348,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,4.212524011261469e-10,9.813500386482532e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,10,0.001,0.0009720709784607971,0.0009720712835078291,0.0009720655566399764,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,-3.1030258719183087e-10,4.951368814609465e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,10,0.003,0.0032516456007131407,0.003251643559216043,0.0032394834799524207,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,2.03522552336791e-09,5.9673879417817854e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,10,0.01,0.009636124219540508,0.009636129689368179,0.009616393416773715,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,-5.475854176226655e-09,5.722318333520426e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,11,0.0,3.0418639035348213e-13,0.0,3.041625628773136e-13,3.0418639035348213e-13,3.114868637219657e-10,1.0,3.0418639035348213e-13,0.0,0.0,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,11,0.0001,9.851560357755702e-05,9.851602982852137e-05,9.848521212151354e-05,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0001000000003041864,-4.2643376706553117e-10,1.213836732014316e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,11,0.0003,0.00031599667509056963,0.0003159961821026958,0.00031330856955547303,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.00030000000030418634,4.930804475327142e-10,3.9676006545672484e-13,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,11,0.001,0.0010677682664877778,0.0010677683313301755,0.0010660754994481006,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0010000000003041864,-6.694855219506495e-11,1.801968104231654e-12,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,11,0.003,0.003079595950905895,0.0030795965200184606,0.0030793980558854695,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.0030000000003041864,-5.802597127292805e-10,1.0842960698214975e-11,131.07337958318124
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,11,0.01,0.01090558120278573,0.010905579850682324,0.010755890919988598,3.0418639035348213e-13,3.114868637219657e-10,1.0,0.010000000000304187,1.3319420666181829e-09,1.9857152819105656e-11,131.07337958318124
