variant,correction,rho,sigma_a,row_order,sign_randomized,block_size,seed,object,num_frames,num_coefficients,num_pixels,agc_window,mse,rel_mse,psnr,recon_scale,gain_rel_mse,gain_corr,gain_scale
hadamard_ordered,none,0.001,0.3,ordered,False,32,0,9,2048,1024,1024,102,0.007205952733069345,0.0906766813687188,21.42308590927645,0.7338579001296139,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,0,9,2048,1024,1024,102,0.0038929643656844346,0.04898742781741571,24.097195715855744,1.0672103345212178,0.010812865570187569,0.9083317518234253,0.9828817844390869
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,0,9,2048,1024,1024,102,0.0011220110807911815,0.014118915989855232,29.500028540400155,0.9758545889399866,0.001523725688457489,0.9763608574867249,1.0006699562072754
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,0,9,2048,1024,1024,102,0.0010464198926752027,0.013167708240792476,29.80294012906512,1.0379361986362838,4.5260363549459726e-05,0.9992992281913757,1.0000081062316895
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,0,9,2048,1024,1024,102,6.381656776517865e-14,8.03040874072393e-13,120.0,1.0000000689458601,0.0,1.0,1.0
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,0,2048,1024,1024,102,0.002624227617111192,0.031039163897004333,25.809984983481442,0.9862955525144494,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,0,2048,1024,1024,102,0.0039136655711911085,0.0462905375700559,24.074162882313214,1.066311854569895,0.0042104036547243595,0.8914849162101746,0.9965168833732605
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,0,2048,1024,1024,102,0.0010603657780652578,0.012541925464671878,29.74544297005757,0.9979236767847358,0.0012184339575469494,0.9654743671417236,1.0005578994750977
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,0,2048,1024,1024,102,0.0009750175777535888,0.011532433467668782,30.109875547090788,0.9759214426982221,4.5183496695244685e-05,0.9987200498580933,1.0000020265579224
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,0,2048,1024,1024,102,7.51836631960622e-14,8.892666280559412e-13,120.0,0.9999999283695724,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,1,2048,1024,1024,102,0.0019126105650358093,0.02398116603540996,27.183734495615344,0.9369121962278075,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,1,2048,1024,1024,102,0.0037173350127641747,0.046609607716284585,24.297682977585776,1.0784004110784489,0.004251527599990368,0.8915414214134216,0.9963692426681519
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,1,2048,1024,1024,102,0.0010305901742267533,0.012922000188852414,29.869140024721148,0.9954861851254815,0.0012182591017335653,0.9654803276062012,1.0005581378936768
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,1,2048,1024,1024,102,0.0009087086740610364,0.011393795469318107,30.41575326378136,0.9726267851248741,4.523188908933662e-05,0.9987187385559082,1.0000011920928955
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,1,2048,1024,1024,102,6.691565629367298e-14,8.390184041030604e-13,120.0,1.0000000772826358,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,2,2048,1024,1024,102,0.0017145304197897283,0.02426310867174943,27.658548050782755,0.9422780705520069,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,2,2048,1024,1024,102,0.0035837103799922047,0.05071473413022977,24.456670953976385,1.0758011777445566,0.004221278242766857,0.8921350240707397,0.9964065551757812
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,2,2048,1024,1024,102,0.0010087307510532658,0.014275012884485561,29.962247395473057,0.9985873698124844,0.0012185467639937997,0.965472400188446,1.0005583763122559
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,2,2048,1024,1024,102,0.0009263574044315685,0.01310930976387074,30.332214227936962,0.9714280682431656,4.5180608140071854e-05,0.998720109462738,1.0000025033950806
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,2,2048,1024,1024,102,7.121196322876836e-14,1.0077532498724246e-12,120.0,1.0000001032032093,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,3,2048,1024,1024,102,0.0020180628827594573,0.021405431857587642,26.9506530528942,0.9311198436755576,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,3,2048,1024,1024,102,0.004668533366290917,0.04951876063959393,23.30819532917051,1.0784017069919094,0.004249177407473326,0.8916574120521545,0.9963645339012146
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,3,2048,1024,1024,102,0.001295825457120889,0.013744717153610489,28.874534923807154,0.9972253700361348,0.0012182708596810699,0.9654775857925415,1.0005570650100708
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,3,2048,1024,1024,102,0.0011902694656686856,0.012625093180793205,29.243547073427443,0.9727088532235978,4.522187009570189e-05,0.9987190365791321,1.0000004768371582
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,3,2048,1024,1024,102,9.010234150325702e-14,9.557083417637724e-13,120.0,1.0000000557631459,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,4,2048,1024,1024,102,0.0009242133851687011,0.026111772094840533,30.34227745985231,0.9560829715442946,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,4,2048,1024,1024,102,0.0014907950205664666,0.042119385459938014,28.26582066511247,1.054708832948732,0.004216583911329508,0.892024576663971,0.9964349865913391
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,4,2048,1024,1024,102,0.0004156274166021752,0.011742708505246688,33.81295812206502,0.9991775366277835,0.0012189865810796618,0.9654543995857239,1.0005558729171753
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,4,2048,1024,1024,102,0.000372575066419308,0.01052635179135091,34.2878621245329,0.9771250721983186,4.528100907918997e-05,0.9987172484397888,1.0000003576278687
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,4,2048,1024,1024,102,2.0722610149000454e-14,5.854752615621975e-13,120.0,0.9999998923735797,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,5,2048,1024,1024,102,0.0030076102357320983,0.02603443004691041,25.217784458192767,0.9477348691312273,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,5,2048,1024,1024,102,0.006345767599791169,0.054930137126129146,21.97515837053829,1.0987589171756438,0.004225766286253929,0.8918529152870178,0.9964227080345154
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,5,2048,1024,1024,102,0.0018611775387390298,0.016110696745712978,27.30212197306059,1.0055627691345603,0.0012186381500214338,0.9654669761657715,1.0005571842193604
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,5,2048,1024,1024,102,0.0017196115202243161,0.014885275126164657,27.64569654068469,0.9749817745067383,4.517313573160209e-05,0.9987204074859619,1.000001311302185
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,5,2048,1024,1024,102,9.793465598710228e-14,8.477404818526363e-13,120.0,0.9999999956373937,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,6,2048,1024,1024,102,0.0031635450116741493,0.023765541439905273,24.99825981915237,0.921557146431534,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,6,2048,1024,1024,102,0.0078037131994679095,0.05862393888587194,21.076987000895766,1.1010951189013742,0.004264248069375753,0.8912725448608398,0.9963556528091431
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,6,2048,1024,1024,102,0.0022183008242104103,0.016664570906816195,26.539795594331533,0.9947493117226982,0.0012192364083603024,0.9654527306556702,1.000558614730835
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,6,2048,1024,1024,102,0.0020769626003109276,0.015602793879863701,26.82571323698327,0.9723811326993302,4.522594826994464e-05,0.998718798160553,1.0000033378601074
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,6,2048,1024,1024,102,1.3876357827600764e-13,1.042435482251225e-12,120.0,1.0000000004421745,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,7,2048,1024,1024,102,0.0034912145479236,0.027200773947057597,24.570234613788227,0.9301985707371251,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,7,2048,1024,1024,102,0.00881533300426825,0.06868208098518273,20.54761277331247,1.1142103787528868,0.004227825906127691,0.8917725086212158,0.9964244365692139
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,7,2048,1024,1024,102,0.0024784306272944132,0.019309965145681094,26.058232327422395,0.9898015039818264,0.001218570163473487,0.9654704332351685,1.000557780265808
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,7,2048,1024,1024,102,0.002276923915030607,0.017739984712263596,26.426514813894414,0.9642174810914909,4.513685780693777e-05,0.9987213611602783,1.0000014305114746
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,7,2048,1024,1024,102,1.2789724113634897e-13,9.96473833632259e-13,120.0,0.9999999610967771,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,8,2048,1024,1024,102,0.004132692376607106,0.03647961621903289,23.83766920901269,0.9630795288239404,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,8,2048,1024,1024,102,0.007009849648229195,0.061876520586916804,21.542912969612537,1.1071009030765462,0.004228855948895216,0.8915137648582458,0.9964498281478882
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,8,2048,1024,1024,102,0.002067763456416072,0.018252318451954904,26.844991442284453,1.0002703587366337,0.0012186409439891577,0.9654690623283386,1.0005581378936768
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,8,2048,1024,1024,102,0.001908437173945789,0.016845932225140494,27.193221325227274,0.9700734931944673,4.514748798101209e-05,0.9987209439277649,1.000002145767212
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,8,2048,1024,1024,102,1.0136244048704974e-13,8.94734616329676e-13,120.0,1.0000001118048998,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,1,9,2048,1024,1024,102,0.0022850787293508283,0.02875447057720631,26.410988322971477,0.9644431436916027,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,1,9,2048,1024,1024,102,0.00414520848628822,0.05216156184221379,23.824536214062313,1.0767681076304745,0.0042059216648340225,0.8919545412063599,0.9964795708656311
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,1,9,2048,1024,1024,102,0.0011902191850381742,0.014977218113762514,29.243730536603163,0.9983638342013602,0.0012185925152152777,0.9654681086540222,1.0005569458007812
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,1,9,2048,1024,1024,102,0.001092318379877658,0.013745275517949804,29.616507586357944,0.9743760819144175,4.516302578849718e-05,0.998720645904541,1.0000009536743164
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,1,9,2048,1024,1024,102,6.426133405959171e-14,8.086376262377185e-13,120.0,1.000000092350406,1.3694021468808795e-14,0.9999998807907104,1.0000001192092896
hadamard_ordered,none,0.001,0.3,ordered,False,32,2,0,2048,1024,1024,102,0.002993331827103313,0.03540490031190859,25.238451365871747,1.0127618245550878,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,2,0,2048,1024,1024,102,0.004094542527026393,0.048429936393829774,23.877946138270158,1.0646601462582042,0.004046546295285225,0.9432164430618286,0.9979346394538879
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,2,0,2048,1024,1024,102,0.0011620242572297564,0.013744334194666344,29.347848059636984,1.0045234862427939,0.001559095922857523,0.9780369400978088,1.0006204843521118
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,2,0,2048,1024,1024,102,0.0009434454884087225,0.011159001205407576,30.252831879921224,0.994976326871576,4.47266866103746e-05,0.999372124671936,0.9999995231628418
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,2,0,2048,1024,1024,102,6.958486839877918e-14,8.230445106582646e-13,120.0,0.9999999409247311,0.0,1.0,1.0
hadamard_ordered,none,0.001,0.3,ordered,False,32,2,1,2048,1024,1024,102,0.002787144480463114,0.03494646310782611,25.54840517672954,0.9825114801053417,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,2,1,2048,1024,1024,102,0.0037692694354263686,0.04726078471780445,24.237428171440314,1.0721685425506975,0.00408981554210186,0.9427007436752319,0.9978553652763367
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,2,1,2048,1024,1024,102,0.0011305787730766736,0.01417570192746173,29.466991727961283,0.9961795732501904,0.0015589130343869328,0.9780392646789551,1.0006201267242432
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,2,1,2048,1024,1024,102,0.000884645739818517,0.011092083645741409,30.53230609577271,0.9952667312367608,4.481166979530826e-05,0.9993709325790405,0.9999991655349731
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,2,1,2048,1024,1024,102,6.646374692575129e-14,8.333521624837769e-13,120.0,1.000000043560185,0.0,1.0,1.0
hadamard_ordered,none,0.001,0.3,ordered,False,32,2,2,2048,1024,1024,102,0.002863807437218204,0.04052705642441223,25.43056187399483,0.9857518891971304,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,2,2,2048,1024,1024,102,0.0037424297892871836,0.052960845503693905,24.268463385897658,1.069537361814337,0.004057772923260927,0.9431362152099609,0.9978801608085632
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,2,2,2048,1024,1024,102,0.0011231346019530259,0.015893994405494632,29.495681926410953,0.999882812333744,0.0015590209513902664,0.9780368804931641,1.0006181001663208
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,2,2,2048,1024,1024,102,0.0008968877057482928,0.01269227050144475,30.472619291150718,0.9915759815403454,4.475749301491305e-05,0.9993715286254883,0.9999973773956299
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,2,2,2048,1024,1024,102,7.169015936728938e-14,1.0145204234036877e-12,120.0,1.0000000842524726,0.0,1.0,1.0
hadamard_ordered,none,0.001,0.3,ordered,False,32,2,3,2048,1024,1024,102,0.0039401142868671375,0.0417924776275145,24.04491180855669,0.9734066977009983,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,2,3,2048,1024,1024,102,0.004905623557869861,0.05203355737031127,23.09305781244277,1.0698940482032246,0.004082587081938982,0.9428274631500244,0.9978435635566711
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,2,3,2048,1024,1024,102,0.0014793937514470774,0.01569181139382559,28.29916219970859,0.9957759686420719,0.0015590330585837364,0.9780353307723999,1.0006154775619507
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,2,3,2048,1024,1024,102,0.0011460375447882453,0.012155928727878917,29.408011544216237,0.9901077698426091,4.4753360270988196e-05,0.9993717074394226,0.9999942779541016
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,2,3,2048,1024,1024,102,9.07426921758792e-14,9.625004902170614e-13,120.0,1.000000011536674,0.0,1.0,1.0
hadamard_ordered,none,0.001,0.3,ordered,False,32,2,4,2048,1024,1024,102,0.0013058945823541898,0.03689539911618492,28.84091879837129,1.0084401884986565,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,2,4,2048,1024,1024,102,0.0015643620787303251,0.044197873271615735,28.056627202050613,1.053016354118673,0.004057888872921467,0.9430565237998962,0.9979290962219238
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,2,4,2048,1024,1024,102,0.0004536944130961816,0.012818214176055762,33.43236568709382,1.0032866957983233,0.0015592137351632118,0.9780364632606506,1.0006226301193237
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,2,4,2048,1024,1024,102,0.000360939194008924,0.010197603849176139,34.4256595579702,0.9955217181160231,4.474485103855841e-05,0.9993718862533569,1.0000026226043701
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,2,4,2048,1024,1024,102,2.303142849883624e-14,6.507062347624973e-13,120.0,0.9999999073081973,0.0,1.0,1.0
hadamard_ordered,none,0.001,0.3,ordered,False,32,2,5,2048,1024,1024,102,0.004752215925283897,0.041136059322029,23.231038346453712,0.9955788955939473,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,2,5,2048,1024,1024,102,0.006975707272861825,0.06038301135746703,21.564117523369855,1.0717313661906052,0.004060056060552597,0.9430747032165527,0.9978972673416138
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,2,5,2048,1024,1024,102,0.0020947332213255435,0.018132397898381426,26.788712795634176,0.9932586029975249,0.0015592242125421762,0.9780345559120178,1.0006192922592163
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,2,5,2048,1024,1024,102,0.0016391521238246394,0.014188803720961405,27.853807392471865,0.9869278730146398,4.471527427085675e-05,0.9993723034858704,0.9999994039535522
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,2,5,2048,1024,1024,102,1.021161892177509e-13,8.839366063001426e-13,120.0,0.9999999890474829,0.0,1.0,1.0
hadamard_ordered,none,0.001,0.3,ordered,False,32,2,6,2048,1024,1024,102,0.00490944441945724,0.03688128487723902,23.08967652320225,0.9483721624501366,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,2,6,2048,1024,1024,102,0.008403014598444428,0.06312607878899043,20.75564881962142,1.0880424053906639,0.004099746234714985,0.9426674842834473,0.9977859854698181
hadamard_ordered,scgi_proxy,0.001,0.3,ordered,False,32,2,6,2048,1024,1024,102,0.002474938334667629,0.018592512303982373,26.064356174363542,0.995073019216082,0.001558948657475412,0.9780378341674805,1.0006179809570312
hadamard_ordered,pairwise,0.001,0.3,ordered,False,32,2,6,2048,1024,1024,102,0.0020059471322754624,0.015069303430939134,26.976805172097173,0.9895273649221877,4.4701249862555414e-05,0.9993724822998047,0.9999974966049194
hadamard_ordered,oracle,0.001,0.3,ordered,False,32,2,6,2048,1024,1024,102,1.4890453175301698e-13,1.1186175024875915e-12,120.0,1.000000046146932,0.0,1.0,1.0
hadamard_ordered,none,0.001,0.3,ordered,False,32,2,7,2048,1024,1024,102,0.004785740677502873,0.03728669451592885,23.20050837979327,1.0147441383953228,,,
hadamard_ordered,agc,0.001,0.3,ordered,False,32,2,7,2048,1024,1024,102,0.009047246274472362,0.0704889651945467,20.43483587621995,1.1292439142171204,0.0040504117496311665,0.943221926689148,0.9978947043418884
