basis,rho,object,fit_max_W,slope_log_err_vs_log_W,W,object_mean_err,object_std_err,relative_spread
hadamard_paired,0.01,stripe,32,0.3965803327477259,128,0.06655003094500457,0.00013210898641584807,0.001985107813473745
hadamard_paired,0.01,stripe,32,0.3965803327477259,256,0.09211531798041486,0.00015142908628094454,0.0016439077625845105
hadamard_paired,0.01,stripe,32,0.3965803327477259,512,0.11878886848832552,0.00030759097848810136,0.002589392275576151
hadamard_paired,0.01,stripe,32,0.3965803327477259,1024,0.14613316987206157,0.0009153510374765091,0.006263814288555375
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,4,0.024406463846780503,0.015675480951180206,0.6422675996649135
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,8,0.014244954652368653,0.00842851432830445,0.5916841811007769
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,16,0.009394087005305488,0.003870355386864035,0.41199909950569746
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,32,0.00891056768233409,0.001426631640110581,0.16010558372605055
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,64,0.011214893896828402,0.0007152670687864612,0.06377831795526309
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,128,0.015376443603286577,0.0007940590168396411,0.051641266168330244
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,256,0.021456085163979965,0.0012001475372046357,0.05593506588142271
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,512,0.030800352006792275,0.0012570372569199718,0.04081243151515809
