unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
591,128,5,143,10,21,random_nonneg,1/2,132,132,True,0,0.002706901451032356,8.034396994291368e-17,1.5554438931250038e-07,False,0.0003781799003292651,0.016620247854424175,0.0009329680875288415,150,8
593,128,5,143,10,23,random_nonneg,1/2,132,132,True,0,0.003427044092762637,1.0244739841137222e-16,1.1947191618425374e-07,False,4.038427468177735e-05,0.004083331251125144,0.0004975377405418734,150,8
595,128,5,143,10,25,random_nonneg,1/2,132,132,True,0,0.0025478277316727457,9.045140054355185e-17,1.3409980112826044e-07,True,3.0673592381880096e-07,0.0002151873498057455,2.7263196226710993e-05,150,3
597,128,5,143,10,27,random_nonneg,1/2,132,132,True,0,0.0025585901305446145,6.141841260261533e-17,1.0681057145527332e-07,False,0.0015512524365578107,0.026732512994959712,0.0012354617479781941,150,8
599,128,5,143,10,29,random_nonneg,1/2,132,132,True,0,0.0050234356785245045,1.0642882468762068e-16,7.444572049091704e-08,False,5.098687025072474e-06,0.0015564934231279692,0.0001173738100879331,150,8
601,128,5,145,12,1,sparse_spikes,1/2,132,132,True,0,0.006258883859730159,9.447519398106114e-17,6.95131414662011e-08,False,3.519704374593774e-05,0.004242995784107251,0.00025984059692700436,150,8
603,128,5,145,12,3,random_nonneg,1/2,132,132,True,0,0.003173379711445816,5.608268182661225e-17,9.925279739329132e-08,False,3.8262911858531554e-05,0.0026820721104985346,0.00021382000330871328,150,8
605,128,5,145,12,5,random_nonneg,1/2,132,132,True,0,0.0027944095713581672,3.654194310935256e-17,1.5099044594400348e-07,False,5.962841501428922e-05,0.005968296803555817,0.00032448474161786997,150,8
607,128,5,145,12,7,random_nonneg,1/2,132,132,True,0,0.003242467373114998,6.410095551000757e-17,9.225630181347483e-08,False,5.342991280923857e-05,0.002858795151903737,0.00028706852156409917,150,8
609,128,5,145,12,9,random_nonneg,1/2,132,132,True,0,0.0036440757057593426,3.8008764681393084e-17,1.4977078191245732e-07,True,1.7652773339250428e-07,0.0002845571596497565,1.4571345633295833e-05,150,2
611,128,5,145,12,11,random_nonneg,1/2,132,132,True,0,0.004816278784927607,8.351032509068639e-17,9.656859747449778e-08,False,7.301602596071693e-06,0.0015272423605343088,0.0001674262469627192,150,8
613,128,5,145,12,13,random_nonneg,1/2,132,132,True,0,0.006584725679267126,7.946317991412834e-17,7.390961801557587e-08,True,5.218728930830041e-07,0.00044277644942494754,4.3756667980660984e-05,150,1
615,128,5,145,12,15,random_nonneg,1/2,132,132,True,0,0.004420158989427594,9.974367559757483e-17,6.837421704488333e-08,False,1.2100759991470158e-05,0.002063325544309824,0.00016004746850142463,150,8
617,128,5,145,12,17,random_nonneg,1/2,132,132,True,0,0.005873869250173358,7.61297275493083e-17,1.5171172430884185e-07,True,7.822490640125465e-08,0.00018503566235111846,2.4627090161381897e-05,150,1
619,128,5,145,12,19,random_nonneg,1/2,132,132,True,0,0.004045193481717963,8.175811774173927e-17,1.3113122515913783e-07,True,6.411035188297842e-08,0.00015343262167755167,1.4764280819873531e-05,150,4
621,128,5,145,12,21,random_nonneg,1/2,132,132,True,0,0.004399585881599234,9.153441412305318e-17,2.2615769134648976e-07,True,9.793184637035238e-07,0.0006405385153679388,5.2984226681416686e-05,150,5
623,128,5,145,12,23,random_nonneg,1/2,132,132,True,0,0.0036071376499400153,3.749857170395352e-17,9.148594511307771e-08,False,0.00026438537951151,0.011909004581066838,0.0008751169738377677,150,8
625,128,5,145,12,25,random_nonneg,1/2,132,132,True,0,0.007487607691620548,8.437695149172902e-17,8.676402546010889e-08,True,2.925217865088982e-11,3.2447196163520875e-06,5.041397049691642e-07,150,1
627,128,5,145,12,27,random_nonneg,1/2,132,132,True,0,0.003440162690901744,8.338158193218793e-17,1.8496815843933964e-07,False,6.916379790663458e-06,0.0017206261788238475,0.0001548975862816491,150,8
629,128,5,145,12,29,random_nonneg,1/2,132,132,True,0,0.0035385294010836935,5.05624921048906e-17,1.5395083868593762e-07,False,5.65157731187591e-06,0.0015948843017514203,0.0001301300793368364,150,8
631,128,5,147,14,1,sparse_spikes,1/2,132,132,True,0,0.01404041197499718,9.817595888831588e-17,8.434465419162161e-08,True,2.968226004258395e-13,2.590236103106047e-07,4.1749287838463344e-08,150,1
633,128,5,147,14,3,random_nonneg,1/2,132,132,True,0,0.0018521649340088402,4.640226020497474e-17,1.9317332032729263e-07,False,0.000319854141636272,0.009849638153058837,0.00065825734523716,150,8
635,128,5,147,14,5,random_nonneg,1/2,132,132,True,0,0.0014257390287486197,2.4496224145707744e-17,2.5408286021079247e-07,False,0.0022603945156961813,0.01936062248827608,0.001265419090894803,150,8
637,128,5,147,14,7,random_nonneg,1/2,132,132,True,0,0.005688923036850369,8.318038195294405e-17,2.0973463717840515e-07,True,1.4698036853132605e-07,0.00025956706149243836,3.503200976246463e-05,150,3
