basis,structure,object,family,K_eff,v,B_L,scalar_law_pred,matrix_law_pred,measured_mean,measured_std,scalar_ratio,matrix_ratio,matrix_abs_rel_err
orthogonal_inverse,lowpass_ou,letter_A,binary_letter,101.21359062702473,0.001,1.0,0.001,0.001,0.001003283354480357,0.00011705371472995112,1.003283354480357,1.003283354480357,0.0032833544803569353
orthogonal_inverse,lowpass_ou,letter_L,binary_letter,59.80235255589372,0.001,1.0,0.001,0.0009999999999999998,0.0010058574103333387,0.00012424999703939177,1.0058574103333386,1.0058574103333389,0.005857410333338877
orthogonal_inverse,lowpass_ou,natural_patch,procedural_natural,864.2560692486833,0.001,1.0000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010047828958471225,0.00017174729021676884,1.0047828958471223,1.0047828958471223,0.004782895847122228
orthogonal_inverse,lowpass_ou,ring,ring,220.0,0.001,1.0,0.001,0.0010000000000000002,0.0010033894535335156,0.00013029554469112402,1.0033894535335155,1.0033894535335153,0.0033894535335153393
orthogonal_inverse,lowpass_ou,stripe,stripe,512.0,0.001,1.0,0.001,0.001,0.000998161653419242,0.00018067324716269573,0.9981616534192419,0.9981616534192419,0.0018383465807581163
orthogonal_inverse,sinusoidal,digit_0,synthetic_digit,97.19698546760661,0.001,1.0,0.001,0.001,0.0009938824550317809,3.354780552208589e-05,0.9938824550317809,0.9938824550317809,0.006117544968219134
orthogonal_inverse,sinusoidal,digit_1,synthetic_digit,139.48966292397157,0.001,1.0,0.001,0.0010000000000000002,0.0009937399293196733,3.343493336241916e-05,0.9937399293196733,0.993739929319673,0.006260070680326944
orthogonal_inverse,sinusoidal,digit_2,synthetic_digit,210.00167616690024,0.001,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009903433068439093,5.437035319063544e-05,0.9903433068439095,0.990343306843909,0.009656693156090931
orthogonal_inverse,sinusoidal,digit_3,synthetic_digit,135.81257584160795,0.001,0.9999999999999999,0.0009999999999999998,0.001,0.000991982464445905,4.055059260472165e-05,0.9919824644459053,0.9919824644459051,0.008017535554094915
orthogonal_inverse,sinusoidal,digit_4,synthetic_digit,107.61184657281635,0.001,1.0,0.001,0.0009999999999999998,0.0009932560616863165,3.7594664666391336e-05,0.9932560616863165,0.9932560616863167,0.006743938313683291
orthogonal_inverse,sinusoidal,letter_A,binary_letter,101.21359062702473,0.001,1.0,0.001,0.001,0.0009917407034584348,4.6694293696336704e-05,0.9917407034584348,0.9917407034584348,0.008259296541565219
orthogonal_inverse,sinusoidal,letter_L,binary_letter,59.80235255589372,0.001,1.0,0.001,0.0009999999999999998,0.0009937922480429309,3.571280617261808e-05,0.9937922480429309,0.9937922480429311,0.0062077519570689224
orthogonal_inverse,sinusoidal,natural_patch,procedural_natural,864.2560692486833,0.001,1.0000000000000002,0.0010000000000000002,0.0010000000000000002,0.0009910360270022887,7.094396142218416e-05,0.9910360270022884,0.9910360270022884,0.00896397299771155
orthogonal_inverse,sinusoidal,ring,ring,220.0,0.001,1.0,0.001,0.0010000000000000002,0.0009920448641305294,3.96127101855248e-05,0.9920448641305294,0.9920448641305292,0.007955135869470865
orthogonal_inverse,sinusoidal,stripe,stripe,512.0,0.001,1.0,0.001,0.001,0.0009884254203211215,7.606941630076448e-05,0.9884254203211215,0.9884254203211215,0.011574579678878556
random_dgi,ar1,digit_0,synthetic_digit,97.19698546760661,0.001,292.2707941931156,0.2922707941931156,0.2879737560320469,0.28827401633987426,0.004047987842564502,0.9863250864176306,1.0010426655260696,0.0010426655260695255
random_dgi,ar1,digit_1,synthetic_digit,139.48966292397157,0.001,420.9870017143577,0.4209870017143577,0.41446286439550234,0.4148547785234779,0.005731208040274166,0.9854336994588717,1.0009455952791988,0.0009455952791987237
random_dgi,ar1,digit_2,synthetic_digit,210.00167616690024,0.001,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6227135691959409,0.008602447453203526,0.9861082278450899,1.0008675473623057,0.0008675473623057566
random_dgi,ar1,digit_3,synthetic_digit,135.81257584160795,0.001,411.85341307726935,0.41185341307726936,0.4057740322949338,0.4062850546125761,0.005678967227238815,0.9864797564184601,1.0012593765913311,0.00125937659133111
random_dgi,ar1,digit_4,synthetic_digit,107.61184657281635,0.001,323.48064325748726,0.32348064325748727,0.3187755111223563,0.31903403193407875,0.0043916830816165976,0.9862538565565141,1.0008109807770749,0.0008109807770748824
random_dgi,ar1,letter_A,binary_letter,101.21359062702473,0.001,304.86295664023015,0.30486295664023016,0.30028220461099175,0.30047339267513723,0.004008330166740373,0.985601517437643,1.0006366946199599,0.0006366946199597641
random_dgi,ar1,letter_L,binary_letter,59.80235255589372,0.001,180.22042570138055,0.18022042570138055,0.17750148125456178,0.17764623256447043,0.0024731077144207565,0.9857164185086574,1.0008154935321416,0.0008154935321416239
random_dgi,ar1,natural_patch,procedural_natural,864.2560692486833,0.001,2599.7403195679512,2.5997403195679514,2.560641598241771,2.5628854673119896,0.03528788346810353,0.9858236409311502,1.0008762917355396,0.0008762917355397073
random_dgi,ar1,ring,ring,220.0,0.001,664.4708058456481,0.6644708058456481,0.6544934037181466,0.6551637808277692,0.008906421174383197,0.9859933274178476,1.0010242687028077,0.0010242687028077097
random_dgi,ar1,stripe,stripe,512.0,0.001,1540.4714620888471,1.540471462088847,1.5176303571169512,1.5188841587125776,0.020995872019815204,0.9859865606682531,1.0008261574300663,0.0008261574300663988
random_dgi,blockwise,digit_0,synthetic_digit,97.19698546760661,0.001,292.2707941931156,0.2922707941931156,0.2752297407867848,0.2696354747734368,0.013024848464571947,0.9225536048438604,0.979674195102041,0.020325804897958953
random_dgi,blockwise,digit_1,synthetic_digit,139.48966292397157,0.001,420.9870017143577,0.4209870017143577,0.3954184403788215,0.3873634389696697,0.018822869741387294,0.9201315893180431,0.9796291710588031,0.020370828941196878
random_dgi,blockwise,digit_2,synthetic_digit,210.00167616690024,0.001,631.4860292330554,0.6314860292330554,0.5944571641834465,0.582374975773652,0.02810593944282445,0.9222293903808939,0.9796752581384216,0.020324741861578385
random_dgi,blockwise,digit_3,synthetic_digit,135.81257584160795,0.001,411.85341307726935,0.41185341307726936,0.38784983316346816,0.37996279000061595,0.018285568765118648,0.9225680252632257,0.9796646988384083,0.02033530116159168
random_dgi,blockwise,digit_4,synthetic_digit,107.61184657281635,0.001,323.48064325748726,0.32348064325748727,0.30461028156305653,0.2984713551749637,0.014407052727462328,0.9226869100089664,0.9798466212086081,0.02015337879139192
random_dgi,blockwise,letter_A,binary_letter,101.21359062702473,0.001,304.86295664023015,0.30486295664023016,0.28702262665849615,0.2812205642828399,0.013677844650245269,0.9224491141267428,0.9797853484820916,0.0202146515179084
random_dgi,blockwise,letter_L,binary_letter,59.80235255589372,0.001,180.22042570138055,0.18022042570138055,0.16948524550074365,0.16603425689020565,0.008052249699438754,0.9212843452346465,0.9796384127695478,0.020361587230452196
random_dgi,blockwise,natural_patch,procedural_natural,864.2560692486833,0.001,2599.7403195679512,2.5997403195679514,2.4462119391342525,2.3967761448271476,0.11559755973784598,0.9219290583705168,0.9797908784941174,0.02020912150588263
random_dgi,blockwise,ring,ring,220.0,0.001,664.4708058456481,0.6644708058456481,0.6255538347653925,0.6128323778335412,0.029468183183726078,0.9222863855600268,0.979663689638123,0.02033631036187699
random_dgi,blockwise,stripe,stripe,512.0,0.001,1540.4714620888471,1.540471462088847,1.45065209807562,1.4213313839292392,0.06859769705976962,0.9226599900798834,0.9797879076690569,0.02021209233094307
random_dgi,iid,digit_0,synthetic_digit,97.19698546760661,0.001,292.2707941931156,0.2922707941931156,0.2922707941931155,0.29295922640598027,0.002059156399625702,1.0023554601641442,1.0023554601641445,0.0023554601641444426
random_dgi,iid,digit_1,synthetic_digit,139.48966292397157,0.001,420.9870017143577,0.4209870017143577,0.4209870017143577,0.4221638778635448,0.002941599340096942,1.0027955165940863,1.0027955165940863,0.0027955165940862425
random_dgi,iid,digit_2,synthetic_digit,210.00167616690024,0.001,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6334185226925542,0.0044022827775718545,1.0030602315333021,1.0030602315333021,0.003060231533302138
random_dgi,iid,digit_3,synthetic_digit,135.81257584160795,0.001,411.85341307726935,0.41185341307726936,0.41185341307726936,0.4129893571938513,0.0029569960441440746,1.0027581272377821,1.0027581272377821,0.0027581272377821655
random_dgi,iid,digit_4,synthetic_digit,107.61184657281635,0.001,323.48064325748726,0.32348064325748727,0.32348064325748727,0.32419586242016607,0.0023116951421462387,1.002211010697507,1.002211010697507,0.0022110106975071673
random_dgi,iid,letter_A,binary_letter,101.21359062702473,0.001,304.86295664023015,0.30486295664023016,0.3048629566402302,0.30572504879273904,0.0021328204414382103,1.002827802242718,1.0028278022427177,0.0028278022427177915
random_dgi,iid,letter_L,binary_letter,59.80235255589372,0.001,180.22042570138055,0.18022042570138055,0.18022042570138058,0.1807286445032052,0.0014018057069850032,1.0028199844709431,1.002819984470943,0.0028199844709428973
random_dgi,iid,natural_patch,procedural_natural,864.2560692486833,0.001,2599.7403195679512,2.5997403195679514,2.5997403195679514,2.6065901305552823,0.018239364038633462,1.0026348058441734,1.0026348058441734,0.0026348058441734348
random_dgi,iid,ring,ring,220.0,0.001,664.4708058456481,0.6644708058456481,0.6644708058456481,0.6663745218186281,0.004609512146327025,1.0028650107066137,1.0028650107066137,0.002865010706613681
random_dgi,iid,stripe,stripe,512.0,0.001,1540.4714620888471,1.540471462088847,1.540471462088847,1.544382587490904,0.010914231513995917,1.0025389145455208,1.0025389145455208,0.0025389145455207295
random_dgi,lowpass_ou,digit_0,synthetic_digit,97.19698546760661,0.001,292.2707941931156,0.2922707941931156,0.0811323134124845,0.08165950469935322,0.005144653203081934,0.2793967318041274,1.0064979200603885,0.006497920060388618
random_dgi,lowpass_ou,digit_1,synthetic_digit,139.48966292397157,0.001,420.9870017143577,0.4209870017143577,0.11544629871079738,0.11613146353557849,0.0074093735752267615,0.2758552237068222,1.0059349224048968,0.0059349224048966835
random_dgi,lowpass_ou,digit_2,synthetic_digit,210.00167616690024,0.001,631.4860292330554,0.6314860292330554,0.1732372585989942,0.17440985161159978,0.01111807208350968,0.27618956483237145,1.006768711431297,0.006768711431297094
random_dgi,lowpass_ou,digit_3,synthetic_digit,135.81257584160795,0.001,411.85341307726935,0.41185341307726936,0.1131789411994085,0.11388681973519643,0.007120162586829295,0.2765227047270571,1.006254507493057,0.0062545074930568136
random_dgi,lowpass_ou,digit_4,synthetic_digit,107.61184657281635,0.001,323.48064325748726,0.32348064325748727,0.08954505892328032,0.09016792957844315,0.0057198629432340465,0.2787428906732772,1.0069559466781577,0.006955946678157667
random_dgi,lowpass_ou,letter_A,binary_letter,101.21359062702473,0.001,304.86295664023015,0.30486295664023016,0.08446271283301138,0.08499074157062267,0.005369562878612067,0.2787834327504753,1.006251619441294,0.006251619441294061
random_dgi,lowpass_ou,letter_L,binary_letter,59.80235255589372,0.001,180.22042570138055,0.18022042570138055,0.05026299748277642,0.0505571164490477,0.003154233227301261,0.2805293365182658,1.0058516002029538,0.005851600202953808
random_dgi,lowpass_ou,natural_patch,procedural_natural,864.2560692486833,0.001,2599.7403195679512,2.5997403195679514,0.7072683771189702,0.711850264223132,0.045586118456356434,0.27381591109893383,1.0064782863936685,0.006478286393668538
random_dgi,lowpass_ou,ring,ring,220.0,0.001,664.4708058456481,0.6644708058456481,0.18158780645384673,0.18277454488414668,0.01157883710725178,0.27506783334376306,1.0065353420666028,0.006535342066602817
random_dgi,lowpass_ou,stripe,stripe,512.0,0.001,1540.4714620888471,1.540471462088847,0.41996732861509756,0.42258924449288104,0.027040936031098025,0.27432461742579695,1.0062431424997502,0.006243142499750232
random_dgi,sinusoidal,digit_0,synthetic_digit,97.19698546760661,0.001,292.2707941931156,0.2922707941931156,0.2965089037315294,0.29626092026453565,0.0013433932246548093,1.0136521546137915,0.999163655917671,0.0008363440823290165
random_dgi,sinusoidal,digit_1,synthetic_digit,139.48966292397157,0.001,420.9870017143577,0.4209870017143577,0.4259596358036911,0.42558301010326954,0.0020462792663513175,1.0109172216011322,0.9991158183340284,0.000884181665971623
random_dgi,sinusoidal,digit_2,synthetic_digit,210.00167616690024,0.001,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6384709090588843,0.002909656528968153,1.0110610203590917,0.9991766578696809,0.0008233421303190563
random_dgi,sinusoidal,digit_3,synthetic_digit,135.81257584160795,0.001,411.85341307726935,0.41185341307726936,0.41797904679585884,0.41761413316864016,0.0020364588342412226,1.0139873069117677,0.9991269571285546,0.0008730428714454487
random_dgi,sinusoidal,digit_4,synthetic_digit,107.61184657281635,0.001,323.48064325748726,0.32348064325748727,0.3272628912355575,0.32698544504131516,0.0015047820072578064,1.0108346569010564,0.9991522222602297,0.0008477777397702525
random_dgi,sinusoidal,letter_A,binary_letter,101.21359062702473,0.001,304.86295664023015,0.30486295664023016,0.30868401316685923,0.3084093685373216,0.0014746988411033048,1.0116328068722253,0.9991102725835395,0.0008897274164605848
random_dgi,sinusoidal,letter_L,binary_letter,59.80235255589372,0.001,180.22042570138055,0.18022042570138055,0.1833172702806222,0.18316849742124666,0.0007875276169070083,1.016358144246929,0.999188440570014,0.0008115594299860173
random_dgi,sinusoidal,natural_patch,procedural_natural,864.2560692486833,0.001,2599.7403195679512,2.5997403195679514,2.633776347092654,2.6315707944199933,0.01194165316614792,1.012243713194144,0.9991625892323411,0.0008374107676588337
random_dgi,sinusoidal,ring,ring,220.0,0.001,664.4708058456481,0.6644708058456481,0.6722231052517953,0.6716553367193232,0.003138843287059869,1.0108124101321978,0.9991553867636558,0.0008446132363442354
random_dgi,sinusoidal,stripe,stripe,512.0,0.001,1540.4714620888471,1.540471462088847,1.563248639447683,1.561947587355134,0.007189241611413068,1.013941267848718,0.9991677254278574,0.0008322745721426741
srht_inverse,ar1,digit_0,synthetic_digit,97.19698546760661,0.001,1.0,0.001,0.001,0.000998763534711867,1.1593219135477097e-05,0.998763534711867,0.998763534711867,0.0012364652881330547
srht_inverse,ar1,digit_1,synthetic_digit,139.48966292397157,0.001,1.0,0.001,0.001,0.0009993038431567237,1.264309597430055e-05,0.9993038431567237,0.9993038431567237,0.0006961568432763306
srht_inverse,ar1,digit_2,synthetic_digit,210.00167616690024,0.001,1.0,0.001,0.0009999999999999998,0.0009982466071740898,1.0327678104462899e-05,0.9982466071740898,0.99824660717409,0.001753392825909993
srht_inverse,ar1,digit_3,synthetic_digit,135.81257584160795,0.001,1.0,0.001,0.0010000000000000002,0.0009996738387753963,1.448628216846263e-05,0.9996738387753963,0.9996738387753961,0.0003261612246039085
srht_inverse,ar1,digit_4,synthetic_digit,107.61184657281635,0.001,1.0,0.001,0.0009999999999999998,0.0010043665531554009,1.5644873484406426e-05,1.004366553155401,1.0043665531554011,0.0043665531554010475
srht_inverse,ar1,letter_A,binary_letter,101.21359062702473,0.001,1.0000000000000002,0.0010000000000000002,0.0010000000000000002,0.000995979727664568,1.8515803401869715e-05,0.9959797276645678,0.9959797276645678,0.004020272335432178
srht_inverse,ar1,letter_L,binary_letter,59.80235255589372,0.001,1.0,0.001,0.001,0.0009968385560035291,1.4612170406878327e-05,0.9968385560035291,0.9968385560035291,0.0031614439964708883
srht_inverse,ar1,natural_patch,procedural_natural,864.2560692486833,0.001,1.0,0.001,0.001,0.0009979576144254702,1.308204104914955e-05,0.9979576144254702,0.9979576144254702,0.002042385574529829
srht_inverse,ar1,ring,ring,220.0,0.001,1.0,0.001,0.0009999999999999996,0.0009993661279648768,1.3298901938654645e-05,0.9993661279648768,0.9993661279648772,0.0006338720351228152
srht_inverse,ar1,stripe,stripe,512.0,0.001,1.0,0.001,0.001,0.000999799963226705,1.5601195656142186e-05,0.999799963226705,0.999799963226705,0.0002000367732950259
srht_inverse,blockwise,digit_0,synthetic_digit,97.19698546760661,0.001,1.0,0.001,0.001,0.0009722794102340392,5.284340106891274e-05,0.9722794102340392,0.9722794102340392,0.02772058976596085
srht_inverse,blockwise,digit_1,synthetic_digit,139.48966292397157,0.001,1.0,0.001,0.001,0.000977354997083037,5.259464778810178e-05,0.977354997083037,0.977354997083037,0.02264500291696307
srht_inverse,blockwise,digit_2,synthetic_digit,210.00167616690024,0.001,1.0,0.001,0.0009999999999999998,0.0009737105264613193,5.1885656271679736e-05,0.9737105264613193,0.9737105264613195,0.026289473538680472
srht_inverse,blockwise,digit_3,synthetic_digit,135.81257584160795,0.001,1.0,0.001,0.0010000000000000002,0.0009717615659281693,5.20361844464752e-05,0.9717615659281692,0.971761565928169,0.02823843407183097
srht_inverse,blockwise,digit_4,synthetic_digit,107.61184657281635,0.001,1.0,0.001,0.0009999999999999998,0.0009750582711448358,4.846254592173855e-05,0.9750582711448358,0.9750582711448359,0.024941728855164057
srht_inverse,blockwise,letter_A,binary_letter,101.21359062702473,0.001,1.0000000000000002,0.0010000000000000002,0.0010000000000000002,0.00097399360567677,5.106044454956398e-05,0.9739936056767697,0.9739936056767697,0.026006394323230278
srht_inverse,blockwise,letter_L,binary_letter,59.80235255589372,0.001,1.0,0.001,0.001,0.0009751522073989461,5.126821817584035e-05,0.975152207398946,0.975152207398946,0.02484779260105395
srht_inverse,blockwise,natural_patch,procedural_natural,864.2560692486833,0.001,1.0,0.001,0.001,0.0009711124535610377,5.046696926501453e-05,0.9711124535610377,0.9711124535610377,0.02888754643896234
srht_inverse,blockwise,ring,ring,220.0,0.001,1.0,0.001,0.0009999999999999996,0.0009744028312008261,5.336423900801175e-05,0.9744028312008262,0.9744028312008265,0.025597168799173467
srht_inverse,blockwise,stripe,stripe,512.0,0.001,1.0,0.001,0.001,0.0009724334256946878,4.97259673339585e-05,0.9724334256946878,0.9724334256946878,0.02756657430531221
srht_inverse,iid,digit_0,synthetic_digit,97.19698546760661,0.001,1.0,0.001,0.001,0.001000474479208579,8.407355677802194e-06,1.000474479208579,1.000474479208579,0.0004744792085789422
srht_inverse,iid,digit_1,synthetic_digit,139.48966292397157,0.001,1.0,0.001,0.001,0.0010012321052216085,9.205736490299052e-06,1.0012321052216084,1.0012321052216084,0.0012321052216084354
srht_inverse,iid,digit_2,synthetic_digit,210.00167616690024,0.001,1.0,0.001,0.0009999999999999998,0.0010001262380638927,6.004665307720263e-06,1.0001262380638927,1.000126238063893,0.0001262380638928501
srht_inverse,iid,digit_3,synthetic_digit,135.81257584160795,0.001,1.0,0.001,0.0010000000000000002,0.000999136637494826,7.4952408166859684e-06,0.9991366374948261,0.9991366374948258,0.0008633625051741344
srht_inverse,iid,digit_4,synthetic_digit,107.61184657281635,0.001,1.0,0.001,0.0009999999999999998,0.0009985504443448228,4.495030057279723e-06,0.9985504443448228,0.998550444344823,0.0014495556551769736
srht_inverse,iid,letter_A,binary_letter,101.21359062702473,0.001,1.0000000000000002,0.0010000000000000002,0.0010000000000000002,0.0009973493793464657,6.973987662143367e-06,0.9973493793464655,0.9973493793464655,0.002650620653534517
srht_inverse,iid,letter_L,binary_letter,59.80235255589372,0.001,1.0,0.001,0.001,0.0010015022727533317,7.297878045353684e-06,1.0015022727533316,1.0015022727533316,0.001502272753331653
srht_inverse,iid,natural_patch,procedural_natural,864.2560692486833,0.001,1.0,0.001,0.001,0.0009997113105946723,6.561733020556798e-06,0.9997113105946722,0.9997113105946722,0.00028868940532772794
srht_inverse,iid,ring,ring,220.0,0.001,1.0,0.001,0.0009999999999999996,0.0010003568303870926,6.04067398786797e-06,1.0003568303870927,1.000356830387093,0.00035683038709303903
srht_inverse,iid,stripe,stripe,512.0,0.001,1.0,0.001,0.001,0.0010040764623189305,7.0689155440379495e-06,1.0040764623189304,1.0040764623189304,0.004076462318930527
srht_inverse,lowpass_ou,digit_0,synthetic_digit,97.19698546760661,0.001,1.0,0.001,0.001,0.0010005773481148207,0.00011456259258826904,1.0005773481148208,1.0005773481148208,0.000577348114820693
srht_inverse,lowpass_ou,digit_1,synthetic_digit,139.48966292397157,0.001,1.0,0.001,0.001,0.0009978333957809677,0.00011652683624156294,0.9978333957809677,0.9978333957809677,0.0021666042190322896
srht_inverse,lowpass_ou,digit_2,synthetic_digit,210.00167616690024,0.001,1.0,0.001,0.0009999999999999998,0.0010005381174432622,0.00011445697158849597,1.0005381174432622,1.0005381174432624,0.0005381174432623777
