sigma_a,correction,challenger,baseline,rho_star_first_ge,boundary_status,max_margin_db,min_margin_db,points
0.05,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-1.1447888131076578,-1.2904894569365766,2
0.05,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-1.813765816618842,-1.849336298242891,2
0.05,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.1133145231321393,0.11161557824902069,2
0.1,agc,random_uniform,hadamard_paired,,not_reached,-0.8622966595899566,-0.9244741967708983,2
0.1,agc,random_binary,hadamard_paired,10.0,observed,0.05406181691130563,-0.010366630110535624,2
0.1,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.3649243631502799,-0.4264406719000746,2
0.1,agc,dct_paired,hadamard_paired,,not_reached,-0.7390342300855917,-0.7679932109272531,2
0.1,agc,srht_paired,hadamard_paired,3.0,left_censored,0.5687574339400907,0.549307349474935,2
0.1,none,random_uniform,hadamard_paired,,not_reached,-1.2729506664768397,-1.350754216657391,2
0.1,none,random_binary,hadamard_paired,,not_reached,-0.33764093168285925,-0.4173676480025321,2
0.1,none,fourier_fourstep,hadamard_paired,,not_reached,-0.2394269801061668,-0.314881368620167,2
0.1,none,dct_paired,hadamard_paired,,not_reached,-0.8250313967653593,-0.8553304642625168,2
0.1,none,srht_paired,hadamard_paired,3.0,left_censored,0.1343054611639367,0.1300361278790909,2
0.1,pairwise,dct_paired,hadamard_paired,,not_reached,-0.8383914139459208,-0.8683129652705261,2
0.1,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.12456911422321681,0.11950947375047605,2
0.1,reference_k2,random_uniform,hadamard_paired,,not_reached,-1.5764312172647479,-1.6579448033086788,2
0.1,reference_k2,random_binary,hadamard_paired,,not_reached,-0.4922132043907812,-0.5486861796751885,2
0.1,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.11991712787588682,-0.1775410289784496,2
0.1,reference_k2,dct_paired,hadamard_paired,,not_reached,-1.0421646861374096,-1.0913662438560898,2
0.1,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.12736011924655344,0.12619065209853275,2
0.1,reference_k32,random_uniform,hadamard_paired,,not_reached,-1.483500486403937,-1.5597067392562707,2
0.1,reference_k32,random_binary,hadamard_paired,,not_reached,-0.7622322161034294,-0.8397927134350862,2
0.1,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.20577980977424382,-0.280722841720344,2
0.1,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.7979222895586631,-0.8278130152654892,2
0.1,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.12716922207673598,0.12355082870743317,2
0.1,reference_k8,random_uniform,hadamard_paired,,not_reached,-1.4195236474265283,-1.4921286910543756,2
0.1,reference_k8,random_binary,hadamard_paired,,not_reached,-0.6348811389246531,-0.7018272188428991,2
0.1,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.25352315336599673,-0.32073580765890597,2
0.1,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.812839244172455,-0.8428687822035368,2
0.1,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.16237549522006134,0.15582042946372532,2
0.1,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.8185398521340854,-0.8528331627987278,2
0.1,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.7523395764663565,-0.7866533912119209,2
0.1,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.5905963730985633,-0.6245049459866756,2
0.1,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.6689964852184982,-0.6951012567119559,2
0.1,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.6600053121258895,0.6391559799098179,2
0.1,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-1.291222208347376,-1.368940345278105,2
0.1,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.37362000891614144,-0.4536532297048357,2
0.1,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.40018909113773127,-0.4761039581628257,2
0.1,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.8296881717675575,-0.8603050794858955,2
0.1,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.12389904923568729,0.12005135734245442,2
0.15,agc,random_uniform,hadamard_paired,,not_reached,-0.42938136685196326,-0.46276748619756347,2
0.15,agc,random_binary,hadamard_paired,3.0,left_censored,0.12847769184065605,0.09357416510189687,2
0.15,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.1846950710632207,-0.21799395559778212,2
0.15,agc,dct_paired,hadamard_paired,,not_reached,-0.37142810219842914,-0.3886059364910093,2
0.15,agc,srht_paired,hadamard_paired,3.0,left_censored,0.3335455253571755,0.3202397137319082,2
0.15,none,random_uniform,hadamard_paired,,not_reached,-0.6369437307557373,-0.6794214579208653,2
0.15,none,random_binary,hadamard_paired,,not_reached,-0.06305441310286497,-0.10678328571687956,2
0.15,none,fourier_fourstep,hadamard_paired,,not_reached,-0.09611479971874104,-0.13730747012160904,2
0.15,none,dct_paired,hadamard_paired,,not_reached,-0.42344484311643527,-0.44225915612664757,2
0.15,none,srht_paired,hadamard_paired,3.0,left_censored,0.11382410965809342,0.10933690726255207,2
0.15,pairwise,dct_paired,hadamard_paired,,not_reached,-0.4386668650675851,-0.4574085778463104,2
0.15,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.10342999890476356,0.09841987463542345,2
0.15,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.8103538546370608,-0.8599964822758608,2
0.15,reference_k2,random_binary,hadamard_paired,,not_reached,-0.09708612546438822,-0.11667219633054415,2
0.15,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.030610745649418902,-0.060281561921517124,2
0.15,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.5632262698515529,-0.5977695678105626,2
0.15,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.10992222087491399,0.10738416673787832,2
0.15,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.7318685093091091,-0.7726882865936879,2
0.15,reference_k32,random_binary,hadamard_paired,,not_reached,-0.3316111930216259,-0.3727395182575055,2
0.15,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.0698092014707914,-0.11014715261098651,2
0.15,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.4008592482359745,-0.41882729336375846,2
0.15,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.10606107002441156,0.10183674334948734,2
0.15,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.6971712291348311,-0.7361703480151398,2
0.15,reference_k8,random_binary,hadamard_paired,,not_reached,-0.24597864667790148,-0.2802748958024832,2
0.15,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.10513357337074858,-0.14070938480516126,2
0.15,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.41083109678910645,-0.4288213352950745,2
0.15,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.13751977933128146,0.1302483687943603,2
0.15,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.39098470636763416,-0.4100228344296024,2
0.15,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.3277716797849717,-0.34685961505864604,2
0.15,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.3022172510313368,-0.32110881742395136,2
0.15,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.3355879488556983,-0.3509112674558139,2
0.15,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.3932074954468092,0.3776386469090962,2
0.15,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.6472766225192395,-0.6898052018052514,2
0.15,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.08831772464566612,-0.13237420441714498,2
0.15,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.1929736193511058,-0.2345810258350962,2
0.15,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.426748356065195,-0.44579525151025123,2
0.15,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.10618045118473418,0.10205889874412755,2
0.3,agc,random_uniform,hadamard_paired,,not_reached,-0.11274862628848403,-0.12155319173698231,2
0.3,agc,random_binary,hadamard_paired,3.0,left_censored,0.06249729778171975,0.05307245387536419,2
0.3,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.04118478149102245,-0.05007415032937068,2
0.3,agc,dct_paired,hadamard_paired,,not_reached,-0.09106834649891482,-0.09581912789130875,2
0.3,agc,srht_paired,hadamard_paired,3.0,left_censored,0.11780667582474535,0.11264927572579175,2
0.3,none,random_uniform,hadamard_paired,,not_reached,-0.16184324444799536,-0.17293106876828723,2
0.3,none,random_binary,hadamard_paired,3.0,left_censored,0.02140909511845912,0.00986673348377387,2
0.3,none,fourier_fourstep,hadamard_paired,,not_reached,-0.011264734196156923,-0.021957234944327553,2
0.3,none,dct_paired,hadamard_paired,,not_reached,-0.10385273017527297,-0.10918250213776659,2
0.3,none,srht_paired,hadamard_paired,3.0,left_censored,0.06657535075376408,0.06355041805090167,2
0.3,pairwise,dct_paired,hadamard_paired,,not_reached,-0.11986247750277812,-0.1255294802898792,2
0.3,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.059275189095624015,0.05588838051576239,2
0.3,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.204447499667193,-0.22033936971674528,2
0.3,reference_k2,random_binary,hadamard_paired,3.0,left_censored,0.027206883422193684,0.026632781738308964,2
0.3,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.016155046129435746,-0.023008979420781728,2
0.3,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.1395462844741111,-0.15138396428859302,2
0.3,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.06242430795584575,0.059621891947127637,2
0.3,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.17127199870117948,-0.18092499319567956,2
0.3,reference_k32,random_binary,hadamard_paired,,not_reached,-0.057820474613940576,-0.06707736861102731,2
0.3,reference_k32,fourier_fourstep,hadamard_paired,10.0,observed,0.0003640986326907125,-0.009173769274768873,2
0.3,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.08977875080897135,-0.09411849135955919,2
0.3,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.05779596523995423,0.05478000574634834,2
0.3,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.16442348879425062,-0.1736561271856516,2
0.3,reference_k8,random_binary,hadamard_paired,,not_reached,-0.028600828035619585,-0.03569307900176355,2
0.3,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.018442135345523525,-0.02658302629172482,2
0.3,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.0937671045806372,-0.09815359888868258,2
0.3,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.07707499871958134,0.0715872900139587,2
0.3,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.08316893208281684,-0.08821136736590773,2
0.3,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.0326021742512026,-0.03782410848786988,2
0.3,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.07739245629699809,-0.08244496048803285,2
0.3,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.08397851493571373,-0.08823237298187081,2
0.3,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.1312456141637135,0.1252834620731349,2
0.3,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.16412565924705547,-0.17520968164952322,2
0.3,scgi_proxy,random_binary,hadamard_paired,3.0,left_censored,0.011920017349698497,0.00024195774138213721,2
0.3,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.042492582453570904,-0.05333034567560624,2
0.3,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.10439414608399034,-0.10973059659140283,2
0.3,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.06383996904792255,0.060971066381238614,2
0.5,agc,random_uniform,hadamard_paired,,not_reached,-0.03727803370366978,-0.03987505310676909,2
0.5,agc,random_binary,hadamard_paired,3.0,left_censored,0.027431548665392214,0.024590370890079427,2
0.5,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.007827564795343633,-0.010350292086714674,2
0.5,agc,dct_paired,hadamard_paired,,not_reached,-0.025650429269893138,-0.02700334847812691,2
0.5,agc,srht_paired,hadamard_paired,3.0,left_censored,0.05132757500739338,0.049240499633716794,2
0.5,none,random_uniform,hadamard_paired,,not_reached,-0.04971265981301798,-0.0528280517616988,2
0.5,none,random_binary,hadamard_paired,3.0,left_censored,0.01916260165081418,0.01586549951582583,2
0.5,none,fourier_fourstep,hadamard_paired,3.0,left_censored,0.003382098445861459,0.00048484899786771507,2
0.5,none,dct_paired,hadamard_paired,,not_reached,-0.028802421124568767,-0.030320948914106083,2
0.5,none,srht_paired,hadamard_paired,3.0,left_censored,0.038534487557761565,0.036856374313853024,2
0.5,pairwise,dct_paired,hadamard_paired,,not_reached,-0.04371138688720322,-0.04568504816779573,2
0.5,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.03579737470669997,0.033589066362855746,2
0.5,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.05723449918608736,-0.06288894165808401,2
0.5,reference_k2,random_binary,hadamard_paired,3.0,left_censored,0.020914720860799818,0.01990210869708875,2
0.5,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.01357583394092643,-0.015141553260164642,2
0.5,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.03110873977105655,-0.03485998494254261,2
0.5,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.03270906619695424,0.030527699444997225,2
0.5,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.04338277827797832,-0.045530685333524445,2
0.5,reference_k32,random_binary,hadamard_paired,,not_reached,-0.005647353450317638,-0.007314338500776785,2
0.5,reference_k32,fourier_fourstep,hadamard_paired,3.0,left_censored,0.006902845479496378,0.005074945037470968,2
0.5,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.021283032382831024,-0.022147774071957116,2
0.5,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.02886674664497413,0.027338812517225364,2
0.5,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.04497367232829674,-0.04711990739135885,2
0.5,reference_k8,random_binary,hadamard_paired,3.0,left_censored,0.002545954728082833,0.0015468430239309328,2
0.5,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.003814617909577933,-0.005517115840145692,2
0.5,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.021933619947603233,-0.022955472634794916,2
0.5,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.038364340640871575,0.03495524488203827,2
0.5,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.01758591644255958,-0.018978082269716978,2
0.5,scgi_frozen,random_binary,hadamard_paired,3.0,left_censored,0.015335697990028763,0.013627369184717963,2
0.5,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.02418403057435725,-0.025685011870390184,2
0.5,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.025683586608986175,-0.026997655792952102,2
0.5,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.050675671393694444,0.048500826425504684,2
0.5,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.0495527012948056,-0.05259188519985081,2
0.5,scgi_proxy,random_binary,hadamard_paired,3.0,left_censored,0.016015736994180685,0.012703228008616563,2
0.5,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.009038372438217479,-0.011934910579865843,2
0.5,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.02810687814176127,-0.02951765575317289,2
0.5,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.03797899404625049,0.03635707849479708,2
