sigma_a,correction,challenger,baseline,rho_star_first_ge,boundary_status,max_margin_db,min_margin_db,points
0.05,agc,random_uniform,hadamard_paired,,not_reached,-2.414616473994265,-2.545383634576295,2
0.05,agc,random_binary,hadamard_paired,,not_reached,-1.3945279798998822,-1.524988637933971,2
0.05,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.8604017795289369,-0.9853582623383694,2
0.05,agc,dct_paired,hadamard_paired,,not_reached,-1.7491306574899426,-1.7788764348696162,2
0.05,agc,srht_paired,hadamard_paired,3.0,left_censored,1.132857134905029,1.1045349689579655,2
0.05,none,random_uniform,hadamard_paired,,not_reached,-3.4145932939570844,-3.5715190160286667,2
0.05,none,random_binary,hadamard_paired,,not_reached,-2.363224209636753,-2.519620852538605,2
0.05,none,fourier_fourstep,hadamard_paired,,not_reached,-1.2526660609513733,-1.4038261202048261,2
0.05,none,dct_paired,hadamard_paired,,not_reached,-1.9714028111920303,-2.003310521856534,2
0.05,none,srht_paired,hadamard_paired,3.0,left_censored,0.08765145934430585,0.08523515876228416,2
0.05,pairwise,dct_paired,hadamard_paired,,not_reached,-1.9866658428613828,-2.0183195587203198,2
0.05,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.0738049679722419,0.07076350158317268,2
0.05,reference_k2,random_uniform,hadamard_paired,,not_reached,-4.027785905937849,-4.176736732349479,2
0.05,reference_k2,random_binary,hadamard_paired,,not_reached,-3.0014207401677986,-3.1741925269648714,2
0.05,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-1.2166806565616906,-1.3561930213842839,2
0.05,reference_k2,dct_paired,hadamard_paired,,not_reached,-2.1638356971653714,-2.205382124534692,2
0.05,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.08339124670451525,0.08311761144350172,2
0.05,reference_k32,random_uniform,hadamard_paired,,not_reached,-4.0012777197879785,-4.157679857187638,2
0.05,reference_k32,random_binary,hadamard_paired,,not_reached,-2.859890541639073,-3.0187167082272417,2
0.05,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-1.2366391429431758,-1.3898342312918146,2
0.05,reference_k32,dct_paired,hadamard_paired,,not_reached,-1.9525297830537536,-1.986918136645393,2
0.05,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.06034352708974566,0.06022663969464581,2
0.05,reference_k8,random_uniform,hadamard_paired,,not_reached,-3.852990357398573,-3.998690536196067,2
0.05,reference_k8,random_binary,hadamard_paired,,not_reached,-2.7185322815487076,-2.8647382890063646,2
0.05,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-1.3006539443371086,-1.4431879347515562,2
0.05,reference_k8,dct_paired,hadamard_paired,,not_reached,-1.9742632125389097,-2.0092204107720075,2
0.05,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.0851012122735515,0.08273642191126918,2
0.05,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-1.984991698250731,-2.0374535886350973,2
0.05,scgi_frozen,random_binary,hadamard_paired,,not_reached,-1.9373831846812148,-1.989713432175268,2
0.05,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-1.1169011399212856,-1.1675687375318127,2
0.05,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-1.4040287075529445,-1.4271460516551677,2
0.05,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,1.429692873148614,1.4100755168946169,2
0.05,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-3.441597263277414,-3.598166423094453,2
0.05,scgi_proxy,random_binary,hadamard_paired,,not_reached,-2.422438742945019,-2.578838643595617,2
0.05,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-1.348732954169245,-1.4994588395155208,2
0.05,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-1.9748728170154095,-2.00687528538457,2
0.05,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.07917844026223086,0.07679187758452422,2
0.1,agc,random_uniform,hadamard_paired,,not_reached,-0.8805236519448449,-0.9506175064527458,2
0.1,agc,random_binary,hadamard_paired,,not_reached,-0.08354583598430132,-0.15285312412054175,2
0.1,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.43146596302600493,-0.4989729453230485,2
0.1,agc,dct_paired,hadamard_paired,,not_reached,-0.8238305510000057,-0.8520747109790037,2
0.1,agc,srht_paired,hadamard_paired,3.0,left_censored,0.5450772680203855,0.5251627575984603,2
0.1,none,random_uniform,hadamard_paired,,not_reached,-1.3093559904836187,-1.3953089073372702,2
0.1,none,random_binary,hadamard_paired,,not_reached,-0.4779224145473506,-0.5628317025961849,2
0.1,none,fourier_fourstep,hadamard_paired,,not_reached,-0.39716620258318436,-0.4793233473591041,2
0.1,none,dct_paired,hadamard_paired,,not_reached,-0.9692863108181147,-1.0007663510061846,2
0.1,none,srht_paired,hadamard_paired,3.0,left_censored,0.09222189867798569,0.0879999194118799,2
0.1,pairwise,dct_paired,hadamard_paired,,not_reached,-0.9857421930135697,-1.0169426997436233,2
0.1,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.07940197415792127,0.07483014771904273,2
0.1,reference_k2,random_uniform,hadamard_paired,,not_reached,-1.6777321560636196,-1.7626316631530035,2
0.1,reference_k2,random_binary,hadamard_paired,,not_reached,-0.6593907974908397,-0.7228586500822392,2
0.1,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.2516851298925413,-0.31830688194918544,2
0.1,reference_k2,dct_paired,hadamard_paired,,not_reached,-1.1699998269849292,-1.219778407259211,2
0.1,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.09286229335909368,0.09174850426479608,2
0.1,reference_k32,random_uniform,hadamard_paired,,not_reached,-1.6207836317291555,-1.7060009977992792,2
0.1,reference_k32,random_binary,hadamard_paired,,not_reached,-0.9269163815883097,-1.0130667301214267,2
0.1,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.37353335726408154,-0.45702639716741444,2
0.1,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.9438889329102036,-0.9769840089010735,2
0.1,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.07006177768507982,0.06802527941370862,2
0.1,reference_k8,random_uniform,hadamard_paired,,not_reached,-1.5338763824204555,-1.6138446063551015,2
0.1,reference_k8,random_binary,hadamard_paired,,not_reached,-0.7724598614442275,-0.8465816265022426,2
0.1,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.4198662301932732,-0.49567101030094207,2
0.1,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.9626865008667806,-0.9958886787681038,2
0.1,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.0973364179451206,0.09205186156635214,2
0.1,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.7553209326471766,-0.7882724935708456,2
0.1,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.711750551526265,-0.7444673002628406,2
0.1,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.5527898061428917,-0.5851734955411505,2
0.1,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.6448829260580524,-0.6683698853805282,2
0.1,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.7845990505717015,0.7580155774651196,2
0.1,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-1.3240917509020331,-1.4098210631307992,2
0.1,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.5282478411172296,-0.6133010380117625,2
0.1,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.5167116346142908,-0.5988882167567855,2
0.1,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.9719051614636331,-1.0034412863696787,2
0.1,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.08513851603088618,0.08102736470540428,2
0.15,agc,random_uniform,hadamard_paired,,not_reached,-0.42434311547339654,-0.4630050411786897,2
0.15,agc,random_binary,hadamard_paired,3.0,left_censored,0.054373234864423026,0.016493591345625447,2
0.15,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.2294175685223223,-0.26673306945668784,2
0.15,agc,dct_paired,hadamard_paired,,not_reached,-0.43655073264873145,-0.4543191818022052,2
0.15,agc,srht_paired,hadamard_paired,3.0,left_censored,0.309746326444305,0.29588638956177604,2
0.15,none,random_uniform,hadamard_paired,,not_reached,-0.6463730538264372,-0.6948140848988764,2
0.15,none,random_binary,hadamard_paired,,not_reached,-0.1414155005836193,-0.1888407383238846,2
