target_threshold,cnr,method
0.1,14.29987907409668,best_trace_regen
0.2,14.29987907409668,best_trace_regen
0.3,14.29987907409668,best_trace_regen
0.4,14.29987907409668,best_trace_regen
0.5,14.29987907409668,best_trace_regen
0.6,14.29987907409668,best_trace_regen
0.7,14.29987907409668,best_trace_regen
0.8,14.29987907409668,best_trace_regen
0.9,14.29987907409668,best_trace_regen
