config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance
cfg0053,1,8.90888500213623,8.90888500213623,8.74594497680664,8.74594497680664,0.1842973381280899,32,0.0005,0.55,0.5,0.14,24,4,0.12,nlm,3,0.062,5,6
cfg0090,1,8.902846336364746,8.902846336364746,8.168432235717773,8.168432235717773,0.17123615741729736,33,0.0005,0.55,0.5,0.14,32,3,0.16,nlm,3,0.062,5,6
cfg0109,1,8.885339736938477,8.885339736938477,7.917637825012207,7.917637825012207,0.17677484452724457,34,0.0005,0.55,0.5,0.11,32,4,0.12,nlm,3,0.062,5,6
cfg0095,1,8.883479118347168,8.883479118347168,8.5654878616333,8.5654878616333,0.18661978840827942,33,0.0005,0.55,0.5,0.14,32,4,0.18,nlm,3,0.062,5,6
cfg0155,1,8.880325317382812,8.880325317382812,7.2183837890625,7.2183837890625,0.16821129620075226,36,0.0005,0.55,0.5,0.14,32,3,0.18,nlm,3,0.062,5,6
cfg0118,1,8.8533935546875,8.8533935546875,8.91080093383789,8.91080093383789,0.189300537109375,34,0.0005,0.55,0.5,0.14,24,4,0.16,nlm,3,0.062,5,6
cfg0139,1,8.835883140563965,8.835883140563965,8.432124137878418,8.432124137878418,0.17343467473983765,36,0.0005,0.55,0.5,0.11,32,3,0.18,nlm,3,0.062,5,6
cfg0123,1,8.816149711608887,8.816149711608887,7.9604268074035645,7.9604268074035645,0.16862671077251434,34,0.0005,0.55,0.5,0.14,32,3,0.18,nlm,3,0.062,5,6
cfg0132,1,8.814322471618652,8.814322471618652,8.620133399963379,8.620133399963379,0.18345797061920166,36,0.0005,0.55,0.5,0.11,24,4,0.08,nlm,3,0.062,5,6
cfg0141,1,8.801238059997559,8.801238059997559,8.482158660888672,8.482158660888672,0.1791139394044876,36,0.0005,0.55,0.5,0.11,32,4,0.12,nlm,3,0.062,5,6
