sigma_a,correction,challenger,baseline,rho_star_first_ge,boundary_status,max_margin_db,min_margin_db,points
0.1,reference_k2,random_uniform,hadamard_paired,,not_reached,-1.6777321560636196,-26.309263232328984,9
0.1,reference_k2,random_binary,hadamard_paired,,not_reached,-0.659390797490838,-26.545836854955294,9
0.1,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.2516851298925413,-21.653786583382022,9
0.1,reference_k2,dct_paired,hadamard_paired,,not_reached,-1.1699998269849292,-3.0092236682039086,9
0.1,reference_k2,srht_paired,hadamard_paired,0.001,left_censored,0.09286229335909546,0.021761858817107793,9
0.1,reference_k32,random_uniform,hadamard_paired,,not_reached,-1.6207836317291555,-23.491603059294537,9
0.1,reference_k32,random_binary,hadamard_paired,,not_reached,-0.9269163815883115,-23.564595485469887,9
0.1,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.37353335726408154,-18.658185680073192,9
0.1,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.9438889329102036,-2.90066799464892,9
0.1,reference_k32,srht_paired,hadamard_paired,0.3,observed,0.07264360413910786,-0.1045561115928848,9
0.1,reference_k8,random_uniform,hadamard_paired,,not_reached,-1.5338763824204555,-23.864564917622893,9
0.1,reference_k8,random_binary,hadamard_paired,,not_reached,-0.7724598614442275,-24.065047365855023,9
0.1,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.4198662301932732,-19.210840143620594,9
0.1,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.9626865008667806,-3.015676303548304,9
0.1,reference_k8,srht_paired,hadamard_paired,0.03,observed,0.11980707695871828,-0.029547556372342854,9
0.1,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-1.2982370744600722,-17.205426067581698,9
0.1,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.5058244359437758,-17.235822434860992,9
0.1,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.461559287063924,-10.927687748271197,9
0.1,scgi_frozen,dct_paired,hadamard_paired,0.001,left_censored,0.2866768819623644,-2.582230771844877,9
0.1,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,5.832553109512027,0.10173332416441205,9
0.1,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-1.3240917509020331,-23.354898146554362,9
0.1,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.5282478411172296,-23.386083347830827,9
0.1,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.5167116346142908,-17.26550234354884,9
0.1,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.9719051614636331,-2.8170273678508906,9
0.1,scgi_proxy,srht_paired,hadamard_paired,0.1,observed,0.10268249074732161,-0.1270246342065917,9
0.15,agc,random_uniform,hadamard_paired,,not_reached,-0.4243431154733983,-10.185327581660735,9
0.15,agc,random_binary,hadamard_paired,3.0,observed,0.05437323486442125,-9.793220250462243,9
0.15,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.2294175685223241,-2.8014433643039087,9
0.15,agc,dct_paired,hadamard_paired,,not_reached,-0.43655073264873323,-2.1458433460431277,9
0.15,agc,srht_paired,hadamard_paired,0.001,left_censored,10.138020345527387,0.29588638956177427,9
0.15,none,random_uniform,hadamard_paired,,not_reached,-0.6463730538264372,-19.212433450303656,9
0.15,none,random_binary,hadamard_paired,,not_reached,-0.14141550058361751,-18.115382485015616,9
0.15,none,fourier_fourstep,hadamard_paired,,not_reached,-0.18719736718041702,-10.701118960881836,9
0.15,none,dct_paired,hadamard_paired,,not_reached,-0.512041018277472,-2.218998784606349,9
0.15,none,srht_paired,hadamard_paired,0.1,observed,0.09793097659660788,-0.28676811435683547,9
0.15,pairwise,dct_paired,hadamard_paired,,not_reached,-0.5396985007350423,-3.004522949784544,9
0.15,pairwise,srht_paired,hadamard_paired,0.001,left_censored,0.09730036103788642,0.015585953164212185,9
0.15,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.8755270112749116,-22.80630687900301,9
0.15,reference_k2,random_binary,hadamard_paired,,not_reached,-0.1890273510672884,-23.03322431157961,9
0.15,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.09711298051479922,-18.173646929587942,9
0.15,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.6591707247064207,-3.007425098413634,9
0.15,reference_k2,srht_paired,hadamard_paired,0.001,left_censored,0.08345505313178947,0.023043373765936792,9
0.15,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.8131605408822598,-20.277621316553777,9
0.15,reference_k32,random_binary,hadamard_paired,,not_reached,-0.4264086318521194,-20.164953580046994,9
0.15,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.16664883729810676,-15.274581679300457,9
0.15,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.49712505084952774,-2.8895736661919003,9
0.15,reference_k32,srht_paired,hadamard_paired,0.1,observed,0.07053943771734339,-0.0991334786117335,9
0.15,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.759580800093973,-20.43164930950763,9
0.15,reference_k8,random_binary,hadamard_paired,,not_reached,-0.31100671859280915,-20.576273196892082,9
0.15,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.1997227120426004,-15.79810533593924,9
0.15,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.5110086618276242,-3.0099182030484997,9
0.15,reference_k8,srht_paired,hadamard_paired,0.03,observed,0.11464426097405678,-0.02577179444049449,9
0.15,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.6398539952959297,-16.256800517330618,9
0.15,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.16331255473729023,-16.035108286913452,9
0.15,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.2317981876898365,-9.58972488765966,9
0.15,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.5429978211135289,-2.5033402679053154,9
0.15,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,3.8289268273184867,0.07693670227514637,9
0.15,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.6539561857200944,-20.271401221655868,9
0.15,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.17633661645760945,-20.04595225711446,9
0.15,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.26284831038673495,-13.925964784830068,9
0.15,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.5255116952559451,-2.804058416797915,9
0.15,scgi_proxy,srht_paired,hadamard_paired,0.1,observed,0.09364059347746867,-0.11898910604638502,9
0.3,agc,random_uniform,hadamard_paired,,not_reached,-0.10130233055615889,-10.152413467414075,9
0.3,agc,random_binary,hadamard_paired,3.0,observed,0.03137015782531449,-9.300166065606051,9
0.3,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.05879217725078689,-2.7089478228898223,9
0.3,agc,dct_paired,hadamard_paired,,not_reached,-0.12308450397657111,-2.049983857412066,9
0.3,agc,srht_paired,hadamard_paired,0.001,left_censored,5.441414056303106,0.08769706858774029,9
0.3,none,random_uniform,hadamard_paired,,not_reached,-0.15623616378129235,-13.909035507357446,9
0.3,none,random_binary,hadamard_paired,,not_reached,-0.012872968634612292,-13.341554850637596,9
0.3,none,fourier_fourstep,hadamard_paired,,not_reached,-0.039334153572998076,-5.24889417924086,9
0.3,none,dct_paired,hadamard_paired,,not_reached,-0.14794437324023946,-1.5999663924325773,9
0.3,none,srht_paired,hadamard_paired,0.03,observed,0.10175530682671408,-0.12160686345744409,9
0.3,pairwise,dct_paired,hadamard_paired,,not_reached,-0.16047598531847385,-2.9615428212871997,9
0.3,pairwise,srht_paired,hadamard_paired,0.001,left_censored,0.08572080692477613,0.02593367695379456,9
0.3,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.2276316713133415,-16.890267847815533,9
0.3,reference_k2,random_binary,hadamard_paired,,not_reached,-0.012542180957671789,-17.062635407226697,9
0.3,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.02966153029775498,-12.365764530924281,9
0.3,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.18294122679400893,-2.9921066851243445,9
0.3,reference_k2,srht_paired,hadamard_paired,0.001,left_censored,0.05857324154589527,0.026783607692770772,9
0.3,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.19676970547908645,-15.391193758770019,9
0.3,reference_k32,random_binary,hadamard_paired,,not_reached,-0.08866536813064307,-14.703316581424161,9
0.3,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.027551619579213593,-9.916094414730281,9
0.3,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.12257166441307277,-2.837931128639024,9
0.3,reference_k32,srht_paired,hadamard_paired,0.03,observed,0.06630646586285494,-0.08285700981112853,9
0.3,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.17651552475426868,-14.852049044768613,9
0.3,reference_k8,random_binary,hadamard_paired,,not_reached,-0.0382744134086046,-14.731705778233817,9
0.3,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.04324748765413311,-10.315277088230868,9
0.3,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.12955091650312056,-2.9751280192343543,9
0.3,reference_k8,srht_paired,hadamard_paired,0.003,observed,0.10439459481814772,-0.014531451539795626,9
0.3,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.1525154259157251,-13.776122976269827,9
0.3,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.02099958625042575,-12.932829690260219,9
0.3,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.05486686737266133,-6.3731011648074976,9
0.3,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.1515527480587604,-2.380180067130027,9
0.3,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,1.8036328167203841,0.03485760658574577,9
0.3,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.1563674413850844,-15.63807020388791,9
0.3,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.0247277462388773,-14.78958553860127,9
0.3,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.06464285615204268,-8.814166034198422,9
0.3,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.14678509615321644,-2.746398544350079,9
0.3,scgi_proxy,srht_paired,hadamard_paired,0.01,observed,0.10700959840320223,-0.0938124501250428,9
0.5,agc,random_uniform,hadamard_paired,,not_reached,-0.030565275135321812,-9.371969069753264,9
0.5,agc,random_binary,hadamard_paired,3.0,observed,0.008055184422527617,-8.349618734631253,9
0.5,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.015621800804566988,-2.7537056067979204,9
0.5,agc,dct_paired,hadamard_paired,,not_reached,-0.04461345729346888,-2.0839140205344613,9
0.5,agc,srht_paired,hadamard_paired,0.001,left_censored,3.069116120919105,0.02685528284954586,9
0.5,none,random_uniform,hadamard_paired,,not_reached,-0.04527389683590677,-9.69587934841338,9
0.5,none,random_binary,hadamard_paired,,not_reached,-0.002202967015183077,-9.440522869519528,9
0.5,none,fourier_fourstep,hadamard_paired,,not_reached,-0.005062533970116689,-2.660130837853565,9
0.5,none,dct_paired,hadamard_paired,,not_reached,-0.05153255039886062,-1.0967276570827043,9
0.5,none,srht_paired,hadamard_paired,0.001,left_censored,0.13571608670408075,0.011860079744140606,9
0.5,pairwise,dct_paired,hadamard_paired,,not_reached,-0.0630430609848105,-2.863492053497243,9
0.5,pairwise,srht_paired,hadamard_paired,0.001,left_censored,0.08689505277339293,0.017419796097810192,9
0.5,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.06706596750707483,-12.694350366066363,9
0.5,reference_k2,random_binary,hadamard_paired,,not_reached,-0.0037307428609381077,-12.74294137412452,9
0.5,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.01585494049264824,-8.388446337770937,9
0.5,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.05387679484812935,-2.9495276014524165,9
0.5,reference_k2,srht_paired,hadamard_paired,0.001,left_censored,0.05455165360809211,0.015929875772650703,9
0.5,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.05480361552109336,-12.220853628983765,9
0.5,reference_k32,random_binary,hadamard_paired,,not_reached,-0.01886213848766083,-11.1812060561254,9
0.5,reference_k32,fourier_fourstep,hadamard_paired,10.0,observed,0.0013373364884241568,-6.689783885004818,9
0.5,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.03234999436002717,-2.730433651520002,9
0.5,reference_k32,srht_paired,hadamard_paired,0.01,observed,0.07234209041995676,-0.06157761999104494,9
0.5,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.04546308313605962,-11.22161226677716,9
0.5,reference_k8,random_binary,hadamard_paired,3.0,observed,0.0036892782287392123,-10.678951016947604,9
0.5,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.006669178669614695,-6.913599057833235,9
0.5,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.03531855791841565,-2.8909462376834973,9
0.5,reference_k8,srht_paired,hadamard_paired,0.001,left_censored,0.08268820263358911,9.178859635028402e-06,9
0.5,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.04248865588794537,-11.239338150833087,9
0.5,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.004808413765056585,-10.266208868545267,9
0.5,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.011578092541213891,-4.1981723236401365,9
0.5,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.05191592884291296,-2.220468280372838,9
0.5,scgi_frozen,srht_paired,hadamard_paired,0.001,left_censored,1.2399092755988477,0.01322715716701417,9
0.5,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.04338784473955215,-12.438608252451491,9
0.5,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.005621323284151103,-11.417800374090902,9
0.5,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.015546702735051099,-5.9745022079378,9
0.5,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.04988874070500948,-2.6301583940844715,9
0.5,scgi_proxy,srht_paired,hadamard_paired,0.003,observed,0.14509503694207382,-0.05864472712573132,9
