rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
0.001,0.05,srht_paired,pairwise,43.68863126939556,1.0889528519015048,0.00041832633433539005,6.440985087321414e-05,2048,0,2048
0.001,0.1,srht_paired,pairwise,37.675475554913206,1.0884119343289833,0.00167042140873051,0.00025707688084149134,2048,0,2048
0.001,0.15,srht_paired,pairwise,34.16470647711978,1.0873398692804614,0.0037487890085829896,0.0005762264018990815,2048,0,2048
0.001,0.3,srht_paired,pairwise,28.198588472975224,1.0809818823873545,0.014805547765866461,0.0022569534759769735,2048,0,2048
0.001,0.5,srht_paired,pairwise,23.8820870655532,1.0656736689173711,0.03998345985969464,0.005966113783699026,2048,0,2048
0.003,0.05,srht_paired,pairwise,38.92714171650139,1.088453695191971,0.00125215517789437,0.0001926726082268089,2048,0,2048
0.003,0.1,srht_paired,pairwise,32.92623943675472,1.0864552021495861,0.00498569428654057,0.0007653586606933173,2048,0,2048
0.003,0.15,srht_paired,pairwise,29.434781915154367,1.0828851890707438,0.011138518131540358,0.001701943349451537,2048,0,2048
0.003,0.3,srht_paired,pairwise,23.566697679697988,1.0634160877446175,0.04299212359024842,0.006392728026584992,2048,0,2048
0.003,0.5,srht_paired,pairwise,19.46150012264021,1.0208330888999557,0.11050486765632936,0.015412667420945315,2048,0,2048
0.01,0.05,srht_paired,pairwise,33.731036185876775,1.0857619031729164,0.00414217558424373,0.0006345817196611766,2048,0,2048
0.01,0.1,srht_paired,pairwise,27.770245939134053,1.078207445752644,0.01633852174636895,0.0024776644356815565,2048,0,2048
0.01,0.15,srht_paired,pairwise,24.34224913067378,1.0658241344662012,0.03596289577936786,0.005358823391786308,2048,0,2048
0.01,0.3,srht_paired,pairwise,18.782547394164418,1.0060840914495293,0.12914891966571598,0.017566356775002952,2048,0,2048
