object,family,K_eff,basis,requested_basis,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,0,16,2048,9.434005737304688,0.16426634788513184,0.019418279951250887,0.0016864645654699473
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,0,32,2048,9.434005737304688,0.16426634788513184,0.023890227545841976,0.0008432322827349736
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,0,64,2048,9.434005737304688,0.16426634788513184,0.03238510019996586,0.0004216161413674868
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,0,128,2048,9.434005737304688,0.16426634788513184,0.04508511549101658,0.0002108080706837434
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,0,256,2048,9.434005737304688,0.16426634788513184,0.06034176771684014,0.0001054040353418717
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,0,512,2048,9.434005737304688,0.16426634788513184,0.08570953694705218,5.270201767093585e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,0,1024,2048,9.434005737304688,0.16426634788513184,0.09796931398463306,2.6351008835467926e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,4,2048,9.434005737304688,0.16426634788513184,0.03422681768701212,0.006745858261879789
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,8,2048,9.434005737304688,0.16426634788513184,0.021712120435733843,0.0033729291309398945
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,16,2048,9.434005737304688,0.16426634788513184,0.019047001078073528,0.0016864645654699473
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,32,2048,9.434005737304688,0.16426634788513184,0.024740807430988433,0.0008432322827349736
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,64,2048,9.434005737304688,0.16426634788513184,0.03548316798920059,0.0004216161413674868
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,128,2048,9.434005737304688,0.16426634788513184,0.049115400144680445,0.0002108080706837434
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,256,2048,9.434005737304688,0.16426634788513184,0.06471464529424613,0.0001054040353418717
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,512,2048,9.434005737304688,0.16426634788513184,0.07847206967732843,5.270201767093585e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,1,1024,2048,9.434005737304688,0.16426634788513184,0.08487636260631523,2.6351008835467926e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,4,2048,9.434005737304688,0.16426634788513184,0.03403668201716607,0.006745858261879789
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,8,2048,9.434005737304688,0.16426634788513184,0.021969699106178454,0.0033729291309398945
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,16,2048,9.434005737304688,0.16426634788513184,0.019959661791324575,0.0016864645654699473
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,32,2048,9.434005737304688,0.16426634788513184,0.02498503175798927,0.0008432322827349736
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,64,2048,9.434005737304688,0.16426634788513184,0.03396836819412839,0.0004216161413674868
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,128,2048,9.434005737304688,0.16426634788513184,0.044430806299861646,0.0002108080706837434
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,256,2048,9.434005737304688,0.16426634788513184,0.05087068858670954,0.0001054040353418717
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,512,2048,9.434005737304688,0.16426634788513184,0.061713571432918314,5.270201767093585e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,2,1024,2048,9.434005737304688,0.16426634788513184,0.0642766532240282,2.6351008835467926e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,4,2048,9.434005737304688,0.16426634788513184,0.03382953213902331,0.006745858261879789
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,8,2048,9.434005737304688,0.16426634788513184,0.022160025904739977,0.0033729291309398945
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,16,2048,9.434005737304688,0.16426634788513184,0.019932068104361565,0.0016864645654699473
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,32,2048,9.434005737304688,0.16426634788513184,0.025034527671431456,0.0008432322827349736
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,64,2048,9.434005737304688,0.16426634788513184,0.033539209590421636,0.0004216161413674868
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,128,2048,9.434005737304688,0.16426634788513184,0.0459484639669648,0.0002108080706837434
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,256,2048,9.434005737304688,0.16426634788513184,0.0641116028149834,0.0001054040353418717
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,512,2048,9.434005737304688,0.16426634788513184,0.0779272186365112,5.270201767093585e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,3,1024,2048,9.434005737304688,0.16426634788513184,0.08456922011560562,2.6351008835467926e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,4,2048,9.434005737304688,0.16426634788513184,0.03432539845856648,0.006745858261879789
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,8,2048,9.434005737304688,0.16426634788513184,0.021954365627588308,0.0033729291309398945
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,16,2048,9.434005737304688,0.16426634788513184,0.01925093971492398,0.0016864645654699473
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,32,2048,9.434005737304688,0.16426634788513184,0.02418274680419682,0.0008432322827349736
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,64,2048,9.434005737304688,0.16426634788513184,0.031962586163976694,0.0004216161413674868
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,128,2048,9.434005737304688,0.16426634788513184,0.04510641969937271,0.0002108080706837434
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,256,2048,9.434005737304688,0.16426634788513184,0.06693622092807502,0.0001054040353418717
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,512,2048,9.434005737304688,0.16426634788513184,0.09177233664786634,5.270201767093585e-05
digit_0,synthetic_digit,37.05977431431953,srht_paired,srht_paired,0.01,0.1,4,1024,2048,9.434005737304688,0.16426634788513184,0.10451290072508387,2.6351008835467926e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,4,2048,67.6080322265625,0.08466988801956177,0.019425669442942724,0.0017922474843112823
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,8,2048,67.6080322265625,0.08466988801956177,0.015669021765327838,0.0008961237421556412
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,16,2048,67.6080322265625,0.08466988801956177,0.018042401102101403,0.0004480618710778206
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,32,2048,67.6080322265625,0.08466988801956177,0.02371531660669694,0.0002240309355389103
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,64,2048,67.6080322265625,0.08466988801956177,0.032806886737127665,0.00011201546776945515
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,128,2048,67.6080322265625,0.08466988801956177,0.046431477915149885,5.600773388472757e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,256,2048,67.6080322265625,0.08466988801956177,0.062199479852478555,2.8003866942363786e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,512,2048,67.6080322265625,0.08466988801956177,0.08485760634586952,1.4001933471181893e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,0,1024,2048,67.6080322265625,0.08466988801956177,0.09902582564643435,7.000966735590947e-06
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,4,2048,67.6080322265625,0.08466988801956177,0.018867136856346906,0.0017922474843112823
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,8,2048,67.6080322265625,0.08466988801956177,0.015140759371398445,0.0008961237421556412
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,16,2048,67.6080322265625,0.08466988801956177,0.017822103569034246,0.0004480618710778206
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,32,2048,67.6080322265625,0.08466988801956177,0.02471024669431611,0.0002240309355389103
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,64,2048,67.6080322265625,0.08466988801956177,0.03602633333472433,0.00011201546776945515
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,128,2048,67.6080322265625,0.08466988801956177,0.050337905451939884,5.600773388472757e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,256,2048,67.6080322265625,0.08466988801956177,0.0678393825742481,2.8003866942363786e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,512,2048,67.6080322265625,0.08466988801956177,0.08397491104566919,1.4001933471181893e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,1,1024,2048,67.6080322265625,0.08466988801956177,0.08797837078950531,7.000966735590947e-06
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,4,2048,67.6080322265625,0.08466988801956177,0.019202343758455708,0.0017922474843112823
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,8,2048,67.6080322265625,0.08466988801956177,0.015589477286053132,0.0008961237421556412
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,16,2048,67.6080322265625,0.08466988801956177,0.01828163399981224,0.0004480618710778206
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,32,2048,67.6080322265625,0.08466988801956177,0.02477161435452746,0.0002240309355389103
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,64,2048,67.6080322265625,0.08466988801956177,0.03414271154466261,0.00011201546776945515
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,128,2048,67.6080322265625,0.08466988801956177,0.04522711928284773,5.600773388472757e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,256,2048,67.6080322265625,0.08466988801956177,0.052219435388029645,2.8003866942363786e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,512,2048,67.6080322265625,0.08466988801956177,0.06290245809556586,1.4001933471181893e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,2,1024,2048,67.6080322265625,0.08466988801956177,0.06690976528943175,7.000966735590947e-06
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,4,2048,67.6080322265625,0.08466988801956177,0.019035322472157192,0.0017922474843112823
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,8,2048,67.6080322265625,0.08466988801956177,0.015882155204707926,0.0008961237421556412
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,16,2048,67.6080322265625,0.08466988801956177,0.018614981446015373,0.0004480618710778206
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,32,2048,67.6080322265625,0.08466988801956177,0.024948989698442985,0.0002240309355389103
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,64,2048,67.6080322265625,0.08466988801956177,0.03443932245978097,0.00011201546776945515
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,128,2048,67.6080322265625,0.08466988801956177,0.04671255351380426,5.600773388472757e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,256,2048,67.6080322265625,0.08466988801956177,0.06529720925456989,2.8003866942363786e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,512,2048,67.6080322265625,0.08466988801956177,0.0802098554967344,1.4001933471181893e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,3,1024,2048,67.6080322265625,0.08466988801956177,0.08919244101982678,7.000966735590947e-06
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,4,2048,67.6080322265625,0.08466988801956177,0.019205254583120637,0.0017922474843112823
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,8,2048,67.6080322265625,0.08466988801956177,0.015555880885906079,0.0008961237421556412
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,16,2048,67.6080322265625,0.08466988801956177,0.01752292402901136,0.0004480618710778206
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,32,2048,67.6080322265625,0.08466988801956177,0.023964408730915637,0.0002240309355389103
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,64,2048,67.6080322265625,0.08466988801956177,0.03237865241346781,0.00011201546776945515
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,128,2048,67.6080322265625,0.08466988801956177,0.04564786231471833,5.600773388472757e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,256,2048,67.6080322265625,0.08466988801956177,0.06700630615517021,2.8003866942363786e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,512,2048,67.6080322265625,0.08466988801956177,0.09182650375200235,1.4001933471181893e-05
digit_1,synthetic_digit,139.48966292397157,srht_paired,srht_paired,0.01,0.1,4,1024,2048,67.6080322265625,0.08466988801956177,0.11070394767188917,7.000966735590947e-06
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,4,2048,103.09846496582031,0.0690062865614891,0.016805720361906928,0.001190466896251588
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,8,2048,103.09846496582031,0.0690062865614891,0.014596601441691084,0.000595233448125794
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,16,2048,103.09846496582031,0.0690062865614891,0.017501008796558182,0.000297616724062897
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,32,2048,103.09846496582031,0.0690062865614891,0.023356055320111115,0.0001488083620314485
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,64,2048,103.09846496582031,0.0690062865614891,0.032332745108992374,7.440418101572425e-05
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,128,2048,103.09846496582031,0.0690062865614891,0.045344428609904085,3.7202090507862124e-05
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,256,2048,103.09846496582031,0.0690062865614891,0.060567875023731906,1.8601045253931062e-05
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,512,2048,103.09846496582031,0.0690062865614891,0.08452496021744074,9.300522626965531e-06
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,0,1024,2048,103.09846496582031,0.0690062865614891,0.09768822807195038,4.6502613134827655e-06
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,1,4,2048,103.09846496582031,0.0690062865614891,0.016198959583623752,0.001190466896251588
digit_2,synthetic_digit,210.00167616690024,srht_paired,srht_paired,0.01,0.1,1,8,2048,103.09846496582031,0.0690062865614891,0.014168313664267148,0.000595233448125794
