method,photon_budget,lambda_bar,gain_rel_mse_mean,gain_rel_mse_std,zero_fraction_mean,fisher_reference
anscombe,16.0,16.00037384033203,0.00142958105307816,,0.0,0.0009765396831300385
anscombe,16.0,16.000383377075195,0.0009182913197562725,,0.0,0.0009765391010809758
anscombe,16.0,16.00042152404785,0.0011511222555540366,,0.0,0.0009765367728916634
anscombe,16.0,16.000446319580078,0.0019218070432190147,,0.0,0.0009765352595745634
anscombe,16.0,16.000450134277344,0.0013100880303683106,,0.0,0.0009765350267569643
anscombe,16.0,16.000476837158203,0.0011581238542307784,,0.0,0.0009765333970368792
anscombe,16.0,16.000497817993164,0.00138044716599189,,0.0,0.0009765321165463426
anscombe,16.0,16.000558853149414,0.0019312703980660531,,0.0,0.0009765283915020573
anscombe,16.0,16.00057601928711,0.0009491501181901916,,0.0,0.0009765273438384725
anscombe,16.0,16.00064468383789,0.0013885495630265386,,0.0,0.0009765231532066126
anscombe,16.0,16.00069808959961,0.001947089766068622,,0.0,0.0009765198938511432
anscombe,16.0,16.000749588012695,0.0015004415787635364,,0.0,0.0009765167509218321
anscombe,16.0,16.000764846801758,0.001469586572815989,,0.0,0.0009765158196874029
anscombe,16.0,16.00080108642578,0.001139799766998727,,0.0,0.0009765136080127519
anscombe,16.0,16.000818252563477,0.0014735957349256822,,0.0,0.0009765125603808875
anscombe,16.0,16.000825881958008,0.0018091473690248713,,0.0,0.0009765120947674472
anscombe,16.0,16.000926971435547,0.0013117271940734387,,0.0,0.0009765059254312802
anscombe,16.0,16.0012264251709,0.0011847233316861717,,0.0,0.000976487650685383
anscombe,16.0,16.001253128051758,0.001241803639660314,,0.0,0.0009764860211234238
anscombe,16.0,16.001462936401367,0.0014758930956982788,,0.0,0.0009764732176115623
anscombe,16.0,16.00159454345703,0.001201727054267788,,0.0,0.0009764651864891166
anscombe,16.0,16.001724243164062,0.001350821038340596,,0.0,0.0009764572718889967
anscombe,16.0,16.002208709716797,0.001303880732438226,,0.0,0.0009764277096643697
anscombe,16.0,16.002988815307617,0.001519673062268775,,0.0,0.0009763801112610881
anscombe,16.0,16.003620147705078,0.0014518154903314527,,0.0,0.0009763415937012619
anscombe,32.0,31.98927116394043,0.0013017289715798895,,0.0,0.0004884450139524628
anscombe,32.0,31.994672775268555,0.0009278922485999965,,0.0,0.0004883625505330347
anscombe,32.0,31.996097564697266,0.0008915938797892162,,0.0,0.0004883408036997539
anscombe,32.0,31.99666976928711,0.0010565472652722758,,0.0,0.0004883320705768602
anscombe,32.0,31.996681213378906,0.0007414430634270162,,0.0,0.0004883318959175883
anscombe,32.0,31.9974422454834,0.0007033177737742113,,0.0,0.0004883202813564121
anscombe,32.0,31.998613357543945,0.000562189305233402,,0.0,0.0004883024094016334
anscombe,32.0,31.998979568481445,0.0006809476281355943,,0.0,0.0004882968210458314
anscombe,32.0,31.999164581298828,0.0009417012179199456,,0.0,0.000488293997810545
anscombe,32.0,31.999370574951172,0.0007118377824313188,,0.0,0.0004882908544529658
anscombe,32.0,31.99969482421875,0.0006401178368614008,,0.0,0.0004882859066572824
anscombe,32.0,31.999818801879883,0.001396030107904928,,0.0,0.0004882840148795494
anscombe,32.0,31.9998722076416,0.0005741250135832211,,0.0,0.0004882831999644278
anscombe,32.0,31.999879837036133,0.0005098428214297629,,0.0,0.0004882830835482039
anscombe,32.0,32.00018310546875,0.0005084883580745779,,0.0,0.00048827845604826326
anscombe,32.0,32.00020217895508,0.0006605286055194257,0.000145171648744592,0.0,0.00048827816501346283
anscombe,32.0,32.000282287597656,0.0007091762304081901,,0.0,0.00048827694267108946
anscombe,32.0,32.00034713745117,0.0007573299872926891,,0.0,0.00048827595316031726
anscombe,32.0,32.000370025634766,0.0005474571830419265,,0.0,0.0004882756039221787
anscombe,32.0,32.00060272216797,0.0006681142206229586,,0.0,0.00048827205336279497
anscombe,32.0,32.000614166259766,0.0006845109462044045,,0.0,0.00048827187874645253
anscombe,32.0,32.00065994262695,0.0005965791992932605,,0.0,0.00048827118028233184
anscombe,32.0,32.000709533691406,0.0007592265169524459,,0.0,0.00048827042361512276
anscombe,32.0,32.00071716308594,0.0005864333273057443,,0.0,0.00048827030720499106
anscombe,32.0,32.00074768066406,0.0009412506140845194,,0.0,0.0004882698415650193
anscombe,32.0,32.00076675415039,0.00060838553256842,,0.0,0.0004882695505404879
anscombe,32.0,32.0008430480957,0.00046394536317551056,,0.0,0.0004882683864458317
anscombe,32.0,32.000892639160156,0.0007843610942583951,,0.0,0.0004882676297872817
anscombe,32.0,32.00090026855469,0.0006427811014251544,,0.0,0.00048826751337848216
anscombe,32.0,32.000953674316406,0.0006446569007043119,,0.0,0.0004882666985184396
anscombe,32.0,32.00099563598633,0.000715242350217072,,0.0,0.0004882660582731713
anscombe,32.0,32.00111770629883,0.0010639927960947935,,0.0,0.00048826419575102864
anscombe,32.0,32.00115203857422,0.0006723631224261192,,0.0,0.00048826367191923624
anscombe,32.0,32.00128936767578,0.0007216322399536606,,0.0,0.0004882615766033063
anscombe,32.0,32.00139617919922,0.0009506524489643688,,0.0,0.0004882599469255716
anscombe,32.0,32.00149917602539,0.0006969529909163743,,0.0,0.00048825837546091603
anscombe,32.0,32.001529693603516,0.0006887959985143219,,0.0,0.00048825790984370144
anscombe,32.0,32.00160217285156,0.0006014911066688319,,0.0,0.00048825680400637597
anscombe,32.0,32.00163650512695,0.0006723678391504924,,0.0,0.00048825628019044377
anscombe,32.0,32.001651763916016,0.0009916485920620694,,0.0,0.0004882560473837236
anscombe,32.0,32.001853942871094,0.0005328997529846216,,0.0,0.0004882529627156401
anscombe,32.0,32.0024528503418,0.000762390038303045,,0.0,0.0004882438253426915
anscombe,32.0,32.002506256103516,0.0009524454668109343,,0.0,0.0004882430105617119
anscombe,32.0,32.002925872802734,0.0007423465695001587,,0.0,0.00048823660880578114
anscombe,32.0,32.00318908691406,0.0006468634320090071,,0.0,0.0004882325932445583
anscombe,32.0,32.003448486328125,0.0008879269503906549,,0.0,0.00048822863594449834
anscombe,32.0,32.004417419433594,0.001162043510096138,,0.0,0.00048821385483218484
anscombe,32.0,32.005977630615234,0.0010611465624395225,,0.0,0.00048819005563054406
anscombe,32.0,32.007240295410156,0.0005396021207976143,,0.0,0.00048817079685063095
anscombe,64.0,63.97854232788086,0.0011428007600606323,,0.0,0.0002442225069762314
anscombe,64.0,63.98934555053711,0.000692306330049696,,0.0,0.00024418127526651737
anscombe,64.0,63.99219512939453,0.0006327684747369518,,0.0,0.00024417040184987693
anscombe,64.0,63.99333953857422,0.0007187536658137768,,0.0,0.0002441660352884301
anscombe,64.0,63.99336242675781,0.0003817881352711879,,0.0,0.00024416594795879416
anscombe,64.0,63.9948844909668,0.00040965978688519545,,0.0,0.00024416014067820606
anscombe,64.0,63.99722671508789,0.00040913455068578074,,0.0,0.0002441512047008167
anscombe,64.0,63.99795913696289,0.0006088695093477076,,0.0,0.0002441484105229157
anscombe,64.0,63.998329162597656,0.000597682059704791,,0.0,0.0002441469989052725
anscombe,64.0,63.998741149902344,0.000354549808355919,,0.0,0.0002441454272264829
anscombe,64.0,63.9993896484375,0.0003091553595741594,,0.0,0.0002441429533286412
anscombe,64.0,63.999637603759766,0.0009420227352731612,,0.0,0.0002441420074397747
anscombe,64.0,63.9997444152832,0.0003231014888423416,,0.0,0.0002441415999822139
anscombe,64.0,63.999759674072266,0.0005283359015341225,,0.0,0.00024414154177410195
anscombe,64.0,64.0003662109375,0.0004288726529781106,,0.0,0.00024413922802413163
anscombe,64.0,64.00040435791016,0.0005482573963583263,7.921655940243692e-05,0.0,0.00024413908250673142
anscombe,64.0,64.00056457519531,0.00039889515528437316,,0.0,0.00024413847133554473
anscombe,64.0,64.00069427490234,0.0005801632138758507,,0.0,0.00024413797658015863
anscombe,64.0,64.00074005126953,0.00047459552409445465,,0.0,0.00024413780196108934
anscombe,64.0,64.00120544433594,0.0003899499962974641,,0.0,0.00024413602668139748
anscombe,64.0,64.00122833251953,0.0004317623219614576,,0.0,0.00024413593937322627
anscombe,64.0,64.0013198852539,0.0003553720424690144,,0.0,0.00024413559014116592
anscombe,64.0,64.00141906738281,0.0006812421087380298,,0.0,0.00024413521180756138
anscombe,64.0,64.00143432617188,0.0003838266922450838,,0.0,0.00024413515360249553
anscombe,64.0,64.00149536132812,0.0007345375042934081,,0.0,0.00024413492078250964
anscombe,64.0,64.00153350830078,0.00030805641374027383,,0.0,0.00024413477527024396
anscombe,64.0,64.0016860961914,0.00038887210670944853,,0.0,0.00024413419322291585
anscombe,64.0,64.00178527832031,0.0006478527839260206,,0.0,0.00024413381489364085
anscombe,64.0,64.00180053710938,0.0003810040620819935,,0.0,0.00024413375668924108
anscombe,64.0,64.00190734863281,0.00044952744072879566,,0.0,0.0002441333492592198
anscombe,64.0,64.00199127197266,0.0004114172176802127,,0.0,0.00024413302913658564
anscombe,64.0,64.00223541259766,0.0007522875737139009,,0.0,0.00024413209787551432
anscombe,64.0,64.00230407714844,0.00036606192612939793,,0.0,0.00024413183595961812
anscombe,64.0,64.00257873535156,0.0005941141035565935,,0.0,0.00024413078830165316
anscombe,64.0,64.00279235839844,0.0008200506677326127,,0.0,0.0002441299734627858
anscombe,64.0,64.00299835205078,0.0004173114428055952,,0.0,0.00024412918773045802
anscombe,64.0,64.00305938720703,0.00036719958438264006,,0.0,0.00024412895492185072
anscombe,64.0,64.00320434570312,0.00045867220622743896,,0.0,0.00024412840200318799
anscombe,64.0,64.0032730102539,0.0003587870011491425,,0.0,0.00024412814009522189
anscombe,64.0,64.00330352783203,0.0007151332968264551,,0.0,0.0002441280236918618
anscombe,64.0,64.00370788574219,0.00037358836460539487,,0.0,0.00024412648135782006
anscombe,64.0,64.0049057006836,0.0004038215924108612,,0.0,0.00024412191267134575
anscombe,64.0,64.00501251220703,0.00045851894466389647,,0.0,0.00024412150528085595
anscombe,64.0,64.00585174560547,0.00037948105670872705,,0.0,0.00024411830440289057
anscombe,64.0,64.00637817382812,0.0005672254763204991,,0.0,0.00024411629662227915
anscombe,64.0,64.00689697265625,0.000648884080973761,,0.0,0.00024411431797224917
anscombe,64.0,64.00883483886719,0.0011527341332950285,,0.0,0.00024410692741609242
anscombe,64.0,64.01195526123047,0.0008073633999947187,,0.0,0.00024409502781527203
anscombe,64.0,64.01448059082031,0.0005318678963484795,,0.0,0.00024408539842531548
anscombe,128.0,127.95708465576172,0.0007368995551597379,,0.0,0.0001221112534881157
anscombe,128.0,127.97869110107422,0.000409765038525628,,0.0,0.00012209063763325868
anscombe,128.0,127.98439025878906,0.0006399575374545423,,0.0,0.00012208520092493847
anscombe,128.0,127.98667907714844,0.0003786033547915134,,0.0,0.00012208301764421504
anscombe,128.0,127.98672485351562,0.0004185492033449507,,0.0,0.00012208297397939708
anscombe,128.0,127.9897689819336,0.000310241179511795,,0.0,0.00012208007033910303
anscombe,128.0,127.99445343017578,0.000273132657394464,,0.0,0.00012207560235040835
anscombe,128.0,127.99591827392578,0.00022700329116952985,,0.0,0.00012207420526145785
anscombe,128.0,127.99665832519531,0.00046226614749826124,,0.0,0.00012207349945263625
anscombe,128.0,127.99748229980469,0.0003088102332370883,,0.0,0.00012207271361324145
anscombe,128.0,127.998779296875,0.00021986761980280373,,0.0,0.0001220714766643206
anscombe,128.0,127.99927520751953,0.0008628648163171804,,0.0,0.00012207100371988734
anscombe,128.0,127.9994888305664,0.00022463191992648656,,0.0,0.00012207079999110694
anscombe,128.0,127.99951934814453,0.00019003146742555314,,0.0,0.00012207077088705097
anscombe,128.0,128.000732421875,0.00023519559036929718,,0.0,0.00012206961401206581
anscombe,128.0,128.0008087158203,0.0002802643771645205,9.120604822576207e-05,0.0,0.00012206954125336571
anscombe,128.0,128.00112915039062,0.00025962782990649125,,0.0,0.00012206923566777237
anscombe,128.0,128.0013885498047,0.000223923375948093,,0.0,0.00012206898829007931
anscombe,128.0,128.00148010253906,0.00017562176693406285,,0.0,0.00012206890098054467
anscombe,128.0,128.00241088867188,0.00022245935326464528,,0.0,0.00012206801334069874
anscombe,128.0,128.00245666503906,0.0002706814182472791,,0.0,0.00012206796968661313
anscombe,128.0,128.0026397705078,0.0003266138726118586,,0.0,0.00012206779507058296
anscombe,128.0,128.00283813476562,0.00024149661750316013,,0.0,0.00012206760590378069
anscombe,128.0,128.00286865234375,0.0002112563328567692,,0.0,0.00012206757680124776
anscombe,128.0,128.00299072265625,0.0002897939364059645,,0.0,0.00012206746039125482
anscombe,128.0,128.00306701660156,0.00023596572662814378,,0.0,0.00012206738763512198
anscombe,128.0,128.0033721923828,0.00025786820595226676,,0.0,0.00012206709661145792
anscombe,128.0,128.00357055664062,0.0002976189409856162,,0.0,0.00012206690744682042
anscombe,128.0,128.00360107421875,0.0002604997836612822,,0.0,0.00012206687834462054
anscombe,128.0,128.00381469726562,0.00027690060740992304,,0.0,0.0001220666746296099
anscombe,128.0,128.0039825439453,0.0003503332484743947,,0.0,0.00012206651456829282
anscombe,128.0,128.0044708251953,0.0002965314320525046,,0.0,0.00012206604893775716
anscombe,128.0,128.00460815429688,0.00023919078324963772,,0.0,0.00012206591797980906
anscombe,128.0,128.00515747070312,0.00032310820571569644,,0.0,0.00012206539415082658
anscombe,128.0,128.00558471679688,0.0006726412086861612,,0.0,0.0001220649867313929
anscombe,128.0,128.00599670410156,0.0003130372384488303,,0.0,0.00012206459386522901
anscombe,128.0,128.00611877441406,0.0002789036338513905,,0.0,0.00012206447746092536
anscombe,128.0,128.00640869140625,0.0004003897691993024,,0.0,0.00012206420100159399
anscombe,128.0,128.0065460205078,0.00024529139114810443,,0.0,0.00012206407004761094
anscombe,128.0,128.00660705566406,0.0007576628866405649,,0.0,0.0001220640118459309
anscombe,128.0,128.00741577148438,0.00027455453947653185,,0.0,0.00012206324067891003
anscombe,128.0,128.0098114013672,0.0003103253060007503,,0.0,0.00012206095633567288
anscombe,128.0,128.01002502441406,0.0004344241995450155,,0.0,0.00012206075264042797
anscombe,128.0,128.01170349121094,0.00028174297780719136,,0.0,0.00012205915220144529
anscombe,128.0,128.01275634765625,0.00022914540458368179,,0.0,0.00012205814831113958
anscombe,128.0,128.0137939453125,0.0004369574719066477,,0.0,0.00012205715898612459
anscombe,128.0,128.01766967773438,0.0005928408012663356,,0.0,0.00012205346370804621
anscombe,128.0,128.02391052246094,0.0005592369315068241,,0.0,0.00012204751390763602
anscombe,128.0,128.02896118164062,0.0004361388440309075,,0.0,0.00012204269921265774
naive_log,0.25,0.2499161809682846,0.5794493975569005,,0.77685546875,0.06252096178591524
naive_log,0.25,0.24995838105678558,0.47220092794219487,,0.7744140625,0.06251040646822845
naive_log,0.25,0.2499695122241974,0.10134530105378832,,0.7900390625,0.0625076228735685
naive_log,0.25,0.24997398257255554,0.1584399371916724,,0.794921875,0.0625065050338381
naive_log,0.25,0.2499740719795227,0.3241919076930858,,0.78515625,0.0625064826774513
naive_log,0.25,0.24998001754283905,0.39822694572003714,,0.78369140625,0.06250499601362075
naive_log,0.25,0.24998916685581207,0.0990121399810546,,0.7880859375,0.06250270840340907
naive_log,0.25,0.2499920278787613,0.4675533063848477,,0.77392578125,0.06250199309386642
naive_log,0.25,0.2499934732913971,0.0997426694685826,,0.7861328125,0.06250163171974976
naive_log,0.25,0.24999508261680603,0.11150584519389176,,0.78515625,0.06250122936997962
naive_log,0.25,0.24999761581420898,0.13549552999702746,,0.79296875,0.06250059605213215
naive_log,0.25,0.24999858438968658,0.10678118912663301,,0.79052734375,0.06250035390458232
naive_log,0.25,0.2499990016222,0.13607024101707815,,0.79345703125,0.06250024959544676
naive_log,0.25,0.2499990612268448,0.3687594865803134,,0.77978515625,0.0625002346941701
naive_log,0.25,0.2500014305114746,0.11956961306677463,,0.77978515625,0.0624996423741777
naive_log,0.25,0.25000157952308655,0.371232277737079,0.3646410418283499,0.78076171875,0.06249960512172324
naive_log,0.25,0.2500022053718567,0.1418850493604592,,0.7939453125,0.06249944866189945
naive_log,0.25,0.2500027120113373,0.6370775729908535,,0.77587890625,0.06249932200452061
naive_log,0.25,0.2500028908252716,0.12505219434681808,,0.779296875,0.06249927730203887
naive_log,0.25,0.25000470876693726,0.15654116636942836,,0.79248046875,0.062498822830437756
naive_log,0.25,0.2500047981739044,0.1068071677195974,,0.78662109375,0.062498800479545924
naive_log,0.25,0.25000515580177307,0.10038296810505157,,0.787109375,0.062498711076138476
naive_log,0.25,0.2500055432319641,0.6316478890139275,,0.7724609375,0.06249861422273571
naive_log,0.25,0.2500056028366089,0.3684863178902458,,0.779296875,0.062498599322238856
naive_log,0.25,0.250005841255188,0.641401092635956,,0.7744140625,0.06249853972032247
naive_log,0.25,0.2500059902667999,0.12394754564363959,,0.79443359375,0.062498502469182454
naive_log,0.25,0.2500065863132477,0.1210578345646943,,0.78173828125,0.06249835346506646
naive_log,0.25,0.2500069737434387,0.5296697321446511,,0.77880859375,0.06249825661277206
naive_log,0.25,0.2500070333480835,0.46375108942672394,,0.78466796875,0.062498241712445717
naive_log,0.25,0.2500074505805969,0.13334680380888767,,0.794921875,0.06249813741036027
naive_log,0.25,0.2500077784061432,0.10500021874904741,,0.78125,0.062498055458965925
naive_log,0.25,0.2500087320804596,0.645568411456551,,0.77734375,0.062497817056131666
naive_log,0.25,0.2500090003013611,0.38811010607747365,,0.7939453125,0.06249775000566224
naive_log,0.25,0.25001007318496704,0.12925333055853783,,0.7783203125,0.06249748180522321
naive_log,0.25,0.2500109076499939,0.13184214895367025,,0.78076171875,0.062497273206473164
naive_log,0.25,0.25001171231269836,0.11384204378413024,,0.78759765625,0.06249707205899725
naive_log,0.25,0.25001195073127747,0.10846135397839239,,0.7822265625,0.062497012459993784
naive_log,0.25,0.25001251697540283,0.10920599061151862,,0.78173828125,0.062496870912816124
naive_log,0.25,0.2500127851963043,0.4526106722057285,,0.78173828125,0.0624968038643768
naive_log,0.25,0.25001290440559387,0.11606865354934641,,0.79345703125,0.06249677406511662
naive_log,0.25,0.2500144839286804,0.10145957925881577,,0.78759765625,0.062496379227601935
naive_log,0.25,0.2500191628932953,0.14159123853969735,,0.79296875,0.06249520964386451
naive_log,0.25,0.2500195801258087,0.11014982684330699,,0.7861328125,0.06249510535189912
naive_log,0.25,0.25002285838127136,0.11538448696565738,,0.783203125,0.062494285927139986
naive_log,0.25,0.2500249147415161,0.12384704230320999,,0.7802734375,0.06249377193530346
naive_log,0.25,0.2500269412994385,0.10987690055361171,,0.77685546875,0.06249326540089579
naive_log,0.25,0.25003451108932495,0.44378093453825795,,0.7744140625,0.06249137341851966
naive_log,0.25,0.2500467002391815,0.12715660991648892,,0.7861328125,0.06248832712070964
naive_log,0.25,0.25005656480789185,0.11309407441273651,,0.78076171875,0.06248586199688076
naive_log,0.5,0.4998323619365692,0.3108310303569802,,0.60107421875,0.03126048089295762
naive_log,0.5,0.49991676211357117,0.2685124168918614,,0.60693359375,0.03125520323411422
naive_log,0.5,0.4999390244483948,0.17396255336467756,,0.6064453125,0.03125381143678425
naive_log,0.5,0.4999479651451111,0.21898707466974787,,0.626953125,0.03125325251691905
naive_log,0.5,0.4999481439590454,0.2554912677959524,,0.60546875,0.03125324133872565
naive_log,0.5,0.4999600350856781,0.11508560489994069,,0.6103515625,0.031252498006810375
naive_log,0.5,0.49997833371162415,0.15665313933408784,,0.603515625,0.03125135420170454
naive_log,0.5,0.4999840557575226,0.2953614945499978,,0.6064453125,0.03125099654693321
naive_log,0.5,0.4999869465827942,0.28625691720357677,,0.6005859375,0.03125081585987488
naive_log,0.5,0.49999016523361206,0.2486601671661151,,0.60888671875,0.03125061468498981
naive_log,0.5,0.49999523162841797,0.21131293695584702,,0.62744140625,0.031250298026066076
naive_log,0.5,0.49999716877937317,0.27013961116199514,,0.6083984375,0.03125017695229116
naive_log,0.5,0.4999980032444,0.21788621760699936,,0.62744140625,0.03125012479772338
naive_log,0.5,0.4999981224536896,0.37428803946651207,,0.60302734375,0.03125011734708505
naive_log,0.5,0.5000028610229492,0.41036685500311715,,0.6015625,0.03124982118708885
naive_log,0.5,0.5000031590461731,0.21211273729602884,0.06466888929988181,0.607421875,0.03124980256086162
naive_log,0.5,0.5000044107437134,0.202160653796608,,0.626953125,0.031249724330949726
naive_log,0.5,0.5000054240226746,0.26995543073041756,,0.6103515625,0.031249661002260305
naive_log,0.5,0.5000057816505432,0.3336234702833528,,0.603515625,0.031249638651019436
naive_log,0.5,0.5000094175338745,0.2041665997738887,,0.62890625,0.031249411415218878
naive_log,0.5,0.5000095963478088,0.3105131001848382,,0.60205078125,0.031249400239772962
naive_log,0.5,0.5000103116035461,0.15592943463422476,,0.60107421875,0.031249355538069238
naive_log,0.5,0.5000110864639282,0.272402933205671,,0.6083984375,0.031249307111367856
naive_log,0.5,0.5000112056732178,0.32318459761478235,,0.60546875,0.031249299661119428
naive_log,0.5,0.500011682510376,0.24607011970548384,,0.6064453125,0.031249269860161234
naive_log,0.5,0.5000119805335999,0.21591309239666373,,0.630859375,0.031249251234591227
naive_log,0.5,0.5000131726264954,0.33122923494031525,,0.611328125,0.03124917673253323
naive_log,0.5,0.5000139474868774,0.29635405875485543,,0.607421875,0.03124912830638603
naive_log,0.5,0.500014066696167,0.12395065208618453,,0.61181640625,0.031249120856222858
naive_log,0.5,0.5000149011611938,0.17882885996616002,,0.63427734375,0.031249068705180134
naive_log,0.5,0.5000155568122864,0.18832613268377232,,0.61474609375,0.031249027729482962
naive_log,0.5,0.5000174641609192,0.23841365833089562,,0.6044921875,0.031248908528065833
naive_log,0.5,0.5000180006027222,0.19238047536865574,,0.6298828125,0.03124887500283112
naive_log,0.5,0.5000201463699341,0.515968993159516,,0.60791015625,0.031248740902611604
naive_log,0.5,0.5000218152999878,0.23851184435457382,,0.60888671875,0.031248636603236582
naive_log,0.5,0.5000234246253967,0.17727758289381654,,0.60205078125,0.031248536029498626
naive_log,0.5,0.5000239014625549,0.1427962513686101,,0.61474609375,0.031248506229996892
naive_log,0.5,0.5000250339508057,0.3110345546520787,,0.60546875,0.031248435456408062
naive_log,0.5,0.5000255703926086,0.12823074192407596,,0.61181640625,0.0312484019321884
naive_log,0.5,0.5000258088111877,0.17605628465707704,,0.599609375,0.03124838703255831
naive_log,0.5,0.5000289678573608,0.3407768286407454,,0.60546875,0.031248189613800968
naive_log,0.5,0.5000383257865906,0.2299234011032074,,0.62646484375,0.031247604821932257
naive_log,0.5,0.5000391602516174,0.14718644409011059,,0.611328125,0.03124755267594956
naive_log,0.5,0.5000457167625427,0.12629815186186938,,0.6103515625,0.031247142963569993
naive_log,0.5,0.5000498294830322,0.27420496593664495,,0.60009765625,0.03124688596765173
naive_log,0.5,0.500053882598877,0.121770947307861,,0.61279296875,0.031246632700447894
naive_log,0.5,0.5000690221786499,0.25405126991641797,,0.60888671875,0.03124568670925983
naive_log,0.5,0.500093400478363,0.18840923634609724,,0.634765625,0.03124416356035482
naive_log,0.5,0.5001131296157837,0.4050630122287549,,0.6044921875,0.03124293099844038
naive_log,1.0,0.9996647238731384,0.19532200984111056,,0.39208984375,0.01563024044647881
naive_log,1.0,0.9998335242271423,0.182881306356591,,0.38427734375,0.01562760161705711
naive_log,1.0,0.9998780488967896,0.15457144902935416,,0.36376953125,0.015626905718392124
naive_log,1.0,0.9998959302902222,0.1790911556834341,,0.36865234375,0.015626626258459526
naive_log,1.0,0.9998962879180908,0.2725432090418813,,0.3857421875,0.015626620669362826
naive_log,1.0,0.9999200701713562,0.14170597001747887,,0.35986328125,0.015626249003405188
naive_log,1.0,0.9999566674232483,0.34352816707932166,,0.38037109375,0.01562567710085227
naive_log,1.0,0.9999681115150452,0.15346710241304679,,0.38916015625,0.015625498273466605
naive_log,1.0,0.9999738931655884,0.3643001735884422,,0.38818359375,0.01562540792993744
naive_log,1.0,0.9999803304672241,0.16014567200291785,,0.36376953125,0.015625307342494905
naive_log,1.0,0.9999904632568359,0.2057416836570862,,0.3603515625,0.015625149013033038
naive_log,1.0,0.9999943375587463,0.1725499901800726,,0.36474609375,0.01562508847614558
naive_log,1.0,0.9999960064888,0.1827797889474667,,0.361328125,0.01562506239886169
naive_log,1.0,0.9999962449073792,0.1800824692276249,,0.3505859375,0.015625058673542525
naive_log,1.0,1.0000057220458984,0.17062442919003737,,0.349609375,0.015624910593544424
naive_log,1.0,1.0000063180923462,0.2730327929518333,0.103977851201765,0.381103515625,0.01562490128043081
naive_log,1.0,1.0000088214874268,0.1748996109718147,,0.36083984375,0.015624862165474863
naive_log,1.0,1.0000108480453491,0.24132137760938507,,0.3857421875,0.015624830501130152
naive_log,1.0,1.0000115633010864,0.17778879211321122,,0.3505859375,0.015624819325509718
naive_log,1.0,1.000018835067749,0.20166529876298536,,0.35595703125,0.015624705707609439
naive_log,1.0,1.0000191926956177,0.38148150995544106,,0.3837890625,0.015624700119886481
naive_log,1.0,1.0000206232070923,0.36568805315849456,,0.3779296875,0.015624677769034619
naive_log,1.0,1.0000221729278564,0.3630015779522176,,0.38525390625,0.015624653555683928
naive_log,1.0,1.0000224113464355,0.17430983050228155,,0.359375,0.015624649830559714
naive_log,1.0,1.000023365020752,0.3279674410309006,,0.38330078125,0.015624634930080617
naive_log,1.0,1.0000239610671997,0.244872289326904,,0.361328125,0.015624625617295614
naive_log,1.0,1.0000263452529907,0.16887436998623812,,0.35546875,0.015624588366266614
naive_log,1.0,1.0000278949737549,0.21419080077202174,,0.39111328125,0.015624564153193014
naive_log,1.0,1.000028133392334,0.18272995651528753,,0.3701171875,0.015624560428111429
naive_log,1.0,1.0000298023223877,0.17947257688061471,,0.361328125,0.015624534352590067
naive_log,1.0,1.0000311136245728,0.1561635561426518,,0.3701171875,0.015624513864741481
naive_log,1.0,1.0000349283218384,0.162525606488264,,0.38427734375,0.015624454264032916
naive_log,1.0,1.0000360012054443,0.20481005059941038,,0.36083984375,0.01562443750141556
naive_log,1.0,1.0000402927398682,0.19983779465593446,,0.36083984375,0.015624370451305802
naive_log,1.0,1.0000436305999756,0.14086121760287074,,0.36767578125,0.015624318301618291
naive_log,1.0,1.0000468492507935,0.31223771301817166,,0.38232421875,0.015624268014749313
naive_log,1.0,1.0000478029251099,0.15356802572117997,,0.36474609375,0.015624253114998446
naive_log,1.0,1.0000500679016113,0.18161635071186213,,0.35986328125,0.015624217728204031
naive_log,1.0,1.0000511407852173,0.18587990247655362,,0.3681640625,0.0156242009660942
naive_log,1.0,1.0000516176223755,0.2803304414900825,,0.37841796875,0.015624193516279155
naive_log,1.0,1.0000579357147217,0.3125886176635457,,0.3818359375,0.015624094806900484
naive_log,1.0,1.0000766515731812,0.2075818064034149,,0.35693359375,0.015623802410966128
naive_log,1.0,1.0000783205032349,0.3065835105225558,,0.37890625,0.01562377633797478
naive_log,1.0,1.0000914335250854,0.18446723690653008,,0.36865234375,0.015623571481784997
naive_log,1.0,1.0000996589660645,0.17159939898493579,,0.357421875,0.015623442983825866
naive_log,1.0,1.000107765197754,0.1716082805184272,,0.37158203125,0.015623316350223947
naive_log,1.0,1.0001380443572998,0.2082560450778109,,0.376953125,0.015622843354629915
naive_log,1.0,1.000186800956726,0.17249720741200014,,0.3740234375,0.01562208178017741
naive_log,1.0,1.0002262592315674,0.14486488265971023,,0.35888671875,0.01562146549922019
naive_log,2.0,1.9993294477462769,0.12292308760561896,,0.14013671875,0.007815120223239404
naive_log,2.0,1.9996670484542847,0.09706857936761774,,0.12548828125,0.007813800808528556
naive_log,2.0,1.999756097793579,0.10467533173828006,,0.1416015625,0.007813452859196062
naive_log,2.0,1.9997918605804443,0.09820104283813752,,0.1396484375,0.007813313129229763
naive_log,2.0,1.9997925758361816,0.10203506535962113,,0.14111328125,0.007813310334681413
naive_log,2.0,1.9998401403427124,0.12048955818297004,,0.13916015625,0.007813124501702594
