object,family,K_eff,basis,N,N_factor,seed,v,rel_mse,measured_leverage,C0_measured,theory_rel_mse,target_energy
digit_0,synthetic_digit,97.19698546760661,srht_inverse,1024,1,4,0.0,3.279527540119953e-13,1.0,3.358236201082832e-10,0.0,0.06494319704508411
digit_0,synthetic_digit,97.19698546760661,srht_inverse,1024,1,4,0.0001,0.00011189911503280676,1.0,3.358236201082832e-10,0.0001,0.06494319704508411
digit_0,synthetic_digit,97.19698546760661,srht_inverse,1024,1,4,0.0003,0.00027639161616408657,1.0,3.358236201082832e-10,0.0003,0.06494319704508411
digit_0,synthetic_digit,97.19698546760661,srht_inverse,1024,1,4,0.001,0.0010604294254454604,1.0,3.358236201082832e-10,0.001,0.06494319704508411
digit_0,synthetic_digit,97.19698546760661,srht_inverse,1024,1,4,0.003,0.00302391531791798,1.0,3.358236201082832e-10,0.003,0.06494319704508411
digit_0,synthetic_digit,97.19698546760661,srht_inverse,1024,1,4,0.01,0.009188299660231833,1.0,3.358236201082832e-10,0.01,0.06494319704508411
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,0,0.0,3.8033916357306595e-13,1.0,3.8946730349881953e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,0,0.0001,0.00010013620853970808,1.0,3.8946730349881953e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,0,0.0003,0.0002269184698142233,1.0,3.8946730349881953e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,0,0.001,0.0008798634936778034,1.0,3.8946730349881953e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,0,0.003,0.0037779981438907204,1.0,3.8946730349881953e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,0,0.01,0.011583070110506237,1.0,3.8946730349881953e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,1,0.0,3.8033916357306595e-13,1.0,3.8946730349881953e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,1,0.0001,0.00013863499404869202,1.0,3.8946730349881953e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,1,0.0003,0.000270614427998521,1.0,3.8946730349881953e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,1,0.001,0.0012085952699794377,1.0,3.8946730349881953e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,1,0.003,0.0019562383440889005,1.0,3.8946730349881953e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,1,0.01,0.007594351147015055,1.0,3.8946730349881953e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,2,0.0,3.8033916357306595e-13,1.0,3.8946730349881953e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,2,0.0001,8.210886540379559e-05,1.0,3.8946730349881953e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,2,0.0003,0.00020579379015147315,1.0,3.8946730349881953e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,2,0.001,0.0008435886911473425,1.0,3.8946730349881953e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,2,0.003,0.002783177095168879,1.0,3.8946730349881953e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,2,0.01,0.014247588111194361,1.0,3.8946730349881953e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,3,0.0,3.8033916357306595e-13,1.0,3.8946730349881953e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,3,0.0001,8.60714586629754e-05,1.0,3.8946730349881953e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,3,0.0003,0.0003737210553869868,1.0,3.8946730349881953e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,3,0.001,0.0016890250180127565,1.0,3.8946730349881953e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,3,0.003,0.003617969142219625,1.0,3.8946730349881953e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,3,0.01,0.01028126309361059,1.0,3.8946730349881953e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,4,0.0,3.8033916357306595e-13,1.0,3.8946730349881953e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,4,0.0001,7.325069374910488e-05,1.0,3.8946730349881953e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,4,0.0003,0.00023199843947061785,1.0,3.8946730349881953e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,4,0.001,0.0009676977940376467,1.0,3.8946730349881953e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,4,0.003,0.0020259682488090887,1.0,3.8946730349881953e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,orthogonal_inverse,1024,1,4,0.01,0.006196022802124195,1.0,3.8946730349881953e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.0,3.041625628773136e-13,1.0,3.1146246438636914e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.0001,0.00011549581120462716,1.0,3.1146246438636914e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.0003,0.0003106275974394546,1.0,3.1146246438636914e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.001,0.0009595636355822862,1.0,3.1146246438636914e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.003,0.002658825358225679,1.0,3.1146246438636914e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,0,0.01,0.010523227059112322,1.0,3.1146246438636914e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.0,3.041625628773136e-13,1.0,3.1146246438636914e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.0001,0.0001042736146331797,1.0,3.1146246438636914e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.0003,0.0003046833595923039,1.0,3.1146246438636914e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.001,0.0008701281450332868,1.0,3.1146246438636914e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.003,0.0027685638462355577,1.0,3.1146246438636914e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,1,0.01,0.009296108070892909,1.0,3.1146246438636914e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.0,3.041625628773136e-13,1.0,3.1146246438636914e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.0001,9.25273065634481e-05,1.0,3.1146246438636914e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.0003,0.0002860932565058255,1.0,3.1146246438636914e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.001,0.0010977804295844397,1.0,3.1146246438636914e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.003,0.0029579132295796343,1.0,3.1146246438636914e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,2,0.01,0.011672340068006855,1.0,3.1146246438636914e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.0,3.041625628773136e-13,1.0,3.1146246438636914e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.0001,0.00010713431521974348,1.0,3.1146246438636914e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.0003,0.0003167582468011191,1.0,3.1146246438636914e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.001,0.0010781516052010202,1.0,3.1146246438636914e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.003,0.003342639314259549,1.0,3.1146246438636914e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,3,0.01,0.010909802327569836,1.0,3.1146246438636914e-10,0.01,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.0,3.041625628773136e-13,1.0,3.1146246438636914e-10,0.0,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.0001,0.0001126960381709055,1.0,3.1146246438636914e-10,0.0001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.0003,0.00026563761390359386,1.0,3.1146246438636914e-10,0.0003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.001,0.001001010479610218,1.0,3.1146246438636914e-10,0.001,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.003,0.003139418672067786,1.0,3.1146246438636914e-10,0.003,0.12800134724920043
digit_1,synthetic_digit,139.48966292397157,srht_inverse,1024,1,4,0.01,0.010606074197149547,1.0,3.1146246438636914e-10,0.01,0.12800134724920043
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,0,0.0,5.456782325768424e-13,1.0,5.587745101586866e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,0,0.0001,6.048853400780062e-05,1.0,5.587745101586866e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,0,0.0003,0.00014136145536487147,1.0,5.587745101586866e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,0,0.001,0.0009449283902008892,1.0,5.587745101586866e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,0,0.003,0.0009944251295728973,1.0,5.587745101586866e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,0,0.01,0.01137161597268742,1.0,5.587745101586866e-10,0.01,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,1,0.0,5.456782325768424e-13,1.0,5.587745101586866e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,1,0.0001,0.00013598698544078013,1.0,5.587745101586866e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,1,0.0003,0.0003068893273214679,1.0,5.587745101586866e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,1,0.001,0.001413193741702163,1.0,5.587745101586866e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,1,0.003,0.0028352493815699095,1.0,5.587745101586866e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,1,0.01,0.006886946020204369,1.0,5.587745101586866e-10,0.01,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,2,0.0,5.456782325768424e-13,1.0,5.587745101586866e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,2,0.0001,2.7214387086086377e-05,1.0,5.587745101586866e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,2,0.0003,0.00012649418203472993,1.0,5.587745101586866e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,2,0.001,0.00046968156536533946,1.0,5.587745101586866e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,2,0.003,0.0036118991225689025,1.0,5.587745101586866e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,2,0.01,0.010007561713955863,1.0,5.587745101586866e-10,0.01,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,3,0.0,5.456782325768424e-13,1.0,5.587745101586866e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,3,0.0001,6.044696534133343e-05,1.0,5.587745101586866e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,3,0.0003,0.0003062706272738583,1.0,5.587745101586866e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,3,0.001,0.001389896575435429,1.0,5.587745101586866e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,3,0.003,0.0034715828985617527,1.0,5.587745101586866e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,3,0.01,0.021500614893110108,1.0,5.587745101586866e-10,0.01,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,4,0.0,5.456782325768424e-13,1.0,5.587745101586866e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,4,0.0001,4.7092384779139556e-05,1.0,5.587745101586866e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,4,0.0003,0.0006342340341806846,1.0,5.587745101586866e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,4,0.001,0.0007835705110421903,1.0,5.587745101586866e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,4,0.003,0.0009075267257313566,1.0,5.587745101586866e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,1024,1,4,0.01,0.00402561129524072,1.0,5.587745101586866e-10,0.01,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,0,0.0,3.095109435203004e-13,1.0,3.1693920616478763e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,0,0.0001,9.63036383855788e-05,1.0,3.1693920616478763e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,0,0.0003,0.0002840288880434205,1.0,3.1693920616478763e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,0,0.001,0.0010077236520936485,1.0,3.1693920616478763e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,0,0.003,0.0029721794566756146,1.0,3.1693920616478763e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,0,0.01,0.009514472274490947,1.0,3.1693920616478763e-10,0.01,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,1,0.0,3.095109435203004e-13,1.0,3.1693920616478763e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,1,0.0001,8.985457171367168e-05,1.0,3.1693920616478763e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,1,0.0003,0.0002756414197619274,1.0,3.1693920616478763e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,1,0.001,0.0009827718488667897,1.0,3.1693920616478763e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,1,0.003,0.002971491119921938,1.0,3.1693920616478763e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,1,0.01,0.00963747555426839,1.0,3.1693920616478763e-10,0.01,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,2,0.0,3.095109435203004e-13,1.0,3.1693920616478763e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,2,0.0001,0.00010342033745766509,1.0,3.1693920616478763e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,2,0.0003,0.0002845405709720723,1.0,3.1693920616478763e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,2,0.001,0.001066980543294631,1.0,3.1693920616478763e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,2,0.003,0.0030621639715285942,1.0,3.1693920616478763e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,2,0.01,0.012408708913867996,1.0,3.1693920616478763e-10,0.01,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,3,0.0,3.095109435203004e-13,1.0,3.1693920616478763e-10,0.0,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,3,0.0001,0.00010340572426934798,1.0,3.1693920616478763e-10,0.0001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,3,0.0003,0.00035923169307454443,1.0,3.1693920616478763e-10,0.0003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,3,0.001,0.0011784912280441713,1.0,3.1693920616478763e-10,0.001,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,3,0.003,0.0031635592300453216,1.0,3.1693920616478763e-10,0.003,0.19771593929830317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,1024,1,3,0.01,0.009704744638097805,1.0,3.1693920616478763e-10,0.01,0.19771593929830317
