object,family,K_eff,basis,rho,s,seed,W,photon_budget,lambda_bar,zero_fraction,method,gain_rel_mse,log_gain_mse,fisher_reference
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.25,0.250005841255188,0.7744140625,soft_log_calibrated,0.08852382312476428,0.06909763036612869,0.06249853972032247
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.25,0.250005841255188,0.7744140625,soft_log_calibrated_carrier,0.08829885197549096,0.06922806234905891,0.06249853972032247
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.25,0.250005841255188,0.7744140625,naive_log,0.6414010680187106,0.2101978343760246,0.06249853972032247
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.25,0.250005841255188,0.7744140625,anscombe,0.012614518683279114,0.010476323450249656,0.06249853972032247
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.5,0.500011682510376,0.6064453125,soft_log,0.005508687964980169,0.00544559418284838,0.031249269860161234
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.5,0.500011682510376,0.6064453125,soft_log_calibrated,0.024719914004785216,0.02458342821450321,0.031249269860161234
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.5,0.500011682510376,0.6064453125,soft_log_calibrated_carrier,0.024985932132011824,0.024901088866911072,0.031249269860161234
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.5,0.500011682510376,0.6064453125,naive_log,0.24607009935702825,0.17155997406761586,0.031249269860161234
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,0.5,0.500011682510376,0.6064453125,anscombe,0.00711833579292587,0.007088381137164071,0.031249269860161234
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,1.0,1.000023365020752,0.38330078125,soft_log,0.01423905626539096,0.01220160497844952,0.015624634930080617
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,1.0,1.000023365020752,0.38330078125,soft_log_calibrated,0.028415998186005677,0.02532890378037827,0.015624634930080617
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,1.0,1.000023365020752,0.38330078125,soft_log_calibrated_carrier,0.027673148559486653,0.02498539118404572,0.015624634930080617
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,1.0,1.000023365020752,0.38330078125,naive_log,0.3279675787301921,0.24599822945606367,0.015624634930080617
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,1.0,1.000023365020752,0.38330078125,anscombe,0.017325252881736423,0.014576924192154787,0.015624634930080617
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,2.0,2.000046730041504,0.13623046875,soft_log,0.009164778536635403,0.010548543885169182,0.007812317465040308
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,2.0,2.000046730041504,0.13623046875,soft_log_calibrated,0.0120061557727714,0.014771258629322583,0.007812317465040308
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,2.0,2.000046730041504,0.13623046875,soft_log_calibrated_carrier,0.011925806412967048,0.014789837898848822,0.007812317465040308
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,2.0,2.000046730041504,0.13623046875,naive_log,0.1309697956388525,0.20826920662187726,0.007812317465040308
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,2.0,2.000046730041504,0.13623046875,anscombe,0.008164972141702637,0.009466899248387603,0.007812317465040308
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,4.0,4.000093460083008,0.02685546875,soft_log,0.006182774996100501,0.006139341438629001,0.003906158732520154
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,4.0,4.000093460083008,0.02685546875,soft_log_calibrated,0.0062466683252245855,0.0062133091267509485,0.003906158732520154
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,4.0,4.000093460083008,0.02685546875,soft_log_calibrated_carrier,0.006197333316100975,0.006179582815664315,0.003906158732520154
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,4.0,4.000093460083008,0.02685546875,naive_log,0.02785117452129556,0.03261527075170797,0.003906158732520154
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,4.0,4.000093460083008,0.02685546875,anscombe,0.00543219258384299,0.00538941828128701,0.003906158732520154
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,8.0,8.000186920166016,0.00048828125,soft_log,0.0029199360938747974,0.002955252769364688,0.001953079366260077
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,8.0,8.000186920166016,0.00048828125,soft_log_calibrated,0.0029100603571980866,0.0029451955845551177,0.001953079366260077
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,8.0,8.000186920166016,0.00048828125,soft_log_calibrated_carrier,0.00285270539593925,0.0028840807692566183,0.001953079366260077
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,8.0,8.000186920166016,0.00048828125,naive_log,0.004144074218388624,0.004228053261097178,0.001953079366260077
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,8.0,8.000186920166016,0.00048828125,anscombe,0.002436685945937011,0.0024714896423569145,0.001953079366260077
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,16.0,16.00037384033203,0.0,soft_log,0.0014058496997506006,0.001340654191930575,0.0009765396831300385
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,16.0,16.00037384033203,0.0,soft_log_calibrated,0.001404591565993975,0.001339401917017386,0.0009765396831300385
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,16.0,16.00037384033203,0.0,soft_log_calibrated_carrier,0.0013792585596973357,0.001303066887902244,0.0009765396831300385
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,16.0,16.00037384033203,0.0,naive_log,0.0015192193576840365,0.0014524629547333994,0.0009765396831300385
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,16.0,16.00037384033203,0.0,anscombe,0.0014295836466145806,0.0013520978526109237,0.0009765396831300385
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,32.0,32.00074768066406,0.0,soft_log,0.0009602039521413257,0.0009852372308183476,0.0004882698415650193
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,32.0,32.00074768066406,0.0,soft_log_calibrated,0.0009601744418895942,0.0009852063154366863,0.0004882698415650193
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,32.0,32.00074768066406,0.0,soft_log_calibrated_carrier,0.0009388547541820705,0.0009536406728414461,0.0004882698415650193
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,32.0,32.00074768066406,0.0,naive_log,0.0009671505810630105,0.0009923760676888807,0.0004882698415650193
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,32.0,32.00074768066406,0.0,anscombe,0.0009412511520999955,0.000967586493269728,0.0004882698415650193
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,64.0,64.00149536132812,0.0,soft_log,0.0007537579013788112,0.0007501421531053111,0.00024413492078250964
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,64.0,64.00149536132812,0.0,soft_log_calibrated,0.0007537301178267366,0.0007501141498603809,0.00024413492078250964
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,64.0,64.00149536132812,0.0,soft_log_calibrated_carrier,0.0006818124176303107,0.0006756401396464684,0.00024413492078250964
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,64.0,64.00149536132812,0.0,naive_log,0.0007646868588585583,0.0007611337835245589,0.00024413492078250964
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,64.0,64.00149536132812,0.0,anscombe,0.0007345354168997313,0.0007303113622839809,0.00024413492078250964
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,128.0,128.00299072265625,0.0,soft_log,0.00029063105982682656,0.0002845451515742875,0.00012206746039125482
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,128.0,128.00299072265625,0.0,soft_log_calibrated,0.0002906287168636739,0.0002845428585739893,0.00012206746039125482
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,128.0,128.00299072265625,0.0,soft_log_calibrated_carrier,0.0002491322901591689,0.00024568658911399875,0.00012206746039125482
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,128.0,128.00299072265625,0.0,naive_log,0.00029255853939946135,0.00028643117244009207,0.00012206746039125482
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,128.0,128.00299072265625,0.0,anscombe,0.00028979622664700925,0.00028335160692129235,0.00012206746039125482
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,soft_log,0.004689911624000466,0.004591453160989635,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,soft_log_calibrated,0.07283128293045138,0.08252979302938268,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,soft_log_calibrated_carrier,0.07278263228969577,0.08257654644383952,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,naive_log,0.1565411480404728,0.15107591804278608,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,anscombe,0.0077117515365848965,0.00746780277664682,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,soft_log,0.005983855275874568,0.0058738772943956775,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,soft_log_calibrated,0.042851993498492925,0.05753158715625403,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,soft_log_calibrated_carrier,0.04283391527375245,0.057674994731431575,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,naive_log,0.20416657026485155,0.261828341902321,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,anscombe,0.010206912675850248,0.010373080202274176,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,soft_log,0.011631788454388815,0.011428567653313439,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,soft_log_calibrated,0.023508271991307724,0.024800009745917607,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,soft_log_calibrated_carrier,0.023134575924467077,0.024566900313982797,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,naive_log,0.2016653402232669,0.24038823645142077,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,anscombe,0.01434973766770189,0.014195111132948883,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,soft_log,0.010373607807651886,0.010152423730709556,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,soft_log_calibrated,0.012177485654319666,0.011960672813786847,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,soft_log_calibrated_carrier,0.01196694270114775,0.011776398314828896,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,naive_log,0.0939139416299786,0.10956483389172111,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,anscombe,0.010019577603676453,0.009547881609534778,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,soft_log,0.0038271230519463712,0.003921184186879567,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,soft_log_calibrated,0.003857351262879322,0.003956064739196735,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,soft_log_calibrated_carrier,0.00368672937449412,0.0037628405020106994,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,naive_log,0.017479253087431097,0.01891777551534104,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,anscombe,0.0034705131215942704,0.0035870829702550257,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,soft_log,0.002492146286394201,0.0024921886589200156,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,soft_log_calibrated,0.002486868500049507,0.0024869998187914293,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,soft_log_calibrated_carrier,0.0024187883538081332,0.002411229392549046,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,naive_log,0.0029708123477963154,0.002993488070342382,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,anscombe,0.002329432069317847,0.0023268103342886136,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,soft_log,0.0012825108475961367,0.0014372849774103667,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,soft_log_calibrated,0.0012810932565161188,0.0014354701665852156,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,soft_log_calibrated_carrier,0.0013111406217426918,0.0014951647506624612,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,naive_log,0.0014014190609343566,0.0015838920545544065,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,anscombe,0.001237533406625668,0.0013955195265246234,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,soft_log,0.0006936725104187185,0.0007498972225766592,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,soft_log_calibrated,0.0006935827367791853,0.0007498015706067752,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,soft_log_calibrated_carrier,0.0006623698455542222,0.0007099045588271041,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,naive_log,0.0007115701400781893,0.0007688899748780907,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,anscombe,0.0006681134216452366,0.0007209864824474358,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,soft_log,0.0004051705419295624,0.0004219208381950815,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,soft_log_calibrated,0.0004051631743045772,0.0004219135781473064,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,soft_log_calibrated_carrier,0.0003318766097426392,0.0003467502440640994,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,naive_log,0.0004084277710456146,0.0004251450936350091,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,anscombe,0.00038994971339551405,0.00040487550086341136,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,soft_log,0.00022513953316658186,0.00023031835895434446,0.00012206801334069874
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,soft_log_calibrated,0.00022513996583401052,0.00023031893846645697,0.00012206801334069874
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,soft_log_calibrated_carrier,0.00019336931337768178,0.0001950673804752034,0.00012206801334069874
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,naive_log,0.0002248569197178624,0.00022992918447028082,0.00012206801334069874
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,anscombe,0.00022245921425710513,0.00022772502846112042,0.00012206801334069874
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,soft_log,0.003919639147969946,0.0036241990554222434,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,soft_log_calibrated,0.06835578924820557,0.06415316749781111,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,soft_log_calibrated_carrier,0.0678483051731288,0.06378751482716041,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,naive_log,0.36848632200001097,0.1565354008544011,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,anscombe,0.006950893764881312,0.006312393914785075,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,soft_log,0.00947255156906854,0.008605307736462819,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,soft_log_calibrated,0.039116384565034544,0.03447667061818134,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,soft_log_calibrated_carrier,0.03870620432391096,0.03422458079000153,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,naive_log,0.3231843036054141,0.19472824662964983,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,anscombe,0.013760605087382968,0.012184493496671365,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,soft_log,0.006731260505265748,0.006799340198806302,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,soft_log_calibrated,0.014530138151367333,0.015137452564909549,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,soft_log_calibrated_carrier,0.014341416918106328,0.014927961490718773,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,naive_log,0.1743098724881718,0.19990171572218685,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,anscombe,0.008048297596173853,0.008159368431427977,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,soft_log,0.009732288999400733,0.009579463583784456,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,soft_log_calibrated,0.011910257718561487,0.01185095002480358,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,soft_log_calibrated_carrier,0.012051289665873986,0.011971855048379863,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,naive_log,0.10397465904386961,0.13223384059166488,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,anscombe,0.009377666800749038,0.00918676310572478,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,soft_log,0.004807969648742914,0.005169024523764743,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,soft_log_calibrated,0.004885982671233215,0.005280778620070637,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,soft_log_calibrated_carrier,0.005014982629025119,0.0054662824738628685,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,naive_log,0.028905989091957362,0.04008468552957406,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,anscombe,0.003695943708103255,0.0038445731724891298,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,soft_log,0.0017595094915914045,0.0017117268901768556,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,soft_log_calibrated,0.0017536501931630071,0.0017063132621138665,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,soft_log_calibrated_carrier,0.0016562476373240414,0.0016124764838749163,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,naive_log,0.0030316614517839147,0.0031245675909086796,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,anscombe,0.0016708225047122405,0.001639627148777072,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,soft_log,0.0017567658299382336,0.0016369960332528735,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,soft_log_calibrated,0.0017557708638010283,0.0016361643728196175,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,soft_log_calibrated_carrier,0.0016493574221445673,0.0015351324186461599,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,naive_log,0.0018546067446170713,0.0017189616302678789,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,anscombe,0.0017344313048419417,0.0016080524723498851,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,soft_log,0.0005907318950591947,0.0005738624259888606,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,soft_log_calibrated,0.0005906583685253182,0.0005737946545272591,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,soft_log_calibrated_carrier,0.0005958799884272844,0.0005877858948481641,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,naive_log,0.000605366114841068,0.0005872479821627715,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,anscombe,0.0005864327522507809,0.0005705917239407356,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,soft_log,0.00037618135966084945,0.00035933399410894445,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,soft_log_calibrated,0.0003761635860892845,0.00035931701049436753,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,soft_log_calibrated_carrier,0.00032800116160768656,0.00031612165577485574,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,naive_log,0.0003830476872803844,0.0003658887971336373,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,anscombe,0.0003838549349480953,0.00036464613300636356,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,soft_log,0.0002133339363565565,0.00021136257560118844,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,soft_log_calibrated,0.0002133322184570824,0.00021136088314738222,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,soft_log_calibrated_carrier,0.00020944449744544826,0.00021003959258394304,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,naive_log,0.0002146569571518629,0.00021266061739096681,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,anscombe,0.00021125738490277124,0.0002093142037697334,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.25,0.2500144839286804,0.78759765625,soft_log,0.005175859713574869,0.005215607596201068,0.062496379227601935
