object,family,K_eff,basis,rho,s,seed,W,photon_budget,lambda_bar,zero_fraction,method,gain_rel_mse,log_gain_mse,fisher_reference
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,1.0,1.0000089406967163,0.384765625,naive_log,0.22051877708120698,0.22559963946055486,0.015624860302862798
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,1.0,1.0000089406967163,0.384765625,anscombe,0.010887618542410151,0.0108700840515347,0.015624860302862798
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,2.0,2.0000178813934326,0.13232421875,soft_log,0.006958799912435191,0.007004285687174166,0.007812430151431399
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,2.0,2.0000178813934326,0.13232421875,soft_log_calibrated,0.008514733626773699,0.008644367915288593,0.007812430151431399
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,2.0,2.0000178813934326,0.13232421875,soft_log_calibrated_carrier,0.008382444281855436,0.00852299652696679,0.007812430151431399
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,2.0,2.0000178813934326,0.13232421875,naive_log,0.09093186890390931,0.09455492856339623,0.007812430151431399
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,2.0,2.0000178813934326,0.13232421875,anscombe,0.006319671655660317,0.0064786758525135265,0.007812430151431399
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,4.0,4.000035762786865,0.0244140625,soft_log,0.006174602304781373,0.006200143878535712,0.0039062150757156995
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,4.0,4.000035762786865,0.0244140625,soft_log_calibrated,0.006237597198475351,0.0062682639894950185,0.0039062150757156995
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,4.0,4.000035762786865,0.0244140625,soft_log_calibrated_carrier,0.00649501806231644,0.006513339077724828,0.0039062150757156995
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,4.0,4.000035762786865,0.0244140625,naive_log,0.028497242667414203,0.03224057687416708,0.0039062150757156995
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,4.0,4.000035762786865,0.0244140625,anscombe,0.005260282724690764,0.005225349747076422,0.0039062150757156995
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,8.0,8.00007152557373,0.0,soft_log,0.003290665052450306,0.0032673783692769346,0.0019531075378578498
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,8.0,8.00007152557373,0.0,soft_log_calibrated,0.0032773607537036854,0.0032540114043825,0.0019531075378578498
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,8.0,8.00007152557373,0.0,soft_log_calibrated_carrier,0.002821516085731633,0.0028196031771652373,0.0019531075378578498
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,8.0,8.00007152557373,0.0,naive_log,0.003923362980364676,0.0039036022336849914,0.0019531075378578498
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,8.0,8.00007152557373,0.0,anscombe,0.002929525609109486,0.002900245635555325,0.0019531075378578498
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,16.0,16.00014305114746,0.0,soft_log,0.0013323025534692778,0.0013833643714989382,0.0009765537689289249
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,16.0,16.00014305114746,0.0,soft_log_calibrated,0.0013310262517868105,0.0013820020921488383,0.0009765537689289249
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,16.0,16.00014305114746,0.0,soft_log_calibrated_carrier,0.00117447498982499,0.0012228527239770191,0.0009765537689289249
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,16.0,16.00014305114746,0.0,naive_log,0.0014423516942028928,0.0015007844495190687,0.0009765537689289249
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,16.0,16.00014305114746,0.0,anscombe,0.001308722250927173,0.0013528851276843907,0.0009765537689289249
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,32.0,32.00028610229492,0.0,soft_log,0.0005468215577622838,0.0005418962588327993,0.00048827688446446244
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,32.0,32.00028610229492,0.0,soft_log_calibrated,0.0005467200665153276,0.0005417951046034139,0.00048827688446446244
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,32.0,32.00028610229492,0.0,soft_log_calibrated_carrier,0.0004552176488804934,0.0004586040843608725,0.00048827688446446244
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,32.0,32.00028610229492,0.0,naive_log,0.0005665101648298173,0.0005614968973574833,0.00048827688446446244
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,32.0,32.00028610229492,0.0,anscombe,0.0005222713355350755,0.0005169875386655464,0.00048827688446446244
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,64.0,64.00057220458984,0.0,soft_log,0.00035065455830635015,0.00033818348038912885,0.00024413844223223122
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,64.0,64.00057220458984,0.0,soft_log_calibrated,0.0003506394552475979,0.00033816905519626795,0.00024413844223223122
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,64.0,64.00057220458984,0.0,soft_log_calibrated_carrier,0.0002644652848403402,0.0002612732554649981,0.00024413844223223122
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,64.0,64.00057220458984,0.0,naive_log,0.0003564911372086766,0.0003437462006324061,0.00024413844223223122
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,64.0,64.00057220458984,0.0,anscombe,0.00034892077430785185,0.000336198769616351,0.00024413844223223122
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,soft_log,0.0003132346695224256,0.0002966156816331572,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,soft_log_calibrated,0.00031323164092860644,0.00029661289511374487,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,soft_log_calibrated_carrier,0.00019427739821237673,0.0001877616503734331,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,naive_log,0.00031559364823464427,0.00029878044881868156,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,anscombe,0.00031660105861825035,0.0002992483360147516,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,soft_log,0.0030949015912421917,0.003120382412710274,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,soft_log_calibrated,0.058284904321459156,0.07474248808814303,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,soft_log_calibrated_carrier,0.05808520722118362,0.07481693833686313,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,naive_log,0.10426111147174849,0.11574849690599227,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,anscombe,0.0063015075165272424,0.006423352523149451,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,soft_log,0.004739649096848718,0.004659358822386506,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,soft_log_calibrated,0.02565854771925412,0.026322449326060322,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,soft_log_calibrated_carrier,0.02526965096199545,0.026145000981580298,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,naive_log,0.17518615787646166,0.15838419564970696,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,anscombe,0.007392438101349537,0.007317249993238253,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,soft_log,0.009465614715769063,0.009644868965729473,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,soft_log_calibrated,0.0198416809357651,0.021207022579068258,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,soft_log_calibrated_carrier,0.019444887892996737,0.020905283495005738,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,naive_log,0.18485035592935067,0.21926554267813014,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,anscombe,0.011090393159925847,0.01145690367304702,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,soft_log,0.010963616322242952,0.012171710284658355,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,soft_log_calibrated,0.013829930959107374,0.01679308954848878,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,soft_log_calibrated_carrier,0.013459195035429061,0.016469398679693364,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,naive_log,0.11427494814926648,0.1963225235125703,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,anscombe,0.010860744990004658,0.011886510878969211,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,soft_log,0.006582070628947121,0.006804395559763705,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,soft_log_calibrated,0.006642540549881735,0.00687408956072703,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,soft_log_calibrated_carrier,0.006607907312802917,0.006829194202731962,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,naive_log,0.026667982109806653,0.030733998067928384,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,anscombe,0.005465375965669733,0.005578441493549851,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,soft_log,0.0018496239742652413,0.0018530408811875993,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,soft_log_calibrated,0.001841595814211579,0.001844877027525506,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,soft_log_calibrated_carrier,0.0019414380823396314,0.001963892999968608,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,naive_log,0.00255013244192828,0.002573290505573973,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,anscombe,0.0017910611942585483,0.0018096018092286126,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,soft_log,0.001407900878830591,0.0014299275612927106,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,soft_log_calibrated,0.0014067088745729611,0.0014286989081889565,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,soft_log_calibrated_carrier,0.001443608522609848,0.001483061151391421,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,naive_log,0.0015169857704530885,0.0015416526120007649,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,anscombe,0.0013221969455086686,0.0013446288444679039,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,soft_log,0.0009388063437306399,0.000919688730356641,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,soft_log_calibrated,0.0009386583976505843,0.0009195447657769614,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,soft_log_calibrated_carrier,0.0007478416653989527,0.000741519030730991,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,naive_log,0.00096518823518254,0.0009453969442396454,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,anscombe,0.0009741764060689692,0.0009499653217899976,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,soft_log,0.00032100299787766415,0.0003249512754614747,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,soft_log_calibrated,0.00032098536357029445,0.00032493320774603935,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,soft_log_calibrated_carrier,0.0003031536516240531,0.00030813323448445837,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,naive_log,0.00032756879545263397,0.0003316739716397606,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,anscombe,0.00032149394204289677,0.00032532626949125843,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,128.0,127.99754333496094,0.0,soft_log,0.0002208937542581643,0.00022648674571804214,0.0001220726554033184
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,128.0,127.99754333496094,0.0,soft_log_calibrated,0.00022089191275336705,0.00022648480723981608,0.0001220726554033184
