object,basis,frame,carrier,running_mean
digit_0,random_uniform,816,40.12952423095703,40.264644622802734
digit_0,random_uniform,824,41.62535858154297,40.16487121582031
digit_0,random_uniform,832,39.402774810791016,40.11753463745117
digit_0,random_uniform,840,44.299530029296875,40.29718780517578
digit_0,random_uniform,848,42.67486572265625,40.498573303222656
digit_0,random_uniform,856,42.75679016113281,40.49872970581055
digit_0,random_uniform,864,39.089698791503906,40.41792678833008
digit_0,random_uniform,872,41.77095413208008,40.23958206176758
digit_0,random_uniform,880,39.81095504760742,40.33495330810547
digit_0,random_uniform,888,45.555511474609375,40.308815002441406
digit_0,random_uniform,896,41.306121826171875,40.370826721191406
digit_0,random_uniform,904,40.23556137084961,40.27214431762695
digit_0,random_uniform,912,39.04383087158203,40.12006378173828
digit_0,random_uniform,920,36.882598876953125,40.27784729003906
digit_0,random_uniform,928,38.68409729003906,40.39175033569336
digit_0,random_uniform,936,45.87671661376953,40.490936279296875
digit_0,random_uniform,944,39.305580139160156,40.45579147338867
digit_0,random_uniform,952,41.83357620239258,40.61357879638672
digit_0,random_uniform,960,43.485389709472656,40.598575592041016
digit_0,random_uniform,968,37.85087585449219,40.471988677978516
digit_0,random_uniform,976,40.253746032714844,40.29568099975586
digit_0,random_uniform,984,43.67790603637695,40.131221771240234
digit_0,random_uniform,992,37.94145965576172,40.04082489013672
digit_0,random_uniform,1000,38.60874938964844,39.965850830078125
digit_0,random_uniform,1008,39.729942321777344,39.96519470214844
digit_0,random_uniform,1016,37.74163818359375,39.945838928222656
digit_0,random_uniform,1024,39.32512664794922,39.81439208984375
digit_0,random_uniform,1032,43.080711364746094,40.07196807861328
digit_0,random_uniform,1040,43.46308517456055,40.25506591796875
digit_0,random_uniform,1048,40.78050231933594,40.50357437133789
digit_0,random_uniform,1056,41.418983459472656,40.583927154541016
digit_0,random_uniform,1064,43.42023849487305,40.64347457885742
digit_0,random_uniform,1072,39.36292266845703,40.49460220336914
digit_0,random_uniform,1080,39.45477294921875,40.30875778198242
digit_0,random_uniform,1088,36.624542236328125,40.335086822509766
digit_0,random_uniform,1096,41.44058609008789,40.3146858215332
digit_0,random_uniform,1104,41.59098815917969,40.1630859375
digit_0,random_uniform,1112,39.68861389160156,39.99972915649414
digit_0,random_uniform,1120,40.376644134521484,39.94490432739258
digit_0,random_uniform,1128,38.953243255615234,39.92952346801758
digit_0,random_uniform,1136,40.211387634277344,40.23877716064453
digit_0,random_uniform,1144,41.531959533691406,40.315277099609375
digit_0,random_uniform,1152,43.03302001953125,40.264747619628906
digit_0,random_uniform,1160,38.8736457824707,40.18056106567383
digit_0,random_uniform,1168,40.59113693237305,39.970298767089844
digit_0,random_uniform,1176,42.86529541015625,39.95603942871094
digit_0,random_uniform,1184,36.74642562866211,39.88454055786133
digit_0,random_uniform,1192,38.275001525878906,39.933921813964844
digit_0,random_uniform,1200,36.97060012817383,39.87942886352539
digit_0,random_uniform,1208,35.66265869140625,39.80669021606445
digit_0,random_uniform,1216,43.172821044921875,39.74599075317383
digit_0,random_uniform,1224,43.32019805908203,39.69746017456055
digit_0,random_uniform,1232,43.7158203125,39.898590087890625
digit_0,random_uniform,1240,41.491737365722656,39.94336700439453
digit_0,random_uniform,1248,37.43926239013672,40.155887603759766
digit_0,random_uniform,1256,37.214351654052734,40.1109619140625
digit_0,random_uniform,1264,37.874542236328125,39.96229934692383
digit_0,random_uniform,1272,40.00477600097656,40.01183319091797
digit_0,random_uniform,1280,43.08180236816406,39.78175354003906
digit_0,random_uniform,1288,42.90900421142578,40.012596130371094
digit_0,random_uniform,1296,43.51008605957031,40.23564147949219
digit_0,random_uniform,1304,41.067596435546875,40.16795349121094
digit_0,random_uniform,1312,34.8019905090332,40.24040603637695
digit_0,random_uniform,1320,34.36476135253906,40.33074951171875
digit_0,random_uniform,1328,40.9421501159668,40.45695877075195
digit_0,random_uniform,1336,36.744754791259766,40.555320739746094
digit_0,random_uniform,1344,40.386627197265625,40.59380340576172
digit_0,random_uniform,1352,42.485679626464844,40.55777359008789
digit_0,random_uniform,1360,39.71947479248047,40.44782638549805
digit_0,random_uniform,1368,39.220420837402344,40.47005844116211
digit_0,random_uniform,1376,41.71339797973633,40.396183013916016
digit_0,random_uniform,1384,42.44365692138672,40.42955780029297
digit_0,random_uniform,1392,42.895660400390625,40.263736724853516
digit_0,random_uniform,1400,41.713714599609375,40.36952209472656
digit_0,random_uniform,1408,39.970489501953125,40.47186279296875
digit_0,random_uniform,1416,41.803855895996094,40.37984085083008
digit_0,random_uniform,1424,38.815582275390625,40.29091262817383
digit_0,random_uniform,1432,40.491455078125,40.32260513305664
digit_0,random_uniform,1440,40.39574432373047,40.55482864379883
digit_0,random_uniform,1448,41.51055145263672,40.42365264892578
digit_0,random_uniform,1456,37.98126220703125,40.59065628051758
digit_0,random_uniform,1464,41.34876251220703,40.29054260253906
digit_0,random_uniform,1472,41.63031005859375,40.244140625
digit_0,random_uniform,1480,37.69933319091797,40.31533432006836
digit_0,random_uniform,1488,36.95885467529297,40.351741790771484
digit_0,random_uniform,1496,37.348793029785156,40.477352142333984
digit_0,random_uniform,1504,39.95640563964844,40.19187545776367
digit_0,random_uniform,1512,42.01575469970703,40.085166931152344
digit_0,random_uniform,1520,39.03168487548828,39.78104019165039
digit_0,random_uniform,1528,41.84258270263672,39.7568473815918
digit_0,random_uniform,1536,38.99477005004883,39.70509719848633
digit_0,random_uniform,1544,40.28363037109375,39.64339828491211
digit_0,random_uniform,1552,43.91083526611328,39.695655822753906
digit_0,random_uniform,1560,37.695438385009766,39.50516891479492
digit_0,random_uniform,1568,35.61128234863281,39.506649017333984
digit_0,random_uniform,1576,46.560211181640625,39.53828811645508
digit_0,random_uniform,1584,41.78435516357422,39.79313278198242
digit_0,random_uniform,1592,37.94698715209961,39.986846923828125
digit_0,random_uniform,1600,39.732521057128906,40.07527542114258
digit_0,random_uniform,1608,37.228721618652344,40.164730072021484
digit_0,random_uniform,1616,40.18598556518555,40.091495513916016
digit_0,random_uniform,1624,41.993858337402344,40.08802032470703
digit_0,random_uniform,1632,43.181739807128906,40.105045318603516
digit_0,random_uniform,1640,40.635284423828125,40.28622055053711
digit_0,random_uniform,1648,40.84575653076172,40.255367279052734
digit_0,random_uniform,1656,39.14849090576172,40.161102294921875
digit_0,random_uniform,1664,41.526065826416016,40.169822692871094
digit_0,random_uniform,1672,40.78204345703125,40.3701057434082
digit_0,random_uniform,1680,36.119483947753906,40.42099380493164
digit_0,random_uniform,1688,43.401145935058594,40.4345817565918
digit_0,random_uniform,1696,39.025699615478516,40.662330627441406
digit_0,random_uniform,1704,41.10607147216797,40.389060974121094
digit_0,random_uniform,1712,43.71563720703125,40.4573974609375
digit_0,random_uniform,1720,41.69137954711914,40.59431076049805
digit_0,random_uniform,1728,39.724769592285156,40.46258544921875
digit_0,random_uniform,1736,39.771095275878906,40.488521575927734
digit_0,random_uniform,1744,38.53824996948242,40.31080627441406
digit_0,random_uniform,1752,43.40074157714844,40.23822021484375
digit_0,random_uniform,1760,36.307037353515625,40.26000213623047
digit_0,random_uniform,1768,38.24416732788086,40.32389831542969
digit_0,random_uniform,1776,38.62546920776367,40.19340896606445
digit_0,random_uniform,1784,41.522884368896484,40.09636306762695
digit_0,random_uniform,1792,41.112606048583984,39.9775276184082
digit_0,random_uniform,1800,40.77403259277344,39.85128402709961
digit_0,random_uniform,1808,41.673744201660156,39.90333938598633
digit_0,random_uniform,1816,41.479042053222656,39.998477935791016
digit_0,random_uniform,1824,37.191650390625,39.97532272338867
digit_0,random_uniform,1832,39.394439697265625,40.11289596557617
digit_0,random_uniform,1840,40.08219909667969,40.18042755126953
digit_0,random_uniform,1848,38.25612258911133,40.32258605957031
digit_0,random_uniform,1856,44.84162521362305,40.35327911376953
digit_0,random_uniform,1864,37.712955474853516,40.472965240478516
digit_0,random_uniform,1872,38.180667877197266,40.41618347167969
digit_0,random_uniform,1880,43.896644592285156,40.37762451171875
digit_0,random_uniform,1888,42.78240966796875,40.21221160888672
digit_0,random_uniform,1896,35.90232849121094,40.149009704589844
digit_0,random_uniform,1904,39.27544021606445,39.97916793823242
digit_0,random_uniform,1912,41.237831115722656,40.001953125
digit_0,random_uniform,1920,37.097198486328125,39.90003204345703
digit_0,random_uniform,1928,40.940547943115234,39.67686080932617
digit_0,random_uniform,1936,42.03501510620117,39.95127487182617
digit_0,random_uniform,1944,37.07445526123047,39.97386169433594
digit_0,random_uniform,1952,37.40229034423828,39.95262145996094
digit_0,random_uniform,1960,39.40141677856445,39.93214416503906
digit_0,random_uniform,1968,42.55616760253906,40.156192779541016
digit_0,random_uniform,1976,41.11949920654297,40.293636322021484
digit_0,random_uniform,1984,38.33445358276367,40.35380935668945
digit_0,random_uniform,1992,42.02760314941406,40.43379211425781
digit_0,random_uniform,2000,38.755943298339844,40.32389831542969
digit_0,random_uniform,2008,46.324623107910156,40.535179138183594
digit_0,random_uniform,2016,37.18598556518555,40.76577377319336
digit_0,random_uniform,2024,37.970191955566406,41.07644271850586
digit_0,random_uniform,2032,42.675601959228516,41.2449951171875
digit_0,random_uniform,2040,46.75373077392578,41.51551055908203
digit_1,random_uniform,0,65.61597442626953,66.58518981933594
digit_1,random_uniform,8,65.2160873413086,66.81744384765625
digit_1,random_uniform,16,68.4077377319336,66.94232940673828
digit_1,random_uniform,24,64.63712310791016,67.11338806152344
digit_1,random_uniform,32,66.26036834716797,67.5515365600586
digit_1,random_uniform,40,66.56704711914062,67.62511444091797
digit_1,random_uniform,48,66.83441162109375,67.42659759521484
digit_1,random_uniform,56,59.11211013793945,67.30195617675781
digit_1,random_uniform,64,73.76263427734375,67.46756744384766
digit_1,random_uniform,72,63.71074295043945,67.37784576416016
digit_1,random_uniform,80,62.56937026977539,67.49100494384766
digit_1,random_uniform,88,70.95222473144531,67.46251678466797
digit_1,random_uniform,96,67.42713928222656,67.33573913574219
digit_1,random_uniform,104,66.3401107788086,67.02559661865234
digit_1,random_uniform,112,65.25564575195312,66.77609252929688
digit_1,random_uniform,120,64.38795471191406,66.88139343261719
digit_1,random_uniform,128,66.49697875976562,67.2032470703125
digit_1,random_uniform,136,66.14045715332031,67.73202514648438
digit_1,random_uniform,144,67.0440444946289,67.68909454345703
digit_1,random_uniform,152,68.25762939453125,67.78427124023438
digit_1,random_uniform,160,70.68751525878906,68.01065826416016
digit_1,random_uniform,168,79.45222473144531,68.03315734863281
digit_1,random_uniform,176,72.40593719482422,68.24728393554688
digit_1,random_uniform,184,67.8550796508789,68.41634368896484
digit_1,random_uniform,192,73.15957641601562,68.15099334716797
digit_1,random_uniform,200,67.61898803710938,67.73348999023438
digit_1,random_uniform,208,69.56816864013672,67.58549499511719
digit_1,random_uniform,216,72.42149353027344,67.41929626464844
digit_1,random_uniform,224,68.97895812988281,67.5055160522461
digit_1,random_uniform,232,70.98947143554688,67.5595703125
digit_1,random_uniform,240,70.78207397460938,67.71099853515625
digit_1,random_uniform,248,63.896507263183594,67.84447479248047
digit_1,random_uniform,256,66.5287857055664,67.59210205078125
digit_1,random_uniform,264,67.2979965209961,67.71495819091797
digit_1,random_uniform,272,64.04066467285156,67.82413482666016
digit_1,random_uniform,280,74.8746566772461,67.80966186523438
digit_1,random_uniform,288,67.96316528320312,67.7885971069336
digit_1,random_uniform,296,72.97111511230469,67.83697509765625
digit_1,random_uniform,304,63.530479431152344,67.82892608642578
digit_1,random_uniform,312,67.29537963867188,67.93695068359375
digit_1,random_uniform,320,70.19065856933594,68.02708435058594
digit_1,random_uniform,328,68.08953857421875,68.12264251708984
digit_1,random_uniform,336,62.968231201171875,67.88760375976562
digit_1,random_uniform,344,65.17025756835938,67.71170043945312
digit_1,random_uniform,352,71.479248046875,67.74172973632812
digit_1,random_uniform,360,64.49646759033203,67.59756469726562
digit_1,random_uniform,368,70.42446899414062,67.61714172363281
digit_1,random_uniform,376,64.9816665649414,67.35400390625
digit_1,random_uniform,384,69.90060424804688,67.46210479736328
digit_1,random_uniform,392,67.44476318359375,67.50211334228516
digit_1,random_uniform,400,73.2447509765625,67.44371032714844
digit_1,random_uniform,408,62.854713439941406,67.52591705322266
digit_1,random_uniform,416,61.8960075378418,67.70962524414062
digit_1,random_uniform,424,67.47550964355469,67.66910552978516
digit_1,random_uniform,432,65.53474426269531,67.61113739013672
digit_1,random_uniform,440,67.37040710449219,67.6330795288086
digit_1,random_uniform,448,64.77908325195312,67.74746704101562
digit_1,random_uniform,456,67.63938903808594,67.51188659667969
digit_1,random_uniform,464,67.99998474121094,67.63604736328125
digit_1,random_uniform,472,68.94407653808594,67.74344635009766
digit_1,random_uniform,480,71.38738250732422,67.62845611572266
digit_1,random_uniform,488,66.68695068359375,67.74685668945312
digit_1,random_uniform,496,63.30714797973633,67.97872924804688
digit_1,random_uniform,504,71.47787475585938,67.94662475585938
digit_1,random_uniform,512,69.32001495361328,67.9308090209961
digit_1,random_uniform,520,74.53016662597656,68.06072235107422
digit_1,random_uniform,528,69.41883850097656,68.19110107421875
digit_1,random_uniform,536,67.39722442626953,68.1336898803711
digit_1,random_uniform,544,70.15077209472656,68.19815826416016
digit_1,random_uniform,552,68.04756164550781,67.93907165527344
digit_1,random_uniform,560,68.93944549560547,67.51618194580078
digit_1,random_uniform,568,67.4031982421875,67.4642105102539
digit_1,random_uniform,576,66.65593719482422,67.6016845703125
digit_1,random_uniform,584,68.96963500976562,67.51826477050781
digit_1,random_uniform,592,67.77206420898438,67.3004150390625
digit_1,random_uniform,600,63.245506286621094,67.22010040283203
digit_1,random_uniform,608,65.94155883789062,66.97335052490234
digit_1,random_uniform,616,65.30904388427734,67.43319702148438
digit_1,random_uniform,624,61.532936096191406,67.34807586669922
digit_1,random_uniform,632,77.3297119140625,67.23880767822266
digit_1,random_uniform,640,72.16545867919922,67.01935577392578
digit_1,random_uniform,648,73.56441497802734,66.94291687011719
digit_1,random_uniform,656,62.1131591796875,66.85104370117188
digit_1,random_uniform,664,69.67755126953125,67.18089294433594
digit_1,random_uniform,672,62.054283142089844,67.18809509277344
digit_1,random_uniform,680,65.67475891113281,67.10174560546875
digit_1,random_uniform,688,61.99159240722656,67.15547943115234
digit_1,random_uniform,696,69.48103332519531,67.18085479736328
digit_1,random_uniform,704,69.16110229492188,67.09565734863281
digit_1,random_uniform,712,63.591861724853516,67.17455291748047
digit_1,random_uniform,720,69.7706069946289,67.09918975830078
digit_1,random_uniform,728,66.66234588623047,67.35741424560547
digit_1,random_uniform,736,71.2021255493164,67.46101379394531
digit_1,random_uniform,744,66.98649597167969,67.27266693115234
digit_1,random_uniform,752,64.80926513671875,67.36293029785156
digit_1,random_uniform,760,70.58978271484375,67.34383392333984
digit_1,random_uniform,768,71.52931213378906,67.27041625976562
digit_1,random_uniform,776,69.1384506225586,67.4240493774414
digit_1,random_uniform,784,68.26024627685547,67.52310943603516
digit_1,random_uniform,792,62.1926383972168,67.53524780273438
digit_1,random_uniform,800,65.54368591308594,67.34745788574219
digit_1,random_uniform,808,72.79002380371094,67.3869400024414
digit_1,random_uniform,816,68.9629898071289,67.29618835449219
digit_1,random_uniform,824,71.96571350097656,67.2876968383789
digit_1,random_uniform,832,71.74467468261719,67.76428985595703
digit_1,random_uniform,840,62.666107177734375,67.69518280029297
digit_1,random_uniform,848,63.37191390991211,67.76429748535156
digit_1,random_uniform,856,65.45499420166016,67.6760025024414
digit_1,random_uniform,864,67.45649719238281,67.71697235107422
digit_1,random_uniform,872,62.48912048339844,67.60614013671875
digit_1,random_uniform,880,63.36566925048828,67.78186798095703
digit_1,random_uniform,888,67.53591918945312,67.84967041015625
digit_1,random_uniform,896,64.1146240234375,67.66402435302734
digit_1,random_uniform,904,63.66815185546875,67.51073455810547
digit_1,random_uniform,912,67.05973052978516,67.33635711669922
digit_1,random_uniform,920,67.59727478027344,67.49665832519531
digit_1,random_uniform,928,65.95634460449219,67.46195983886719
digit_1,random_uniform,936,70.29228973388672,67.65198516845703
digit_1,random_uniform,944,62.40781021118164,67.57868194580078
digit_1,random_uniform,952,65.86900329589844,67.93795013427734
digit_1,random_uniform,960,71.81362915039062,67.92727661132812
digit_1,random_uniform,968,66.59027099609375,67.92568969726562
digit_1,random_uniform,976,67.44172668457031,67.76786041259766
digit_1,random_uniform,984,72.2017822265625,67.5044174194336
digit_1,random_uniform,992,71.82022094726562,67.54158020019531
digit_1,random_uniform,1000,66.79046630859375,67.26495361328125
digit_1,random_uniform,1008,66.77429962158203,67.23594665527344
digit_1,random_uniform,1016,60.685157775878906,67.01164245605469
digit_1,random_uniform,1024,68.04093933105469,66.8884506225586
digit_1,random_uniform,1032,70.40080261230469,67.06026458740234
digit_1,random_uniform,1040,63.342201232910156,67.1958236694336
digit_1,random_uniform,1048,63.33601379394531,67.59867858886719
digit_1,random_uniform,1056,60.886173248291016,68.00952911376953
digit_1,random_uniform,1064,67.01919555664062,68.04668426513672
digit_1,random_uniform,1072,66.3447494506836,68.10839080810547
digit_1,random_uniform,1080,64.55802154541016,67.90160369873047
digit_1,random_uniform,1088,74.75927734375,68.11016082763672
digit_1,random_uniform,1096,69.8929214477539,68.16939544677734
digit_1,random_uniform,1104,68.53356170654297,68.04996490478516
digit_1,random_uniform,1112,66.87271118164062,67.77885437011719
digit_1,random_uniform,1120,67.43035125732422,67.86271667480469
digit_1,random_uniform,1128,67.22613525390625,67.76576232910156
digit_1,random_uniform,1136,71.81578063964844,67.72059631347656
digit_1,random_uniform,1144,67.96907043457031,67.64024353027344
digit_1,random_uniform,1152,67.85647583007812,67.46492767333984
digit_1,random_uniform,1160,65.72944641113281,67.45467376708984
digit_1,random_uniform,1168,71.49043273925781,67.37483978271484
digit_1,random_uniform,1176,63.97552490234375,67.3454360961914
digit_1,random_uniform,1184,63.773956298828125,66.8759994506836
digit_1,random_uniform,1192,68.46834564208984,67.1050796508789
digit_1,random_uniform,1200,64.54278564453125,66.95550537109375
digit_1,random_uniform,1208,64.3282470703125,67.0331802368164
digit_1,random_uniform,1216,64.20610046386719,67.2664794921875
digit_1,random_uniform,1224,72.00656127929688,67.2112808227539
digit_1,random_uniform,1232,67.41355895996094,67.34976196289062
digit_1,random_uniform,1240,68.37644958496094,66.96493530273438
digit_1,random_uniform,1248,61.807960510253906,67.26494598388672
digit_1,random_uniform,1256,65.69403839111328,67.40782928466797
digit_1,random_uniform,1264,65.42311096191406,67.42443084716797
digit_1,random_uniform,1272,65.41400146484375,67.36688995361328
digit_1,random_uniform,1280,71.12413024902344,66.79902648925781
digit_1,random_uniform,1288,69.5025634765625,66.91563415527344
digit_1,random_uniform,1296,67.95848083496094,67.11764526367188
digit_1,random_uniform,1304,71.04363250732422,67.45203399658203
digit_1,random_uniform,1312,60.19573211669922,67.74854278564453
digit_1,random_uniform,1320,67.17649841308594,67.35136413574219
digit_1,random_uniform,1328,73.99256896972656,67.05049896240234
digit_1,random_uniform,1336,60.4678840637207,67.14431762695312
digit_1,random_uniform,1344,66.28498840332031,67.40355682373047
digit_1,random_uniform,1352,69.01547241210938,67.71502685546875
digit_1,random_uniform,1360,66.23002624511719,67.50370025634766
digit_1,random_uniform,1368,72.84750366210938,67.40338897705078
digit_1,random_uniform,1376,66.2485122680664,67.40557861328125
digit_1,random_uniform,1384,66.40412902832031,67.40634155273438
digit_1,random_uniform,1392,68.86006164550781,67.8322525024414
digit_1,random_uniform,1400,60.88063049316406,67.83334350585938
digit_1,random_uniform,1408,65.1999282836914,67.3272476196289
digit_1,random_uniform,1416,64.23023986816406,67.09687042236328
digit_1,random_uniform,1424,69.56236267089844,67.19823455810547
digit_1,random_uniform,1432,67.16358947753906,66.79241180419922
digit_1,random_uniform,1440,71.30207824707031,66.84776306152344
digit_1,random_uniform,1448,70.23335266113281,66.8398208618164
digit_1,random_uniform,1456,64.54286193847656,66.72494506835938
digit_1,random_uniform,1464,67.23001861572266,66.97419738769531
digit_1,random_uniform,1472,73.78195190429688,67.25325775146484
digit_1,random_uniform,1480,60.68727111816406,67.34407806396484
digit_1,random_uniform,1488,59.72830581665039,67.24887084960938
digit_1,random_uniform,1496,75.06784057617188,67.67549896240234
digit_1,random_uniform,1504,68.69293212890625,67.79591369628906
digit_1,random_uniform,1512,66.83916473388672,67.68687438964844
digit_1,random_uniform,1520,69.93375396728516,67.58287048339844
digit_1,random_uniform,1528,69.7327880859375,67.72525024414062
digit_1,random_uniform,1536,70.54081726074219,67.45745086669922
digit_1,random_uniform,1544,61.03118133544922,67.35476684570312
digit_1,random_uniform,1552,64.61077880859375,67.54862976074219
digit_1,random_uniform,1560,71.85800170898438,67.49980163574219
digit_1,random_uniform,1568,67.14207458496094,67.45992279052734
digit_1,random_uniform,1576,69.99578857421875,67.59872436523438
digit_1,random_uniform,1584,63.746498107910156,67.6613998413086
digit_1,random_uniform,1592,72.50941467285156,67.57400512695312
digit_1,random_uniform,1600,70.52536010742188,67.59324645996094
digit_1,random_uniform,1608,68.3060302734375,67.85791778564453
digit_1,random_uniform,1616,60.336334228515625,67.80753326416016
digit_1,random_uniform,1624,63.50068664550781,68.22444152832031
digit_1,random_uniform,1632,67.41004943847656,68.1737289428711
digit_1,random_uniform,1640,71.21050262451172,67.8421859741211
digit_1,random_uniform,1648,69.85273742675781,67.6807632446289
digit_1,random_uniform,1656,67.92237091064453,67.86094665527344
digit_1,random_uniform,1664,60.7259521484375,68.057861328125
digit_1,random_uniform,1672,66.82183837890625,67.79175567626953
digit_1,random_uniform,1680,65.8687744140625,67.62339782714844
digit_1,random_uniform,1688,69.656005859375,67.47942352294922
digit_1,random_uniform,1696,66.5845947265625,67.55181121826172
digit_1,random_uniform,1704,62.65501403808594,67.92533111572266
digit_1,random_uniform,1712,66.192138671875,67.80622863769531
digit_1,random_uniform,1720,73.4927978515625,67.83293914794922
digit_1,random_uniform,1728,65.34754943847656,67.66981506347656
digit_1,random_uniform,1736,74.86064910888672,67.62196350097656
