unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
48,64,3,67,0,8,random_nonneg,0/2,66,66,True,0,0.001926164929718046,2.028854112469258e-17,4.8609958938008e-08,False,0.00010519960006268272,0.0050233357780125314,0.00011640290683872942,150,8
50,64,3,67,0,10,random_nonneg,0/2,66,66,True,0,0.002036597201049117,9.732526472629027e-18,5.148803180490314e-08,False,0.00019171207014129503,0.003286627776165174,0.00017140548547119684,150,8
52,64,3,67,0,12,random_nonneg,0/2,66,66,True,0,0.0002674731541771992,3.883058722961653e-18,4.9417195253311e-08,False,0.18858371034393023,0.04242105037106603,0.0008645796543843451,150,8
54,64,3,67,0,14,random_nonneg,0/2,66,66,True,0,0.003210728256797385,5.553613736825136e-17,8.300912495630065e-08,False,0.0001543639973152245,0.0030873911632370993,0.00022537694917165895,150,8
56,64,3,67,0,16,random_nonneg,0/2,66,66,True,0,0.004438193002184843,5.98530589511541e-17,4.0261922045225996e-08,True,8.529846689548457e-07,0.0002250279076932149,3.136519931715286e-05,150,4
58,64,3,67,0,18,random_nonneg,0/2,66,66,True,0,0.0015229004522408567,1.2795141345885934e-17,4.215639413741436e-08,False,0.09832110461235419,0.07516990414042446,0.003910465193442189,150,8
60,64,3,69,2,0,smooth_bump,0/2,66,66,True,0,0.004184807798735335,4.7832251259008897e-17,6.251413998225192e-08,True,9.21535251118351e-07,0.00034122496846797357,3.319614902527367e-05,150,2
62,64,3,69,2,2,random_nonneg,0/2,66,66,True,0,0.0026852278361548052,3.3353406743761025e-17,6.043402487826539e-08,True,5.915944521398586e-07,0.00018018953070048083,1.6542347368169567e-05,150,2
64,64,3,69,2,4,random_nonneg,0/2,66,66,True,0,0.00912870788323595,2.607409286330683e-17,2.6159281953386705e-08,True,1.2272065442469838e-14,4.445583617895821e-08,1.0220116881289228e-08,150,1
66,64,3,69,2,6,random_nonneg,0/2,66,66,True,0,0.004430946263977652,5.610538447100116e-17,5.6837401338178454e-08,False,0.0009260763256635005,0.010135744818689452,0.000764196916527886,150,8
68,64,3,69,2,8,random_nonneg,0/2,66,66,True,0,0.005285240110654497,6.039496291433445e-17,4.188796191408236e-08,False,2.549056367990482e-05,0.0017312003983704707,0.00017513819383689345,150,8
70,64,3,69,2,10,random_nonneg,0/2,66,66,True,0,0.003818503115028861,4.402224386391476e-17,5.800530485053379e-08,False,0.0006167425361071035,0.012316066760785338,0.0006869770102926934,150,8
72,64,3,69,2,12,random_nonneg,0/2,66,66,True,0,0.006155511755025831,4.423810831186411e-17,6.02157425252538e-08,True,9.634950942138775e-09,5.0494757565577864e-05,6.140098935638892e-06,150,7
74,64,3,69,2,14,random_nonneg,0/2,66,66,True,0,0.004406311284057394,3.6470286840529344e-17,8.030016812576086e-08,True,6.6637215636122685e-09,3.6543694068913446e-05,2.5265215076741375e-06,150,4
76,64,3,69,2,16,random_nonneg,0/2,66,66,True,0,0.004480823468209209,5.674067618905436e-17,3.2356616153361846e-08,True,2.78656970973447e-16,9.049186584092483e-09,1.7250729057502343e-09,150,1
78,64,3,69,2,18,random_nonneg,0/2,66,66,True,0,0.005913145580925192,7.644231516784918e-18,8.827713901975257e-08,True,3.57915063856237e-07,0.00021705492389112457,2.743154534040279e-05,150,7
80,64,3,71,4,0,smooth_bump,0/2,66,66,True,0,0.006567979142052029,1.4849284222244885e-17,6.055492146071478e-08,True,4.4840582698014335e-09,2.6278553242036623e-05,3.7903053008995025e-06,150,1
82,64,3,71,4,2,random_nonneg,0/2,66,66,True,0,0.0073746543351782415,3.423216603565119e-17,6.24139060696182e-08,True,6.218660366483527e-09,3.323799324694149e-05,4.956328565825501e-06,150,1
84,64,3,71,4,4,random_nonneg,0/2,66,66,True,0,0.011223131776360175,3.7244570946633406e-17,5.785902212252291e-08,True,3.375559635332033e-08,0.00013326280748635067,2.0515016776501638e-05,150,1
86,64,3,71,4,6,random_nonneg,0/2,66,66,True,0,0.005323476739007626,3.9591595292773783e-17,5.191306773023668e-08,False,0.000168149771003711,0.0046413150546205095,0.0004544484524823381,150,8
88,64,3,71,4,8,random_nonneg,0/2,66,66,True,0,0.008821981175177001,3.1344557604242194e-17,5.386173867930619e-08,True,9.686039660902566e-08,0.00013010284414088913,1.9507243398668114e-05,150,1
90,64,3,71,4,10,random_nonneg,0/2,66,66,True,0,0.005413406692276485,4.5845274158804406e-17,4.2898858559313775e-08,False,5.112646042390863e-06,0.0009369312111694172,8.950720993056808e-05,150,8
92,64,3,71,4,12,random_nonneg,0/2,66,66,True,0,0.008875025112917139,3.303297915366363e-17,1.852625231179817e-08,True,8.36802193592704e-11,3.7595441502169535e-06,6.009536754304744e-07,150,1
94,64,3,71,4,14,random_nonneg,0/2,66,66,True,0,0.005245092092288819,5.848870476052726e-17,4.183582695389789e-08,True,7.960161587468614e-07,0.000347574337339257,5.1818820039702204e-05,150,1
96,64,3,71,4,16,random_nonneg,0/2,66,66,True,0,0.011442019379164281,5.829466288438859e-17,5.985982985081563e-08,True,1.9216562177793223e-20,4.8795766038889354e-11,1.4438068402347647e-11,150,1
98,64,3,71,4,18,random_nonneg,0/2,66,66,True,0,0.009309098596561123,3.530433408021365e-17,4.019753706477661e-08,True,5.04507747308243e-16,1.3627636352708805e-08,2.2826378556892904e-09,150,1
100,64,3,73,6,0,smooth_bump,0/2,66,66,True,0,0.013618918623841684,6.388806168869336e-17,2.872063769665212e-08,True,5.3713280395884183e-11,4.558518671345449e-06,6.786934128994637e-07,150,1
102,64,3,73,6,2,random_nonneg,0/2,66,66,True,0,0.003713151319782953,4.337099196001928e-17,7.445584088056114e-08,True,3.182991974541306e-08,6.2093495543869e-05,7.783760213286297e-06,150,1
104,64,3,73,6,4,random_nonneg,0/2,66,66,True,0,0.006676706502526077,4.961117262018129e-17,7.563027069808442e-08,True,4.224789119906733e-09,2.492171962953718e-05,3.384788303446582e-06,150,1
106,64,3,73,6,6,random_nonneg,0/2,66,66,True,0,0.005934819368378599,5.395549858296245e-17,7.242685531725513e-08,True,2.0019674809610665e-12,7.746737304969997e-07,9.82936904375165e-08,150,1
108,64,3,73,6,8,random_nonneg,0/2,66,66,True,0,0.005050804184801991,6.573332344556903e-17,9.173354161205248e-08,True,3.518286710723116e-07,0.0002528474817148352,2.694239016461775e-05,150,5
110,64,3,73,6,10,random_nonneg,0/2,66,66,True,0,0.009882591190425635,5.965040287244159e-17,4.7880505985833233e-08,True,2.865101210674676e-09,2.2116373476044338e-05,3.771141203005142e-06,150,1
112,64,3,73,6,12,random_nonneg,0/2,66,66,True,0,0.009384875785645766,7.215972783613542e-17,5.2847849674450665e-08,True,6.139657259534588e-10,1.186153535526202e-05,1.8351008307653066e-06,150,1
114,64,3,73,6,14,random_nonneg,0/2,66,66,True,0,0.012575905447017385,6.648726780092637e-17,8.262326840886634e-08,True,6.08204560689536e-08,0.00019952826435309934,1.9891875712493487e-05,150,4
116,64,3,73,6,16,random_nonneg,0/2,66,66,True,0,0.00901427959983598,6.661869362046222e-17,4.1809558555644415e-08,False,1.691543224742276e-06,0.0006751247699272045,7.97094748960132e-05,150,8
118,64,3,73,6,18,random_nonneg,0/2,66,66,True,0,0.009198072295144737,5.4028297070776145e-17,1.1681286237881472e-07,True,1.6223952078324526e-13,2.055553253166309e-07,3.7911360589173536e-08,150,1
120,64,3,75,8,0,smooth_bump,0/2,66,66,True,0,0.013937672353346057,1.0062755630963719e-16,7.97194965896247e-08,True,3.633622826134789e-21,3.229805312088274e-11,9.036039229385758e-12,140,1
122,64,3,75,8,2,random_nonneg,0/2,66,66,True,0,0.01725854797174984,6.68307863405846e-17,4.824809780571427e-08,True,1.5611579109135428e-21,2.936913212625569e-11,8.726434553949928e-12,118,1
124,64,3,75,8,4,random_nonneg,0/2,66,66,True,0,0.010867403752983514,4.976225114475219e-17,6.391101318654931e-08,True,3.8653290398328206e-16,1.2799005258412599e-08,3.0767411941277363e-09,150,1
126,64,3,75,8,6,random_nonneg,0/2,66,66,True,0,0.009369476278902788,7.643740231702595e-17,5.837567662117861e-08,True,7.640416246893441e-07,0.0005074081001722464,6.223481488843817e-05,150,1
128,64,3,75,8,8,random_nonneg,0/2,66,66,True,0,0.016251338094197654,4.790421309216615e-17,6.110870671360624e-08,True,3.0265485926535797e-11,3.790789318752763e-06,6.103936966384676e-07,150,1
130,64,3,75,8,10,random_nonneg,0/2,66,66,True,0,0.015278907687441026,1.0038979949875799e-16,6.544792891452185e-08,True,2.3710875478782606e-10,8.026080890455312e-06,1.4763904627068508e-06,150,1
132,64,3,75,8,12,random_nonneg,0/2,66,66,True,0,0.009827407876040865,5.66358905068677e-17,2.4886382204803945e-08,True,1.3641389871953263e-09,1.5012829544407136e-05,2.40382912691704e-06,150,1
134,64,3,75,8,14,random_nonneg,0/2,66,66,True,0,0.012253684257184216,7.377446265114169e-17,5.13488156318834e-08,True,3.051297318679413e-15,3.5448065385801364e-08,7.395087599625373e-09,150,1
136,64,3,75,8,16,random_nonneg,0/2,66,66,True,0,0.010957776115605838,8.343295145388016e-17,5.506503995526549e-08,True,7.828199619235505e-14,1.502382120932566e-07,2.958688622513615e-08,150,1
138,64,3,75,8,18,random_nonneg,0/2,66,66,True,0,0.014301496712513895,7.364232151470404e-17,3.3197982891615214e-08,True,4.2145030738843575e-09,4.3737010474109717e-05,6.266829731672363e-06,150,1
140,64,3,77,10,0,smooth_bump,0/2,66,66,True,0,0.012717305267286767,9.852318753242039e-17,5.9587369646921286e-08,True,1.92236878752887e-21,2.6933510977045216e-11,8.528561243182066e-12,120,1
142,64,3,77,10,2,random_nonneg,0/2,66,66,True,0,0.010130193888257736,7.659136890834362e-17,8.058773873305323e-08,True,4.400246997138464e-15,3.540749626829154e-08,7.815549342188159e-09,150,1
144,64,3,77,10,4,random_nonneg,0/2,66,66,True,0,0.017563501121255126,7.933198186885784e-17,6.509884539105474e-08,True,2.4698572554802435e-21,2.8503144289260263e-11,8.469084727934404e-12,108,1
146,64,3,77,10,6,random_nonneg,0/2,66,66,True,0,0.01398281084020578,4.52850500404943e-17,6.115922852282674e-08,True,6.329209674321813e-21,3.741570941961925e-11,9.917339281684798e-12,137,1
148,64,3,77,10,8,random_nonneg,0/2,66,66,True,0,0.010055562600507719,5.079043948264384e-17,1.2987214589668068e-07,True,6.491496886876032e-14,1.4503371581486846e-07,2.5287939609734452e-08,150,1
150,64,3,77,10,10,random_nonneg,0/2,66,66,True,0,0.020169498355136904,1.0020180146633741e-16,3.845030859626519e-08,True,2.9022403397048926e-19,3.773612811119875e-10,9.703179350407775e-11,150,1
152,64,3,77,10,12,random_nonneg,0/2,66,66,True,0,0.01038121482793866,1.0248154265075849e-16,7.403320596663834e-08,True,8.976754127384352e-21,3.6685807169867246e-11,9.150920778645903e-12,133,1
154,64,3,77,10,14,random_nonneg,0/2,66,66,True,0,0.006595867956313327,3.9970454235348426e-17,1.0585097902113116e-07,False,2.100752431053816e-05,0.0034026646548100115,0.0002310535688026362,150,8
156,64,3,77,10,16,random_nonneg,0/2,66,66,True,0,0.006027790207108065,3.4550332486579064e-17,1.3696179099241404e-07,True,1.2086830035411108e-15,1.69079106271397e-08,2.802194448417944e-09,150,1
158,64,3,77,10,18,random_nonneg,0/2,66,66,True,0,0.016678473568800676,7.788305657287795e-17,9.137390977725753e-08,True,2.7326224292881475e-17,3.6641667755521468e-09,8.528156128383745e-10,150,1
160,64,3,79,12,0,smooth_bump,0/2,66,66,True,0,0.022648613408601793,1.1034660901072817e-16,4.3920265056971344e-08,True,2.844094698872409e-21,3.145561588979717e-11,9.37402104004644e-12,140,1
162,64,3,79,12,2,random_nonneg,0/2,66,66,True,0,0.014169844482963967,8.179739900645165e-17,8.731663930586979e-08,True,8.12062253891009e-14,1.2266015371464878e-07,2.5452783707678005e-08,150,1
164,64,3,79,12,4,random_nonneg,0/2,66,66,True,0,0.01527198600638936,1.1583002781608076e-16,5.489522175681294e-08,True,6.9374714877696e-13,6.653197610478889e-07,1.2585642844714473e-07,150,1
166,64,3,79,12,6,random_nonneg,0/2,66,66,True,0,0.011716471490031397,6.467070926391372e-17,8.255494086467496e-08,True,2.800696698801474e-13,3.198901650791619e-07,5.711090843777882e-08,150,1
168,64,3,79,12,8,random_nonneg,0/2,66,66,True,0,0.014269486333939955,5.905906847894527e-17,8.8798809150342e-08,True,4.887079165936077e-19,4.873668135729758e-10,9.724505089197477e-11,150,1
170,64,3,79,12,10,random_nonneg,0/2,66,66,True,0,0.010796082545819829,1.0448344027965466e-16,4.0875856808626986e-08,True,2.436772577018111e-13,2.1773381420064908e-07,4.216557203075159e-08,150,1
172,64,3,79,12,12,random_nonneg,0/2,66,66,True,0,0.015775498058375307,1.211620892858566e-16,5.07488402317394e-08,True,3.521864832456751e-17,4.521063967644068e-09,9.554766582889747e-10,150,1
174,64,3,79,12,14,random_nonneg,0/2,66,66,True,0,0.008995603444825974,6.07117082327358e-17,8.446265564336336e-08,True,1.0373216575367426e-10,6.859770714351399e-06,8.249836628749448e-07,150,1
176,64,3,79,12,16,random_nonneg,0/2,66,66,True,0,0.014534835421268334,6.266273214367206e-17,4.766999927985449e-08,True,5.424494136018032e-17,4.203851267092773e-09,1.0295948268698602e-09,150,1
178,64,3,79,12,18,random_nonneg,0/2,66,66,True,0,0.014063736743615383,6.255672211432268e-17,7.943319786201447e-08,True,2.3718964270855628e-21,2.8022528741900032e-11,8.61137507754511e-12,105,1
180,64,3,81,14,0,smooth_bump,0/2,66,66,True,0,0.023249780398485298,6.511282801533326e-17,5.746059088788846e-08,True,2.0216008808430083e-21,3.174316365317509e-11,8.640037308200017e-12,124,1
182,64,3,81,14,2,random_nonneg,0/2,66,66,True,0,0.00862376250355374,2.6074792058748296e-17,1.4551284818531187e-07,True,1.17329369294061e-14,4.966705530184967e-08,1.0013937512592158e-08,150,1
184,64,3,81,14,4,random_nonneg,0/2,66,66,True,0,0.015259770369806273,8.637671917546076e-17,5.7186961542417e-08,True,9.165980031034734e-17,5.239851726124289e-09,1.2360057084566107e-09,150,1
186,64,3,81,14,6,random_nonneg,0/2,66,66,True,0,0.01476109066735922,8.040560376108024e-17,4.80218123270452e-08,True,2.661923162222334e-21,3.0344060597542466e-11,8.922001056447275e-12,122,1
188,64,3,81,14,8,random_nonneg,0/2,66,66,True,0,0.015659639514558756,1.0699764224931247e-16,8.117787016931432e-08,True,1.1803847893939821e-13,1.9674504750377686e-07,4.316135164765122e-08,150,1
190,64,3,81,14,10,random_nonneg,0/2,66,66,True,0,0.02674330744237845,1.0026292961517113e-16,3.945812483228242e-08,True,8.165681821382479e-20,2.5287756610925527e-10,5.991609016962912e-11,150,1
192,64,3,81,14,12,random_nonneg,0/2,66,66,True,0,0.01808866541368067,7.534263498353646e-17,6.595969967050952e-08,True,2.58461902262439e-21,2.7655100431900337e-11,8.28651009959798e-12,119,1
194,64,3,81,14,14,random_nonneg,0/2,66,66,True,0,0.01685232582742693,1.0660696698250807e-16,7.848792224043933e-08,True,2.3287429011959283e-09,3.700465611305992e-05,5.226426564129121e-06,150,1
196,64,3,81,14,16,random_nonneg,0/2,66,66,True,0,0.012140601248487731,4.276070268635608e-17,8.326580562460459e-08,True,3.660075897306406e-21,3.267219828018142e-11,8.219267042417126e-12,110,1
198,64,3,81,14,18,random_nonneg,0/2,66,66,True,0,0.018277134701109844,1.0277049485778159e-16,6.174652573977147e-08,True,7.444617491573502e-17,5.4391726123093065e-09,1.2173077572157088e-09,150,1
200,64,3,83,16,0,smooth_bump,0/2,66,66,True,0,0.021361795185558228,9.052814649432685e-17,6.102399278579192e-08,True,2.197949209465432e-21,3.136357840105575e-11,9.709940441498256e-12,114,1
202,64,3,83,16,2,random_nonneg,0/2,66,66,True,0,0.008192048453550635,7.326413460981298e-17,1.2870070998905357e-07,True,8.793638058733224e-15,4.8259273244255496e-08,7.683705299622068e-09,150,1
204,64,3,83,16,4,random_nonneg,0/2,66,66,True,0,0.016153264155524774,8.161265717162973e-17,8.869317732388797e-08,True,2.3298150849857933e-21,2.8942737095860593e-11,8.394437035766031e-12,105,1
206,64,3,83,16,6,random_nonneg,0/2,66,66,True,0,0.02133169370360562,5.787487973709746e-17,6.441991799719879e-08,True,1.6451097460952248e-21,2.4558244327010925e-11,8.476474912787343e-12,104,1
208,64,3,83,16,8,random_nonneg,0/2,66,66,True,0,0.022743425125178643,1.3230895921049362e-16,4.537301361452112e-08,True,3.754756940905409e-21,3.506237661321521e-11,9.331014181592731e-12,148,1
210,64,3,83,16,10,random_nonneg,0/2,66,66,True,0,0.01870637233347047,8.113809815700287e-17,7.445972030406026e-08,True,3.0208052156328994e-21,4.6321724234132944e-11,1.0470481082756451e-11,150,1
212,64,3,83,16,12,random_nonneg,0/2,66,66,True,0,0.020843498140502754,1.1096384483082548e-16,4.391912731993111e-08,True,1.0783030188555027e-21,2.425089296043126e-11,8.098821131286024e-12,104,1
214,64,3,83,16,14,random_nonneg,0/2,66,66,True,0,0.022819728457173657,1.8064339342927942e-16,5.642236298631075e-08,True,2.570428153163027e-21,3.3004786403889597e-11,9.620411672794582e-12,113,1
216,64,3,83,16,16,random_nonneg,0/2,66,66,True,0,0.019276141260629785,1.1080469099851897e-16,7.200238356331435e-08,True,3.037277262311679e-21,3.025463213290891e-11,9.44409853911043e-12,139,1
218,64,3,83,16,18,random_nonneg,0/2,66,66,True,0,0.022772398008403416,1.069932731901567e-16,4.546097771230478e-08,True,2.7473186388879753e-21,3.289026689889951e-11,8.665379044296083e-12,139,1
220,64,5,65,-4,0,smooth_bump,0/2,65,68,False,3,,,5.943900117104826e-08,False,0.8436934744527993,0.45197375364303133,0.006437810184659495,150,8
222,64,5,65,-4,2,random_nonneg,0/2,65,68,False,3,,,8.15966564849312e-08,False,0.3056952105913621,0.32069774669528184,4.697427178391742e-05,150,8
224,64,5,65,-4,4,random_nonneg,0/2,65,68,False,3,,,5.287662786956245e-08,False,0.8444944227597619,0.5918157005810658,0.010479489061075476,150,8
226,64,5,65,-4,6,random_nonneg,0/2,65,68,False,3,,,6.926358028710154e-08,False,0.20506970814438746,0.22342318780432457,3.0814095968786364e-05,150,8
228,64,5,65,-4,8,random_nonneg,0/2,65,68,False,3,,,7.020767884233232e-08,False,0.20909429479793765,0.25438008363818254,6.483681626675769e-07,150,8
230,64,5,65,-4,10,random_nonneg,0/2,65,68,False,3,,,5.293374297401614e-08,False,0.12124687972159867,0.19789478674236227,0.0020880854417440605,150,8
232,64,5,65,-4,12,random_nonneg,0/2,65,68,False,3,,,4.7635678281985216e-08,False,0.4065291866646353,0.4545007668275407,0.00014749378578295455,150,8
234,64,5,65,-4,14,random_nonneg,0/2,65,68,False,3,,,5.9043483795431594e-08,False,0.5934410328033786,0.3648029726384826,2.2342051480044933e-09,150,8
236,64,5,65,-4,16,random_nonneg,0/2,65,68,False,3,,,7.913972414227013e-08,False,0.9877826129673117,0.8488174484397584,0.00015340785078242752,150,8
238,64,5,65,-4,18,random_nonneg,0/2,65,68,False,3,,,5.507614511443693e-08,False,0.3110082267091855,0.2757097966832563,0.0014238875257766889,150,8
240,64,5,67,-2,0,smooth_bump,0/2,67,68,False,1,,,5.217428455884896e-08,False,0.002925614952762438,0.013946198750524552,5.066593114516235e-05,150,8
242,64,5,67,-2,2,random_nonneg,0/2,67,68,False,1,,,5.0002043218923875e-08,False,0.10632977270731903,0.10806514606201292,0.003914257768188935,150,8
244,64,5,67,-2,4,random_nonneg,0/2,67,68,False,1,,,6.66076708365706e-08,False,0.4383724842025747,0.1814074699193276,0.0034435909852808346,150,8
246,64,5,67,-2,6,random_nonneg,0/2,67,68,False,1,,,1.1662247877341641e-07,False,0.01748177019722125,0.09563915134382511,0.0022453942793185288,150,8
248,64,5,67,-2,8,random_nonneg,0/2,67,68,False,1,,,7.017461790964257e-08,False,0.03556769410778003,0.07426204727580439,0.0008800817748480426,150,8
250,64,5,67,-2,10,random_nonneg,0/2,67,68,False,1,,,2.6574662075284228e-08,False,0.007147405980409481,0.044210630187039274,0.0023655299889492813,150,8
252,64,5,67,-2,12,random_nonneg,0/2,67,68,False,1,,,9.163347107072946e-08,False,0.03779544923209382,0.14139339451283944,0.002542406746867367,150,8
254,64,5,67,-2,14,random_nonneg,0/2,67,68,False,1,,,6.570567952328391e-08,False,0.008313883613258402,0.027835513927290143,0.0014187747088268013,150,8
256,64,5,67,-2,16,random_nonneg,0/2,67,68,False,1,,,5.209970689617237e-08,False,0.15734697522222446,0.15840179501676244,0.0027523036073594086,150,8
258,64,5,67,-2,18,random_nonneg,0/2,67,68,False,1,,,5.293967169191818e-08,False,0.17083657879916755,0.18756204137921928,0.00044863247583584574,150,8
260,64,5,68,-1,0,smooth_bump,0/2,68,68,True,0,0.0013887093096527968,,4.9381511167461264e-08,False,0.02098631694467133,0.037128873979250465,0.001630020936036069,150,8
262,64,5,68,-1,2,random_nonneg,0/2,68,68,True,0,0.001267636079544951,,6.090674650256333e-08,False,0.14467692675293767,0.18529848950197647,0.004523684406398615,150,8
264,64,5,68,-1,4,random_nonneg,0/2,68,68,True,0,0.00023317488087636645,,8.907717186978569e-08,False,0.0049736743249401685,0.03572154115764714,0.0019244834489197254,150,8
266,64,5,68,-1,6,random_nonneg,0/2,68,68,True,0,0.0006098390737008776,,6.532108823489983e-08,False,0.1584432601842168,0.23937407023520726,0.003350242863815821,150,8
268,64,5,68,-1,8,random_nonneg,0/2,68,68,True,0,0.0001010415744786576,,6.468775459082786e-08,False,0.0023087221589380633,0.032328841475712494,0.0013014785074853925,150,8
270,64,5,68,-1,10,random_nonneg,0/2,68,68,True,0,0.00019080660993842536,,8.712353169438976e-08,False,0.06396790475729507,0.1899832603937489,0.0007002186093642709,150,8
272,64,5,68,-1,12,random_nonneg,0/2,68,68,True,0,0.004076315342129883,,5.7898771035163214e-08,False,0.0020495128095708924,0.02821983651394444,0.0014224091272407799,150,8
274,64,5,68,-1,14,random_nonneg,0/2,68,68,True,0,0.00047215782105350016,,5.0415706264976455e-08,False,0.03431362040107551,0.05403687263818838,0.0006144037669121567,150,8
276,64,5,68,-1,16,random_nonneg,0/2,68,68,True,0,0.0015590617749088472,,4.678780081810157e-08,False,0.007695820115508051,0.055247221955242495,0.0013793189008211978,150,8
278,64,5,68,-1,18,random_nonneg,0/2,68,68,True,0,0.0006208584895707337,,1.0322502345633547e-07,False,0.4297687627027574,0.30273194562434175,0.005147446452230856,150,8
280,64,5,69,0,0,smooth_bump,0/2,68,68,True,0,0.00469431323102573,8.301870730124769e-18,5.98506416340421e-08,False,0.0002576618752244797,0.008937387818145959,0.0005227816552452093,150,8
282,64,5,69,0,2,random_nonneg,0/2,68,68,True,0,0.001136357626117528,4.776697668764504e-17,8.982244260571033e-08,False,0.0203740000341211,0.07311687223786845,0.0031901876942688544,150,8
284,64,5,69,0,4,random_nonneg,0/2,68,68,True,0,0.0021364760232403125,3.477215040956337e-17,4.090232614873343e-08,False,0.006371006213964526,0.028157603535984066,0.001833543490397685,150,8
286,64,5,69,0,6,random_nonneg,0/2,68,68,True,0,0.0010081956589277417,4.7541744613760196e-17,6.166069207709337e-08,False,0.017364626276257927,0.08568384595397655,0.0017719440377084346,150,8
288,64,5,69,0,8,random_nonneg,0/2,68,68,True,0,0.000996188760924546,2.8466839970053126e-17,1.0569654453917112e-07,False,0.0704253186484003,0.1966685043282772,0.004263379667318551,150,8
290,64,5,69,0,10,random_nonneg,0/2,68,68,True,0,0.007167042721177825,2.6765372872851322e-17,5.034703259078895e-08,False,0.0001114890721035705,0.010814022939394985,0.0007274118851125362,150,8
292,64,5,69,0,12,random_nonneg,0/2,68,68,True,0,0.0023013285628264235,7.58407670671344e-18,8.238130873781258e-08,False,0.0010584779297520485,0.022715997030813506,0.0011324594132804888,150,8
294,64,5,69,0,14,random_nonneg,0/2,68,68,True,0,0.0018133164771128973,9.42897026680764e-18,5.701136205633259e-08,False,0.001557973528054657,0.038277735380154,0.0022024971914056733,150,8
296,64,5,69,0,16,random_nonneg,0/2,68,68,True,0,0.00020217020562405904,2.1398322878216788e-17,1.9720157856440397e-07,False,0.09129393289769851,0.18128617948058556,0.002923359807204411,150,8
298,64,5,69,0,18,random_nonneg,0/2,68,68,True,0,0.001219018377290354,2.586198619836257e-17,5.0000764099814895e-08,False,0.00400465815475539,0.02138879273055415,0.0004603098689067979,150,8
300,64,5,71,2,0,smooth_bump,0/2,68,68,True,0,0.006498631435311876,5.3430339871237926e-17,3.693365911483846e-08,False,0.0014399627709965304,0.027190353700157516,0.0018360596761475838,150,8
302,64,5,71,2,2,random_nonneg,0/2,68,68,True,0,0.004804841164989737,9.37322544949178e-17,4.310493186801806e-08,False,0.000544229080983234,0.01634008309911067,0.0007020717717359225,150,8
304,64,5,71,2,4,random_nonneg,0/2,68,68,True,0,0.0033693178081983964,1.4167946064468664e-17,8.18428688990802e-08,False,0.00011811064451891809,0.007630508807329961,0.00026774366788787145,150,8
306,64,5,71,2,6,random_nonneg,0/2,68,68,True,0,0.004585814249863282,4.379734952811685e-17,5.3597024228481904e-08,False,4.8725735013664724e-05,0.0028398023452077814,0.00024003846837566508,150,8
308,64,5,71,2,8,random_nonneg,0/2,68,68,True,0,0.007760304038497023,2.1925856087078354e-17,7.868659907197199e-08,False,1.4854276010723153e-06,0.0012556517431275283,7.634733351937872e-05,150,8
310,64,5,71,2,10,random_nonneg,0/2,68,68,True,0,0.008829308494467827,3.358711469867504e-17,9.609561859730375e-08,False,9.138568891926812e-06,0.002098897806362965,0.00018027639467589832,150,8
312,64,5,71,2,12,random_nonneg,0/2,68,68,True,0,0.006948414632732444,4.7686837522176236e-17,1.0456245256165605e-07,True,7.429500626501628e-07,0.0006965180290906536,7.797712043754626e-05,150,6
314,64,5,71,2,14,random_nonneg,0/2,68,68,True,0,0.005818867359417614,8.523054908232339e-17,5.444891528992678e-08,False,1.975387282000726e-05,0.002828971489818699,0.0001492401639915056,150,8
316,64,5,71,2,16,random_nonneg,0/2,68,68,True,0,0.003986988818042942,6.540836546871772e-17,6.994770305921187e-08,False,0.0020404547713135535,0.029111749412453813,0.0015840639151959307,150,8
318,64,5,71,2,18,random_nonneg,0/2,68,68,True,0,0.007693632446748338,2.278412647663781e-17,3.8594676831167046e-08,False,5.063544113595257e-06,0.0016438528612956887,0.0001357294386995655,150,8
320,64,5,73,4,0,smooth_bump,0/2,68,68,True,0,0.005120120523188098,3.474462019446657e-17,6.502211467046798e-08,False,0.00023007686985037287,0.00998909983204399,0.0008344185318372474,150,8
322,64,5,73,4,2,random_nonneg,0/2,68,68,True,0,0.004172078354354448,4.85331412787911e-17,8.163647020588962e-08,False,0.0031001308232169187,0.03436146893539624,0.0015915341775957523,150,8
324,64,5,73,4,4,random_nonneg,0/2,68,68,True,0,0.005758156657756391,5.312181844836831e-17,6.000213464324919e-08,False,0.000729810461514379,0.02257109562865911,0.0012618356683477055,150,8
326,64,5,73,4,6,random_nonneg,0/2,68,68,True,0,0.005252154418834076,5.077806342061531e-17,7.33008057933276e-08,False,0.0014029573133252746,0.030072284277378514,0.0014477715450107681,150,8
328,64,5,73,4,8,random_nonneg,0/2,68,68,True,0,0.005873193941349623,2.0185081699019774e-17,7.95786966261509e-08,True,3.034536091741283e-07,0.00030424368155296255,2.9937125948215187e-05,150,1
330,64,5,73,4,10,random_nonneg,0/2,68,68,True,0,0.008030092077338163,5.2623760461133936e-17,5.5579357620905434e-08,True,1.4212653279452017e-07,0.00019525164734082723,2.259959959653685e-05,150,1
