object,family,K_eff,basis,requested_basis,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,1024,2048,256.0,0.04419417306780815,0.12717132496710143,1.9073485675267376e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,4,2048,256.0,0.04419417306780815,0.0115917793229968,0.00048828123328684483
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,8,2048,256.0,0.04419417306780815,0.013203368930494773,0.00024414061664342242
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,16,2048,256.0,0.04419417306780815,0.016890068887095967,0.00012207030832171121
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,32,2048,256.0,0.04419417306780815,0.024364075430410866,6.1035154160855604e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,64,2048,256.0,0.04419417306780815,0.034010206513831145,3.0517577080427802e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,128,2048,256.0,0.04419417306780815,0.04825583193479777,1.5258788540213901e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,256,2048,256.0,0.04419417306780815,0.06640608111760515,7.6293942701069505e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,512,2048,256.0,0.04419417306780815,0.08976187457243147,3.8146971350534753e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,1024,2048,256.0,0.04419417306780815,0.11848441039569532,1.9073485675267376e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,4,2048,256.0,0.04419417306780815,0.012988779477869401,0.00048828123328684483
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,8,2048,256.0,0.04419417306780815,0.014737069006483318,0.00024414061664342242
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,16,2048,256.0,0.04419417306780815,0.01900968670664127,0.00012207030832171121
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,32,2048,256.0,0.04419417306780815,0.027147348927742038,6.1035154160855604e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,64,2048,256.0,0.04419417306780815,0.03798136512417269,3.0517577080427802e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,128,2048,256.0,0.04419417306780815,0.05207119915512982,1.5258788540213901e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,256,2048,256.0,0.04419417306780815,0.0733801201477414,7.6293942701069505e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,512,2048,256.0,0.04419417306780815,0.10005592117769395,3.8146971350534753e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,1024,2048,256.0,0.04419417306780815,0.12904326886598896,1.9073485675267376e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,4,2048,256.0,0.04419417306780815,0.010304886934038315,0.00048828123328684483
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,8,2048,256.0,0.04419417306780815,0.011820643651002282,0.00024414061664342242
