unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
877,64,17,83,2,17,random_nonneg,1/2,80,80,True,0,0.0004243138806842,8.750801447753754e-18,5.129776130428123e-07,False,0.2674664823623006,1.060737389449819,0.018037112576588,150,8
879,64,17,83,2,19,random_nonneg,1/2,80,80,True,0,0.0007822007289535,5.978323612755564e-17,1.2710950851805866e-07,False,0.1816783906771112,0.4742720019572728,0.0118923198235209,150,8
881,64,17,85,4,1,sparse_spikes,1/2,80,80,True,0,0.001876147435086,1.2087715156154913e-16,8.018085141787494e-08,False,0.0927485120730156,0.5548135030225912,0.0090184217903735,150,8
883,64,17,85,4,3,random_nonneg,1/2,80,80,True,0,0.00150180803475,1.3275530969974994e-17,2.745145401669243e-07,False,0.4731588280514388,2.451072025367722,0.0125120264673235,150,8
885,64,17,85,4,5,random_nonneg,1/2,80,80,True,0,0.0022621848142401,1.02609664798528e-16,7.760364127264919e-08,False,0.0352442076410254,0.2490331479654942,0.0080117254728679,150,8
887,64,17,85,4,7,random_nonneg,1/2,80,80,True,0,0.0008781647297942,1.5050971894874648e-17,2.2403474925920457e-07,False,0.2162846537575168,0.7340316886399619,0.006095475292671,150,8
889,64,17,85,4,9,random_nonneg,1/2,80,80,True,0,0.0004661229368389,2.2946945648022206e-17,7.288024494665013e-07,False,0.6314700312366952,1.4235034340991732,0.0111234746594622,150,8
891,64,17,85,4,11,random_nonneg,1/2,80,80,True,0,0.0018142923800141,1.8519340920125778e-17,8.013839582722246e-08,False,0.1504192985138579,0.7173159662858675,0.0143265325812163,150,8
893,64,17,85,4,13,random_nonneg,1/2,80,80,True,0,0.0025366210842167,4.77950755296213e-17,1.38186756167758e-07,False,0.0361745383985405,0.8627999513734899,0.0089533320398623,150,8
895,64,17,85,4,15,random_nonneg,1/2,80,80,True,0,0.0003958466803978,3.8479250006470383e-17,5.102392262499801e-07,False,0.3901517483239414,1.503364351394716,0.0110781644167354,150,8
897,64,17,85,4,17,random_nonneg,1/2,80,80,True,0,0.0012340976519415,6.770863125936338e-17,3.655645386368333e-07,False,0.181583731071226,1.679096683362186,0.0216546794561822,150,8
899,64,17,85,4,19,random_nonneg,1/2,80,80,True,0,0.0022866962762354,3.386456488918829e-17,9.391818470894843e-08,False,0.0202089155555502,0.3807874988208889,0.0052435042922251,150,8
901,64,17,87,6,1,sparse_spikes,1/2,80,80,True,0,0.0052547360183224,7.823109315964882e-17,6.262362477334998e-08,False,0.0141789456422142,0.1629361841290695,0.0030325341427684,150,8
903,64,17,87,6,3,random_nonneg,1/2,80,80,True,0,0.0017052652464562,1.1155584049274566e-16,2.324814755665186e-07,False,0.0311911227861447,0.2309166446773925,0.0039188556294654,150,8
905,64,17,87,6,5,random_nonneg,1/2,80,80,True,0,0.0025786897284948,3.557911169241293e-17,1.0902464923050957e-07,False,0.0668206535456866,0.4022292725079506,0.0071027515549052,150,8
907,64,17,87,6,7,random_nonneg,1/2,80,80,True,0,0.0023198149556336,6.452361727596015e-17,1.0400358101667305e-07,False,0.0054190450744539,0.092715571609088,0.0027668802891138,150,8
909,64,17,87,6,9,random_nonneg,1/2,80,80,True,0,0.0010585106937103,1.823719748827528e-17,1.9654496124346933e-07,False,0.1491250449259855,0.7397820396818944,0.0100309030970338,150,8
911,64,17,87,6,11,random_nonneg,1/2,80,80,True,0,0.0008734277038147,2.7660837366865658e-17,2.3576679801620798e-07,False,0.0737364912444953,0.5479782938508628,0.0049154406820478,150,8
913,64,17,87,6,13,random_nonneg,1/2,80,80,True,0,0.0003611837974412,1.3728999681090055e-17,3.37250641671981e-07,False,0.4776840998671522,2.480565893222405,0.0209945928072242,150,8
915,64,17,87,6,15,random_nonneg,1/2,80,80,True,0,0.0010389863291109,4.47071604335909e-17,4.245087211523128e-07,False,0.2465344917167603,1.0423422900253485,0.0142685737025548,150,8
917,64,17,87,6,17,random_nonneg,1/2,80,80,True,0,0.0009761912807147,5.352315189621354e-17,1.839324432702316e-07,False,0.2701896228912883,0.7584183706096613,0.0074440779602714,150,8
919,64,17,87,6,19,random_nonneg,1/2,80,80,True,0,0.002982792822227,2.704717444040061e-17,7.648214540779793e-08,False,0.0209721568424841,0.346151462815934,0.0059292946577456,150,8
921,64,17,89,8,1,sparse_spikes,1/2,80,80,True,0,0.0056128601923791,3.578116507365965e-17,5.275246611017029e-08,False,0.085896373409002,0.3818706512541976,0.0094293886891927,150,8
923,64,17,89,8,3,random_nonneg,1/2,80,80,True,0,0.0019085052208461,2.8843669418856626e-17,1.3574216581921786e-07,False,0.0600068712577254,0.2991823135444981,0.0073376345360566,150,8
925,64,17,89,8,5,random_nonneg,1/2,80,80,True,0,0.001909169382846,4.459553582653661e-17,1.019859573298964e-07,False,0.0547709977041381,0.4547252385611289,0.0100669325280467,150,8
927,64,17,89,8,7,random_nonneg,1/2,80,80,True,0,0.0009277253138005,2.8099121230205207e-17,3.071049891057575e-07,False,0.2647649051000789,0.4822801904300542,0.0085759975799568,150,8
929,64,17,89,8,9,random_nonneg,1/2,80,80,True,0,0.0020948063697255,3.3566997097356766e-17,1.457745754654714e-07,False,0.1124709761268807,0.4079386086073004,0.008723358316771,150,8
931,64,17,89,8,11,random_nonneg,1/2,80,80,True,0,0.0012049927943674,2.953661238117147e-17,1.968483829864905e-07,False,0.0544349524067129,0.3084789065278577,0.00733365977797,150,8
933,64,17,89,8,13,random_nonneg,1/2,80,80,True,0,0.0022423665625866,5.117612586675595e-17,9.694396614249433e-08,False,0.0078804725196449,0.1404207058022375,0.0026051851125971,150,8
935,64,17,89,8,15,random_nonneg,1/2,80,80,True,0,0.0009550099139375,1.38706161988319e-17,3.059344149739761e-07,False,0.3226713686446173,2.022415118556662,0.0190716781112507,150,8
937,64,17,89,8,17,random_nonneg,1/2,80,80,True,0,0.0029765074068468,4.263367041223843e-17,1.091881000592371e-07,False,0.0150921818686293,0.1731908558718706,0.0057312558344717,150,8
939,64,17,89,8,19,random_nonneg,1/2,80,80,True,0,0.0008043037287137,3.5122413443323403e-17,7.948086375749817e-07,False,0.3404963050784592,1.1094735132009816,0.0132725459965973,150,8
941,64,17,91,10,1,sparse_spikes,1/2,80,80,True,0,0.0065519864501796,4.5614754185424125e-17,8.769135302829247e-08,False,0.0039172153533091,0.1337005388867962,0.0042494582972858,150,8
943,64,17,91,10,3,random_nonneg,1/2,80,80,True,0,0.003371093342734,1.258787909248871e-16,3.108734857215312e-07,False,0.0024656218831138,0.0691244124115251,0.00186343106318,150,8
945,64,17,91,10,5,random_nonneg,1/2,80,80,True,0,0.0041628867223072,3.432514814699794e-17,1.4056618522084994e-07,False,0.0030766996058738,0.1250779707321727,0.0038230606691346,150,8
947,64,17,91,10,7,random_nonneg,1/2,80,80,True,0,0.0020992731938626,3.1155697079733695e-17,1.9091841743716121e-07,False,0.006709847364781,0.1224961214272468,0.002990793675213,150,8
949,64,17,91,10,9,random_nonneg,1/2,80,80,True,0,0.0031304676049264,3.820418492906465e-17,1.585771390212376e-07,False,0.0852316397749516,0.3705156467209872,0.0148732434670642,150,8
951,64,17,91,10,11,random_nonneg,1/2,80,80,True,0,0.0034403305775606,8.602148820463124e-17,2.794990541315531e-07,False,0.0349481950039665,0.2922863772897517,0.010252233375276,150,8
953,64,17,91,10,13,random_nonneg,1/2,80,80,True,0,0.0012891882415262,4.6688836236447586e-17,1.0681302143078419e-07,False,0.0285474427388711,0.2388645365456277,0.0047413370044966,150,8
955,64,17,91,10,15,random_nonneg,1/2,80,80,True,0,0.0043521120338772,6.577231040839398e-17,2.061686786987217e-07,False,0.0042208869974474,0.1597871836242697,0.0032021914405383,150,8
957,64,17,91,10,17,random_nonneg,1/2,80,80,True,0,0.0015011111627099,8.896973594103065e-17,2.44635498584759e-07,False,0.1039367384969674,0.3280288189336696,0.0091531742024057,150,8
