config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0046,46,46,20240710,stripe_target,1,scgi_ured,40,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.06,8.427027702331543,4.908112525939941,0.1740865707397461,0.004685699939727783,0.9740428844495653,8.732675552368164,0.006720626261085272,0.6953868269920349,0.11505407094955444,0.3704872131347656,1.0,0.6295127868652344,0.08737090229988098,0.015288596041500568,0.013150805607438087,0.774193525314331,0.21258544921875,1.8766908645629883,0.00022754224482923746,0.006493084132671356,0.0040609464049339294,0.003752858843654394,0.14364591240882874
cfg0047,47,47,20240710,stripe_target,1,scgi_ured,40,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.065,8.227787017822266,4.8879780769348145,0.16712263226509094,0.004685699939727783,0.9740428844495653,8.923389434814453,0.006873436272144318,0.6950372457504272,0.11199888586997986,0.4450547695159912,1.0,0.5549452304840088,0.08290490508079529,0.013886344619095325,0.012423964217305183,0.774193525314331,0.21160888671875,1.8736355304718018,0.00022747032926417887,0.006645965855568647,0.004752588924020529,0.0038266393821686506,0.14431340992450714
cfg0048,48,48,20240710,stripe_target,1,scgi_ured,40,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.055,8.509228706359863,3.6580634117126465,0.15207770466804504,0.004685699939727783,0.9740428844495653,8.509228706359863,0.020734429359436035,0.7926478385925293,0.11032084375619888,0.45688867568969727,1.0,0.5431113243103027,0.08433931320905685,0.013177036307752132,0.010577593930065632,0.8387097120285034,0.22174072265625,1.784714937210083,0.0002277656749356538,0.020506663247942924,0.003149285912513733,0.004082025028765202,0.26206469535827637
cfg0049,49,49,20240710,stripe_target,1,scgi_ured,40,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.06,8.877840042114258,3.644745111465454,0.1494711935520172,0.004685699939727783,0.9740428844495653,9.024121284484863,0.02095266990363598,0.7936359643936157,0.10898385941982269,0.4813668131828308,1.0,0.5186331868171692,0.07786484807729721,0.01191991288214922,0.010417696088552475,0.8709677457809448,0.213134765625,1.7379965782165527,0.00022765356698073447,0.020725015550851822,0.0040404414758086205,0.004167594946920872,0.2623788118362427
cfg0050,50,50,20240710,stripe_target,1,scgi_ured,40,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.065,8.17342758178711,3.6304450035095215,0.14460909366607666,0.004685699939727783,0.9740428844495653,9.096390724182129,0.021010566502809525,0.794002890586853,0.10767612606287003,0.567416787147522,1.0,0.432583212852478,0.07487467676401138,0.011065240018069744,0.010163748636841774,0.8709677457809448,0.21240234375,1.7547422647476196,0.00022757877013646066,0.020782988518476486,0.004778902977705002,0.004244532436132431,0.2622581720352173
cfg0051,51,51,20240710,stripe_target,1,scgi_ured,40,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.055,8.051325798034668,3.1869091987609863,0.12619967758655548,0.004685699939727783,0.9740428844495653,8.051325798034668,0.03295573592185974,0.8261474967002869,0.0969957560300827,0.49311989545822144,1.0,0.5068801045417786,0.07017531991004944,0.009232969023287296,0.0075689353980124,0.8709677457809448,0.228515625,1.7499195337295532,0.0002277660823892802,0.03272797167301178,0.0029967466834932566,0.0035277679562568665,0.3286835849285126
cfg0052,52,52,20240710,stripe_target,1,scgi_ured,40,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.06,8.419295310974121,3.1756715774536133,0.12377271056175232,0.004685699939727783,0.9740428844495653,9.214393615722656,0.03310732543468475,0.8270781636238098,0.09571098536252975,0.5253348350524902,1.0,0.47466516494750977,0.06392071396112442,0.008134212344884872,0.007399372756481171,0.8709677457809448,0.22406005859375,1.7049237489700317,0.00022765289759263396,0.032879672944545746,0.003971114754676819,0.0036095669493079185,0.32883185148239136
cfg0053,53,53,20240710,stripe_target,1,scgi_ured,40,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.065,7.911845684051514,3.1630043983459473,0.12003876268863678,0.004685699939727783,0.9740428844495653,9.117620468139648,0.03312443196773529,0.8277740478515625,0.094999298453331,0.5884456634521484,1.0,0.41155433654785156,0.061115559190511703,0.007531141396611929,0.007285254076123238,0.8709677457809448,0.2247314453125,1.7078098058700562,0.00022757676197215915,0.03289685398340225,0.004780650604516268,0.0036905959714204073,0.3287159204483032
cfg0054,54,54,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.09,24,3,0.3,nlm,3,0.055,5.784710884094238,2.564814329147339,0.0836358517408371,0.004685699939727783,0.9740428844495653,7.463085174560547,0.03971078246831894,0.8718200922012329,0.08047805726528168,0.5097297430038452,1.0,0.4902702569961548,0.06364764273166656,0.006134208291769028,0.004523217678070068,0.9032257795333862,0.28192138671875,1.8798611164093018,0.00022804690524935722,0.039482735097408295,0.003040795447304845,0.0050394111312925816,0.3735390305519104
cfg0055,55,55,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.09,24,3,0.3,nlm,3,0.06,6.173331260681152,2.55430269241333,0.08136537671089172,0.004685699939727783,0.9740428844495653,8.466073036193848,0.03996795415878296,0.8728001117706299,0.07837695628404617,0.5650822520256042,1.0,0.43491774797439575,0.05570746958255768,0.004772583954036236,0.004318790044635534,0.9032257795333862,0.279052734375,1.8394792079925537,0.0002279506006743759,0.039740003645420074,0.003987578675150871,0.005101538263261318,0.37386342883110046
cfg0056,56,56,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.09,24,3,0.3,nlm,3,0.065,6.184909820556641,2.5418448448181152,0.07859507203102112,0.004685699939727783,0.9740428844495653,8.564966201782227,0.04013488441705704,0.8737829923629761,0.07747577130794525,0.5877349376678467,1.0,0.4122650623321533,0.05140424892306328,0.004116895608603954,0.004216120578348637,0.9032257795333862,0.28167724609375,1.8254190683364868,0.000227882424951531,0.039907000958919525,0.004775628447532654,0.005170957185328007,0.37411943078041077
cfg0057,57,57,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.1,24,3,0.3,nlm,3,0.055,5.036240100860596,2.3701491355895996,0.07140307128429413,0.004685699939727783,0.9740428844495653,7.414361476898193,0.05270421877503395,0.8867509961128235,0.07530230283737183,0.4725760817527771,1.0,0.5274239182472229,0.06242245435714722,0.005424537230283022,0.0038111412432044744,0.9032257795333862,0.32745361328125,1.885517954826355,0.00022797287965659052,0.052476245909929276,0.0029164317529648542,0.0036853046622127295,0.42377838492393494
cfg0058,58,58,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.1,24,3,0.3,nlm,3,0.06,5.353224754333496,2.359354257583618,0.06893539428710938,0.004685699939727783,0.9740428844495653,8.3372163772583,0.052961308509111404,0.8877596855163574,0.07318488508462906,0.5808948278427124,1.0,0.4191051721572876,0.05492810904979706,0.004129132255911827,0.003634560853242874,0.9032257795333862,0.32623291015625,1.8482794761657715,0.00022787264606449753,0.05273343622684479,0.003928178921341896,0.003747265785932541,0.42417287826538086
cfg0059,59,59,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.1,24,3,0.3,nlm,3,0.065,5.3909454345703125,2.3475182056427,0.06618263572454453,0.004685699939727783,0.9740428844495653,8.339679718017578,0.05311371013522148,0.8887275457382202,0.07223328948020935,0.5947979092597961,1.0,0.40520209074020386,0.050547923892736435,0.0034882118925452232,0.003549976274371147,0.9032257795333862,0.3314208984375,1.828373908996582,0.00022780470317229629,0.05288590490818024,0.004775763489305973,0.0038136860821396112,0.4244239628314972
cfg0060,60,60,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.11,24,3,0.3,nlm,3,0.055,5.721984386444092,2.851909637451172,0.10539291054010391,0.004685699939727783,0.9740428844495653,6.962774753570557,0.04968230426311493,0.8497929573059082,0.09154151380062103,0.39367079734802246,1.0,0.6063292026519775,0.08792002499103546,0.009683272801339626,0.006063861772418022,0.8709677457809448,0.2994384765625,2.0189149379730225,0.00022779061691835523,0.04945451393723488,0.002759329043328762,0.0020728488452732563,0.40501001477241516
cfg0061,61,61,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.11,24,3,0.3,nlm,3,0.06,6.39508581161499,2.845639228820801,0.10406716912984848,0.004685699939727783,0.9740428844495653,7.719933986663818,0.0499095544219017,0.8506344556808472,0.08926115930080414,0.4782116413116455,1.0,0.5217883586883545,0.07867824286222458,0.007969964295625687,0.0058258408680558205,0.8709677457809448,0.29266357421875,1.9594223499298096,0.0002276902087032795,0.04968186467885971,0.003844834864139557,0.002126576378941536,0.40534472465515137
cfg0062,62,62,20240710,stripe_target,1,scgi_ured,42,0.001,0.45,0.5,0.11,24,3,0.3,nlm,3,0.065,6.64099645614624,2.8362817764282227,0.10181774199008942,0.004685699939727783,0.9740428844495653,8.18184757232666,0.05006411671638489,0.8514401912689209,0.0879209041595459,0.5536103844642639,1.0,0.4463896155357361,0.07260571420192719,0.006969285197556019,0.005682004615664482,0.8709677457809448,0.2933349609375,1.9255640506744385,0.00022761986474506557,0.049836497753858566,0.004756046924740076,0.0021848930045962334,0.4055976867675781
cfg0063,63,63,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.09,24,3,0.3,nlm,3,0.055,6.150965690612793,2.5614094734191895,0.08309806883335114,0.004685699939727783,0.9740428844495653,8.199219703674316,0.04017370194196701,0.8722453117370605,0.07866651564836502,0.5393741130828857,1.0,0.46062588691711426,0.053940549492836,0.005268792621791363,0.004378787241876125,0.9032257795333862,0.27764892578125,1.7892367839813232,0.00022799008002039045,0.03994571045041084,0.003091081976890564,0.005059571471065283,0.37388482689857483
cfg0064,64,64,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.09,24,3,0.3,nlm,3,0.06,6.405806541442871,2.5491061210632324,0.08049511164426804,0.004685699939727783,0.9740428844495653,9.028754234313965,0.04045169800519943,0.8733012676239014,0.07694777101278305,0.5734572410583496,1.0,0.4265427589416504,0.04745984449982643,0.004153228364884853,0.0041887834668159485,0.9032257795333862,0.27764892578125,1.7569068670272827,0.00022788552450947464,0.04022381082177162,0.004012282472103834,0.0051336390897631645,0.3742511570453644
cfg0065,65,65,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.09,24,3,0.3,nlm,3,0.065,6.259415626525879,2.5347495079040527,0.07729864120483398,0.004685699939727783,0.9740428844495653,8.770864486694336,0.04061489552259445,0.874381422996521,0.07631320506334305,0.6020784378051758,1.0,0.3979215621948242,0.04433692991733551,0.0036514149978756905,0.004118504002690315,0.9032257795333862,0.282470703125,1.7490839958190918,0.0002278161991853267,0.04038707911968231,0.004776084795594215,0.005213662050664425,0.3745144009590149
cfg0066,66,66,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.055,5.400845050811768,2.367393732070923,0.07079413533210754,0.004685699939727783,0.9740428844495653,8.176018714904785,0.05319235101342201,0.8871503472328186,0.0731189176440239,0.49908822774887085,1.0,0.5009117722511292,0.050418004393577576,0.004403441213071346,0.0036681604105979204,0.9032257795333862,0.3212890625,1.7936981916427612,0.00022791516676079482,0.052964434027671814,0.002948459703475237,0.0037053730338811874,0.4241320788860321
cfg0067,67,67,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.06,5.628571510314941,2.354949474334717,0.06803873181343079,0.004685699939727783,0.9740428844495653,8.931845664978027,0.05344860255718231,0.8882381319999695,0.07136445492506027,0.5972506403923035,1.0,0.40274935960769653,0.044003959745168686,0.0033387031871825457,0.0035152710042893887,0.9032257795333862,0.32421875,1.761056661605835,0.00022780521248932928,0.05322079733014107,0.003946151118725538,0.003777347970753908,0.4245326519012451
cfg0068,68,68,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.065,5.552585601806641,2.341949701309204,0.06494510918855667,0.004685699939727783,0.9740428844495653,8.96325969696045,0.05357664078474045,0.8892531991004944,0.07071296870708466,0.6093887090682983,1.0,0.39061129093170166,0.040556881576776505,0.002854828489944339,0.0034701870754361153,0.9032257795333862,0.33184814453125,1.7522906064987183,0.00022773076489102095,0.05334891006350517,0.004778177943080664,0.0038531236350536346,0.42473816871643066
cfg0069,69,69,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.055,6.322736740112305,2.85227108001709,0.10538067668676376,0.004685699939727783,0.9740428844495653,7.701625823974609,0.050081655383110046,0.8501116633415222,0.08927027881145477,0.41037479043006897,1.0,0.5896252393722534,0.07445952296257019,0.008216984570026398,0.005879332311451435,0.8709677457809448,0.289306640625,1.9140880107879639,0.00022773419914301485,0.04985392093658447,0.0027606457006186247,0.0020903171971440315,0.40528327226638794
cfg0070,70,70,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.06,6.9642744064331055,2.843971014022827,0.10361486673355103,0.004685699939727783,0.9740428844495653,8.771954536437988,0.05032161995768547,0.8510047197341919,0.08727423846721649,0.5097079277038574,1.0,0.4902920722961426,0.0659249797463417,0.006758055649697781,0.005661084782332182,0.8709677457809448,0.28765869140625,1.8536341190338135,0.00022762009757570922,0.05009400099515915,0.0038479126524180174,0.002153021050617099,0.40565186738967896
cfg0071,71,71,20240710,stripe_target,1,scgi_ured,42,0.001,0.5,0.5,0.11,24,3,0.3,nlm,3,0.065,7.07092809677124,2.8332200050354004,0.1009766161441803,0.004685699939727783,0.9740428844495653,9.208126068115234,0.050455059856176376,0.8518441915512085,0.086196668446064,0.5837489366531372,1.0,0.4162510633468628,0.06045249104499817,0.005951251834630966,0.005532524082809687,0.8709677457809448,0.2906494140625,1.8238292932510376,0.00022754527162760496,0.050227515399456024,0.004753710702061653,0.002218319335952401,0.40583285689353943
cfg0072,72,72,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.055,6.233676433563232,2.5567948818206787,0.0825345516204834,0.004685699939727783,0.9740428844495653,8.572700500488281,0.04070281237363815,0.8726433515548706,0.078035868704319,0.5582700967788696,1.0,0.44172990322113037,0.05894757807254791,0.005158266983926296,0.004286907613277435,0.9032257795333862,0.2760009765625,1.80280339717865,0.00022793668904341757,0.04047487676143646,0.00314054312184453,0.005081861279904842,0.37422776222229004
cfg0073,73,73,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.06,6.313643932342529,2.5423357486724854,0.0795268714427948,0.004685699939727783,0.9740428844495653,9.026955604553223,0.04099056497216225,0.8738160729408264,0.07660123705863953,0.5817928314208984,1.0,0.41820716857910156,0.05365367978811264,0.004214135929942131,0.004124259576201439,0.9032257795333862,0.2777099609375,1.7794615030288696,0.0002278267638757825,0.04076273739337921,0.004035008605569601,0.005168708506971598,0.3746504783630371
cfg0074,74,74,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.09,24,3,0.3,nlm,3,0.065,6.025794982910156,2.526711940765381,0.07589102536439896,0.004685699939727783,0.9740428844495653,8.923389434814453,0.04112420603632927,0.8749456405639648,0.07615727931261063,0.6161381006240845,1.0,0.3838618993759155,0.05131968855857849,0.003797103650867939,0.004077283665537834,0.9032257795333862,0.2845458984375,1.77754807472229,0.00022774429817218333,0.0408964604139328,0.0047747730277478695,0.005256304517388344,0.37485799193382263
cfg0075,75,75,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.055,5.561986923217773,2.363354206085205,0.07016509771347046,0.004685699939727783,0.9740428844495653,8.509228706359863,0.05375415459275246,0.8875448107719421,0.07207746058702469,0.5295515060424805,1.0,0.47044849395751953,0.05092669278383255,0.004083056002855301,0.0035662429872900248,0.9032257795333862,0.3232421875,1.7684365510940552,0.00022785717737860978,0.053526297211647034,0.0029828210826963186,0.0037276356015354395,0.42449450492858887
cfg0076,76,76,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.06,5.666073322296143,2.3494858741760254,0.0670987144112587,0.004685699939727783,0.9740428844495653,9.024121284484863,0.05399205908179283,0.8887019157409668,0.07060398161411285,0.6037885546684265,1.0,0.3962114453315735,0.04519636556506157,0.0031715803779661655,0.0034387907944619656,0.9032257795333862,0.32781982421875,1.7483983039855957,0.00022773773525841534,0.05376432090997696,0.003964484669268131,0.0038100876845419407,0.42489099502563477
cfg0077,77,77,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.1,24,3,0.3,nlm,3,0.065,5.461130619049072,2.3360464572906494,0.06366398930549622,0.004685699939727783,0.9740428844495653,9.096390724182129,0.05405218154191971,0.8897082805633545,0.07020790129899979,0.6237683296203613,1.0,0.37623167037963867,0.042715542018413544,0.0027933698147535324,0.0034210565499961376,0.9032257795333862,0.3377685546875,1.739490270614624,0.0002276608720421791,0.053824521601200104,0.004779801703989506,0.0038914354518055916,0.42492595314979553
cfg0078,78,78,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.055,6.85154914855957,2.8512611389160156,0.10521739721298218,0.004685699939727783,0.9740428844495653,8.051325798034668,0.05055331438779831,0.8504213094711304,0.08761687576770782,0.4315226972103119,1.0,0.5684772729873657,0.06374424695968628,0.0072471448220312595,0.005745198577642441,0.8709677457809448,0.28802490234375,1.80862557888031,0.00022767411428503692,0.05032563954591751,0.0027613642159849405,0.002110036090016365,0.40559864044189453
cfg0079,79,79,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.06,7.361508369445801,2.841435432434082,0.10303744673728943,0.004685699939727783,0.9740428844495653,9.214393615722656,0.05076203495264053,0.8513320684432983,0.08593922853469849,0.5459702610969543,1.0,0.45402973890304565,0.056756116449832916,0.006036438047885895,0.0055422093719244,0.8709677457809448,0.2882080078125,1.75718355178833,0.00022755470126867294,0.050534479320049286,0.0038504155818372965,0.002179299481213093,0.40587687492370605
cfg0080,80,80,20240710,stripe_target,1,scgi_ured,42,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.065,7.24806022644043,2.8291726112365723,0.09999483823776245,0.004685699939727783,0.9740428844495653,9.117620468139648,0.05086581036448479,0.8522177338600159,0.08512677252292633,0.5975310802459717,1.0,0.4024689197540283,0.052965156733989716,0.005407806485891342,0.005435119848698378,0.8709677457809448,0.293212890625,1.737105369567871,0.0002274760336149484,0.05063833296298981,0.0047507816925644875,0.0022521717473864555,0.40599656105041504
