source_import,config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_binary_prior_loss,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0098,19,98,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.06,5,6,0.05,0.015,9.395757675170898,7.224256992340088,0.1904246211051941,0.0046856999397277,0.9740428844495652,9.395757675170898,0.002614225493744,0.5213183164596558,0.1059189811348915,0.1751501709222793,0.8599883317947388,0.6848381757736206,0.0805811807513237,0.0155836446210742,0.0114911003038287,0.5806452035903931,0.21356201171875,1.5976576805114746,0.0002275592123623,0.0023866663686931,0.004097044467926,0.0542640723288059,6.534306885441765e-05,0.075440227985382
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0099,19,99,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.06,5,6,0.05,0.02,9.369714736938477,7.242302894592285,0.1923640221357345,0.0046856999397277,0.9740428844495652,9.369714736938477,0.0025809083599597,0.5211684703826904,0.1071395576000213,0.1722597628831863,0.8626171350479126,0.6903573870658875,0.0818025767803192,0.0159775651991367,0.0117654716596007,0.5806452035903931,0.21368408203125,1.599889039993286,0.0002275617880513,0.0023533466737717,0.004095101263374,0.0542458854615688,6.682179810013622e-05,0.0748904347419738
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0100,20,100,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.005,9.715325355529783,7.177593231201172,0.1838776469230651,0.0046856999397277,0.9740428844495652,9.715325355529783,0.0027422956191003,0.521384596824646,0.1022306084632873,0.2039711326360702,0.8307023644447327,0.6267312169075012,0.0759026706218719,0.0141990045085549,0.0107033196836709,0.5806452035903931,0.21282958984375,1.5641372203826904,0.0002275529550388,0.0025147427804768,0.0043972036801278,0.054271213710308,6.617976032430306e-05,0.0776821076869964
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0101,20,101,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01,9.72905731201172,7.1959075927734375,0.1858458369970321,0.0046856999397277,0.9740428844495652,9.72905731201172,0.0027066867332905,0.5212150812149048,0.1034110412001609,0.2011401951313018,0.8345412611961365,0.6334010362625122,0.0766555741429328,0.0145486015826463,0.0110007906332612,0.5806452035903931,0.212890625,1.5654315948486328,0.0002275515289511,0.0024791352916508,0.0043959612958133,0.0542540550231933,6.755664071533829e-05,0.077101893723011
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0102,20,102,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.015,9.732010841369627,7.214101791381836,0.1878117620944976,0.0046856999397277,0.9740428844495652,9.732010841369627,0.0026722289621829,0.5210584998130798,0.1046050041913986,0.1972528547048568,0.8373168110847473,0.6400639414787292,0.0776313915848732,0.0149103142321109,0.0112519180402159,0.5806452035903931,0.212890625,1.564544677734375,0.0002275525184813,0.0024446763563901,0.0043948199599981,0.0542366243898868,6.896221020724624e-05,0.0765377879142761
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0103,20,103,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.02,9.725693702697754,7.232573509216309,0.1897860765457153,0.0046856999397277,0.9740428844495652,9.725693702697754,0.0026384922675788,0.5208886861801147,0.1058141142129898,0.1927419006824493,0.8400347828865051,0.6472928524017334,0.0788227468729019,0.0152863645926117,0.0114983096718788,0.5806452035903931,0.2130126953125,1.563727617263794,0.000227553769946,0.0024109384976327,0.0043936753645539,0.0542189888656139,7.043276855256408e-05,0.0759786516427993
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0104,20,104,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.005,9.718259811401367,7.165607452392578,0.1809017956256866,0.0046856999397277,0.9740428844495652,9.718259811401367,0.0027913935482501,0.5211019515991211,0.1010120138525962,0.2393978387117386,0.8118723630905151,0.5724745392799377,0.073692575097084,0.013662320561707,0.010456115938723,0.5806452035903931,0.2125244140625,1.5501470565795898,0.0002275476872455,0.0025638458319008,0.0046779112890362,0.054244689643383,6.95014969096519e-05,0.0786038637161254
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0105,21,105,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.01,9.755830764770508,7.183800220489502,0.1829123049974441,0.0046856999397277,0.9740428844495652,9.755830764770508,0.0027560458984225,0.5209556818008423,0.1021903306245803,0.235463485121727,0.8141559958457947,0.5786924958229065,0.0743921175599098,0.0139999948441982,0.0107411481440067,0.5806452035903931,0.21258544921875,1.550623893737793,0.0002275481238029,0.0025284977164119,0.0046773012727499,0.0542279444634914,7.106660632416606e-05,0.078033722937107
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0106,21,106,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015,9.7799711227417,7.202428817749023,0.1849163621664047,0.0046856999397277,0.9740428844495652,9.7799711227417,0.0027212535496801,0.52077716588974,0.1033777520060539,0.2312699407339096,0.8163644671440125,0.5850945115089417,0.0753189623355865,0.0143493926152586,0.0110116712749004,0.5806452035903931,0.212646484375,1.5518362522125244,0.0002275457954965,0.0024937076959758,0.0046767895109951,0.054211039096117,7.243440632009879e-05,0.0774644389748573
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0107,21,107,20240710,stripe_target,1,scgi_ured,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02,9.793700218200684,7.221002578735352,0.186918169260025,0.0046856999397277,0.9740428844495652,9.793700218200684,0.002687633736059,0.520607590675354,0.1045784205198288,0.2274842113256454,0.8186133503913879,0.5911291241645813,0.0764718949794769,0.0147100137546658,0.0112532479688525,0.5806452035903931,0.21270751953125,1.5518317222595217,0.00022754794918,0.002460085786879,0.0046761957928538,0.0541937761008739,7.39448587410152e-05,0.0769098103046417
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0108,21,108,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.06,5,6,0.05,0.005,7.3662428855896,7.329619407653809,0.1900846511125564,0.0046856999397277,0.9740428844495652,7.631783008575439,0.0017454682383686,0.5122858285903931,0.1066724881529808,0.1642576158046722,0.895003616809845,0.7307460308074951,0.0968611240386962,0.0171737167984247,0.0112080657854676,0.5806452035903931,0.2135009765625,1.7786235809326172,0.0002275244478369,0.0015179438050836,0.0040766075253486,0.0542608276009559,4.039011037093587e-05,0.0612733103334903
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0109,21,109,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.06,5,6,0.05,0.01,7.311763286590576,7.345324516296387,0.1917219012975692,0.0046856999397277,0.9740428844495652,7.679201602935791,0.0017208340577781,0.5121350288391113,0.1078131794929504,0.1621056050062179,0.896271288394928,0.7341656684875488,0.0989755168557167,0.0176038853824138,0.0114223314449191,0.5806452035903931,0.21368408203125,1.8087565898895264,0.0002275242877658,0.0014933097409084,0.0040749511681497,0.054241307079792,4.139184966334142e-05,0.0607580915093421
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0110,22,110,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.06,5,6,0.05,0.015,7.256101608276367,7.360842704772949,0.1933616548776626,0.0046856999397277,0.9740428844495652,7.717921257019043,0.0016970301512628,0.5120024681091309,0.1089675724506378,0.1599816679954528,0.8975909948348999,0.737609326839447,0.1011261790990829,0.0180468428879976,0.0116524472832679,0.5806452035903931,0.21392822265625,1.8362020254135127,0.0002275249571539,0.0014695052523165,0.0040731541812419,0.0542213842272758,4.250794154359028e-05,0.0602599047124385
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0111,22,111,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.06,5,6,0.05,0.02,7.200609683990479,7.376513481140137,0.194999098777771,0.0046856999397277,0.9740428844495652,7.748309135437012,0.0016737799160182,0.5118604302406311,0.1101299971342086,0.1578440964221954,0.8986753225326538,0.7408312559127808,0.1033001989126205,0.0184998735785484,0.011908852495253,0.5806452035903931,0.2139892578125,1.8629369735717771,0.0002275244041811,0.0014462554827332,0.0040713683702051,0.0542011782526969,4.364969208836556e-05,0.0597741790115833
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0112,22,112,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.062,5,6,0.05,0.005,7.891946315765381,7.325551509857178,0.1881773620843887,0.0046856999397277,0.9740428844495652,8.002340316772461,0.0018428935436531,0.5119385719299316,0.1052045598626136,0.177799105644226,0.8700336813926697,0.6922345757484436,0.0919603556394577,0.0162624754011631,0.0109866010025143,0.5806452035903931,0.21337890625,1.7119925022125244,0.0002275189908687,0.0016153745818883,0.0043695750646293,0.0542383641004562,4.2926694732159376e-05,0.0633367374539375
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0113,22,113,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01,7.834333419799805,7.341243743896484,0.1898397207260131,0.0046856999397277,0.9740428844495652,8.021233558654785,0.0018173118587583,0.5118030309677124,0.1063307374715805,0.1755477041006088,0.8712932467460632,0.6957455277442932,0.0940079241991043,0.0166677478700876,0.0112185403704643,0.5806452035903931,0.2135009765625,1.737688660621643,0.0002275190490763,0.0015897927805781,0.0043686479330062,0.0542195364832878,4.4048516429029405e-05,0.0628116205334663
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0114,22,114,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015,7.776556491851807,7.357007026672363,0.191505566239357,0.0046856999397277,0.9740428844495652,8.098522186279297,0.0017924659186974,0.5116672515869141,0.1074680089950561,0.17267507314682,0.8732748031616211,0.700599730014801,0.0960884019732475,0.0170843210071325,0.0114667378365993,0.5806452035903931,0.21356201171875,1.7657727003097534,0.0002275194274261,0.0015649464912712,0.0043677296489477,0.0542003810405731,4.523277675616555e-05,0.0622966364026069
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0115,23,115,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02,7.718048572540283,7.372901439666748,0.1931657642126083,0.0046856999397277,0.9740428844495652,8.166666984558105,0.0017681843601167,0.5115222334861755,0.1086125299334526,0.1699410378932953,0.875170111656189,0.7052290439605713,0.0981983840465545,0.0175111405551433,0.0116878515109419,0.5806452035903931,0.21356201171875,1.793433427810669,0.000227519107284,0.0015406652819365,0.0043665473349392,0.0541809871792793,4.643511419999413e-05,0.0617894977331161
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0116,23,116,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.005,8.302549362182617,7.319078922271728,0.1859761923551559,0.0046856999397277,0.9740428844495652,8.41290283203125,0.0019321840954944,0.5116093754768372,0.1038615256547927,0.1992217749357223,0.8505734801292419,0.6513516902923584,0.0877931714057922,0.0155030442401766,0.0107712233439087,0.5806452035903931,0.21282958984375,1.6582036018371582,0.0002275143051519,0.0017046697903424,0.0046463278122246,0.0542160980403423,4.547571734292433e-05,0.0651803240180015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0117,23,117,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01,8.247559547424316,7.334907054901123,0.1876637935638427,0.0046856999397277,0.9740428844495652,8.441292762756348,0.001905765151605,0.5114774703979492,0.1049748510122299,0.1967938840389251,0.8524851202964783,0.6556912660598755,0.0897694528102874,0.0158874318003654,0.0110011659562587,0.5806452035903931,0.21282958984375,1.6841669082641602,0.0002275151782669,0.0016782499151304,0.004645855166018,0.0541978441178798,4.667005123337731e-05,0.0646470487117767
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0118,23,118,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015,8.190290451049805,7.350831508636475,0.1893532425165176,0.0046856999397277,0.9740428844495652,8.460880279541016,0.0018799174576997,0.5113412141799927,0.1060980409383773,0.1936136931180954,0.854902982711792,0.6612892746925354,0.0917910635471344,0.0162826087325811,0.0112356329336762,0.5806452035903931,0.212890625,1.7103921175003052,0.0002275144506711,0.0016524030361324,0.0046453094109892,0.0541792437434196,4.791209357790649e-05,0.064120277762413
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0119,23,119,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02,8.132596969604492,7.366872787475586,0.1910384595394134,0.0046856999397277,0.9740428844495652,8.472431182861328,0.0018547738436609,0.511197566986084,0.1072276383638382,0.1914827972650528,0.8568676114082336,0.665384829044342,0.093838132917881,0.01668631285429,0.0114569729194045,0.5806452035903931,0.21307373046875,1.7391413450241089,0.0002275143633596,0.0016272594220936,0.0046447520144283,0.0541604757308959,4.91366590722464e-05,0.0636040121316909
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0120,24,120,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.06,5,6,0.05,0.005,7.40245771408081,7.203456878662109,0.1898474842309951,0.0046856999397277,0.9740428844495652,7.619805335998535,0.0019549780990928,0.5219851732254028,0.1074280738830566,0.1745477616786956,0.9031620621681212,0.728614330291748,0.0968895703554153,0.0172142200171947,0.0114377094432711,0.5806452035903931,0.2149658203125,1.8110122680664065,0.0002275383449159,0.0017274398123845,0.004077938850969,0.0543064549565315,5.89567753195297e-05,0.0651383027434349
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0121,24,121,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.06,5,6,0.05,0.01,7.3477373123168945,7.218804359436035,0.1914879232645034,0.0046856999397277,0.9740428844495652,7.666840076446533,0.0019310539355501,0.5218385457992554,0.1085782796144485,0.1723058223724365,0.9043691158294678,0.7320632934570312,0.0990148037672042,0.0176482107490301,0.0116562554612755,0.5806452035903931,0.21502685546875,1.8297333717346191,0.0002275387087138,0.0017035151831805,0.0040764668956398,0.054286204278469,6.009161734255031e-05,0.064688391983509
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0122,24,122,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.06,5,6,0.05,0.015,7.292562484741211,7.234289169311523,0.1931273341178894,0.0046856999397277,0.9740428844495652,7.704837799072266,0.0019078141776844,0.5216832160949707,0.109737642109394,0.1698969453573227,0.9058986902236938,0.73600172996521,0.1011734753847122,0.018093978986144,0.0118645653128623,0.5806452035903931,0.21502685546875,1.8490453958511357,0.000227539872867,0.0016802742611616,0.0040747197344899,0.0542655959725379,6.12215226283297e-05,0.0642427951097488
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0123,24,123,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.06,5,6,0.05,0.02,7.236927509307861,7.249333381652832,0.1947604417800903,0.0046856999397277,0.9740428844495652,7.734952449798584,0.001885772915557,0.5215617418289185,0.1109080165624618,0.1677054315805435,0.9075742959976196,0.7398688793182373,0.1033569574356079,0.0185500122606754,0.0121013894677162,0.5806452035903931,0.21551513671875,1.8729419708251955,0.0002275381120853,0.001658234745264,0.0040728165768086,0.0542448088526725,6.254276377148926e-05,0.0638199299573898
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0124,24,124,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.062,5,6,0.05,0.005,7.921421527862549,7.199082374572754,0.1879269927740097,0.0046856999397277,0.9740428844495652,7.954649925231934,0.0020502659026533,0.5216681957244873,0.1059599369764328,0.1882357448339462,0.8797410130500793,0.6915052533149719,0.0920013189315795,0.0163033604621887,0.0112317763268947,0.5806452035903931,0.21417236328125,1.754655122756958,0.0002275313454447,0.001822734484449,0.0043689664453268,0.0542856715619564,6.225144170457497e-05,0.0669482722878456
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0125,25,125,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01,7.864962577819824,7.214383602142334,0.18958780169487,0.0046856999397277,0.9740428844495652,8.003416061401367,0.0020258422009646,0.521537184715271,0.10709198564291,0.1854574084281921,0.8818099498748779,0.6963525414466858,0.0940495878458023,0.016710240393877,0.011447568424046,0.5806452035903931,0.21417236328125,1.772374987602234,0.0002275330189149,0.0017983092693611,0.0043680327944457,0.0542661994695663,6.348795432131737e-05,0.0664878115057945
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0126,25,126,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.062,5,6,0.05,0.015,7.808174133300781,7.229740142822266,0.1912550777196884,0.0046856999397277,0.9740428844495652,8.07955265045166,0.0020019228104501,0.5214072465896606,0.1082370281219482,0.1831547766923904,0.8841792345046997,0.7010244727134705,0.0961402207612991,0.017130060121417,0.0116694699972867,0.5806452035903931,0.21441650390625,1.7909634113311768,0.0002275329752592,0.0017743897624313,0.0043670861050486,0.0542463660240173,6.479736475739628e-05,0.0660382509231567
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0127,25,127,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.062,5,6,0.05,0.02,7.750242233276367,7.244968891143799,0.192916914820671,0.0046856999397277,0.9740428844495652,8.146722793579102,0.0019790385849773,0.5212881565093994,0.1093914285302162,0.1804852783679962,0.8863602876663208,0.705875039100647,0.0982590466737747,0.0175596326589584,0.0118979625403881,0.5806452035903931,0.21453857421875,1.811584234237671,0.0002275312581332,0.0017515073996037,0.0043662656098604,0.0542262233793735,6.616778409807011e-05,0.0656017437577247
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0128,25,128,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.005,8.323221206665039,7.192355155944824,0.1857150048017501,0.0046856999397277,0.9740428844495652,8.351515769958496,0.0021376672666519,0.521371066570282,0.1046155020594596,0.2106568664312362,0.8614926934242249,0.6508358120918274,0.0878458619117736,0.0155427036806941,0.0110004507005214,0.5806452035903931,0.21368408203125,1.7075748443603516,0.0002275274309795,0.0019101398065686,0.0046433266252279,0.0542652010917663,6.555853178724647e-05,0.0685945451259613
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0129,25,129,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01,8.26933479309082,7.207785129547119,0.1874072402715683,0.0046856999397277,0.9740428844495652,8.379934310913086,0.0021122326143085,0.5212451219558716,0.1057376340031623,0.2079680562019348,0.8634589314460754,0.6554908752441406,0.0898300632834434,0.015930725261569,0.0112412013113498,0.5806452035903931,0.21380615234375,1.7240406274795532,0.0002275279548484,0.0018847046885639,0.0046429755166172,0.054246250540018,6.686762208119035e-05,0.0681149214506149
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0130,26,130,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015,8.213470458984375,7.22316312789917,0.1890935599803924,0.0046856999397277,0.9740428844495652,8.39972972869873,0.0020877718925476,0.5211237072944641,0.1068674027919769,0.2050695717334747,0.8654516935348511,0.6603821516036987,0.0918541252613067,0.016327790915966,0.0114686721935868,0.5806452035903931,0.21380615234375,1.7435188293457031,0.0002275263686897,0.0018602455966174,0.0046428050845861,0.0542269423604011,6.81812089169398e-05,0.0676493942737579
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0131,26,131,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.02,8.157157897949219,7.238770008087158,0.19078329205513,0.0046856999397277,0.9740428844495652,8.41179084777832,0.0020635705441236,0.5209890604019165,0.1080064997076988,0.2027444988489151,0.8671758770942688,0.6644313931465149,0.0939129367470741,0.0167355146259069,0.0116873243823647,0.5806452035903931,0.2138671875,1.764172077178955,0.0002275263250339,0.0018360441317781,0.0046423701569437,0.0542073622345924,6.959466554690152e-05,0.0671916753053665
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0132,26,132,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.06,5,6,0.05,0.005,7.422549247741699,7.079943656921387,0.1896721422672271,0.0046856999397277,0.9740428844495652,7.599293708801269,0.0022275832016021,0.5314828753471375,0.1082469820976257,0.1844681203365326,0.9123781323432922,0.727910041809082,0.0970921069383621,0.0172898806631565,0.0115416217595338,0.5806452035903931,0.21673583984375,1.8134700059890747,0.0002275564766023,0.0020000266376882,0.0040790354833006,0.0543463081121444,8.029065793380141e-05,0.07003765553236
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0133,26,133,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.06,5,6,0.05,0.01,7.368974685668945,7.094859600067139,0.1913069635629654,0.0046856999397277,0.9740428844495652,7.646008014678955,0.0022047867532819,0.5313414335250854,0.1094003766775131,0.1819217652082443,0.9136669039726256,0.7317451238632202,0.0992198064923286,0.0177249331027269,0.0117698609828948,0.5806452035903931,0.216796875,1.8357994556427,0.0002275563019793,0.0019772304221987,0.0040774806402623,0.0543255358934402,8.151779184117913e-05,0.0696493089199066
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0134,26,134,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.06,5,6,0.05,0.015,7.314590930938721,7.109480381011963,0.1929389238357544,0.0046856999397277,0.9740428844495652,7.683907985687256,0.0021832685451954,0.5312232971191406,0.1105654463171958,0.179650604724884,0.9150431156158448,0.7353925108909607,0.1013830304145813,0.0181726515293121,0.0120211467146873,0.5806452035903931,0.21697998046875,1.858857274055481,0.0002275581500725,0.0019557103514671,0.0040760622359812,0.0543045252561569,8.276881271740422e-05,0.0692787691950798
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0135,27,135,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.06,5,6,0.05,0.02,7.259757041931152,7.124200820922852,0.1945667862892151,0.0046856999397277,0.9740428844495652,7.713652610778809,0.002161954762414,0.5310991406440735,0.1117402836680412,0.1773844361305236,0.9165502190589904,0.7391657829284668,0.1035726219415664,0.0186322219669818,0.0122633166611194,0.5806452035903931,0.217041015625,1.8824427127838133,0.0002275551378261,0.0019343997118994,0.004074243362993,0.0542831681668758,8.425014675594866e-05,0.068916730582714
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0136,27,136,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.062,5,6,0.05,0.005,7.936774730682373,7.075522422790527,0.1877552568912506,0.0046856999397277,0.9740428844495652,7.936774730682373,0.0023216013796627,0.5311830043792725,0.106777049601078,0.1978125423192978,0.8905753493309021,0.6927627921104431,0.0922010391950607,0.0163762904703617,0.0113278953358531,0.5806452035903931,0.21533203125,1.7568888664245603,0.0002275497245136,0.0020940515678375,0.0043684197589755,0.0543268471956253,8.420023368671536e-05,0.0716172009706497
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0137,27,137,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01,7.881223678588867,7.090228080749512,0.1894115209579467,0.0046856999397277,0.9740428844495652,7.975231170654297,0.0022984656970947,0.5310707092285156,0.1079161390662193,0.1954509764909744,0.8928278684616089,0.6973769068717957,0.0942548364400863,0.0167863946408033,0.0115551883354783,0.5806452035903931,0.21563720703125,1.7808459997177124,0.000227550350246,0.0020709154196083,0.0043676467612385,0.0543068312108516,8.555909153074026e-05,0.0712233707308769
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0138,27,138,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.062,5,6,0.05,0.015,7.825039386749268,7.105221748352051,0.1910640001296997,0.0046856999397277,0.9740428844495652,8.050514221191406,0.0022753935772925,0.5309370756149292,0.1090612486004829,0.1928882449865341,0.8946864008903503,0.701798141002655,0.0963448137044906,0.0172065142542123,0.0117838867008686,0.5806452035903931,0.216064453125,1.8035643100738523,0.0002275509468745,0.0020478426013141,0.0043668057769536,0.0542865842580795,8.697426528669894e-05,0.0708301067352294
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0139,27,139,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.062,5,6,0.05,0.02,7.767984867095947,7.1201043128967285,0.1927234083414077,0.0046856999397277,0.9740428844495652,8.116777420043945,0.0022534111049026,0.5308166742324829,0.110219806432724,0.1902289539575576,0.8966772556304932,0.7064483165740967,0.0984705686569213,0.0176388993859291,0.0120294177904725,0.5806452035903931,0.21624755859375,1.824575424194336,0.0002275479200761,0.0020258631557226,0.004366033244878,0.0542659908533096,8.838513167575002e-05,0.0704501271247863
