object,object_index,method,lambda_true,lambda_analytic,cnr,psnr,ssim,ks_d,ks_p
stripe_target,1,static,0.999625027179718,0.999625027179718,2.4918534755706787,7.455491065979004,0.1902399361133575,0.0048203468322753,0.9340347226291852
stripe_target,1,dynamic,0.999625027179718,0.999625027179718,-0.0094329062849283,5.890067100524902,0.0012408629991114,0.2471442222595214,0.0
stripe_target,1,scgi,0.999625027179718,0.999625027179718,2.491952896118164,7.457518100738525,0.1902546882629394,0.0046856999397277,0.9740428844495652
stripe_target,1,analytic,0.999625027179718,0.999625027179718,2.491960048675537,7.460762023925781,0.1902524828910827,0.0046432018280029,0.9867794469059143
stripe_target,1,oracle,0.999625027179718,0.999625027179718,2.491827964782715,7.455063343048096,0.1902121603488922,0.0048180818557739,0.9347031253999258
