sigma_a,correction,challenger,baseline,rho,challenger_psnr,baseline_psnr,margin_db,challenger_rel_mse,baseline_rel_mse,min_rel_mse,above_floor,above_floor_rel_mse
0.1,agc,dct_paired,hadamard_paired,0.001,23.773511599108023,24.84899506553537,-1.0754834664273467,0.0478127430129189,0.0374437747827577,0.0374437747827577,True,0.5
0.1,agc,dct_paired,hadamard_paired,0.003,23.07083379119045,24.416600222318547,-1.345766431128098,0.0562793778429441,0.0414111569802442,0.0414111569802442,True,0.5
0.1,agc,dct_paired,hadamard_paired,0.01,21.32608620987873,23.186042714766653,-1.859956504887922,0.0843403197079771,0.0551011967663273,0.0551011967663273,True,0.5
0.1,agc,dct_paired,hadamard_paired,0.03,18.68811247324464,20.960278700826752,-2.2721662275821117,0.1551668281144571,0.0921636863066243,0.0921636863066243,True,0.5
0.1,agc,dct_paired,hadamard_paired,0.1,15.418943661114,17.67611986175057,-2.2571762006365717,0.3287630671213603,0.196108647705138,0.196108647705138,True,0.5
0.1,agc,dct_paired,hadamard_paired,0.3,13.13714301315569,14.894903938076954,-1.7577609249212642,0.5535000406696152,0.3705624115719357,0.3705624115719357,True,0.5
0.1,agc,dct_paired,hadamard_paired,1.0,11.845541243083012,12.96616807542333,-1.1206268323403172,0.7431054183106589,0.5753562874693063,0.5753562874693063,False,0.5
0.1,agc,dct_paired,hadamard_paired,3.0,11.47122430399904,12.325978117730775,-0.854753813731735,0.80946217037936,0.6658414155677025,0.6658414155677025,False,0.5
0.1,agc,dct_paired,hadamard_paired,10.0,11.432146125913563,12.25656590825206,-0.8244197823384969,0.8167272763325585,0.6764768397284568,0.6764768397284568,False,0.5
0.1,agc,srht_paired,hadamard_paired,0.001,38.08896440135953,24.84899506553537,13.239969335824163,0.0017819949865156,0.0374437747827577,0.0017819949865156,True,0.5
0.1,agc,srht_paired,hadamard_paired,0.003,33.42384073709568,24.416600222318547,9.007240514777134,0.0052198005480598,0.0414111569802442,0.0052198005480598,True,0.5
0.1,agc,srht_paired,hadamard_paired,0.01,28.288167206479518,23.186042714766653,5.102124491712864,0.0170309388485179,0.0551011967663273,0.0170309388485179,True,0.5
0.1,agc,srht_paired,hadamard_paired,0.03,23.738584207668623,20.960278700826752,2.778305506841871,0.0485302856984412,0.0921636863066243,0.0485302856984412,True,0.5
0.1,agc,srht_paired,hadamard_paired,0.1,19.242204583131148,17.67611986175057,1.5660847213805766,0.1364765237136898,0.196108647705138,0.1364765237136898,True,0.5
0.1,agc,srht_paired,hadamard_paired,0.3,15.91973215998288,14.894903938076954,1.024828221905926,0.2924985090537597,0.3705624115719357,0.2924985090537597,True,0.5
0.1,agc,srht_paired,hadamard_paired,1.0,13.64855304911942,12.96616807542333,0.6823849736960899,0.491847874054448,0.5753562874693063,0.491847874054448,True,0.5
0.1,agc,srht_paired,hadamard_paired,3.0,12.865429725995366,12.325978117730775,0.5394516082645904,0.5882859030925712,0.6658414155677025,0.5882859030925712,False,0.5
0.1,agc,srht_paired,hadamard_paired,10.0,12.777637633664147,12.25656590825206,0.5210717254120869,0.600216982163977,0.6764768397284568,0.600216982163977,False,0.5
0.1,none,random_uniform,hadamard_paired,0.001,12.556952420154776,34.32986336919432,-21.772910949039545,0.6325278566552646,0.0044610331779781,0.0044610331779781,True,0.5
0.1,none,random_uniform,hadamard_paired,0.003,11.877286725498315,30.74120332447036,-18.863916598972043,0.739412795062939,0.0097772710839174,0.0097772710839174,True,0.5
0.1,none,random_uniform,hadamard_paired,0.01,11.551521447794066,27.08311509543733,-15.531593647643263,0.7954047028153439,0.0224322201898899,0.0224322201898899,True,0.5
0.1,none,random_uniform,hadamard_paired,0.03,11.414432404813692,23.362394825306083,-11.947962420492392,0.8200628599525527,0.0528614632390955,0.0528614632390955,True,0.5
0.1,none,random_uniform,hadamard_paired,0.1,11.351448265814485,19.10733066278495,-7.755882396970465,0.8318014417567022,0.1407287424645487,0.1407287424645487,True,0.5
0.1,none,random_uniform,hadamard_paired,0.3,11.347642060748449,15.79346905219641,-4.445826991447962,0.832569666996576,0.3010046796037047,0.3010046796037047,True,0.5
0.1,none,random_uniform,hadamard_paired,1.0,11.34405050396565,13.515118043123756,-2.1710675391581056,0.8333277885679202,0.5069224373572547,0.5069224373572547,False,0.5
0.1,none,random_uniform,hadamard_paired,3.0,11.341992743428184,12.748246124541886,-1.406253381113702,0.833710251196166,0.6040913411135113,0.6040913411135113,False,0.5
0.1,none,random_uniform,hadamard_paired,10.0,11.341752893677764,12.664570350135634,-1.3228174564578694,0.8337488016780857,0.6157663441083465,0.6157663441083465,False,0.5
0.1,none,random_binary,hadamard_paired,0.001,13.728948729363031,34.32986336919432,-20.600914639831288,0.4823865027185461,0.0044610331779781,0.0044610331779781,True,0.5
0.1,none,random_binary,hadamard_paired,0.003,13.01201551974418,30.74120332447036,-17.72918780472618,0.5703195491401946,0.0097772710839174,0.0097772710839174,True,0.5
0.1,none,random_binary,hadamard_paired,0.01,12.573296159481002,27.08311509543733,-14.509818935956327,0.6296217758386748,0.0224322201898899,0.0224322201898899,True,0.5
0.1,none,random_binary,hadamard_paired,0.03,12.374634665084232,23.362394825306083,-10.987760160221852,0.6578659958879207,0.0528614632390955,0.0528614632390955,True,0.5
0.1,none,random_binary,hadamard_paired,0.1,12.265575839499636,19.10733066278495,-6.841754823285314,0.6741706424429776,0.1407287424645487,0.1407287424645487,True,0.5
0.1,none,random_binary,hadamard_paired,0.3,12.24815174922006,15.79346905219641,-3.5453173029763505,0.6768293313478889,0.3010046796037047,0.3010046796037047,True,0.5
0.1,none,random_binary,hadamard_paired,1.0,12.227070246105663,13.515118043123756,-1.288047797018093,0.6801571807505621,0.5069224373572547,0.5069224373572547,False,0.5
0.1,none,random_binary,hadamard_paired,3.0,12.225381364679295,12.748246124541886,-0.5228647598625908,0.680470907216094,0.6040913411135113,0.6040913411135113,False,0.5
0.1,none,random_binary,hadamard_paired,10.0,12.225841178661712,12.664570350135634,-0.43872917147392165,0.6804020651175853,0.6157663441083465,0.6157663441083465,False,0.5
0.1,none,fourier_fourstep,hadamard_paired,0.001,20.3197130867763,34.32986336919432,-14.01015028241802,0.1056049172810783,0.0044610331779781,0.0044610331779781,True,0.5
0.1,none,fourier_fourstep,hadamard_paired,0.003,20.139823124262083,30.74120332447036,-10.601380200208276,0.1103108570857282,0.0097772710839174,0.0097772710839174,True,0.5
0.1,none,fourier_fourstep,hadamard_paired,0.01,19.413352297562625,27.08311509543733,-7.669762797874704,0.1306038209012961,0.0224322201898899,0.0224322201898899,True,0.5
0.1,none,fourier_fourstep,hadamard_paired,0.03,17.910934905220792,23.362394825306083,-5.451459920085291,0.1841449688660596,0.0528614632390955,0.0528614632390955,True,0.5
0.1,none,fourier_fourstep,hadamard_paired,0.1,15.563799318849624,19.10733066278495,-3.543531343935326,0.3158115626361581,0.1407287424645487,0.1407287424645487,True,0.5
0.1,none,fourier_fourstep,hadamard_paired,0.3,13.651039511176398,15.79346905219641,-2.1424295410200127,0.4905181712134124,0.3010046796037047,0.3010046796037047,True,0.5
0.1,none,fourier_fourstep,hadamard_paired,1.0,12.540245085715032,13.515118043123756,-0.9748729574087243,0.6331654664941554,0.5069224373572547,0.5069224373572547,False,0.5
0.1,none,fourier_fourstep,hadamard_paired,3.0,12.33586479484812,12.748246124541886,-0.4123813296937655,0.6636776745029169,0.6040913411135113,0.6040913411135113,False,0.5
0.1,none,fourier_fourstep,hadamard_paired,10.0,12.332500742669636,12.664570350135634,-0.3320696074659981,0.664208752432109,0.6157663441083465,0.6157663441083465,False,0.5
0.1,none,dct_paired,hadamard_paired,0.001,33.9776044489264,34.32986336919432,-0.3522589202679214,0.0046003541419364,0.0044610331779781,0.0044610331779781,True,0.5
0.1,none,dct_paired,hadamard_paired,0.003,29.740022386237424,30.74120332447036,-1.0011809382329346,0.0121655284586297,0.0097772710839174,0.0097772710839174,True,0.5
0.1,none,dct_paired,hadamard_paired,0.01,25.209963350651748,27.08311509543733,-1.8731517447855808,0.0346224298372195,0.0224322201898899,0.0224322201898899,True,0.5
0.1,none,dct_paired,hadamard_paired,0.03,21.034420959252103,23.362394825306083,-2.3279738660539806,0.0905606011609789,0.0528614632390955,0.0528614632390955,True,0.5
0.1,none,dct_paired,hadamard_paired,0.1,16.81602213774589,19.10733066278495,-2.29130852503906,0.2384787102063667,0.1407287424645487,0.1407287424645487,True,0.5
0.1,none,dct_paired,hadamard_paired,0.3,13.976876114536797,15.79346905219641,-1.816592937659614,0.4564422662120833,0.3010046796037047,0.3010046796037047,True,0.5
0.1,none,dct_paired,hadamard_paired,1.0,12.315017662211936,13.515118043123756,-1.2001003809118203,0.6672077949915088,0.5069224373572547,0.5069224373572547,False,0.5
0.1,none,dct_paired,hadamard_paired,3.0,11.817243498300464,12.748246124541886,-0.9310026262414226,0.7476864603630795,0.6040913411135113,0.6040913411135113,False,0.5
0.1,none,dct_paired,hadamard_paired,10.0,11.764743166584951,12.664570350135634,-0.8998271835506824,0.7567261946441708,0.6157663441083465,0.6157663441083465,False,0.5
0.1,none,srht_paired,hadamard_paired,0.001,34.29602677903836,34.32986336919432,-0.033836590155964075,0.0042950283055476,0.0044610331779781,0.0042950283055476,True,0.5
0.1,none,srht_paired,hadamard_paired,0.003,30.57186975957204,30.74120332447036,-0.16933356489832008,0.0101453034622568,0.0097772710839174,0.0097772710839174,True,0.5
0.1,none,srht_paired,hadamard_paired,0.01,26.900590364672727,27.08311509543733,-0.18252473076460163,0.0234429302243297,0.0224322201898899,0.0224322201898899,True,0.5
0.1,none,srht_paired,hadamard_paired,0.03,23.320452404108902,23.362394825306083,-0.041942421197180835,0.0533947947727387,0.0528614632390955,0.0528614632390955,True,0.5
0.1,none,srht_paired,hadamard_paired,0.1,19.181064527177227,19.10733066278495,0.07373386439227758,0.1384026167300009,0.1407287424645487,0.1384026167300009,True,0.5
0.1,none,srht_paired,hadamard_paired,0.3,15.90438078005822,15.79346905219641,0.1109117278618097,0.2935299583749935,0.3010046796037047,0.2935299583749935,True,0.5
0.1,none,srht_paired,hadamard_paired,1.0,13.643299271986924,13.515118043123756,0.12818122886316807,0.4924397995034095,0.5069224373572547,0.4924397995034095,True,0.5
0.1,none,srht_paired,hadamard_paired,3.0,12.86280946137842,12.748246124541886,0.11456333683653419,0.58863903625133,0.6040913411135113,0.58863903625133,False,0.5
0.1,none,srht_paired,hadamard_paired,10.0,12.775273699234187,12.664570350135634,0.11070334909855362,0.6005421374421097,0.6157663441083465,0.6005421374421097,False,0.5
0.1,pairwise,dct_paired,hadamard_paired,0.001,35.64948817363152,38.65943576674481,-3.0099475931132886,0.0031349675721217,0.0015676763081913,0.0015676763081913,True,0.5
0.1,pairwise,dct_paired,hadamard_paired,0.003,30.91040142337838,33.905715405065166,-2.9953139816867846,0.0093342825386583,0.0046836060124404,0.0046836060124404,True,0.5
0.1,pairwise,dct_paired,hadamard_paired,0.01,25.79264547277221,28.73957988699072,-2.9469344142185108,0.0303120738174481,0.0153827284997632,0.0153827284997632,True,0.5
0.1,pairwise,dct_paired,hadamard_paired,0.03,21.309323862004494,24.129827177288814,-2.82050331528432,0.084983896694408,0.0444251198753989,0.0444251198753989,True,0.5
0.1,pairwise,dct_paired,hadamard_paired,0.1,16.964277648008114,19.433239870456543,-2.468962222448429,0.2303304784187354,0.1307093817272458,0.1307093817272458,True,0.5
0.1,pairwise,dct_paired,hadamard_paired,0.3,14.053248185258015,15.938347261872869,-1.8850990766148534,0.4483695222329759,0.2912513427102615,0.2912513427102615,True,0.5
0.1,pairwise,dct_paired,hadamard_paired,1.0,12.348165900482536,13.57902772953912,-1.2308618290565843,0.6620946769758309,0.4995808907898156,0.4995808907898156,True,0.5
0.1,pairwise,dct_paired,hadamard_paired,3.0,11.838196897833734,12.792716415605192,-0.9545195177714572,0.7440684264698751,0.5979944657259303,0.5979944657259303,False,0.5
0.1,pairwise,dct_paired,hadamard_paired,10.0,11.784383851726716,12.707115859286668,-0.9227320075599525,0.7532946930763125,0.6098210488908898,0.6098210488908898,False,0.5
0.1,pairwise,srht_paired,hadamard_paired,0.001,38.673864886840136,38.65943576674481,0.01442912009532904,0.0015625566709143,0.0015676763081913,0.0015625566709143,True,0.5
0.1,pairwise,srht_paired,hadamard_paired,0.003,33.92459186920484,33.905715405065166,0.018876464139673033,0.0046636228814806,0.0046836060124404,0.0046636228814806,True,0.5
0.1,pairwise,srht_paired,hadamard_paired,0.01,28.766825791904196,28.73957988699072,0.02724590491347456,0.015288085091096,0.0153827284997632,0.015288085091096,True,0.5
0.1,pairwise,srht_paired,hadamard_paired,0.03,24.16976600026448,24.129827177288814,0.03993882297566742,0.0440247259245678,0.0444251198753989,0.0440247259245678,True,0.5
0.1,pairwise,srht_paired,hadamard_paired,0.1,19.49490796751185,19.433239870456543,0.06166809705530696,0.1288882587895541,0.1307093817272458,0.1288882587895541,True,0.5
0.1,pairwise,srht_paired,hadamard_paired,0.3,16.027140199788402,15.938347261872869,0.08879293791553344,0.285459161899193,0.2912513427102615,0.285459161899193,True,0.5
0.1,pairwise,srht_paired,hadamard_paired,1.0,13.688781330598438,13.57902772953912,0.10975360105931742,0.4873807835049495,0.4995808907898156,0.4873807835049495,True,0.5
0.1,pairwise,srht_paired,hadamard_paired,3.0,12.890236412449278,12.792716415605192,0.09751999684408652,0.5849819679916609,0.5979944657259303,0.5849819679916609,False,0.5
0.1,pairwise,srht_paired,hadamard_paired,10.0,12.80077593149566,12.707115859286668,0.09366007220899242,0.597072209302213,0.6098210488908898,0.597072209302213,False,0.5
0.1,reference_k2,random_uniform,hadamard_paired,0.001,15.375191024031542,41.64646614694825,-26.271275122916705,0.3293699144598506,0.0007878538342224,0.0007878538342224,True,0.5
0.1,reference_k2,random_uniform,hadamard_paired,0.003,15.351262169587796,36.88340502667688,-21.532142857089084,0.3311936169615479,0.0023589456358399,0.0023589456358399,True,0.5
0.1,reference_k2,random_uniform,hadamard_paired,0.01,15.266120163233284,31.68105075730831,-16.414930594075024,0.3377635932804128,0.0078137672527697,0.0078137672527697,True,0.5
0.1,reference_k2,random_uniform,hadamard_paired,0.03,15.03542710987632,26.98161514195906,-11.946188032082741,0.3562362364507643,0.0230454306237426,0.0230454306237426,True,0.5
0.1,reference_k2,random_uniform,hadamard_paired,0.1,14.38446139916386,21.993098165699177,-7.608636766535318,0.4140449764160692,0.0725806660651895,0.0725806660651895,True,0.5
0.1,reference_k2,random_uniform,hadamard_paired,0.3,13.296266948101469,17.874432980458216,-4.578166032356748,0.5322476366558588,0.186850087505052,0.186850087505052,True,0.5
0.1,reference_k2,random_uniform,hadamard_paired,1.0,12.081187229135914,14.592866951594107,-2.5116797224581937,0.7037414798506354,0.3962033969188994,0.3962033969188994,True,0.5
0.1,reference_k2,random_uniform,hadamard_paired,3.0,11.58763906813072,13.352032930154708,-1.7643938620239883,0.7880539120811179,0.5262083116689947,0.5262083116689947,False,0.5
0.1,reference_k2,random_uniform,hadamard_paired,10.0,11.532589892519391,13.21318252491543,-1.6805926323960385,0.7980596650933672,0.5431821648312464,0.5431821648312464,False,0.5
0.1,reference_k2,random_binary,hadamard_paired,0.001,15.27288642344304,41.64646614694825,-26.37357972350521,0.3371214461401848,0.0007878538342224,0.0007878538342224,True,0.5
0.1,reference_k2,random_binary,hadamard_paired,0.003,15.2644389641095,36.88340502667688,-21.61896606256738,0.3377765771208718,0.0023589456358399,0.0023589456358399,True,0.5
0.1,reference_k2,random_binary,hadamard_paired,0.01,15.234415430688458,31.68105075730831,-16.44663532661985,0.3401158239138317,0.0078137672527697,0.0078137672527697,True,0.5
0.1,reference_k2,random_binary,hadamard_paired,0.03,15.149982145062422,26.98161514195906,-11.831632996896639,0.3467848105617014,0.0230454306237426,0.0230454306237426,True,0.5
0.1,reference_k2,random_binary,hadamard_paired,0.1,14.878474904952755,21.993098165699177,-7.114623260746422,0.3691558890346628,0.0725806660651895,0.0725806660651895,True,0.5
0.1,reference_k2,random_binary,hadamard_paired,0.3,14.277562270591806,17.874432980458216,-3.59687070986641,0.4240299340261649,0.186850087505052,0.186850087505052,True,0.5
0.1,reference_k2,random_binary,hadamard_paired,1.0,13.255687202325444,14.592866951594107,-1.337179749268664,0.5367407905368394,0.3962033969188994,0.3962033969188994,True,0.5
0.1,reference_k2,random_binary,hadamard_paired,3.0,12.65732297165746,13.352032930154708,-0.6947099584972491,0.616007539689262,0.5262083116689947,0.5262083116689947,False,0.5
0.1,reference_k2,random_binary,hadamard_paired,10.0,12.58017607158797,13.21318252491543,-0.6330064533274609,0.6270303566151249,0.5431821648312464,0.5431821648312464,False,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,0.001,20.11456928152897,41.64646614694825,-21.53189686541928,0.1105425694542784,0.0007878538342224,0.0007878538342224,True,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,0.003,20.055258340287352,36.88340502667688,-16.82814668638953,0.1120653603115685,0.0023589456358399,0.0023589456358399,True,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,0.01,19.85872937009134,31.68105075730831,-11.82232138721697,0.1172640811726001,0.0078137672527697,0.0078137672527697,True,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,0.03,19.3567935503892,26.98161514195906,-7.624821591569862,0.1316647444517768,0.0230454306237426,0.0230454306237426,True,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,0.1,18.042342299681497,21.993098165699177,-3.95075586601768,0.1783130913036437,0.0725806660651895,0.0725806660651895,True,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,0.3,16.008502629111334,17.874432980458216,-1.8659303513468828,0.2849691070986769,0.186850087505052,0.186850087505052,True,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,1.0,13.844784793044758,14.592866951594107,-0.7480821585493498,0.4689196052685682,0.3962033969188994,0.3962033969188994,True,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,3.0,13.051269799410097,13.352032930154708,-0.3007631307446115,0.5627626113264237,0.5262083116689947,0.5262083116689947,False,0.5
0.1,reference_k2,fourier_fourstep,hadamard_paired,10.0,12.976024943228731,13.21318252491543,-0.23715758168669865,0.5725737955608586,0.5431821648312464,0.5431821648312464,False,0.5
0.1,reference_k2,dct_paired,hadamard_paired,0.001,38.63858342689628,41.64646614694825,-3.007882720051967,0.0015751791499708,0.0007878538342224,0.0007878538342224,True,0.5
0.1,reference_k2,dct_paired,hadamard_paired,0.003,33.87897766535365,36.88340502667688,-3.0044273613232306,0.0047126947976506,0.0023589456358399,0.0023589456358399,True,0.5
0.1,reference_k2,dct_paired,hadamard_paired,0.01,28.69380615465564,31.68105075730831,-2.9872446026526696,0.0155485034294196,0.0078137672527697,0.0078137672527697,True,0.5
0.1,reference_k2,dct_paired,hadamard_paired,0.03,24.049989104491644,26.98161514195906,-2.9316260374674172,0.0452656333145438,0.0230454306237426,0.0230454306237426,True,0.5
0.1,reference_k2,dct_paired,hadamard_paired,0.1,19.252810229583325,21.993098165699177,-2.740287936115852,0.1363152472571873,0.0725806660651895,0.0725806660651895,True,0.5
0.1,reference_k2,dct_paired,hadamard_paired,0.3,15.566215966362172,17.874432980458216,-2.3082170140960443,0.3173225928314707,0.186850087505052,0.186850087505052,True,0.5
0.1,reference_k2,dct_paired,hadamard_paired,1.0,13.00311794691003,14.592866951594107,-1.5897490046840765,0.5701213345613708,0.3962033969188994,0.3962033969188994,True,0.5
0.1,reference_k2,dct_paired,hadamard_paired,3.0,12.165458058909447,13.352032930154708,-1.186574871245261,0.6904121285571486,0.5262083116689947,0.5262083116689947,False,0.5
0.1,reference_k2,dct_paired,hadamard_paired,10.0,12.077007294148991,13.21318252491543,-1.1361752307664386,0.7045184743387584,0.5431821648312464,0.5431821648312464,False,0.5
0.1,reference_k2,srht_paired,hadamard_paired,0.001,41.66117739092864,41.64646614694825,0.014711243980393363,0.000785249656085,0.0007878538342224,0.000785249656085,True,0.5
0.1,reference_k2,srht_paired,hadamard_paired,0.003,36.90021375584675,36.88340502667688,0.016808729169866865,0.0023499951183745,0.0023589456358399,0.0023499951183745,True,0.5
0.1,reference_k2,srht_paired,hadamard_paired,0.01,31.701888687261523,31.68105075730831,0.02083792995321332,0.007776801335356,0.0078137672527697,0.007776801335356,True,0.5
0.1,reference_k2,srht_paired,hadamard_paired,0.03,27.00877087802953,26.98161514195906,0.02715573607046906,0.0229027525344401,0.0230454306237426,0.0229027525344401,True,0.5
0.1,reference_k2,srht_paired,hadamard_paired,0.1,22.031907428658595,21.993098165699177,0.038809262959418334,0.0719375721746825,0.0725806660651895,0.0719375721746825,True,0.5
0.1,reference_k2,srht_paired,hadamard_paired,0.3,17.930903019464385,17.874432980458216,0.05647003900616809,0.1844469787891378,0.186850087505052,0.1844469787891378,True,0.5
0.1,reference_k2,srht_paired,hadamard_paired,1.0,14.67584039223757,14.592866951594107,0.08297344064346213,0.3887819680156214,0.3962033969188994,0.3887819680156214,True,0.5
0.1,reference_k2,srht_paired,hadamard_paired,3.0,13.44213660286828,13.352032930154708,0.09010367271357111,0.5155541669194431,0.5262083116689947,0.5155541669194431,False,0.5
0.1,reference_k2,srht_paired,hadamard_paired,10.0,13.30266161670222,13.21318252491543,0.08947909178679048,0.5322667850145326,0.5431821648312464,0.5322667850145326,False,0.5
0.1,reference_k32,random_uniform,hadamard_paired,0.001,15.105751301771829,38.59343187180295,-23.48768057003112,0.350504800320096,0.0015895173913598,0.0015895173913598,True,0.5
0.1,reference_k32,random_uniform,hadamard_paired,0.003,14.64152846840022,33.8357591707406,-19.194230702340384,0.3902668154665117,0.0047533244549412,0.0047533244549412,True,0.5
0.1,reference_k32,random_uniform,hadamard_paired,0.01,13.604762451797953,28.656442468337023,-15.05168001653907,0.4961171008055842,0.0156606060279023,0.0156606060279023,True,0.5
0.1,reference_k32,random_uniform,hadamard_paired,0.03,12.400758654304369,24.035835247415545,-11.635076593111176,0.6544058331872951,0.0453475696885079,0.0453475696885079,True,0.5
0.1,reference_k32,random_uniform,hadamard_paired,0.1,11.52276831403048,19.350519241987914,-7.8277509279574335,0.7998372807064554,0.1331181905401773,0.1331181905401773,True,0.5
0.1,reference_k32,random_uniform,hadamard_paired,0.3,11.220027839849818,15.874689288514276,-4.6546614486644575,0.8572647957208978,0.2954240167447433,0.2954240167447433,True,0.5
0.1,reference_k32,random_uniform,hadamard_paired,1.0,11.082846665361789,13.529667241786656,-2.4468205764248676,0.8847019787802398,0.5051978348206502,0.5051978348206502,False,0.5
0.1,reference_k32,random_uniform,hadamard_paired,3.0,11.055173842882532,12.753694274307025,-1.6985204314244928,0.8902938118243945,0.6033255921111796,0.6033255921111796,False,0.5
0.1,reference_k32,random_uniform,hadamard_paired,10.0,11.053380359646026,12.669104655146173,-1.6157242955001472,0.8906539401837861,0.6151174026699997,0.6151174026699997,False,0.5
0.1,reference_k32,random_binary,hadamard_paired,0.001,15.171381277139922,38.59343187180295,-23.422050594663027,0.3450853175287134,0.0015895173913598,0.0015895173913598,True,0.5
0.1,reference_k32,random_binary,hadamard_paired,0.003,14.980907813612486,33.8357591707406,-18.854851357128116,0.360557072410163,0.0047533244549412,0.0047533244549412,True,0.5
0.1,reference_k32,random_binary,hadamard_paired,0.01,14.441257642528432,28.656442468337023,-14.21518482580859,0.4084002593601408,0.0156606060279023,0.0156606060279023,True,0.5
0.1,reference_k32,random_binary,hadamard_paired,0.03,13.517828709996149,24.035835247415545,-10.518006537419396,0.5055432102526233,0.0453475696885079,0.0453475696885079,True,0.5
0.1,reference_k32,random_binary,hadamard_paired,0.1,12.493991074769225,19.350519241987914,-6.8565281672186895,0.6397678989266864,0.1331181905401773,0.1331181905401773,True,0.5
0.1,reference_k32,random_binary,hadamard_paired,0.3,12.03079275293709,15.874689288514276,-3.8438965355771852,0.7114188322377697,0.2954240167447433,0.2954240167447433,True,0.5
0.1,reference_k32,random_binary,hadamard_paired,1.0,11.79683967133753,13.529667241786656,-1.7328275704491265,0.7507513848293579,0.5051978348206502,0.5051978348206502,False,0.5
0.1,reference_k32,random_binary,hadamard_paired,3.0,11.763477387785295,12.753694274307025,-0.9902168865217291,0.756536413090497,0.6033255921111796,0.6033255921111796,False,0.5
0.1,reference_k32,random_binary,hadamard_paired,10.0,11.763118504105256,12.669104655146173,-0.9059861510409171,0.7565979163873712,0.6151174026699997,0.6151174026699997,False,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,0.001,20.03967349289641,38.59343187180295,-18.55375837890654,0.112473767625205,0.0015895173913598,0.0015895173913598,True,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,0.003,19.83549982839568,33.8357591707406,-14.000259342344922,0.1179048934206335,0.0047533244549412,0.0047533244549412,True,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,0.01,19.20676145435808,28.656442468337023,-9.449681013978942,0.1363257484965086,0.0156606060279023,0.0156606060279023,True,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,0.03,17.900938591340434,24.035835247415545,-6.13489665607511,0.1842672728200217,0.0453475696885079,0.0453475696885079,True,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,0.1,15.667811682136044,19.350519241987914,-3.6827075598518704,0.3083145080141257,0.1331181905401773,0.1331181905401773,True,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,0.3,13.721075382459077,15.874689288514276,-2.153613906055199,0.4825774760384726,0.2954240167447433,0.2954240167447433,True,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,1.0,12.570467173528629,13.529667241786656,-0.9592000682580277,0.6287618460572634,0.5051978348206502,0.5051978348206502,False,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,3.0,12.35983020015835,12.753694274307025,-0.39386407414867364,0.6600708616100284,0.6033255921111796,0.6033255921111796,False,0.5
0.1,reference_k32,fourier_fourstep,hadamard_paired,10.0,12.35632331079174,12.669104655146173,-0.3127813443544323,0.6606326451152503,0.6151174026699997,0.6151174026699997,False,0.5
0.1,reference_k32,dct_paired,hadamard_paired,0.001,35.677365073292265,38.59343187180295,-2.916066798510684,0.003112497329901,0.0015895173913598,0.0015895173913598,True,0.5
0.1,reference_k32,dct_paired,hadamard_paired,0.003,30.936804939417016,33.8357591707406,-2.898954231323586,0.0092708568428091,0.0047533244549412,0.0047533244549412,True,0.5
0.1,reference_k32,dct_paired,hadamard_paired,0.01,25.80913589051514,28.656442468337023,-2.8473065778218825,0.0301785428217169,0.0156606060279023,0.0156606060279023,True,0.5
0.1,reference_k32,dct_paired,hadamard_paired,0.03,21.314239021496995,24.035835247415545,-2.7215962259185495,0.0848528592429623,0.0453475696885079,0.0453475696885079,True,0.5
0.1,reference_k32,dct_paired,hadamard_paired,0.1,16.963169180193074,19.350519241987914,-2.387350061794841,0.2303914945895715,0.1331181905401773,0.1331181905401773,True,0.5
0.1,reference_k32,dct_paired,hadamard_paired,0.3,14.038692643556947,15.874689288514276,-1.8359966449573282,0.4500097615942774,0.2954240167447433,0.2954240167447433,True,0.5
0.1,reference_k32,dct_paired,hadamard_paired,1.0,12.336356491413152,13.529667241786656,-1.193310750373504,0.6640888023651172,0.5051978348206502,0.5051978348206502,False,0.5
0.1,reference_k32,dct_paired,hadamard_paired,3.0,11.838034905654434,12.753694274307025,-0.9156593686525909,0.74426208540999,0.6033255921111796,0.6033255921111796,False,0.5
0.1,reference_k32,dct_paired,hadamard_paired,10.0,11.785649716036486,12.669104655146173,-0.8834549391096864,0.7532349958726489,0.6151174026699997,0.6151174026699997,False,0.5
0.1,reference_k32,srht_paired,hadamard_paired,0.001,38.47236310715034,38.59343187180295,-0.12106876465260541,0.0016338463246649,0.0015895173913598,0.0015895173913598,True,0.5
