config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0034,34,34,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.07,7,4,5.857634544372559,9.424306869506836,0.171076700091362,0.004685699939727783,0.9740428844495653,5.857634544372559,0.020573848858475685,0.3019919991493225,0.09069324284791946,0.03933227062225342,0.6520715951919556,0.6127393245697021,0.09446976333856583,0.015554757788777351,0.007762092165648937,0.35483869910240173,0.21368408203125,1.8841348886489868,0.00022675565560348332,0.020347092300653458,0.004397762008011341,0.00020709607633762062,0.23935484886169434
cfg0035,35,35,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.07,7,6,6.681622505187988,9.369560241699219,0.1640309989452362,0.004685699939727783,0.9740428844495653,6.747799873352051,0.021033478900790215,0.30071181058883667,0.08626249432563782,0.11553612351417542,0.5607980489730835,0.4452619254589081,0.08589862287044525,0.013535245321691036,0.0072346837259829044,0.32258063554763794,0.2265625,1.7472254037857056,0.00022668135352432728,0.020806796848773956,0.00538561400026083,0.00021371658658608794,0.23992621898651123
cfg0036,36,36,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.12,24,3,0.3,nlm,3,0.062,3,4,5.1850409507751465,8.502458572387695,0.15328727662563324,0.004685699939727783,0.9740428844495653,5.1850409507751465,0.010094142518937588,0.3923546075820923,0.08775405585765839,0.0675467997789383,0.8001687526702881,0.732621967792511,0.08571916073560715,0.012730984948575497,0.007278508972376585,0.4193548262119293,0.231201171875,1.8178231716156006,0.00022684384020976722,0.009867298416793346,0.0029480941593647003,0.0002100946439895779,0.155606210231781
cfg0037,37,37,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.12,24,3,0.3,nlm,3,0.062,3,6,5.939453601837158,8.496857643127441,0.15159296989440918,0.004685699939727783,0.9740428844495653,5.939453601837158,0.010203395038843155,0.39169052243232727,0.08492108434438705,0.11030319333076477,0.745846688747406,0.6355434656143188,0.07836228609085083,0.011380437761545181,0.007047343999147415,0.4193548262119293,0.22650146484375,1.678012490272522,0.0002268210519105196,0.009976574219763279,0.0031899530440568924,0.0002245638461317867,0.15620958805084229
cfg0038,38,38,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.12,24,3,0.3,nlm,3,0.062,5,4,6.187076091766357,8.667901992797852,0.1781613677740097,0.004685699939727783,0.9740428844495653,6.187076091766357,0.010605422779917717,0.39284253120422363,0.09452002495527267,0.07660111784934998,0.7956600785255432,0.7190589904785156,0.0942302718758583,0.015235735103487968,0.008553940802812576,0.4516128897666931,0.2135009765625,1.8395576477050781,0.00022692802303936332,0.01037849485874176,0.0035377084277570248,0.00019876375154126436,0.15832194685935974
cfg0039,39,39,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.12,24,3,0.3,nlm,3,0.062,5,6,8.027115821838379,8.637880325317383,0.1726602017879486,0.004685699939727783,0.9740428844495653,8.027115821838379,0.01097481045871973,0.39210206270217896,0.08986359089612961,0.12062714993953705,0.6559866666793823,0.5353595018386841,0.0845789909362793,0.012988844886422157,0.008040555752813816,0.4516128897666931,0.21148681640625,1.66554856300354,0.0002268467505928129,0.010747963562607765,0.004361571744084358,0.00022231490584090352,0.15957924723625183
cfg0040,40,40,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.12,24,3,0.3,nlm,3,0.062,7,4,5.04065465927124,8.700529098510742,0.1853378266096115,0.004685699939727783,0.9740428844495653,5.04065465927124,0.010725699365139008,0.3926161527633667,0.10028063505887985,0.0665653795003891,0.8054634928703308,0.7388980984687805,0.1196327805519104,0.019062550738453865,0.009119001217186451,0.4516128897666931,0.2147216796875,2.1127023696899414,0.0002270229597343132,0.01049867644906044,0.003262392245233059,0.00018547300714999437,0.15989288687705994
cfg0041,41,41,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.12,24,3,0.3,nlm,3,0.062,7,6,6.44266414642334,8.68350887298584,0.18154475092887878,0.004685699939727783,0.9740428844495653,6.5214643478393555,0.01129340659826994,0.3919457197189331,0.09543027728796005,0.14210794866085052,0.7241124510765076,0.5820044875144958,0.10790443420410156,0.016122084110975266,0.008619219996035099,0.4516128897666931,0.21417236328125,1.9735560417175293,0.0002269172400701791,0.011066488921642303,0.004279898479580879,0.0002098102413583547,0.16183200478553772
cfg0042,42,42,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.12,24,3,0.3,nlm,3,0.07,3,4,5.064687728881836,8.393858909606934,0.1363380253314972,0.004685699939727783,0.9740428844495653,5.064687728881836,0.01040627807378769,0.39211124181747437,0.08187498152256012,0.14641344547271729,0.7169045805931091,0.5704911351203918,0.07270859181880951,0.010158848017454147,0.006367085501551628,0.4193548262119293,0.23529052734375,1.7443697452545166,0.0002267594973091036,0.010179518721997738,0.003666159464046359,0.000230102552450262,0.15675899386405945
cfg0043,43,43,20240710,stripe_target,1,scgi_ured,34,0.001,0.6,0.5,0.12,24,3,0.3,nlm,3,0.07,3,6,5.7292985916137695,8.39192008972168,0.13564139604568481,0.004685699939727783,0.9740428844495653,5.7292985916137695,0.010485432110726833,0.3913215696811676,0.07943615317344666,0.21884165704250336,0.6388669610023499,0.4200252890586853,0.06681028753519058,0.00916036032140255,0.006142072379589081,0.4193548262119293,0.2293701171875,1.6417652368545532,0.00022675676154904068,0.010258675552904606,0.0038691272493451834,0.0002459804527461529,0.15728777647018433
