sigma_a,correction,challenger,baseline,rho,challenger_psnr,baseline_psnr,margin_db,challenger_rel_mse,baseline_rel_mse,min_rel_mse,above_floor,above_floor_rel_mse
0.15,reference_k2,fourier_fourstep,hadamard_paired,3.0,11.874658109680276,11.999821272637917,-0.12516316295764085,0.7373977716338673,0.7169234347417422,0.7169234347417422,False,0.5
0.15,reference_k2,fourier_fourstep,hadamard_paired,10.0,11.8250758587172,11.915547568588792,-0.0904717098715917,0.7458415966690076,0.7308889534597851,0.7308889534597851,False,0.5
0.15,reference_k2,dct_paired,hadamard_paired,0.001,35.12387056741309,38.1297932149272,-3.0059226475141045,0.0035382501021355,0.001770477649578,0.001770477649578,True,0.5
0.15,reference_k2,dct_paired,hadamard_paired,0.003,30.38012268600599,33.375798287037924,-2.995675601031934,0.0105463770600798,0.0052896302600186,0.0052896302600186,True,0.5
0.15,reference_k2,dct_paired,hadamard_paired,0.01,25.25079628283419,28.20372414171223,-2.952927858878038,0.0343398235052295,0.0173959440047048,0.0173959440047048,True,0.5
0.15,reference_k2,dct_paired,hadamard_paired,0.03,20.758741329454125,23.586129034599704,-2.827387705145579,0.0964613601058679,0.0503235228284,0.0503235228284,True,0.5
0.15,reference_k2,dct_paired,hadamard_paired,0.1,16.399371080080495,18.850126796552047,-2.4507557164715514,0.2622195043020363,0.1493644319578256,0.1493644319578256,True,0.5
0.15,reference_k2,dct_paired,hadamard_paired,0.3,13.474399153174527,15.257932835715517,-1.7835336825409893,0.5119293463009669,0.3402186163035675,0.3402186163035675,True,0.5
0.15,reference_k2,dct_paired,hadamard_paired,1.0,11.798500260725469,12.798709766654632,-1.0002095059291634,0.7508828215905615,0.5971528618160058,0.5971528618160058,False,0.5
0.15,reference_k2,dct_paired,hadamard_paired,3.0,11.329751247909634,11.999821272637917,-0.6700700247282825,0.8359399472574747,0.7169234347417422,0.7169234347417422,False,0.5
0.15,reference_k2,dct_paired,hadamard_paired,10.0,11.28264647208058,11.915547568588792,-0.6329010965082116,0.8450108683398513,0.7308889534597851,0.7308889534597851,False,0.5
0.15,reference_k2,srht_paired,hadamard_paired,0.001,38.14593347439858,38.1297932149272,0.016140259471384866,0.001764035608128,0.001770477649578,0.001764035608128,True,0.5
0.15,reference_k2,srht_paired,hadamard_paired,0.003,33.39502029939674,33.375798287037924,0.019222012358817153,0.0052665897498723,0.0052896302600186,0.0052665897498723,True,0.5
0.15,reference_k2,srht_paired,hadamard_paired,0.01,28.2287223580514,28.20372414171223,0.024998216339170654,0.0172968936622905,0.0173959440047048,0.0172968936622905,True,0.5
0.15,reference_k2,srht_paired,hadamard_paired,0.03,23.619675300893604,23.586129034599704,0.03354626629390012,0.0499382590600419,0.0503235228284,0.0499382590600419,True,0.5
0.15,reference_k2,srht_paired,hadamard_paired,0.1,18.89741550595408,18.850126796552047,0.047288709402032225,0.1477567906260023,0.1493644319578256,0.1477567906260023,True,0.5
0.15,reference_k2,srht_paired,hadamard_paired,0.3,15.32118532538659,15.257932835715517,0.06325248967107377,0.3353414143920886,0.3402186163035675,0.3353414143920886,True,0.5
0.15,reference_k2,srht_paired,hadamard_paired,1.0,12.878376193917958,12.798709766654632,0.07966642726332651,0.5864163662615364,0.5971528618160058,0.5864163662615364,False,0.5
0.15,reference_k2,srht_paired,hadamard_paired,3.0,12.079437117097603,11.999821272637917,0.07961584445968661,0.7040600952886316,0.7169234347417422,0.7040600952886316,False,0.5
0.15,reference_k2,srht_paired,hadamard_paired,10.0,11.993814523501433,11.915547568588792,0.07826695491264068,0.7179999765979257,0.7308889534597851,0.7179999765979257,False,0.5
0.15,reference_k32,random_uniform,hadamard_paired,0.001,14.80214576452328,35.079301633742055,-20.277155869218774,0.3760150989318518,0.0035699063934497,0.0035699063934497,True,0.5
0.15,reference_k32,random_uniform,hadamard_paired,0.003,14.000606203766322,30.3373951599712,-16.336788956204877,0.4527282606407412,0.0106357898396888,0.0106357898396888,True,0.5
0.15,reference_k32,random_uniform,hadamard_paired,0.01,12.67540002987285,25.21220371983882,-12.536803689965968,0.614562537516961,0.0345961243418864,0.0345961243418864,True,0.5
0.15,reference_k32,random_uniform,hadamard_paired,0.03,11.612807829235074,20.73630726999714,-9.123499440762068,0.7837865109648107,0.0968217172312709,0.0968217172312709,True,0.5
0.15,reference_k32,random_uniform,hadamard_paired,0.1,11.042939372071428,16.460989481563587,-5.4180501094921585,0.8927951734305962,0.2582607709265043,0.2582607709265043,True,0.5
0.15,reference_k32,random_uniform,hadamard_paired,0.3,10.877222416745388,13.670012378748252,-2.792789962002864,0.9273884103683848,0.4892553197609578,0.4892553197609578,True,0.5
0.15,reference_k32,random_uniform,hadamard_paired,1.0,10.802085343908969,12.093589184159182,-1.291503840250213,0.943540838774352,0.7016626830054732,0.7016626830054732,False,0.5
0.15,reference_k32,random_uniform,hadamard_paired,3.0,10.785173175690424,11.64284439401042,-0.8576712183199948,0.947187201603194,0.777976132004126,0.777976132004126,False,0.5
0.15,reference_k32,random_uniform,hadamard_paired,10.0,10.78388317144512,11.595928984445104,-0.8120458129999832,0.9474638546700702,0.7863868620258505,0.7863868620258505,False,0.5
0.15,reference_k32,random_binary,hadamard_paired,0.001,15.0499782326096,35.079301633742055,-20.029323401132455,0.3548647544980817,0.0035699063934497,0.0035699063934497,True,0.5
0.15,reference_k32,random_binary,hadamard_paired,0.003,14.669398854229105,30.3373951599712,-15.667996305742097,0.3874284421320096,0.0106357898396888,0.0106357898396888,True,0.5
0.15,reference_k32,random_binary,hadamard_paired,0.01,13.765321253988605,25.21220371983882,-11.446882465850214,0.4775161527032969,0.0345961243418864,0.0345961243418864,True,0.5
0.15,reference_k32,random_binary,hadamard_paired,0.03,12.611697976588443,20.73630726999714,-8.124609293408698,0.6229972926440799,0.0968217172312709,0.0968217172312709,True,0.5
0.15,reference_k32,random_binary,hadamard_paired,0.1,11.690405489636555,16.460989481563587,-4.770583991927031,0.7694859115905536,0.2582607709265043,0.2582607709265043,True,0.5
0.15,reference_k32,random_binary,hadamard_paired,0.3,11.358878309275662,13.670012378748252,-2.3111340694725904,0.8301653569127566,0.4892553197609578,0.4892553197609578,True,0.5
0.15,reference_k32,random_binary,hadamard_paired,1.0,11.202232000503848,12.093589184159182,-0.8913571836553338,0.8606006733434548,0.7016626830054732,0.7016626830054732,False,0.5
0.15,reference_k32,random_binary,hadamard_paired,3.0,11.178470324643934,11.64284439401042,-0.4643740693664853,0.8653137093475033,0.777976132004126,0.777976132004126,False,0.5
0.15,reference_k32,random_binary,hadamard_paired,10.0,11.17776862261546,11.595928984445104,-0.4181603618296439,0.8654523567411075,0.7863868620258505,0.7863868620258505,False,0.5
0.15,reference_k32,fourier_fourstep,hadamard_paired,0.001,19.910481739806816,35.079301633742055,-15.16881989393524,0.1158806573113593,0.0035699063934497,0.0035699063934497,True,0.5
0.15,reference_k32,fourier_fourstep,hadamard_paired,0.003,19.48306245429438,30.3373951599712,-10.854332705676821,0.1279012383620231,0.0106357898396888,0.0106357898396888,True,0.5
0.15,reference_k32,fourier_fourstep,hadamard_paired,0.01,18.318483537696125,25.21220371983882,-6.893720182142694,0.1673439430591805,0.0345961243418864,0.0345961243418864,True,0.5
