object,family,K_eff,basis,rho,s,seed,W,photon_budget,lambda_bar,zero_fraction,method,gain_rel_mse,fisher_reference
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,8.0,8.000076293945312,0.0009765625,naive_log,0.004517982862727067,0.0019531063737261416
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,8.0,8.000076293945312,0.0009765625,anscombe,0.002475468069064392,0.0019531063737261416
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,16.0,16.000152587890625,0.0,soft_log,0.0014431485322514675,0.0009765531868630708
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,16.0,16.000152587890625,0.0,naive_log,0.001515544037452981,0.0009765531868630708
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,16.0,16.000152587890625,0.0,anscombe,0.0014012565575995562,0.0009765531868630708
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,32.0,32.00030517578125,0.0,soft_log,0.000792121570547066,0.0004882765934315354
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,32.0,32.00030517578125,0.0,naive_log,0.0008132851012545086,0.0004882765934315354
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,32.0,32.00030517578125,0.0,anscombe,0.0007812386645259764,0.0004882765934315354
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,64.0,64.0006103515625,0.0,soft_log,0.0004688813570307502,0.0002441382967157677
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,64.0,64.0006103515625,0.0,naive_log,0.00047741278738789195,0.0002441382967157677
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,64.0,64.0006103515625,0.0,anscombe,0.00046669669484049493,0.0002441382967157677
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,128.0,128.001220703125,0.0,soft_log,0.00033056169067109757,0.00012206914835788385
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,128.0,128.001220703125,0.0,naive_log,0.00033277392016233133,0.00012206914835788385
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.001,0.1,0,64,128.0,128.001220703125,0.0,anscombe,0.00033177565980636447,0.00012206914835788385
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,0.25,0.250001460313797,0.77978515625,soft_log,0.0034411583446718507,0.06249963492368325
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,0.25,0.250001460313797,0.77978515625,naive_log,0.11956959643779165,0.06249963492368325
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,0.25,0.250001460313797,0.77978515625,anscombe,0.005771807610072416,0.06249963492368325
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,0.5,0.500002920627594,0.6015625,soft_log,0.008419229256108345,0.031249817461841627
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,0.5,0.500002920627594,0.6015625,naive_log,0.41036687610920347,0.031249817461841627
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,0.5,0.500002920627594,0.6015625,anscombe,0.011611483418243782,0.031249817461841627
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,1.0,1.000005841255188,0.349609375,soft_log,0.00860832906535471,0.015624908730920813
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,1.0,1.000005841255188,0.349609375,naive_log,0.17062447171624745,0.015624908730920813
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,1.0,1.000005841255188,0.349609375,anscombe,0.010377362466765057,0.015624908730920813
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,2.0,2.000011682510376,0.14794921875,soft_log,0.008246925484829186,0.007812454365460407
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,2.0,2.000011682510376,0.14794921875,naive_log,0.08235839955874255,0.007812454365460407
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,2.0,2.000011682510376,0.14794921875,anscombe,0.008233103250448019,0.007812454365460407
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,4.0,4.000023365020752,0.02685546875,soft_log,0.0050262282409269015,0.0039062271827302033
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,4.0,4.000023365020752,0.02685546875,naive_log,0.0301967085025611,0.0039062271827302033
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,4.0,4.000023365020752,0.02685546875,anscombe,0.003845358783771989,0.0039062271827302033
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,8.0,8.000046730041504,0.00048828125,soft_log,0.0020491519902888547,0.0019531135913651017
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,8.0,8.000046730041504,0.00048828125,naive_log,0.003034135684299775,0.0019531135913651017
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,8.0,8.000046730041504,0.00048828125,anscombe,0.0019196439932888914,0.0019531135913651017
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,16.0,16.000093460083008,0.0,soft_log,0.001240178070496496,0.0009765567956825508
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,16.0,16.000093460083008,0.0,naive_log,0.0012957980756415225,0.0009765567956825508
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,16.0,16.000093460083008,0.0,anscombe,0.0011911431086188058,0.0009765567956825508
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,32.0,32.000186920166016,0.0,soft_log,0.0005115198470548846,0.0004882783978412754
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,32.0,32.000186920166016,0.0,naive_log,0.0005211405679890647,0.0004882783978412754
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,32.0,32.000186920166016,0.0,anscombe,0.0005084894368034738,0.0004882783978412754
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,64.0,64.00037384033203,0.0,soft_log,0.00042689217955797223,0.0002441391989206377
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,64.0,64.00037384033203,0.0,naive_log,0.00043154283310980877,0.0002441391989206377
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,64.0,64.00037384033203,0.0,anscombe,0.000428874803423514,0.0002441391989206377
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,128.0,128.00074768066406,0.0,soft_log,0.000236003898029487,0.00012206959946031885
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,128.0,128.00074768066406,0.0,naive_log,0.00023733462557030727,0.00012206959946031885
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,0,64,128.0,128.00074768066406,0.0,anscombe,0.00023519749157130594,0.00012206959946031885
