config_id,object,object_index,step,loss,cnr,proxy_mean,proxy_std,proxy_min,proxy_max,proxy_range,proxy_tv_l1,proxy_roughness_l2,proxy_otsu_score,proxy_otsu_threshold,proxy_otsu_fg_fraction,proxy_hist_entropy,proxy_data_loss,proxy_aug_loss,proxy_denoiser_mse,proxy_binary_prior_loss,proxy_net_delta_mse,proxy_dual_abs_mean
cfg0000,letter_A,0,1,0.0005860294331796467,3.4676012992858887,0.3824754059314728,0.1283324509859085,0.012932470068335533,0.9985778331756592,0.9856453537940979,0.20275288820266724,0.032705456018447876,0.010463332757353783,0.4516128897666931,0.2076416015625,2.7132091522216797,0.0005602353485301137,2.5794110115384683e-05,0.004859237931668758,0.0,5.465508365887217e-05,0.0067860740236938
cfg0000,letter_A,0,2,0.0006208153790794313,3.7295069694519043,0.37978851795196533,0.12259721010923386,0.03457178175449371,0.9965786933898926,0.9620069265365601,0.1839829981327057,0.027152497321367264,0.009769752621650696,0.4516128897666931,0.18145751953125,2.631619930267334,0.0005596688715741038,6.114652205724269e-05,0.0048006633296608925,0.0,2.2667605662718415e-05,0.01170494593679905
cfg0000,letter_A,0,3,0.0006699232617393136,4.11226224899292,0.380484402179718,0.11662056297063828,0.062181100249290466,0.9940577149391174,0.9318765997886658,0.16196149587631226,0.02134990505874157,0.009363899007439613,0.4838709533214569,0.115966796875,2.521683692932129,0.0005590952350758016,0.0001108280339394696,0.004724977072328329,0.0,7.4063523243239615e-06,0.016580702736973763
cfg0000,letter_A,0,4,0.0007524919346906245,4.636106491088867,0.38418352603912354,0.11102763563394547,0.09428340196609497,0.9911446571350098,0.8968612551689148,0.1380309909582138,0.01591905951499939,0.009233187884092331,0.4838709533214569,0.10406494140625,2.379279375076294,0.000558522529900074,0.00019396940479055047,0.0046477108262479305,0.0,9.112932275456842e-06,0.0225837305188179
cfg0000,letter_A,0,5,0.0008980820421129465,5.317568778991699,0.39018309116363525,0.10634234547615051,0.12910278141498566,0.9879753589630127,0.8588725924491882,0.11359070241451263,0.011310458183288574,0.00930512323975563,0.5161290168762207,0.08917236328125,2.204540252685547,0.000557947380002588,0.0003401346621103585,0.0045829107984900475,0.0,2.5241133698727936e-05,0.030074400827288628
cfg0000,letter_A,0,6,0.0011331540299579501,6.152827739715576,0.397280216217041,0.10286007821559906,0.1619824469089508,0.985246479511261,0.8232640027999878,0.08996004611253738,0.007762395776808262,0.00945667177438736,0.5161290168762207,0.08929443359375,1.9930791854858398,0.0005574211827479303,0.0005757328472100198,0.004539553541690111,0.0,4.546856143861078e-05,0.03878010809421539
cfg0000,letter_A,0,7,0.00145938980858773,7.092525482177734,0.403950959444046,0.10058225691318512,0.1738896369934082,0.9835277199745178,0.8096380829811096,0.06839245557785034,0.005302371457219124,0.009595535695552826,0.5161290168762207,0.089599609375,1.750817894935608,0.0005570595385506749,0.000902330270037055,0.004522600211203098,0.0,5.5510194215457886e-05,0.047905296087265015
cfg0000,letter_A,0,8,0.0018378555541858077,8.016681671142578,0.40891873836517334,0.09928152710199356,0.1818191409111023,0.9816907048225403,0.799871563911438,0.05005048215389252,0.0037937690503895283,0.009722894057631493,0.5483871102333069,0.08746337890625,1.4925140142440796,0.0005569393979385495,0.0012809161562472582,0.004532324615865946,0.0,5.1574948884081095e-05,0.056482359766960144
cfg0000,letter_A,0,9,0.0022071339190006256,8.748282432556152,0.41138431429862976,0.09861192107200623,0.18489712476730347,0.9790080785751343,0.7941109538078308,0.03638080134987831,0.0030042894650250673,0.009750849567353725,0.5483871102333069,0.087646484375,1.2847943305969238,0.000557046034373343,0.0016500880010426044,0.004565759561955929,0.0,3.8885849789949134e-05,0.0636901706457138
cfg0000,letter_A,0,10,0.002510781865566969,9.164337158203125,0.410970538854599,0.09821110218763351,0.18276847898960114,0.9759408831596375,0.7931724190711975,0.029301706701517105,0.002674821764230728,0.009705784730613232,0.5483871102333069,0.08770751953125,1.1716630458831787,0.0005572960944846272,0.0019534858874976635,0.004616910591721535,0.0,2.3898182917037047e-05,0.06905389577150345
