object,method,lambda_true,lambda_analytic,cnr,psnr,ssim,ks_d,ks_p,source_file
stripe_target,analytic,0.9995262026786804,0.9995262026786804,2.491907835006714,7.4594526290893555,0.1901958435773849,0.0046409964561462,0.9874417273996682,E:\GAN_FCC_WORK\scgi-repro\results\stage4_ured_sweep_r2_stripe_shard4of5\baseline_metrics.csv
stripe_target,dynamic,0.9995262026786804,0.9995262026786804,-0.01412158831954,5.850866317749023,0.0008588917553424,0.2786664962768554,0.0,E:\GAN_FCC_WORK\scgi-repro\results\stage4_ured_sweep_r2_stripe_shard4of5\baseline_metrics.csv
stripe_target,oracle,0.9995262026786804,0.9995262026786804,2.49183988571167,7.455483436584473,0.1902134418487548,0.0048132240772247,0.9361372255246768,E:\GAN_FCC_WORK\scgi-repro\results\stage4_ured_sweep_r2_stripe_shard4of5\baseline_metrics.csv
stripe_target,scgi,0.9995262026786804,0.9995262026786804,2.4919216632843018,7.458614349365234,0.1901907473802566,0.0046857297420501,0.9740339702575446,E:\GAN_FCC_WORK\scgi-repro\results\stage4_ured_sweep_r2_stripe_shard4of5\baseline_metrics.csv
stripe_target,static,0.9995262026786804,0.9995262026786804,2.491754531860352,7.456133365631103,0.1902135014533996,0.0048135817050933,0.9360316219746724,E:\GAN_FCC_WORK\scgi-repro\results\stage4_ured_sweep_r2_stripe_shard4of5\baseline_metrics.csv
