experiment,basis,correction,channel,rho,sigma_a,seed,object,num_frames,num_pixels,mse,rel_mse,psnr,recon_scale,gain_rel_mse,gain_corr,gain_scale
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,0,5,2048,1024,0.0004402797285716524,0.003811142700071725,33.562713099348436,1.0024532387505594,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,0,6,2048,1024,1.378702181139593e-13,1.0357242807751678e-12,120.0,1.0000000627836487,1.4209406288862199e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,0,6,2048,1024,0.0005167382850390875,0.0038818999196673786,32.867293604685536,0.99570217273609,1.1284091669949703e-05,0.9430350065231323,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,0,6,2048,1024,0.0005363672781038959,0.004029359066410622,32.705377248032626,1.0004164820630994,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,0,7,2048,1024,1.2316842655935397e-13,9.596306621282641e-13,120.0,0.9999999748250408,1.4209406288862199e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,0,7,2048,1024,0.0005681460776551356,0.0044265434893985675,32.45539987241193,0.9919475855632142,1.1286902918072883e-05,0.9430204033851624,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,0,7,2048,1024,0.0005953448867327475,0.004638455031125303,32.252313720670344,0.9997447912730038,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,0,8,2048,1024,9.936543466732517e-14,8.771068813685423e-13,120.0,1.0000001207728249,1.4209406288862199e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,0,8,2048,1024,0.00047529617207611,0.004195478484161147,33.23035683397051,0.99570677991056,1.1286769222351722e-05,0.9430211782455444,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,0,8,2048,1024,0.0004955726840981589,0.004374460926941516,33.04892639891574,1.0002023341865105,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,0,9,2048,1024,6.3240455425875e-14,7.957913184676377e-13,120.0,1.000000068763304,1.4209406288862199e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,0,9,2048,1024,0.0002701654216686337,0.003399648147158685,35.68370236881291,0.9953281625336552,1.1291873306618072e-05,0.9429947137832642,0.9999997615814209
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,0,9,2048,1024,0.0002848565012232858,0.00358451451932156,35.453738642775875,0.9984949798118553,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,0,2048,1024,6.902145071443562e-14,8.163804493044474e-13,120.0,0.9999999275020344,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,0,2048,1024,0.00023298568555136213,0.002755736900385737,36.32670760849625,1.0138434983311984,1.0944200766971335e-05,0.996437668800354,1.0000001192092896
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,0,2048,1024,0.0003710737364290772,0.004389031823228423,34.30539782723608,0.9805014976025609,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,1,2048,1024,6.281622774323673e-14,7.876179368487811e-13,120.0,1.0000000437575405,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,1,2048,1024,0.00021952565753912724,0.002752510803149198,36.58514713342316,1.015800808855274,1.095168317988282e-05,0.9964351654052734,1.000000238418579
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,1,2048,1024,0.0003557098052368973,0.0044600485094829865,34.489041632044746,0.9764410855856505,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,2,2048,1024,7.219705435300422e-14,1.02169372752335e-12,120.0,1.0000001089782393,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,2,2048,1024,0.00022185898305251148,0.003139628526548439,36.53922982042518,1.0122035452601341,1.0945969734166283e-05,0.9964368939399719,1.000000238418579
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,2,2048,1024,0.00033507391395626676,0.004741785093778844,34.74859381373407,0.9749784978508775,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,3,2048,1024,9.331054895272131e-14,9.897375420088167e-13,120.0,1.0000000304344365,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,3,2048,1024,0.00028517432607979697,0.0030248213059088165,35.448895760984705,1.01275965773161,1.0944704627036117e-05,0.9964374303817749,1.000000238418579
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,3,2048,1024,0.0004501718793418113,0.004774937178507081,33.466216373410774,0.9716870090126032,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,4,2048,1024,2.095879732862519e-14,5.921482506197608e-13,120.0,0.9999999236851227,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,4,2048,1024,8.900626957823206e-05,0.0025146913727228724,40.50579400688462,1.0140766156995116,1.0954164281429257e-05,0.9964343905448914,1.0000007152557373
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,4,2048,1024,0.00014397857972816707,0.004067822345717791,38.417021148340844,0.9825340092146284,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,5,2048,1024,9.799846191506899e-14,8.48292797757301e-13,120.0,1.0000000173439658,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,5,2048,1024,0.00041167556041769713,0.003563539734099992,33.85444914617241,1.0147422236719703,1.0942073458863888e-05,0.9964383244514465,1.0000001192092896
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,5,2048,1024,0.0006063784320995876,0.005248923775061299,32.1725625425383,0.974677492910181,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,6,2048,1024,1.3593936349260715e-13,1.021219095816888e-12,120.0,1.000000061864704,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,6,2048,1024,0.000496600715988596,0.0037306201907549253,33.03992658624241,1.0119684171039944,1.0941441360046156e-05,0.9964384436607361,1.0000004768371582
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,6,2048,1024,0.0006447525373278098,0.00484358309674856,31.906069400852584,0.9583506380728216,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,7,2048,1024,1.2143092088817754e-13,9.460933964161039e-13,120.0,0.9999999408315227,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,7,2048,1024,0.000549256093251744,0.004279367717595688,32.60225116472212,1.0105165430124219,1.0941444998024963e-05,0.9964384436607361,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,7,2048,1024,0.0007347945486801364,0.005724936162421142,31.338340743135863,0.96618952333822,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,8,2048,1024,9.986219207422319e-14,8.814917999412814e-13,120.0,1.0000001150723854,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,8,2048,1024,0.0004606150888561496,0.004065887352584224,33.36661839494604,1.015825629130095,1.093541595764691e-05,0.9964404702186584,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,8,2048,1024,0.0006578685034063672,0.005807059500169365,31.818609057053475,0.9728129820369981,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,1,9,2048,1024,6.500785580188701e-14,8.18031542166459e-13,120.0,1.000000062500962,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,1,9,2048,1024,0.00026109326856065093,0.0032854879844191227,35.832043249011065,1.013257809169303,1.0938931154669262e-05,0.9964392185211182,1.0000004768371582
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,1,9,2048,1024,0.0003759260044130303,0.0047304948815361444,34.248976312362736,0.9741869481697741,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,0,2048,1024,7.08909086614147e-14,8.384922551693356e-13,120.0,0.9999999431267156,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,0,2048,1024,0.0002602011664887263,0.003077639531027418,35.846907608163946,0.9882799466233103,1.1993300176982302e-05,0.9966670274734497,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,0,2048,1024,0.0004614966768921033,0.005458547459288437,33.35831421859344,1.0189781550142083,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,1,2048,1024,6.73049190638441e-14,8.438991546821529e-13,120.0,1.0000001038072637,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,1,2048,1024,0.0002444383051995437,0.003064876713307667,36.118307361002955,0.9883041972082153,1.199249891215004e-05,0.9966672658920288,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,1,2048,1024,0.00048601810249495063,0.006093912177008229,33.13347554467642,1.0216993842927808,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,2,2048,1024,7.239914878947829e-14,1.024553658859376e-12,120.0,1.000000077745586,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,2,2048,1024,0.0002487896381261955,0.003520736614869399,36.04167711595073,0.9874725849462863,1.1987284779024776e-05,0.9966686367988586,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,2,2048,1024,0.0004698949998241458,0.00664970029895601,33.279991763014486,1.016673134382799,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,3,2048,1024,9.66266459567286e-14,1.0249111181440502e-12,120.0,1.000000059101224,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,3,2048,1024,0.00032013496676229155,0.0033956460300638286,34.94666887422427,0.9898314454635436,1.1991608516837005e-05,0.9966673851013184,0.9999997615814209
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,3,2048,1024,0.0006084453852755873,0.0064537316180016385,32.15778398432975,1.0233727015844463,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,4,2048,1024,2.052225029797173e-14,5.798145009078134e-13,120.0,0.9999999275068684,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,4,2048,1024,9.91842249315925e-05,0.0028022488295215515,40.03557396091321,0.9871936488870733,1.1999966773146298e-05,0.9966651797294617,0.9999997615814209
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,4,2048,1024,0.00020212000379047805,0.005710490195748357,36.94390702289221,1.011243938288528,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,5,2048,1024,8.861529686126234e-14,7.67070386917726e-13,120.0,1.0000000230821489,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,5,2048,1024,0.0004596785780101381,0.0039790627259769,33.37545734815636,0.9889629104213716,1.1982255273323972e-05,0.9966700673103333,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,5,2048,1024,0.0007959827585580487,0.006890173866289564,30.990963392273994,1.0233411255022316,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,6,2048,1024,1.5059547743117815e-13,1.131320416287987e-12,120.0,1.0000000818380073,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,6,2048,1024,0.0005551002057648873,0.004170086689053944,32.55628611683563,0.986475027779735,1.1985099263256416e-05,0.9966692924499512,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,6,2048,1024,0.0009152434330961487,0.006875595465397509,30.384633785134483,1.0368116155597873,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,7,2048,1024,1.2157007109332472e-13,9.471775444175913e-13,120.0,0.9999999450771901,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,7,2048,1024,0.000617692161040188,0.004812567262964823,32.09227910138091,0.9867516957648355,1.1977817848674022e-05,0.9966713786125183,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,7,2048,1024,0.0010293194109814998,0.00801964022350853,29.87449837189514,1.0267357342921033,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,8,2048,1024,1.0052062887481872e-13,8.873038758475778e-13,120.0,1.0000000971809329,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,8,2048,1024,0.0005090221565506538,0.004493180528766386,32.93263313423041,0.9847795994874461,1.1982070645899512e-05,0.996670126914978,1.0000001192092896
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,8,2048,1024,0.0008321319900805712,0.007345297659595253,30.798077818616104,1.024752089419428,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,2,9,2048,1024,6.806479910726117e-14,8.564988322433926e-13,120.0,1.0000000438226206,1.4185246368107664e-14,0.9999999403953552,1.0000001192092896
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,2,9,2048,1024,0.00029040530075382254,0.003654338281098452,35.36995460743552,0.9861879674964569,1.19886308311834e-05,0.9966683387756348,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,2,9,2048,1024,0.0005086608178250904,0.006400774000502146,32.93571714811599,1.0214160318335888,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,0,2048,1024,6.869779769807047e-14,8.125523061375919e-13,120.0,0.9999999397070473,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,0,2048,1024,0.0002408372848861109,0.0028486050178522983,36.18276277518811,0.9995145065714451,1.1209962394786999e-05,0.9711741805076599,0.9999997615814209
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,0,2048,1024,0.0002758600852128186,0.0032628520261470347,35.59311133974825,0.9995178988391237,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,1,2048,1024,6.590432729575946e-14,8.263379091508982e-13,120.0,1.0000000797023445,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,1,2048,1024,0.00022618708932822153,0.0028360348120029487,36.45532188064549,0.999971893071207,1.1217141036468092e-05,0.9711552858352661,1.0000001192092896
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,1,2048,1024,0.00024892671254161334,0.0031211543704912194,36.03928496372783,1.0061291580520575,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,2,2048,1024,7.205344394161478e-14,1.0196614305295387e-12,120.0,1.0000000698840001,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,2,2048,1024,0.0002304331059435515,0.0032609648837626506,36.374551263957834,0.9995612058033718,1.1209436706849374e-05,0.9711753129959106,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,2,2048,1024,0.0002495728365960031,0.0035318200166948497,36.028026848487,1.0067966431044055,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,3,2048,1024,9.453422651953282e-14,1.002716992250836e-12,120.0,1.0000000141152754,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,3,2048,1024,0.00029321746311961245,0.0031101342182555283,35.328101680328324,0.99631314553679,1.1219975021958817e-05,0.971147894859314,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,3,2048,1024,0.0003245031112393315,0.0034419785897408213,34.88781134957306,1.0044947975323395,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,4,2048,1024,2.038594940515634e-14,5.759635960122203e-13,120.0,0.9999999149297896,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,4,2048,1024,9.210841986515417e-05,0.002602336328526308,40.357006680242634,1.0006434555948045,1.1219944099138957e-05,0.971147894859314,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,4,2048,1024,0.0001016692196666714,0.002872457308667755,39.928105097345814,1.0037507061378181,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,5,2048,1024,9.339103506516109e-14,8.084100594306755e-13,120.0,1.0000000105473348,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,5,2048,1024,0.0004227924167798466,0.0036597692973138174,33.73872810816367,0.9966769927116338,1.1203776921320241e-05,0.9711900949478149,1.000000238418579
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,5,2048,1024,0.0004606895601240362,0.003987813973997756,33.36591629362027,1.0050269526645093,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,6,2048,1024,1.4159442550360172e-13,1.0637016936846525e-12,120.0,1.0000000646408975,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,6,2048,1024,0.0005155048218933103,0.0038726337580046273,32.877672680878106,0.9991988383549746,1.1201763300050516e-05,0.9711954593658447,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,6,2048,1024,0.000547456757676183,0.004112666711899979,32.616501790344905,1.0079619447993617,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,7,2048,1024,1.1958936685930467e-13,9.31745468449186e-13,120.0,0.9999999767799924,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,7,2048,1024,0.000573117975226134,0.0044652805707380925,32.41755970151397,0.9997484745745254,1.1195808838238008e-05,0.9712110161781311,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,7,2048,1024,0.0006054475722510156,0.004717167141558064,32.17923457917923,1.0079721272074582,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,8,2048,1024,1.0151266054025225e-13,8.960606211202211e-13,120.0,1.0000001247864767,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,8,2048,1024,0.00046966097890277465,0.004145736169575381,33.28215521041314,0.9945636726694942,1.1200501830899157e-05,0.9711987376213074,1.0000001192092896
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,8,2048,1024,0.0005106507250195712,0.0045075560368658535,32.9187604714651,0.999590569004752,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,3,9,2048,1024,6.400780689917409e-14,8.054473469790156e-13,120.0,1.0000000612219255,0.0,1.0000001192092896,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,3,9,2048,1024,0.00026981619681424327,0.0033952536483296434,35.689319835895475,0.9990280877746497,1.1207653187739197e-05,0.9711801409721375,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,3,9,2048,1024,0.0003000619603205838,0.003775853627515168,35.22789057790706,1.003179249064509,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,0,2048,1024,6.711882567860808e-14,7.938763456449466e-13,120.0,0.9999999403148608,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,0,2048,1024,0.00025175976095702076,0.002977795230894597,35.990136824522246,0.9865617754456582,1.1794964848377276e-05,0.9980326890945435,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,0,2048,1024,0.0007435100864727683,0.008794180536255776,31.28713135454398,1.0309577785215707,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,1,2048,1024,6.735433685381105e-14,8.445187770182235e-13,120.0,1.0000000863806235,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,1,2048,1024,0.0002360133470353197,0.002959240822619248,36.270634360981866,0.9857500573974657,1.1798532796092331e-05,0.9980320334434509,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,1,2048,1024,0.0007949107865702246,0.009966946698175317,30.99681609801852,1.0371654644573318,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,2,2048,1024,6.971732923809113e-14,9.86601996723624e-13,120.0,1.000000076249033,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,2,2048,1024,0.00024042068390835451,0.003402303693929288,36.19028171773949,0.9853832520889273,1.179105765913846e-05,0.9980332851409912,1.000000238418579
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,2,2048,1024,0.0007345055071679671,0.010394325311883617,31.34004943612741,1.0315781427639352,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,3,2048,1024,9.673284144733152e-14,1.026037525233296e-12,120.0,1.0000000385515082,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,3,2048,1024,0.0003084468283120953,0.0032716708788060934,35.10819691147469,0.9855541511280604,1.1794505553552881e-05,0.9980327486991882,1.000000238418579
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,3,2048,1024,0.0009743377161004659,0.010334722355008022,30.112904858138506,1.0414133125765732,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,4,2048,1024,2.0993552880913802e-14,5.931301981601818e-13,120.0,0.9999999052830951,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,4,2048,1024,9.615518931906035e-05,0.002716669580345067,40.17027272717048,0.9865812798243732,1.1804628229583614e-05,0.9980310201644897,1.0000004768371582
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,4,2048,1024,0.00030919620596161525,0.00873571081334788,35.09765843796546,1.025778542888916,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,5,2048,1024,9.394637049564136e-14,8.132171455502937e-13,120.0,0.9999999950749686,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,5,2048,1024,0.0004425852826183132,0.0038311000019967036,33.54003031854593,0.9847715165224115,1.1789673408202361e-05,0.9980334639549255,1.000000238418579
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,5,2048,1024,0.0012402685647705863,0.010735993914797274,29.064842635725014,1.0403679391280936,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,6,2048,1024,1.429160067664523e-13,1.0736298262550996e-12,120.0,1.0000000811477066,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,6,2048,1024,0.0005383871602411717,0.004044533053965726,32.68905305958857,0.9854002218746072,1.1780817658291198e-05,0.9980350732803345,1.0000003576278687
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,6,2048,1024,0.0014482380115023342,0.010879617754827084,28.391600578987703,1.0684795666912328,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,7,2048,1024,1.2198123801578398e-13,9.50381030871603e-13,120.0,0.9999999704507546,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,7,2048,1024,0.0005949693605751163,0.004635529229234666,32.255053987685535,0.9830834828467573,1.1779331543948501e-05,0.9980354309082031,1.0
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,7,2048,1024,0.0015936661405398674,0.012416582206810077,27.976026544001563,1.0500029393704822,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,8,2048,1024,1.0548395105837944e-13,9.311155298319364e-13,120.0,1.0000001478509994,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,8,2048,1024,0.0004956028195299616,0.0043747269348817595,33.04866231547748,0.9857655589691081,1.1785357855842449e-05,0.9980341792106628,1.0000003576278687
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,8,2048,1024,0.0012573405033240756,0.011098648251086246,29.005470940807747,1.0519065441836875,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.001,0.15,4,9,2048,1024,6.368774528640322e-14,8.01419826128595e-13,120.0,1.0000000703724503,0.0,1.0,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.001,0.15,4,9,2048,1024,0.0002820713196406678,0.0035494669645739305,35.4964106965821,0.985679956400879,1.1786869436036795e-05,0.9980339407920837,1.0000004768371582
pairwise_failure,hadamard_paired,none,jitter,0.001,0.15,4,9,2048,1024,0.0007634992013642334,0.009607553140011644,31.171914128882253,1.037664808850289,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.003,0.05,0,0,2048,1024,6.864763505152401e-14,8.119589861841279e-13,120.0,0.9999999309182254,0.0,1.000000238418579,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.003,0.05,0,0,2048,1024,8.058747199532553e-05,0.0009531824659561038,40.93732467700989,0.9984272320847405,3.7651432194252266e-06,0.9407605528831482,0.9999998807907104
pairwise_failure,hadamard_paired,none,jitter,0.003,0.05,0,0,2048,1024,8.487117992963324e-05,0.0010038498363445928,40.712397599611265,0.9987228181340213,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.003,0.05,0,1,2048,1024,6.582945992310131e-14,8.253991885732899e-13,120.0,1.0000000722926228,0.0,1.000000238418579,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.003,0.05,0,1,2048,1024,7.583504914684426e-05,0.0009508537378909111,41.20130027442006,0.9989322067389746,3.7629331472999183e-06,0.9407951235771179,1.0000001192092896
pairwise_failure,hadamard_paired,none,jitter,0.003,0.05,0,1,2048,1024,7.833547935756199e-05,0.0009822052493482652,41.06041494655831,1.000911881361638,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.003,0.05,0,2,2048,1024,7.02933486191432e-14,9.947535119596232e-13,120.0,1.0000000893899896,0.0,1.000000238418579,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.003,0.05,0,2,2048,1024,7.636588323695255e-05,0.0010806887427634829,41.17100620889676,0.9961748268407048,3.7651170714525506e-06,0.94076007604599,1.0000001192092896
pairwise_failure,hadamard_paired,none,jitter,0.003,0.05,0,2,2048,1024,7.976966080562344e-05,0.0011288571649097946,40.98162254639998,0.997681262816383,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.003,0.05,0,3,2048,1024,9.39613670565301e-14,9.966407176688904e-13,120.0,1.000000031734163,0.0,1.000000238418579,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.003,0.05,0,3,2048,1024,9.905474318931218e-05,0.001050665751609483,40.04124723642603,0.997933472249339,3.7603260807372862e-06,0.940837562084198,1.0000001192092896
pairwise_failure,hadamard_paired,none,jitter,0.003,0.05,0,3,2048,1024,0.00010240806742188018,0.0010862341939855118,39.89665829504732,0.9994879421782318,,,
pairwise_failure,hadamard_paired,oracle,jitter,0.003,0.05,0,4,2048,1024,2.0193391502704772e-14,5.705232635689089e-13,120.0,0.999999918610735,0.0,1.000000238418579,1.0
pairwise_failure,hadamard_paired,pairwise,jitter,0.003,0.05,0,4,2048,1024,3.083828511749565e-05,0.000871273112579704,45.1090978057945,0.9986181671894875,3.764670964301331e-06,0.9407669901847839,1.0
