basis,rho,object,fit_max_W,slope_log_err_vs_log_W,W,object_mean_err,object_std_err,relative_spread
random_uniform,0.001,digit_1,32,-0.34114828711973255,16,0.013853392922427711,0.0009333712089557508,0.06737491776795601
random_uniform,0.001,digit_1,32,-0.34114828711973255,32,0.01150329572600949,0.000834645612794992,0.07255708561050198
random_uniform,0.001,digit_1,32,-0.34114828711973255,64,0.012214208536785393,0.0005671170590170783,0.04643092979042386
random_uniform,0.001,digit_1,32,-0.34114828711973255,128,0.015242096042496281,0.00013663928969667206,0.008964599705690733
random_uniform,0.001,digit_1,32,-0.34114828711973255,256,0.020992343832898226,9.794364145185655e-05,0.004665683938463499
random_uniform,0.001,digit_1,32,-0.34114828711973255,512,0.03374359215263524,0.00011790948506752372,0.00349427780344706
random_uniform,0.001,digit_1,32,-0.34114828711973255,1024,0.044920374309061185,0.0009093133420491617,0.020242781945513266
srht_paired,0.001,digit_0,32,-0.4603701596604311,4,0.018931889237896446,0.0016285493469391458,0.08602149138286934
srht_paired,0.001,digit_0,32,-0.4603701596604311,8,0.011189220673462348,0.0007514058528457082,0.06715444040064644
srht_paired,0.001,digit_0,32,-0.4603701596604311,16,0.008198358923934623,5.440316143705704e-05,0.006635859925360213
srht_paired,0.001,digit_0,32,-0.4603701596604311,32,0.008661239606950975,0.0005985701842929105,0.0691090665373736
srht_paired,0.001,digit_0,32,-0.4603701596604311,64,0.011534639316210554,0.0008825180666441907,0.07651024383605279
srht_paired,0.001,digit_0,32,-0.4603701596604311,128,0.01632888535955044,0.001840842177805991,0.11273532376962393
srht_paired,0.001,digit_0,32,-0.4603701596604311,256,0.023454081140009683,0.0028291018986912157,0.12062301148370837
srht_paired,0.001,digit_0,32,-0.4603701596604311,512,0.035548754649046194,0.0014885167085827399,0.04187254162003895
srht_paired,0.001,digit_0,32,-0.4603701596604311,1024,0.04541334527946622,0.00029612058392848237,0.006520563109945
srht_paired,0.001,digit_1,32,-0.3044858965956147,4,0.018931889237896446,0.0016285493469391458,0.08602149138286934
srht_paired,0.001,digit_1,32,-0.3044858965956147,8,0.011189220673462348,0.0007514058528457082,0.06715444040064644
srht_paired,0.001,digit_1,32,-0.3044858965956147,16,0.008198358923934623,5.440316143705704e-05,0.006635859925360213
srht_paired,0.001,digit_1,32,-0.3044858965956147,32,0.008661239606950975,0.0005985701842929105,0.0691090665373736
srht_paired,0.001,digit_1,32,-0.3044858965956147,64,0.011534639316210554,0.0008825180666441907,0.07651024383605279
srht_paired,0.001,digit_1,32,-0.3044858965956147,128,0.01632888535955044,0.001840842177805991,0.11273532376962393
srht_paired,0.001,digit_1,32,-0.3044858965956147,256,0.023454081140009683,0.0028291018986912157,0.12062301148370837
srht_paired,0.001,digit_1,32,-0.3044858965956147,512,0.035548754649046194,0.0014885167085827399,0.04187254162003895
srht_paired,0.001,digit_1,32,-0.3044858965956147,1024,0.04541334527946622,0.00029612058392848237,0.006520563109945
