rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
3.0,0.05,srht_paired,reference_k2,19.91090092111558,2.348155308695372,0.19373853374669264,0.02346943098841891,2048,1025,3073
3.0,0.1,srht_paired,reference_k2,15.874344262261934,2.1705116007478504,0.4889630094079001,0.039587299311841524,2048,1025,3073
3.0,0.15,srht_paired,reference_k2,14.409341669545052,2.050735920657703,0.6839854314672292,0.036281802109038086,2048,1025,3073
3.0,0.3,srht_paired,reference_k2,13.198049760595518,1.914318918470947,0.9030434004706503,0.018246427595699014,2048,1025,3073
3.0,0.5,srht_paired,pairwise,12.915649647621612,1.8739752983136586,0.9635809410836336,0.009502351582541245,2048,0,2048
10.0,0.05,srht_paired,reference_k2,19.677556452996825,2.3415069680795075,0.20439468237471728,0.024420785627193617,2048,1025,3073
10.0,0.1,srht_paired,reference_k2,15.727664600730042,2.159990106599279,0.5056612426014224,0.039585539213811936,2048,1025,3073
10.0,0.15,srht_paired,reference_k2,14.318390893664315,2.0416088688640635,0.6983824395093143,0.03537625361359093,2048,1025,3073
10.0,0.3,srht_paired,reference_k2,13.168501330037623,1.910335569519558,0.9091915956463966,0.017415255549545244,2048,1025,3073
10.0,0.5,srht_paired,pairwise,12.907908506608312,1.872657209963202,0.9652975198192768,0.009232826687352263,2048,0,2048
