sigma_a,correction,challenger,baseline,rho_star_first_ge,boundary_status,max_margin_db,min_margin_db,points
0.15,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.43344932402176006,0.42003955134547866,2
0.15,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.6827052814820114,-0.7341627656532381,2
0.15,scgi_proxy,random_binary,hadamard_paired,,not_reached,-0.15211577523713515,-0.20334880177643377,2
0.15,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.2680548650649559,-0.3184204335840004,2
0.15,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.5032842383829941,-0.5257967008942632,2
0.15,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.11898428761148594,0.11682563486034603,2
0.3,agc,random_uniform,hadamard_paired,,not_reached,-0.10703858971746527,-0.11862584533844256,2
0.3,agc,random_binary,hadamard_paired,3.0,left_censored,0.05895789257412254,0.047306465305281264,2
0.3,agc,fourier_fourstep,hadamard_paired,,not_reached,-0.04512725916675109,-0.05704443531952208,2
0.3,agc,dct_paired,hadamard_paired,,not_reached,-0.11152376947010723,-0.11812589416926933,2
0.3,agc,srht_paired,hadamard_paired,3.0,left_censored,0.12618913906866958,0.12213926658607477,2
0.3,none,random_uniform,hadamard_paired,,not_reached,-0.15589841016144845,-0.17008231344720492,2
0.3,none,random_binary,hadamard_paired,3.0,left_censored,0.0167237344510891,0.002888730027907016,2
0.3,none,fourier_fourstep,hadamard_paired,,not_reached,-0.008660200922829375,-0.022414097104149988,2
0.3,none,dct_paired,hadamard_paired,,not_reached,-0.11668182611253641,-0.12365781013260779,2
0.3,none,srht_paired,hadamard_paired,3.0,left_censored,0.07490415325234956,0.0732181428066756,2
0.3,pairwise,dct_paired,hadamard_paired,,not_reached,-0.14717719474952062,-0.15532834565314246,2
0.3,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.05996475528560552,0.058175244242704593,2
0.3,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.24225006850467423,-0.2624500933732232,2
0.3,reference_k2,random_binary,hadamard_paired,,not_reached,-0.006566831664770234,-0.01006974099768776,2
0.3,reference_k2,fourier_fourstep,hadamard_paired,,not_reached,-0.01780430423394641,-0.029539641537471795,2
0.3,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.17951485968490033,-0.1955356015183387,2
0.3,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.03378986024203812,0.032299591298468044,2
0.3,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.20527588209809444,-0.21769059507176358,2
0.3,reference_k32,random_binary,hadamard_paired,,not_reached,-0.08364144819077701,-0.09575714050309259,2
0.3,reference_k32,fourier_fourstep,hadamard_paired,,not_reached,-0.0016367409077187034,-0.014461919609725982,2
0.3,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.09433902605737998,-0.10046236788121554,2
0.3,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.06289155107062605,0.061147900641671527,2
0.3,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.17374007511815925,-0.18503967167701596,2
0.3,reference_k8,random_binary,hadamard_paired,,not_reached,-0.06361478062512482,-0.07414704071463873,2
0.3,reference_k8,fourier_fourstep,hadamard_paired,,not_reached,-0.025764335192642207,-0.03622215421212438,2
0.3,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.11316578683298495,-0.11913260623644817,2
0.3,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.07899634073396733,0.07564120266168217,2
0.3,scgi_frozen,random_uniform,hadamard_paired,,not_reached,-0.062075213375138105,-0.06861756806052455,2
0.3,scgi_frozen,random_binary,hadamard_paired,,not_reached,-0.015729620008277934,-0.021842446073719657,2
0.3,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.08043031020809188,-0.08710433158882935,2
0.3,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.09522766054922549,-0.10080221580379423,2
0.3,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.1638164824700894,0.15828718341724368,2
0.3,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.1553136010878493,-0.16929473571141607,2
0.3,scgi_proxy,random_binary,hadamard_paired,10.0,observed,0.009559274786344218,-0.004353737633698174,2
0.3,scgi_proxy,fourier_fourstep,hadamard_paired,,not_reached,-0.04161318551025417,-0.055543736413028455,2
0.3,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.11470640081680372,-0.12148812911200046,2
0.3,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.07476321324328694,0.07312500404465538,2
0.5,agc,random_uniform,hadamard_paired,,not_reached,-0.024600729042427716,-0.028017732513760052,2
0.5,agc,random_binary,hadamard_paired,3.0,left_censored,0.03258870111216439,0.028897775645836177,2
0.5,agc,fourier_fourstep,hadamard_paired,3.0,left_censored,0.004178635556490562,0.00047891877555805706,2
0.5,agc,dct_paired,hadamard_paired,,not_reached,-0.024530198295758865,-0.026567162348236195,2
0.5,agc,srht_paired,hadamard_paired,3.0,left_censored,0.056880992259555896,0.05564484816834181,2
0.5,none,random_uniform,hadamard_paired,,not_reached,-0.03686518149000939,-0.041049530156925584,2
0.5,none,random_binary,hadamard_paired,3.0,left_censored,0.022975873887119747,0.018799791321628234,2
0.5,none,fourier_fourstep,hadamard_paired,3.0,left_censored,0.020315483572710846,0.01620636568697975,2
0.5,none,dct_paired,hadamard_paired,,not_reached,-0.02547906033831815,-0.02766593475370449,2
0.5,none,srht_paired,hadamard_paired,3.0,left_censored,0.042823170949452205,0.04217102514341775,2
0.5,pairwise,dct_paired,hadamard_paired,,not_reached,-0.05125751938389911,-0.054518605834923406,2
0.5,pairwise,srht_paired,hadamard_paired,3.0,left_censored,0.03541891320162982,0.03419252106317572,2
0.5,reference_k2,random_uniform,hadamard_paired,,not_reached,-0.06450898981649011,-0.07245667127717503,2
0.5,reference_k2,random_binary,hadamard_paired,3.0,left_censored,0.0083593767553225,0.007598187398889067,2
0.5,reference_k2,fourier_fourstep,hadamard_paired,3.0,left_censored,0.005282598777556657,0.0017073158996510074,2
0.5,reference_k2,dct_paired,hadamard_paired,,not_reached,-0.04233914090495716,-0.048577208322313936,2
0.5,reference_k2,srht_paired,hadamard_paired,3.0,left_censored,0.018461197903336668,0.017368651613340447,2
0.5,reference_k32,random_uniform,hadamard_paired,,not_reached,-0.04725643583818595,-0.04994272494549534,2
0.5,reference_k32,random_binary,hadamard_paired,,not_reached,-0.008696505758747364,-0.011076723324359605,2
0.5,reference_k32,fourier_fourstep,hadamard_paired,3.0,left_censored,0.024837149704922012,0.021710062938312902,2
0.5,reference_k32,dct_paired,hadamard_paired,,not_reached,-0.004792822174891853,-0.005837758342631005,2
0.5,reference_k32,srht_paired,hadamard_paired,3.0,left_censored,0.03458549888943452,0.033333140190366706,2
0.5,reference_k8,random_uniform,hadamard_paired,,not_reached,-0.03449694350440424,-0.036642808051086107,2
0.5,reference_k8,random_binary,hadamard_paired,,not_reached,-0.0035963341248894665,-0.005908923002513333,2
0.5,reference_k8,fourier_fourstep,hadamard_paired,3.0,left_censored,0.010035299756655292,0.008004870861046953,2
0.5,reference_k8,dct_paired,hadamard_paired,,not_reached,-0.018527609616059593,-0.01949929757405755,2
0.5,reference_k8,srht_paired,hadamard_paired,3.0,left_censored,0.047565050692838895,0.04522395533943602,2
0.5,scgi_frozen,random_uniform,hadamard_paired,3.0,left_censored,0.007734436199012151,0.005927969072304862,2
0.5,scgi_frozen,random_binary,hadamard_paired,3.0,left_censored,0.03322295263413899,0.03162145180937692,2
0.5,scgi_frozen,fourier_fourstep,hadamard_paired,,not_reached,-0.01679286399180846,-0.018874900015008578,2
0.5,scgi_frozen,dct_paired,hadamard_paired,,not_reached,-0.023733226079917458,-0.025457033414316044,2
0.5,scgi_frozen,srht_paired,hadamard_paired,3.0,left_censored,0.07110577992720479,0.06913693532323428,2
0.5,scgi_proxy,random_uniform,hadamard_paired,,not_reached,-0.035135783304165,-0.0391796307440071,2
0.5,scgi_proxy,random_binary,hadamard_paired,3.0,left_censored,0.020530505824183365,0.016351383132201747,2
0.5,scgi_proxy,fourier_fourstep,hadamard_paired,3.0,left_censored,0.006469566863922083,0.0023162166950303487,2
0.5,scgi_proxy,dct_paired,hadamard_paired,,not_reached,-0.022511645466776642,-0.024409247250106958,2
0.5,scgi_proxy,srht_paired,hadamard_paired,3.0,left_censored,0.04430133146883364,0.043662954345569105,2
