basis,correction,reference_period,rho,sigma_a,seed,object,num_frames,reference_frames,total_physical_frames,num_coefficients,num_pixels,shard,unit_index,mse,rel_mse,psnr,recon_scale,gain_rel_mse,gain_corr,gain_scale
random_uniform,reference_k8,8,3.0,0.05,1,9,2048,257,2305,2048,1024,4/5,19,0.051615834962995065,0.6495119790393494,12.87217042906584,0.32686897616918187,0.003350166603922844,0.17922990024089813,0.9987673163414001
random_uniform,reference_k32,32,3.0,0.05,1,9,2048,65,2113,2048,1024,4/5,19,0.05566905105591038,0.7005159472570672,12.543861816873905,0.2963121780134074,0.003997280728071928,0.04938425123691559,0.9983720183372498
random_uniform,none,0,3.0,0.05,2,4,2048,0,2048,2048,1024,4/5,24,0.01965036770516109,0.5551812290657545,17.06629318528844,0.4196375438478501,,,
random_uniform,oracle,0,3.0,0.05,2,4,2048,0,2048,2048,1024,4/5,24,0.011522914801887087,0.32555655436673686,19.384376491892823,0.6371958761345199,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.05,2,4,2048,0,2048,2048,1024,4/5,24,0.01962902847321369,0.5545783324076545,17.071011950084348,0.4240084001612895,0.002583560300990939,0.09239942580461502,0.999982476234436
random_uniform,scgi_proxy,0,3.0,0.05,2,4,2048,0,2048,2048,1024,4/5,24,0.019637046549589553,0.5548048668707183,17.069238303814945,0.4236941970605322,0.0025840988382697105,0.09133955091238022,0.999982476234436
random_uniform,scgi_frozen,0,3.0,0.05,2,4,2048,0,2048,2048,1024,4/5,24,0.03497194273474105,0.988061212981335,14.562802414241672,1.1890856008295154,,,
random_uniform,reference_k2,2,3.0,0.05,2,4,2048,1025,3073,2048,1024,4/5,24,0.018056361856923473,0.5101458312940309,17.433697504029134,0.4850283839063833,0.0018794607603922486,0.5897623896598816,0.9994071125984192
random_uniform,reference_k8,8,3.0,0.05,2,4,2048,257,2305,2048,1024,4/5,24,0.02172360227806856,0.6137562611261506,16.630681569943672,0.373969283834273,0.0037804150488227606,0.16186422109603882,0.9984559416770935
random_uniform,reference_k32,32,3.0,0.05,2,4,2048,65,2113,2048,1024,4/5,24,0.023007721708139084,0.6500364475405007,16.381263843114017,0.3493986202405518,0.004246346186846495,0.05308764800429344,0.9982315301895142
random_uniform,none,0,3.0,0.05,2,9,2048,0,2048,2048,1024,4/5,29,0.04876909456988119,0.6136897940864519,13.118553072945225,0.36377428877630064,,,
random_uniform,oracle,0,3.0,0.05,2,9,2048,0,2048,2048,1024,4/5,29,0.02540472405300034,0.3196823728307919,15.950855180498916,0.6560872735722322,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.05,2,9,2048,0,2048,2048,1024,4/5,29,0.048801262650737795,0.6140945836994466,13.115689412113475,0.36750797735881546,0.0025814874097704887,0.09689125418663025,0.9999817609786987
random_uniform,scgi_proxy,0,3.0,0.05,2,9,2048,0,2048,2048,1024,4/5,29,0.04880676109392518,0.6141637737981601,13.115200119646268,0.3673626498782774,0.0025821777526289225,0.09539657831192017,0.9999821186065674
random_uniform,scgi_frozen,0,3.0,0.05,2,9,2048,0,2048,2048,1024,4/5,29,0.0778144202673583,0.9791839682896962,11.089399137786774,2.4466727061965416,,,
random_uniform,reference_k2,2,3.0,0.05,2,9,2048,1025,3073,2048,1024,4/5,29,0.04471684204936853,0.5626979510589716,13.495288743738678,0.4262095818203437,0.0018794607603922486,0.5897623896598816,0.9994071125984192
random_uniform,reference_k8,8,3.0,0.05,2,9,2048,257,2305,2048,1024,4/5,29,0.054177830852073505,0.6817510587984781,12.661783870443294,0.3108304754978873,0.0037804150488227606,0.16186422109603882,0.9984559416770935
random_uniform,reference_k32,32,3.0,0.05,2,9,2048,65,2113,2048,1024,4/5,29,0.05494899500644386,0.69145506448643,12.600402462276994,0.29040859599422136,0.004246346186846495,0.05308764800429344,0.9982315301895142
random_uniform,none,0,3.0,0.05,3,4,2048,0,2048,2048,1024,4/5,34,0.019854639835701834,0.5609525232318022,17.02137986655297,0.43322674570720887,,,
random_uniform,oracle,0,3.0,0.05,3,4,2048,0,2048,2048,1024,4/5,34,0.011522914652740177,0.32555655015289386,19.384376548105752,0.637195892872363,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.05,3,4,2048,0,2048,2048,1024,4/5,34,0.01997827820034975,0.5644456741119703,16.99441943552919,0.4325943967683693,0.0025662886910140514,0.05696038156747818,0.9999575614929199
random_uniform,scgi_proxy,0,3.0,0.05,3,4,2048,0,2048,2048,1024,4/5,34,0.0199797351719002,0.5644868378839786,16.99410272573732,0.43252204534247796,0.0025670137256383896,0.056792113929986954,0.9999566078186035
random_uniform,scgi_frozen,0,3.0,0.05,3,4,2048,0,2048,2048,1024,4/5,34,0.03500448460634308,0.9889806174700037,14.558763123633856,1.1437493675287898,,,
random_uniform,reference_k2,2,3.0,0.05,3,4,2048,1025,3073,2048,1024,4/5,34,0.018076283642244444,0.5107086808765746,17.428908525977995,0.4723788668037963,0.0017951502231881022,0.6043741703033447,0.9994131922721863
random_uniform,reference_k8,8,3.0,0.05,3,4,2048,257,2305,2048,1024,4/5,34,0.021993010125032224,0.6213678326672756,16.577153258358795,0.37079300417875244,0.0035774316638708115,0.1658909171819687,0.9986187219619751
random_uniform,reference_k32,32,3.0,0.05,3,4,2048,65,2113,2048,1024,4/5,34,0.02205886538866886,0.6232284393874559,16.56416829525592,0.3691926250485735,0.0036463532596826553,0.07259111851453781,0.998762309551239
random_uniform,none,0,3.0,0.05,3,9,2048,0,2048,2048,1024,4/5,39,0.049116981964207294,0.6180674628800223,13.087683266502596,0.3856229564145859,,,
random_uniform,oracle,0,3.0,0.05,3,9,2048,0,2048,2048,1024,4/5,39,0.025404725318398186,0.3196823887540267,15.950854964178799,0.6560872639398496,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.05,3,9,2048,0,2048,2048,1024,4/5,39,0.04944247594893233,0.6221633424165198,13.058997890512297,0.38374406505157715,0.0025491933338344097,0.061221543699502945,0.9999779462814331
random_uniform,scgi_proxy,0,3.0,0.05,3,9,2048,0,2048,2048,1024,4/5,39,0.0494163837826245,0.6218350095592063,13.061290387945967,0.38389582562092694,0.0025479516480118036,0.06219860538840294,0.9999791383743286
random_uniform,scgi_frozen,0,3.0,0.05,3,9,2048,0,2048,2048,1024,4/5,39,0.07795527017681757,0.9809563643674888,11.081545189441432,2.3128792699500678,,,
random_uniform,reference_k2,2,3.0,0.05,3,9,2048,1025,3073,2048,1024,4/5,39,0.04351914683378106,0.5476266577180833,13.613196273037406,0.43735646361705893,0.0017951502231881022,0.6043741703033447,0.9994131922721863
random_uniform,reference_k8,8,3.0,0.05,3,9,2048,257,2305,2048,1024,4/5,39,0.05392778862045562,0.6786046324194805,12.681873881602758,0.3236982629708491,0.0035774316638708115,0.1658909171819687,0.9986187219619751
random_uniform,reference_k32,32,3.0,0.05,3,9,2048,65,2113,2048,1024,4/5,39,0.05505306507668599,0.6927646385218048,12.592184966952285,0.3184366005963626,0.0036463532596826553,0.07259111851453781,0.998762309551239
random_uniform,none,0,3.0,0.05,4,4,2048,0,2048,2048,1024,4/5,44,0.02069989566086855,0.584833509833788,16.840318436263303,0.4132316897330116,,,
random_uniform,oracle,0,3.0,0.05,4,4,2048,0,2048,2048,1024,4/5,44,0.011522914974154655,0.32555655923380716,19.3843764269658,0.6371958831774562,0.0,0.9999998211860657,1.0
random_uniform,agc,0,3.0,0.05,4,4,2048,0,2048,2048,1024,4/5,44,0.020765631968870872,0.586690755704123,16.826548472934757,0.41362916449583653,0.0025631694588810205,0.062240201979875565,0.9999786615371704
random_uniform,scgi_proxy,0,3.0,0.05,4,4,2048,0,2048,2048,1024,4/5,44,0.020766328729910154,0.5867104412721468,16.82640275408619,0.41367209298489566,0.0025646518915891647,0.06009826809167862,0.9999779462814331
random_uniform,scgi_frozen,0,3.0,0.05,4,4,2048,0,2048,2048,1024,4/5,44,0.0350194077935347,0.9894022418146944,14.55691202460873,1.1225833118571633,,,
random_uniform,reference_k2,2,3.0,0.05,4,4,2048,1025,3073,2048,1024,4/5,44,0.01839501610301074,0.5197138192010299,17.352998276509762,0.46609687228773755,0.0018391479970887303,0.5973646640777588,0.9993892908096313
random_uniform,reference_k8,8,3.0,0.05,4,4,2048,257,2305,2048,1024,4/5,44,0.021895776871578003,0.6186207045743698,16.596396412435382,0.361696100354878,0.0034852863755077124,0.1765640527009964,0.998711109161377
random_uniform,reference_k32,32,3.0,0.05,4,4,2048,65,2113,2048,1024,4/5,44,0.02401770534113532,0.6785714837859484,16.194684875778663,0.32567507040343957,0.004360931925475597,0.041722044348716736,0.9981024265289307
random_uniform,none,0,3.0,0.05,4,9,2048,0,2048,2048,1024,4/5,49,0.048873709270773516,0.6150062215250838,13.109246989358748,0.373312031882507,,,
random_uniform,oracle,0,3.0,0.05,4,9,2048,0,2048,2048,1024,4/5,49,0.02540472509136487,0.3196823858971349,15.950855002990206,0.6560872701776327,0.0,0.9999998211860657,1.0
random_uniform,agc,0,3.0,0.05,4,9,2048,0,2048,2048,1024,4/5,49,0.049054666875679165,0.6172833159897718,13.09319669182276,0.3742663629586418,0.002569836098700762,0.06141601502895355,0.9999696016311646
random_uniform,scgi_proxy,0,3.0,0.05,4,9,2048,0,2048,2048,1024,4/5,49,0.049035669751540945,0.6170442641618993,13.094878885313392,0.3742991148823055,0.0025694272480905056,0.06167207285761833,0.9999700784683228
random_uniform,scgi_frozen,0,3.0,0.05,4,9,2048,0,2048,2048,1024,4/5,49,0.0779149114746144,0.980448507417035,11.083794184325457,2.2944357973250415,,,
random_uniform,reference_k2,2,3.0,0.05,4,9,2048,1025,3073,2048,1024,4/5,49,0.0451444676899763,0.5680790124390355,13.453954634884177,0.4332021160696959,0.0018391479970887303,0.5973646640777588,0.9993892908096313
random_uniform,reference_k8,8,3.0,0.05,4,9,2048,257,2305,2048,1024,4/5,49,0.0517784309266504,0.6515580183258068,12.858511143921156,0.32477475696105235,0.0034852863755077124,0.1765640527009964,0.998711109161377
random_uniform,reference_k32,32,3.0,0.05,4,9,2048,65,2113,2048,1024,4/5,49,0.056205025475948675,0.7072604241510886,12.50224850998614,0.28667429156353935,0.004360931925475597,0.041722044348716736,0.9981024265289307
random_uniform,none,0,3.0,0.1,0,4,2048,0,2048,2048,1024,4/5,54,0.027167063095242937,0.7675501906950309,15.65957308599797,0.20809503370227772,,,
random_uniform,oracle,0,3.0,0.1,0,4,2048,0,2048,2048,1024,4/5,54,0.011522914495978993,0.325556545723925,19.384376607188475,0.6371958952568407,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.1,0,4,2048,0,2048,2048,1024,4/5,54,0.027214512373647245,0.76889077368554,15.651994429133776,0.2084324039337805,0.010544211603701115,0.05402134358882904,0.9999263286590576
random_uniform,scgi_proxy,0,3.0,0.1,0,4,2048,0,2048,2048,1024,4/5,54,0.027200910409211902,0.7685064778063876,15.654165599702061,0.20842357297104008,0.010539422743022442,0.05538657680153847,0.9999302625656128
random_uniform,scgi_frozen,0,3.0,0.1,0,4,2048,0,2048,2048,1024,4/5,54,0.03491696383149276,0.9865078957337368,14.569635269525943,1.4284647314430312,,,
random_uniform,reference_k2,2,3.0,0.1,0,4,2048,1025,3073,2048,1024,4/5,54,0.02428137015214518,0.6860207975104644,16.147268104828203,0.2695787839249514,0.006610628217458725,0.6558657288551331,0.9977186918258667
random_uniform,reference_k8,8,3.0,0.1,0,4,2048,257,2305,2048,1024,4/5,54,0.028783436262759032,0.8132175316443201,15.408573597784889,0.15887073874397947,0.014966336078941822,0.16189032793045044,0.9940958619117737
random_uniform,reference_k32,32,3.0,0.1,0,4,2048,65,2113,2048,1024,4/5,54,0.029953944469174848,0.8462878636818629,15.235459796720004,0.1355101791282164,0.017186159268021584,0.051185403019189835,0.9928194284439087
random_uniform,none,0,3.0,0.1,0,9,2048,0,2048,2048,1024,4/5,59,0.06480737648897854,0.8155087947309679,11.883755591581968,0.16894898972299174,,,
random_uniform,oracle,0,3.0,0.1,0,9,2048,0,2048,2048,1024,4/5,59,0.025404724966915912,0.3196823843311215,15.95085502426479,0.6560872675121522,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.1,0,9,2048,0,2048,2048,1024,4/5,59,0.06495353292016683,0.8173479658484842,11.8739722201966,0.16863388857502404,0.010527754202485085,0.057834282517433167,0.9999423027038574
random_uniform,scgi_proxy,0,3.0,0.1,0,9,2048,0,2048,2048,1024,4/5,59,0.06497210383112648,0.8175816543888056,11.872730703216535,0.1684370079367859,0.010531171225011349,0.056748826056718826,0.9999396800994873
random_uniform,scgi_frozen,0,3.0,0.1,0,9,2048,0,2048,2048,1024,4/5,59,0.07785459752483864,0.9796895420159982,11.087157360732276,2.5482210090663573,,,
random_uniform,reference_k2,2,3.0,0.1,0,9,2048,1025,3073,2048,1024,4/5,59,0.05991236935350125,0.7539120817405653,12.22483505033168,0.22821647636427128,0.006610628217458725,0.6558657288551331,0.9977186918258667
random_uniform,reference_k8,8,3.0,0.1,0,9,2048,257,2305,2048,1024,4/5,59,0.06753630086345111,0.8498484324096596,11.704627304726927,0.1298166125212538,0.014966336078941822,0.16189032793045044,0.9940958619117737
random_uniform,reference_k32,32,3.0,0.1,0,9,2048,65,2113,2048,1024,4/5,59,0.06978420244923352,0.8781350814334324,11.562428806093592,0.10943809020034824,0.017186159268021584,0.051185403019189835,0.9928194284439087
random_uniform,none,0,3.0,0.1,1,4,2048,0,2048,2048,1024,4/5,64,0.02614809388331042,0.7387612851666995,15.82559964392579,0.21571323212255772,,,
random_uniform,oracle,0,3.0,0.1,1,4,2048,0,2048,2048,1024,4/5,64,0.011522914948393172,0.32555655850596876,19.38437643667521,0.6371958986458304,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.1,1,4,2048,0,2048,2048,1024,4/5,64,0.026191500998311783,0.7399876650400047,15.818396120518672,0.21530039323156405,0.009815862402319908,0.06874299794435501,0.9999661445617676
random_uniform,scgi_proxy,0,3.0,0.1,1,4,2048,0,2048,2048,1024,4/5,64,0.02617941172699062,0.7396461072324716,15.820401166314156,0.21522157392765173,0.009816295467317104,0.0664324015378952,0.9999724626541138
random_uniform,scgi_frozen,0,3.0,0.1,1,4,2048,0,2048,2048,1024,4/5,64,0.034897582461190346,0.9859603144799444,14.57204657858323,1.5731470483334056,,,
random_uniform,reference_k2,2,3.0,0.1,1,4,2048,1025,3073,2048,1024,4/5,64,0.025657394318626767,0.7248975655910322,15.907874512542522,0.25375155088919926,0.007207121700048447,0.583784282207489,0.9977226853370667
random_uniform,reference_k8,8,3.0,0.1,1,4,2048,257,2305,2048,1024,4/5,64,0.027924380777207256,0.7889466636656487,15.540164485802546,0.17210996262595382,0.013318268582224846,0.17789731919765472,0.9950911402702332
random_uniform,reference_k32,32,3.0,0.1,1,4,2048,65,2113,2048,1024,4/5,64,0.029250767084870975,0.8264210148611901,15.338627403045917,0.14406316808203626,0.015772221609950066,0.04909703508019447,0.9936183094978333
random_uniform,none,0,3.0,0.1,1,9,2048,0,2048,2048,1024,4/5,69,0.06495950667121395,0.8174231370215881,11.873572819624336,0.1712599133440267,,,
random_uniform,oracle,0,3.0,0.1,1,9,2048,0,2048,2048,1024,4/5,69,0.025404723867356642,0.31968237049472964,15.950855212234758,0.656087291091893,0.0,1.0,1.0
random_uniform,agc,0,3.0,0.1,1,9,2048,0,2048,2048,1024,4/5,69,0.06492397047423054,0.8169759644504814,11.875949284280505,0.1710543665666612,0.009795292280614376,0.07586680352687836,0.9999939203262329
random_uniform,scgi_proxy,0,3.0,0.1,1,9,2048,0,2048,2048,1024,4/5,69,0.06496431809034649,0.8174836818982719,11.873251158407207,0.1707362072021477,0.009802792221307755,0.07081713527441025,0.999993085861206
random_uniform,scgi_frozen,0,3.0,0.1,1,9,2048,0,2048,2048,1024,4/5,69,0.07788092029241667,0.980020776662801,11.085689252111115,2.6672006201582175,,,
random_uniform,reference_k2,2,3.0,0.1,1,9,2048,1025,3073,2048,1024,4/5,69,0.06366104570553555,0.8010838498216861,11.96126231872511,0.20197247413903216,0.007207121700048447,0.583784282207489,0.9977226853370667
random_uniform,reference_k8,8,3.0,0.1,1,9,2048,257,2305,2048,1024,4/5,69,0.06762386363922987,0.8509502855876042,11.699000197686784,0.13445499449475046,0.013318268582224846,0.17789731919765472,0.9950911402702332
random_uniform,reference_k32,32,3.0,0.1,1,9,2048,65,2113,2048,1024,4/5,69,0.07131890909512728,0.8974471850065693,11.467953084802772,0.10408074397119937,0.015772221609950066,0.04909703508019447,0.9936183094978333
random_uniform,none,0,3.0,0.1,2,4,2048,0,2048,2048,1024,4/5,74,0.027769329431814017,0.7845660028151594,15.56434607378986,0.20252058058063066,,,
random_uniform,oracle,0,3.0,0.1,2,4,2048,0,2048,2048,1024,4/5,74,0.011522914791068668,0.3255565540610844,19.384376495970244,0.6371958848156135,1.4047999925598156e-14,1.0,0.9999998807907104
random_uniform,agc,0,3.0,0.1,2,4,2048,0,2048,2048,1024,4/5,74,0.027716947143440425,0.7830860476470488,15.572546063752311,0.20567380117691259,0.010248424485325813,0.11046034842729568,0.9999803304672241
random_uniform,scgi_proxy,0,3.0,0.1,2,4,2048,0,2048,2048,1024,4/5,74,0.0277253562374936,0.7833236295204173,15.571228649810102,0.2053451483906266,0.010254660621285439,0.10781697183847427,0.9999793767929077
random_uniform,scgi_frozen,0,3.0,0.1,2,4,2048,0,2048,2048,1024,4/5,74,0.03497124838032571,0.9880415954075826,14.56288864258964,1.290409680620139,,,
random_uniform,reference_k2,2,3.0,0.1,2,4,2048,1025,3073,2048,1024,4/5,74,0.02682349264104448,0.7578433053128057,15.714846740617363,0.2501581898031347,0.00749113317579031,0.5897687077522278,0.9976364374160767
random_uniform,reference_k8,8,3.0,0.1,2,4,2048,257,2305,2048,1024,4/5,74,0.029852882129018404,0.8434325525211674,15.250137338041291,0.15463401494613502,0.015036629512906075,0.1635686457157135,0.9938278198242188
random_uniform,reference_k32,32,3.0,0.1,2,4,2048,65,2113,2048,1024,4/5,74,0.030919081054963354,0.8735558376940569,15.097734222145549,0.1325369012790136,0.016918130218982697,0.05482684075832367,0.9928986430168152
random_uniform,none,0,3.0,0.1,2,9,2048,0,2048,2048,1024,4/5,79,0.06541238128858973,0.8231219209160909,11.84340040415966,0.16293639989864778,,,
random_uniform,oracle,0,3.0,0.1,2,9,2048,0,2048,2048,1024,4/5,79,0.025404724099440786,0.31968237341517897,15.950855172559908,0.6560872961666226,1.4047999925598156e-14,1.0,0.9999998807907104
random_uniform,agc,0,3.0,0.1,2,9,2048,0,2048,2048,1024,4/5,79,0.06541252104577616,0.8231236795618013,11.843391125226702,0.16502648032512682,0.010247844271361828,0.11136604845523834,0.9999736547470093
random_uniform,scgi_proxy,0,3.0,0.1,2,9,2048,0,2048,2048,1024,4/5,79,0.06542954955313535,0.8233379591433073,11.842260695726612,0.1648096040124516,0.010253570042550564,0.10874826461076736,0.9999752044677734
random_uniform,scgi_frozen,0,3.0,0.1,2,9,2048,0,2048,2048,1024,4/5,79,0.07775556504641698,0.978443358919378,11.092685182823539,2.6761297323651156,,,
random_uniform,reference_k2,2,3.0,0.1,2,9,2048,1025,3073,2048,1024,4/5,79,0.06304465222255332,0.7933274132303615,12.003517466600748,0.2038465996948703,0.00749113317579031,0.5897687077522278,0.9976364374160767
random_uniform,reference_k8,8,3.0,0.1,2,9,2048,257,2305,2048,1024,4/5,79,0.0698814212234089,0.8793584416379066,11.556382710730864,0.11906410472231571,0.015036629512906075,0.1635686457157135,0.9938278198242188
random_uniform,reference_k32,32,3.0,0.1,2,9,2048,65,2113,2048,1024,4/5,79,0.06976422422976776,0.8778836839141985,11.563672307111553,0.11157948855579351,0.016918130218982697,0.05482684075832367,0.9928986430168152
random_uniform,none,0,3.0,0.1,3,4,2048,0,2048,2048,1024,4/5,84,0.028381871609630214,0.8018721379591492,15.469589688879342,0.20445202126467862,,,
random_uniform,oracle,0,3.0,0.1,3,4,2048,0,2048,2048,1024,4/5,84,0.011522914916343349,0.3255565576004661,19.384376448754676,0.6371958891709563,1.4040540106431687e-14,1.000000238418579,0.9999998807907104
random_uniform,agc,0,3.0,0.1,3,4,2048,0,2048,2048,1024,4/5,84,0.028452807279461968,0.8038762812379262,15.458748777458036,0.20302788264435126,0.010214352048933506,0.06183936819434166,0.9998616576194763
random_uniform,scgi_proxy,0,3.0,0.1,3,4,2048,0,2048,2048,1024,4/5,84,0.028454839942667932,0.8039337100084153,15.458438529378071,0.2029914848684287,0.01021488755941391,0.06129743531346321,0.9998623728752136
random_uniform,scgi_frozen,0,3.0,0.1,3,4,2048,0,2048,2048,1024,4/5,84,0.035036658477695354,0.9898896248590342,14.554773201380362,1.2432390820549275,,,
random_uniform,reference_k2,2,3.0,0.1,3,4,2048,1025,3073,2048,1024,4/5,84,0.026255814781996588,0.7418047203749346,15.807744999503573,0.2552711857674165,0.007166016846895218,0.6040424108505249,0.9976592063903809
random_uniform,reference_k8,8,3.0,0.1,3,4,2048,257,2305,2048,1024,4/5,84,0.030017098988019686,0.8480721663432388,15.226312825915633,0.1537351333758573,0.01418321207165718,0.16639770567417145,0.9945564270019531
random_uniform,reference_k32,32,3.0,0.1,3,4,2048,65,2113,2048,1024,4/5,84,0.0301135774670436,0.8507979698175842,15.212376476122824,0.15164520975796203,0.014485531486570835,0.07311031967401505,0.9950965046882629
