postprocess_method,object,source_config,rule,selected_step,selected_cnr,selected_psnr,selected_ssim,selected_iou,hits_apl_min,peak_step,peak_cnr,regret_to_peak
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_max,89,28.3510799407959,23.451881408691406,0.9677023887634277,0.9511228533685601,True,95,109.32154846191406,80.97046852111816
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_range,200,31.629751205444336,31.352386474609375,0.9956215620040894,0.9917241379310345,True,95,109.32154846191406,77.69179725646973
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_range,23,11.17359447479248,20.325763702392578,0.7669612169265747,0.9039797852179406,True,95,109.32154846191406,98.14795398712158
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_tv_l1,74,6.021588325500488,15.670370101928711,0.8544163703918457,0.76,False,95,109.32154846191406,103.29996013641357
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_tv_l1,1,4.729933261871338,14.171524047851562,0.2589368224143982,0.6877490039840638,False,95,109.32154846191406,104.59161520004272
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_roughness_l2,74,6.021588325500488,15.670370101928711,0.8544163703918457,0.76,False,95,109.32154846191406,103.29996013641357
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_roughness_l2,1,4.729933261871338,14.171524047851562,0.2589368224143982,0.6877490039840638,False,95,109.32154846191406,104.59161520004272
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_otsu_score,75,5.886209964752197,16.18923568725586,0.8511638641357422,0.7800111669458403,False,95,109.32154846191406,103.43533849716187
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_otsu_score,18,23.474609375,26.581174850463867,0.9793959856033325,0.9755766621438263,True,95,109.32154846191406,85.84693908691406
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_otsu_threshold,74,6.021588325500488,15.670370101928711,0.8544163703918457,0.76,False,95,109.32154846191406,103.29996013641357
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_otsu_threshold,62,25.004419326782227,22.366962432861328,0.967401385307312,0.9381107491856677,True,95,109.32154846191406,84.31712913513184
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_otsu_fg_fraction,145,28.117347717285156,29.35666275024414,0.992423415184021,0.9869595058339052,True,95,109.32154846191406,81.2042007446289
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_otsu_fg_fraction,1,4.729933261871338,14.171524047851562,0.2589368224143982,0.6877490039840638,False,95,109.32154846191406,104.59161520004272
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_hist_entropy,75,5.886209964752197,16.18923568725586,0.8511638641357422,0.7800111669458403,False,95,109.32154846191406,103.43533849716187
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_hist_entropy,1,4.729933261871338,14.171524047851562,0.2589368224143982,0.6877490039840638,False,95,109.32154846191406,104.59161520004272
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_data_loss,38,59.26411819458008,29.839710235595703,0.9924249649047852,0.9883321894303363,True,95,109.32154846191406,50.057430267333984
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_data_loss,200,31.629751205444336,31.352386474609375,0.9956215620040894,0.9917241379310345,True,95,109.32154846191406,77.69179725646973
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_aug_loss,1,4.729933261871338,14.171524047851562,0.2589368224143982,0.6877490039840638,False,95,109.32154846191406,104.59161520004272
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_aug_loss,63,25.273555755615234,22.45937156677246,0.9681786298751831,0.9393346379647749,True,95,109.32154846191406,84.04799270629883
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_denoiser_mse,192,26.977519989013672,30.383285522460938,0.9940719604492188,0.9896694214876033,True,95,109.32154846191406,82.34402847290039
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_denoiser_mse,25,7.7825608253479,17.766693115234375,0.617276132106781,0.8381571175428234,False,95,109.32154846191406,101.53898763656616
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_net_delta_mse,22,13.490718841552734,21.31634521484375,0.8285830616950989,0.9222365038560412,True,95,109.32154846191406,95.83082962036133
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_net_delta_mse,200,31.629751205444336,31.352386474609375,0.9956215620040894,0.9917241379310345,True,95,109.32154846191406,77.69179725646973
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,min_proxy_dual_abs_mean,1,4.729933261871338,14.171524047851562,0.2589368224143982,0.6877490039840638,False,95,109.32154846191406,104.59161520004272
raw_mean_plus_std_binary,letter_L,nlm_allobjects/cfg0000,max_proxy_dual_abs_mean,63,25.273555755615234,22.45937156677246,0.9681786298751831,0.9393346379647749,True,95,109.32154846191406,84.04799270629883
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,final_step,200,9.331894874572754,21.31634521484375,0.9577261805534363,0.9457399103139014,False,115,24.69028663635254,15.358391761779785
