object,source_config,step,postprocess_method,target_free_threshold,threshold,cnr,psnr,ssim,foreground_fraction,target_foreground_fraction,iou,false_positive_pixels,false_negative_pixels,proxy_mean,proxy_std,proxy_min,proxy_max,proxy_range,proxy_tv_l1,proxy_roughness_l2,proxy_otsu_score,proxy_otsu_threshold,proxy_otsu_fg_fraction,proxy_hist_entropy,loss,proxy_data_loss,proxy_aug_loss,proxy_denoiser_mse,proxy_net_delta_mse,proxy_dual_abs_mean
letter_A,nlm_allobjects/cfg0001,3,continuous,True,,4.812660217285156,8.602144241333008,0.07458077371120453,0.10687255859375,0.088623046875,0.8157596371882087,312,13,0.40529748797416687,0.11220917850732803,0.11982311308383942,0.9544329047203064,0.8346098065376282,0.13497883081436157,0.014872763305902481,0.009461767971515656,0.5161290168762207,0.09930419921875,2.3876798152923584,0.0008626717026345432,0.0005550151108764112,0.000307656591758132,0.005889421328902245,0.0006248855497688055,0.03168720752000809
letter_A,nlm_allobjects/cfg0001,3,raw_otsu_binary,True,0.5387581586837769,8.021096229553223,21.925193786621094,0.8467785120010376,0.09130859375,0.088623046875,0.9180221210149642,85,41,0.40529748797416687,0.11220917850732803,0.11982311308383942,0.9544329047203064,0.8346098065376282,0.13497883081436157,0.014872763305902481,0.009461767971515656,0.5161290168762207,0.09930419921875,2.3876798152923584,0.0008626717026345432,0.0005550151108764112,0.000307656591758132,0.005889421328902245,0.0006248855497688055,0.03168720752000809
letter_A,nlm_allobjects/cfg0001,3,minmax_otsu_binary,True,0.501953125,8.021096229553223,21.925193786621094,0.8467785120010376,0.09130859375,0.088623046875,0.9180221210149642,85,41,0.40529748797416687,0.11220917850732803,0.11982311308383942,0.9544329047203064,0.8346098065376282,0.13497883081436157,0.014872763305902481,0.009461767971515656,0.5161290168762207,0.09930419921875,2.3876798152923584,0.0008626717026345432,0.0005550151108764112,0.000307656591758132,0.005889421328902245,0.0006248855497688055,0.03168720752000809
letter_A,nlm_allobjects/cfg0001,3,raw_mean_binary,True,0.4052974581718445,2.97076153755188,5.488162040710449,0.0786515548825264,0.37286376953125,0.088623046875,0.2376821083647078,4657,0,0.40529748797416687,0.11220917850732803,0.11982311308383942,0.9544329047203064,0.8346098065376282,0.13497883081436157,0.014872763305902481,0.009461767971515656,0.5161290168762207,0.09930419921875,2.3876798152923584,0.0008626717026345432,0.0005550151108764112,0.000307656591758132,0.005889421328902245,0.0006248855497688055,0.03168720752000809
letter_A,nlm_allobjects/cfg0001,3,raw_mean_plus_std_binary,True,0.5175066590309143,8.032060623168945,19.188753128051758,0.6840773820877075,0.09857177734375,0.088623046875,0.8701219512195122,188,25,0.40529748797416687,0.11220917850732803,0.11982311308383942,0.9544329047203064,0.8346098065376282,0.13497883081436157,0.014872763305902481,0.009461767971515656,0.5161290168762207,0.09930419921875,2.3876798152923584,0.0008626717026345432,0.0005550151108764112,0.000307656591758132,0.005889421328902245,0.0006248855497688055,0.03168720752000809
letter_A,nlm_allobjects/cfg0001,4,continuous,True,,5.741795063018799,8.243925094604492,0.07616337388753891,0.1055908203125,0.088623046875,0.8350634371395617,282,4,0.42653751373291016,0.10840001702308655,0.17422139644622803,0.9354304075241089,0.7612090110778809,0.10620131343603134,0.009558172896504402,0.009900366887450218,0.5483871102333069,0.0904541015625,2.1894335746765137,0.0015609608963131905,0.0005513643845915794,0.001009596511721611,0.0056388420052826405,0.0007329803192988038,0.05196157842874527
letter_A,nlm_allobjects/cfg0001,4,raw_otsu_binary,True,0.565233051776886,10.085651397705078,24.87936019897461,0.9632554054260254,0.08892822265625,0.088623046875,0.9549731182795699,36,31,0.42653751373291016,0.10840001702308655,0.17422139644622803,0.9354304075241089,0.7612090110778809,0.10620131343603134,0.009558172896504402,0.009900366887450218,0.5483871102333069,0.0904541015625,2.1894335746765137,0.0015609608963131905,0.0005513643845915794,0.001009596511721611,0.0056388420052826405,0.0007329803192988038,0.05196157842874527
letter_A,nlm_allobjects/cfg0001,4,minmax_otsu_binary,True,0.513671875,10.085651397705078,24.87936019897461,0.9632554054260254,0.08892822265625,0.088623046875,0.9549731182795699,36,31,0.42653751373291016,0.10840001702308655,0.17422139644622803,0.9354304075241089,0.7612090110778809,0.10620131343603134,0.009558172896504402,0.009900366887450218,0.5483871102333069,0.0904541015625,2.1894335746765137,0.0015609608963131905,0.0005513643845915794,0.001009596511721611,0.0056388420052826405,0.0007329803192988038,0.05196157842874527
letter_A,nlm_allobjects/cfg0001,4,raw_mean_binary,True,0.42653751373291016,3.3422961235046387,6.2223100662231445,0.07913002371788025,0.32891845703125,0.088623046875,0.2694377435516793,3937,0,0.42653751373291016,0.10840001702308655,0.17422139644622803,0.9354304075241089,0.7612090110778809,0.10620131343603134,0.009558172896504402,0.009900366887450218,0.5483871102333069,0.0904541015625,2.1894335746765137,0.0015609608963131905,0.0005513643845915794,0.001009596511721611,0.0056388420052826405,0.0007329803192988038,0.05196157842874527
letter_A,nlm_allobjects/cfg0001,4,raw_mean_plus_std_binary,True,0.5349375009536743,12.842926025390625,23.186532974243164,0.9117928743362427,0.0926513671875,0.088623046875,0.943717277486911,76,10,0.42653751373291016,0.10840001702308655,0.17422139644622803,0.9354304075241089,0.7612090110778809,0.10620131343603134,0.009558172896504402,0.009900366887450218,0.5483871102333069,0.0904541015625,2.1894335746765137,0.0015609608963131905,0.0005513643845915794,0.001009596511721611,0.0056388420052826405,0.0007329803192988038,0.05196157842874527
letter_A,nlm_allobjects/cfg0001,5,continuous,True,,6.7410101890563965,8.073102951049805,0.07747265696525574,0.09930419921875,0.088623046875,0.8889570552147239,178,3,0.4371614456176758,0.1053614541888237,0.23038999736309052,0.9258811473846436,0.6954911351203918,0.0813516229391098,0.0060217478312551975,0.010095837526023388,0.5483871102333069,0.09100341796875,1.969681978225708,0.00258851470425725,0.0005509820184670389,0.00203753262758255,0.005467093084007502,0.0004181838594377041,0.06802909821271896
letter_A,nlm_allobjects/cfg0001,5,raw_otsu_binary,True,0.5767772197723389,11.4788236618042,25.6857852935791,0.975830614566803,0.08917236328125,0.088623046875,0.9629380053908356,32,23,0.4371614456176758,0.1053614541888237,0.23038999736309052,0.9258811473846436,0.6954911351203918,0.0813516229391098,0.0060217478312551975,0.010095837526023388,0.5483871102333069,0.09100341796875,1.969681978225708,0.00258851470425725,0.0005509820184670389,0.00203753262758255,0.005467093084007502,0.0004181838594377041,0.06802909821271896
letter_A,nlm_allobjects/cfg0001,5,minmax_otsu_binary,True,0.498046875,11.4788236618042,25.6857852935791,0.975830614566803,0.08917236328125,0.088623046875,0.9629380053908356,32,23,0.4371614456176758,0.1053614541888237,0.23038999736309052,0.9258811473846436,0.6954911351203918,0.0813516229391098,0.0060217478312551975,0.010095837526023388,0.5483871102333069,0.09100341796875,1.969681978225708,0.00258851470425725,0.0005509820184670389,0.00203753262758255,0.005467093084007502,0.0004181838594377041,0.06802909821271896
letter_A,nlm_allobjects/cfg0001,5,raw_mean_binary,True,0.4371614456176758,3.994483470916748,7.42426872253418,0.08127506077289581,0.27130126953125,0.088623046875,0.3266591676040495,2993,0,0.4371614456176758,0.1053614541888237,0.23038999736309052,0.9258811473846436,0.6954911351203918,0.0813516229391098,0.0060217478312551975,0.010095837526023388,0.5483871102333069,0.09100341796875,1.969681978225708,0.00258851470425725,0.0005509820184670389,0.00203753262758255,0.005467093084007502,0.0004181838594377041,0.06802909821271896
letter_A,nlm_allobjects/cfg0001,5,raw_mean_plus_std_binary,True,0.5425229072570801,13.865327835083008,24.72330093383789,0.9681435227394104,0.09130859375,0.088623046875,0.9575033200531209,54,10,0.4371614456176758,0.1053614541888237,0.23038999736309052,0.9258811473846436,0.6954911351203918,0.0813516229391098,0.0060217478312551975,0.010095837526023388,0.5483871102333069,0.09100341796875,1.969681978225708,0.00258851470425725,0.0005509820184670389,0.00203753262758255,0.005467093084007502,0.0004181838594377041,0.06802909821271896
letter_A,nlm_allobjects/cfg0001,6,continuous,True,,7.555502891540527,8.156038284301758,0.078208789229393,0.094970703125,0.088623046875,0.9331619537275064,104,0,0.43345212936401367,0.1026502251625061,0.2373434454202652,0.894661545753479,0.657318115234375,0.06520409882068634,0.004199313931167126,0.010013715364038944,0.5483871102333069,0.09033203125,1.7710556983947754,0.003220382845029235,0.0005527960020117462,0.002667586784809828,0.005379281938076019,0.00012390821939334273,0.0759420096874237
letter_A,nlm_allobjects/cfg0001,6,raw_otsu_binary,True,0.5724216103553772,11.63185977935791,25.92108917236328,0.9765397310256958,0.0889892578125,0.088623046875,0.9648885887913572,29,23,0.43345212936401367,0.1026502251625061,0.2373434454202652,0.894661545753479,0.657318115234375,0.06520409882068634,0.004199313931167126,0.010013715364038944,0.5483871102333069,0.09033203125,1.7710556983947754,0.003220382845029235,0.0005527960020117462,0.002667586784809828,0.005379281938076019,0.00012390821939334273,0.0759420096874237
letter_A,nlm_allobjects/cfg0001,6,minmax_otsu_binary,True,0.509765625,11.63185977935791,25.92108917236328,0.9765397310256958,0.0889892578125,0.088623046875,0.9648885887913572,29,23,0.43345212936401367,0.1026502251625061,0.2373434454202652,0.894661545753479,0.657318115234375,0.06520409882068634,0.004199313931167126,0.010013715364038944,0.5483871102333069,0.09033203125,1.7710556983947754,0.003220382845029235,0.0005527960020117462,0.002667586784809828,0.005379281938076019,0.00012390821939334273,0.0759420096874237
letter_A,nlm_allobjects/cfg0001,6,raw_mean_binary,True,0.43345212936401367,4.820347309112549,8.79345417022705,0.09758275747299194,0.22247314453125,0.088623046875,0.3983539094650206,2193,0,0.43345212936401367,0.1026502251625061,0.2373434454202652,0.894661545753479,0.657318115234375,0.06520409882068634,0.004199313931167126,0.010013715364038944,0.5483871102333069,0.09033203125,1.7710556983947754,0.003220382845029235,0.0005527960020117462,0.002667586784809828,0.005379281938076019,0.00012390821939334273,0.0759420096874237
letter_A,nlm_allobjects/cfg0001,6,raw_mean_plus_std_binary,True,0.5361023545265198,13.865327835083008,24.78542709350586,0.9699370861053467,0.09130859375,0.088623046875,0.9575033200531209,54,10,0.43345212936401367,0.1026502251625061,0.2373434454202652,0.894661545753479,0.657318115234375,0.06520409882068634,0.004199313931167126,0.010013715364038944,0.5483871102333069,0.09033203125,1.7710556983947754,0.003220382845029235,0.0005527960020117462,0.002667586784809828,0.005379281938076019,0.00012390821939334273,0.0759420096874237
letter_A,nlm_allobjects/cfg0001,7,continuous,True,,7.8589348793029785,8.506327629089355,0.07797373086214066,0.09295654296875,0.088623046875,0.9469895287958116,76,5,0.41505223512649536,0.09994476288557053,0.22941577434539795,0.8566484451293945,0.6272326707839966,0.061805613338947296,0.003766248468309641,0.009619365446269512,0.5483871102333069,0.08905029296875,1.692146897315979,0.003341086208820343,0.0005555138923227787,0.0027855723164975643,0.0053737713024020195,0.0001288938510697335,0.07832377403974533
letter_A,nlm_allobjects/cfg0001,7,raw_otsu_binary,True,0.5516075491905212,11.444746971130371,25.91743278503418,0.9766701459884644,0.08892822265625,0.088623046875,0.9642133693450371,29,24,0.41505223512649536,0.09994476288557053,0.22941577434539795,0.8566484451293945,0.6272326707839966,0.061805613338947296,0.003766248468309641,0.009619365446269512,0.5483871102333069,0.08905029296875,1.692146897315979,0.003341086208820343,0.0005555138923227787,0.0027855723164975643,0.0053737713024020195,0.0001288938510697335,0.07832377403974533
letter_A,nlm_allobjects/cfg0001,7,minmax_otsu_binary,True,0.513671875,11.444746971130371,25.91743278503418,0.9766701459884644,0.08892822265625,0.088623046875,0.9642133693450371,29,24,0.41505223512649536,0.09994476288557053,0.22941577434539795,0.8566484451293945,0.6272326707839966,0.061805613338947296,0.003766248468309641,0.009619365446269512,0.5483871102333069,0.08905029296875,1.692146897315979,0.003341086208820343,0.0005555138923227787,0.0027855723164975643,0.0053737713024020195,0.0001288938510697335,0.07832377403974533
letter_A,nlm_allobjects/cfg0001,7,raw_mean_binary,True,0.41505223512649536,5.1122612953186035,9.240004539489746,0.1052839457988739,0.2095947265625,0.088623046875,0.42283051834595226,1982,0,0.41505223512649536,0.09994476288557053,0.22941577434539795,0.8566484451293945,0.6272326707839966,0.061805613338947296,0.003766248468309641,0.009619365446269512,0.5483871102333069,0.08905029296875,1.692146897315979,0.003341086208820343,0.0005555138923227787,0.0027855723164975643,0.0053737713024020195,0.0001288938510697335,0.07832377403974533
letter_A,nlm_allobjects/cfg0001,7,raw_mean_plus_std_binary,True,0.5149970054626465,12.336990356445312,24.58488655090332,0.9704591035842896,0.09130859375,0.088623046875,0.952317880794702,58,14,0.41505223512649536,0.09994476288557053,0.22941577434539795,0.8566484451293945,0.6272326707839966,0.061805613338947296,0.003766248468309641,0.009619365446269512,0.5483871102333069,0.08905029296875,1.692146897315979,0.003341086208820343,0.0005555138923227787,0.0027855723164975643,0.0053737713024020195,0.0001288938510697335,0.07832377403974533
letter_A,nlm_allobjects/cfg0001,8,continuous,True,,7.58750581741333,9.08959674835205,0.07658804208040237,0.09002685546875,0.088623046875,0.9578595317725752,43,20,0.3846351206302643,0.09714517742395401,0.2053942084312439,0.832664966583252,0.6272707581520081,0.0680588111281395,0.004235343541949987,0.008951484225690365,0.5161290168762207,0.088623046875,1.735512614250183,0.003362721763551235,0.0005584988975897431,0.0028042227495461702,0.005443905480206013,0.0004975553601980209,0.08216969668865204
letter_A,nlm_allobjects/cfg0001,8,raw_otsu_binary,True,0.5153541564941406,10.828902244567871,25.88789176940918,0.9766995906829834,0.088623046875,0.088623046875,0.9621621621621622,28,28,0.3846351206302643,0.09714517742395401,0.2053942084312439,0.832664966583252,0.6272707581520081,0.0680588111281395,0.004235343541949987,0.008951484225690365,0.5161290168762207,0.088623046875,1.735512614250183,0.003362721763551235,0.0005584988975897431,0.0028042227495461702,0.005443905480206013,0.0004975553601980209,0.08216969668865204
letter_A,nlm_allobjects/cfg0001,8,minmax_otsu_binary,True,0.494140625,10.828902244567871,25.88789176940918,0.9766995906829834,0.088623046875,0.088623046875,0.9621621621621622,28,28,0.3846351206302643,0.09714517742395401,0.2053942084312439,0.832664966583252,0.6272707581520081,0.0680588111281395,0.004235343541949987,0.008951484225690365,0.5161290168762207,0.088623046875,1.735512614250183,0.003362721763551235,0.0005584988975897431,0.0028042227495461702,0.005443905480206013,0.0004975553601980209,0.08216969668865204
letter_A,nlm_allobjects/cfg0001,8,raw_mean_binary,True,0.3846351206302643,4.6548237800598145,8.53506088256836,0.08967509865760803,0.23065185546875,0.088623046875,0.38422863191320455,2327,0,0.3846351206302643,0.09714517742395401,0.2053942084312439,0.832664966583252,0.6272707581520081,0.0680588111281395,0.004235343541949987,0.008951484225690365,0.5161290168762207,0.088623046875,1.735512614250183,0.003362721763551235,0.0005584988975897431,0.0028042227495461702,0.005443905480206013,0.0004975553601980209,0.08216969668865204
letter_A,nlm_allobjects/cfg0001,8,raw_mean_plus_std_binary,True,0.4817802906036377,12.667917251586914,24.9356746673584,0.9720816612243652,0.09130859375,0.088623046875,0.953611663353214,57,13,0.3846351206302643,0.09714517742395401,0.2053942084312439,0.832664966583252,0.6272707581520081,0.0680588111281395,0.004235343541949987,0.008951484225690365,0.5161290168762207,0.088623046875,1.735512614250183,0.003362721763551235,0.0005584988975897431,0.0028042227495461702,0.005443905480206013,0.0004975553601980209,0.08216969668865204
letter_A,nlm_allobjects/cfg0001,9,continuous,True,,7.029991626739502,9.793947219848633,0.07442311942577362,0.086181640625,0.088623046875,0.9496255956432947,17,57,0.34863486886024475,0.09450548142194748,0.1766800880432129,0.8121473789215088,0.6354672908782959,0.07657402008771896,0.0050715310499072075,0.008211038075387478,0.4516128897666931,0.0904541015625,1.8283387422561646,0.003977092914283276,0.0005612005479633808,0.003415892133489251,0.005578234791755676,0.0009642611257731915,0.09326913207769394
letter_A,nlm_allobjects/cfg0001,9,raw_otsu_binary,True,0.47579652070999146,9.983656883239746,25.728336334228516,0.9763508439064026,0.08831787109375,0.088623046875,0.9574611748818366,29,34,0.34863486886024475,0.09450548142194748,0.1766800880432129,0.8121473789215088,0.6354672908782959,0.07657402008771896,0.0050715310499072075,0.008211038075387478,0.4516128897666931,0.0904541015625,1.8283387422561646,0.003977092914283276,0.0005612005479633808,0.003415892133489251,0.005578234791755676,0.0009642611257731915,0.09326913207769394
letter_A,nlm_allobjects/cfg0001,9,minmax_otsu_binary,True,0.470703125,9.983656883239746,25.728336334228516,0.9763508439064026,0.08831787109375,0.088623046875,0.9574611748818366,29,34,0.34863486886024475,0.09450548142194748,0.1766800880432129,0.8121473789215088,0.6354672908782959,0.07657402008771896,0.0050715310499072075,0.008211038075387478,0.4516128897666931,0.0904541015625,1.8283387422561646,0.003977092914283276,0.0005612005479633808,0.003415892133489251,0.005578234791755676,0.0009642611257731915,0.09326913207769394
letter_A,nlm_allobjects/cfg0001,9,raw_mean_binary,True,0.34863489866256714,3.8219027519226074,7.576076507568359,0.08315523713827133,0.26519775390625,0.088623046875,0.3338702254947078,2894,1,0.34863486886024475,0.09450548142194748,0.1766800880432129,0.8121473789215088,0.6354672908782959,0.07657402008771896,0.0050715310499072075,0.008211038075387478,0.4516128897666931,0.0904541015625,1.8283387422561646,0.003977092914283276,0.0005612005479633808,0.003415892133489251,0.005578234791755676,0.0009642611257731915,0.09326913207769394
letter_A,nlm_allobjects/cfg0001,9,raw_mean_plus_std_binary,True,0.4431403875350952,12.254158973693848,24.874568939208984,0.9722471237182617,0.0914306640625,0.088623046875,0.951058201058201,60,14,0.34863486886024475,0.09450548142194748,0.1766800880432129,0.8121473789215088,0.6354672908782959,0.07657402008771896,0.0050715310499072075,0.008211038075387478,0.4516128897666931,0.0904541015625,1.8283387422561646,0.003977092914283276,0.0005612005479633808,0.003415892133489251,0.005578234791755676,0.0009642611257731915,0.09326913207769394
letter_A,nlm_allobjects/cfg0001,10,continuous,True,,6.497439861297607,10.441142082214355,0.07224386185407639,0.08251953125,0.088623046875,0.9218642906100069,7,107,0.31591951847076416,0.09244382381439209,0.1427282691001892,0.7962575554847717,0.6535292863845825,0.08303892612457275,0.005806413479149342,0.007626868784427643,0.4193548262119293,0.0899658203125,1.9080519676208496,0.005517324898391962,0.0005630721570923924,0.0049542528577148914,0.005762168206274509,0.0010994859039783478,0.11064465343952179
letter_A,nlm_allobjects/cfg0001,10,raw_otsu_binary,True,0.4375823140144348,9.120575904846191,25.612873077392578,0.9761096835136414,0.088134765625,0.088623046875,0.9501683501683502,33,41,0.31591951847076416,0.09244382381439209,0.1427282691001892,0.7962575554847717,0.6535292863845825,0.08303892612457275,0.005806413479149342,0.007626868784427643,0.4193548262119293,0.0899658203125,1.9080519676208496,0.005517324898391962,0.0005630721570923924,0.0049542528577148914,0.005762168206274509,0.0010994859039783478,0.11064465343952179
letter_A,nlm_allobjects/cfg0001,10,minmax_otsu_binary,True,0.451171875,9.120575904846191,25.612873077392578,0.9761096835136414,0.088134765625,0.088623046875,0.9501683501683502,33,41,0.31591951847076416,0.09244382381439209,0.1427282691001892,0.7962575554847717,0.6535292863845825,0.08303892612457275,0.005806413479149342,0.007626868784427643,0.4193548262119293,0.0899658203125,1.9080519676208496,0.005517324898391962,0.0005630721570923924,0.0049542528577148914,0.005762168206274509,0.0010994859039783478,0.11064465343952179
letter_A,nlm_allobjects/cfg0001,10,raw_mean_binary,True,0.31591951847076416,3.3798675537109375,6.8724212646484375,0.08254392445087433,0.29583740234375,0.088623046875,0.29903072798515157,3397,2,0.31591951847076416,0.09244382381439209,0.1427282691001892,0.7962575554847717,0.6535292863845825,0.08303892612457275,0.005806413479149342,0.007626868784427643,0.4193548262119293,0.0899658203125,1.9080519676208496,0.005517324898391962,0.0005630721570923924,0.0049542528577148914,0.005762168206274509,0.0010994859039783478,0.11064465343952179
letter_A,nlm_allobjects/cfg0001,10,raw_mean_plus_std_binary,True,0.40836334228515625,10.844443321228027,24.680946350097656,0.9655031561851501,0.0908203125,0.088623046875,0.94831013916501,57,21,0.31591951847076416,0.09244382381439209,0.1427282691001892,0.7962575554847717,0.6535292863845825,0.08303892612457275,0.005806413479149342,0.007626868784427643,0.4193548262119293,0.0899658203125,1.9080519676208496,0.005517324898391962,0.0005630721570923924,0.0049542528577148914,0.005762168206274509,0.0010994859039783478,0.11064465343952179
letter_A,nlm_allobjects/cfg0001,11,continuous,True,,6.158244609832764,10.878682136535645,0.07086430490016937,0.079345703125,0.088623046875,0.8888126286890872,5,157,0.2938595414161682,0.09118691831827164,0.11733168363571167,0.7859760522842407,0.668644368648529,0.08561988919973373,0.006125177256762981,0.007262991741299629,0.3870967626571655,0.090576171875,1.9432486295700073,0.007377216126769781,0.0005637045251205564,0.006813511718064547,0.005978482309728861,0.0008426877902820706,0.12707927823066711
letter_A,nlm_allobjects/cfg0001,11,raw_otsu_binary,True,0.41116952896118164,8.82975959777832,24.99699592590332,0.9686235785484314,0.0882568359375,0.088623046875,0.9462726662189389,37,43,0.2938595414161682,0.09118691831827164,0.11733168363571167,0.7859760522842407,0.668644368648529,0.08561988919973373,0.006125177256762981,0.007262991741299629,0.3870967626571655,0.090576171875,1.9432486295700073,0.007377216126769781,0.0005637045251205564,0.006813511718064547,0.005978482309728861,0.0008426877902820706,0.12707927823066711
letter_A,nlm_allobjects/cfg0001,11,minmax_otsu_binary,True,0.439453125,8.82975959777832,24.99699592590332,0.9686235785484314,0.0882568359375,0.088623046875,0.9462726662189389,37,43,0.2938595414161682,0.09118691831827164,0.11733168363571167,0.7859760522842407,0.668644368648529,0.08561988919973373,0.006125177256762981,0.007262991741299629,0.3870967626571655,0.090576171875,1.9432486295700073,0.007377216126769781,0.0005637045251205564,0.006813511718064547,0.005978482309728861,0.0008426877902820706,0.12707927823066711
letter_A,nlm_allobjects/cfg0001,11,raw_mean_binary,True,0.2938595414161682,3.1797468662261963,6.574306488037109,0.08252561837434769,0.310302734375,0.088623046875,0.28484371928445057,3635,3,0.2938595414161682,0.09118691831827164,0.11733168363571167,0.7859760522842407,0.668644368648529,0.08561988919973373,0.006125177256762981,0.007262991741299629,0.3870967626571655,0.090576171875,1.9432486295700073,0.007377216126769781,0.0005637045251205564,0.006813511718064547,0.005978482309728861,0.0008426877902820706,0.12707927823066711
