config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0000,0,0,20240710,stripe_target,1,scgi_ured,34,0.0003,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,7.999966144561768,7.373037338256836,0.19071292877197266,0.004685699939727783,0.9740428844495653,7.999966144561768,0.001823929138481617,0.5106410980224609,0.10717027634382248,0.17489121854305267,0.8799399137496948,0.705048680305481,0.09292881190776825,0.017146091908216476,0.01146999467164278,0.5806452035903931,0.21331787109375,1.7009209394454956,0.00022785122564528137,0.0015960779273882508,0.004368963651359081,0.0002746091049630195,0.06283494830131531
cfg0001,1,1,20240710,stripe_target,1,scgi_ured,34,0.0005,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,7.906920433044434,5.842259407043457,0.18517625331878662,0.004685699939727783,0.9740428844495653,7.906920433044434,0.010363152250647545,0.6260116100311279,0.11597665399312973,0.2941233515739441,1.0,0.7058766484260559,0.09433568269014359,0.017513345927000046,0.013339588418602943,0.7096774578094482,0.21282958984375,1.885040044784546,0.0002277386374771595,0.010135414078831673,0.004365366883575916,0.00026149736368097365,0.16824688017368317
cfg0002,2,2,20240710,stripe_target,1,scgi_ured,34,0.00075,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,6.43290901184082,9.610542297363281,0.16313400864601135,0.004685699939727783,0.9740428844495653,7.1553497314453125,0.015547585673630238,0.25274574756622314,0.08719272911548615,0.0,0.6014483571052551,0.6014483571052551,0.08519972115755081,0.014843801967799664,0.007338688243180513,0.29032257199287415,0.22930908203125,1.7488222122192383,0.0002268246898893267,0.015320761129260063,0.0043581812642514706,0.0021541910246014595,0.2202155590057373
cfg0003,3,3,20240710,stripe_target,1,scgi_ured,34,0.00125,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,8.049322128295898,4.925209045410156,0.1753372997045517,0.004685699939727783,0.9740428844495653,8.049322128295898,0.007482902612537146,0.6951733231544495,0.11751740425825119,0.39182859659194946,1.0,0.6081714034080505,0.08872158080339432,0.016226831823587418,0.013617857359349728,0.774193525314331,0.21295166015625,1.926029086112976,0.00022731222270522267,0.00725559052079916,0.004331580828875303,0.004226012621074915,0.1558031141757965
cfg0004,4,4,20240710,stripe_target,1,scgi_ured,34,0.0015,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,6.615024089813232,2.6858577728271484,0.08631293475627899,0.004685699939727783,0.9740428844495653,7.737667083740234,0.05325784534215927,0.8628614544868469,0.08228996396064758,0.5894604921340942,1.0,0.41053950786590576,0.05393490567803383,0.004995191004127264,0.0049080923199653625,0.9032257795333862,0.25494384765625,1.8280413150787354,0.00022742801229469478,0.05303041636943817,0.004312562290579081,0.004461711272597313,0.4170803427696228
cfg0005,5,5,20240710,stripe_target,1,scgi_ured,34,0.002,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,2.7239933013916016,1.6338025331497192,0.015168062411248684,0.004685699939727783,0.9740428844495653,6.656375408172607,0.08237657696008682,0.9468423128128052,0.05156850442290306,0.6424330472946167,1.0,0.3575669527053833,0.026515059173107147,0.0012938124127686024,0.0014180964790284634,0.9354838728904724,0.57598876953125,1.4818848371505737,0.0002278352330904454,0.08214873820543289,0.004310476593673229,0.006740597076714039,0.523578405380249
cfg0006,6,6,20240710,stripe_target,1,scgi_ured,35,0.0003,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,8.906062126159668,6.837549209594727,0.18645919859409332,0.004685699939727783,0.9740428844495653,8.906062126159668,0.002391469432041049,0.5494628548622131,0.10725149512290955,0.22183069586753845,0.8987554907798767,0.6769248247146606,0.08374158293008804,0.015751542523503304,0.0116503881290555,0.6129032373428345,0.2132568359375,1.6305122375488281,0.000227907468797639,0.0021635619923472404,0.004376701079308987,0.0003797353128902614,0.07446317374706268
cfg0007,7,7,20240710,stripe_target,1,scgi_ured,35,0.0005,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,8.865257263183594,6.376010894775391,0.18379001319408417,0.004685699939727783,0.9740428844495653,8.865257263183594,0.007657916285097599,0.5838059782981873,0.1092861071228981,0.26343756914138794,0.9321012496948242,0.6686636805534363,0.08346065878868103,0.015611579641699791,0.012071178294718266,0.6451612710952759,0.21380615234375,1.6899895668029785,0.00022763646848034114,0.00743027962744236,0.004376896657049656,0.00015665327373426408,0.13754989206790924
cfg0008,8,8,20240710,stripe_target,1,scgi_ured,35,0.00075,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,6.410603046417236,9.553827285766602,0.15146410465240479,0.004685699939727783,0.9740428844495653,7.1553497314453125,0.02199162170290947,0.22748920321464539,0.08284176886081696,0.0,0.5469667315483093,0.5469667315483093,0.07846200466156006,0.013351984322071075,0.006576260551810265,0.25806450843811035,0.240478515625,1.7670645713806152,0.00022680839174427092,0.021764812991023064,0.004368303343653679,0.001817699521780014,0.2605125904083252
cfg0009,9,9,20240710,stripe_target,1,scgi_ured,35,0.00125,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,5,6,9.062421798706055,3.79197096824646,0.15532845258712769,0.004685699939727783,0.9740428844495653,9.062421798706055,0.020643720403313637,0.7836660146713257,0.11367402970790863,0.491985559463501,1.0,0.508014440536499,0.07626856118440628,0.01323811523616314,0.011475276201963425,0.8387097120285034,0.21728515625,1.7632174491882324,0.00022747530601918697,0.020416244864463806,0.0043391939252614975,0.005028713494539261,0.26204198598861694
