lambda,m_alpha
0.017732980910503432,-0.6737575442011174
0.01783825467766027,-0.6736429828424739
0.01794415341396963,-0.6735277478683005
0.01805068082962877,-0.6734118353564081
0.018157840656860918,-0.6732952413622282
0.018265636650046085,-0.6731779619186924
0.01837407258585253,-0.6730599930361081
0.018483152263369138,-0.6729413307020359
0.01859287950423848,-0.6728219708811648
0.018703258152790735,-0.6727019095151887
0.018814292076178362,-0.6725811425226804
0.01892598516451159,-0.6724596657989649
0.01903834133099471,-0.6723374752159952
0.019151364512063177,-0.6722145666222231
0.019265058667521522,-0.6720909358424724
0.019379427780682083,-0.6719665786778098
0.019494475858504567,-0.6718414909054182
0.019610206931736436,-0.6717156682784636
0.01972662505505411,-0.6715891065259678
0.01984373430720505,-0.6714618013526765
0.01996153879115064,-0.6713337484389278
0.020080042634209934,-0.6712049434405195
0.020199249988204267,-0.6710753819885776
0.020319165029602716,-0.6709450596894229
0.02043979195966842,-0.6708139721244353
0.02056113500460576,-0.6706821148499211
0.020683198415708454,-0.6705494833969761
0.02080598646950849,-0.6704160732713516
0.02092950346792594,-0.6702818799533151
0.021053753738419695,-0.6701468988975159
0.021178741634139076,-0.670011125532845
0.021304471534076344,-0.6698745552622982
0.02143094784322014,-0.6697371834628355
0.02155817499270977,-0.669599005485242
0.02168615743999051,-0.6694600166539877
0.021814899668969722,-0.6693202122670848
0.021944406190173984,-0.6691795875959483
0.022074681540907096,-0.6690381378852507
0.022205730285409057,-0.6688958583527814
0.02233755701501598,-0.6687527441893013
0.022470166348320934,-0.6686087905583978
0.022603562931335773,-0.6684639925963415
0.0227377514376539,-0.6683183454119388
0.022872736568614018,-0.6681718440863861
0.023008523053464836,-0.6680244836731215
0.02314511564953076,-0.6678762591976788
0.023282519142378572,-0.667727165657537
0.023420738345985088,-0.6675771980219719
0.02355977810290582,-0.6674263512319064
0.02369964328444463,-0.6672746201997591
0.023840338790824436,-0.6671219998092937
0.023981869551358823,-0.6669684849154661
0.0241242405246248,-0.6668140703442731
0.024267456698636503,-0.6666587508925971
0.024411523091019953,-0.6665025213280533
0.024556444749188864,-0.666345376388835
0.024702226750521455,-0.666187310783557
0.024848874202538358,-0.6660283191911002
0.024996392243081565,-0.6658683962604547
0.025144786040494423,-0.6657075366105617
0.025294060793802656,-0.6655457348301558
0.02544422173289668,-0.6653829854776049
0.02559527411871464,-0.6652192830807518
0.02574722324342683,-0.6650546221367528
0.02590007443062109,-0.6648889971119167
0.026053833035489315,-0.6647224024415433
0.026208504445015088,-0.6645548325297602
0.026364094078162394,-0.6643862817493599
0.026520607386065494,-0.6642167444416356
0.02667804985221989,-0.6640462149162164
0.026836426992674463,-0.6638746874509021
0.026995744356224708,-0.6637021562914965
0.027156007524607152,-0.663528615651641
0.027317222112694904,-0.6633540597126462
0.027479393768694377,-0.6631784826233247
0.02764252817434318,-0.6630018784998207
0.027806631045109168,-0.6628242414254408
0.027971708130390696,-0.6626455654504838
0.028137765213718042,-0.6624658445920684
0.028304808112956045,-0.6622850728339621
0.02847284268050793,-0.6621032441264074
0.028641874803520342,-0.6619203523859499
0.028811910404089622,-0.6617363914952625
0.028982955439469275,-0.6615513553029706
0.029155015902278685,-0.6613652376234777
0.029328097820713075,-0.661178032236787
0.0295022072587547,-0.660989732888326
0.029677350316385312,-0.6608003332887673
0.029853533129799863,-0.6606098271138505
0.03003076187162149,-0.6604182080042026
0.030209042751117778,-0.6602254695651577
0.03038838201441831,-0.6600316053665765
0.030568785944733487,-0.6598366089426642
0.03075026086257468,-0.659640473791788
0.030932813125975653,-0.6594431933762949
0.031116449130715332,-0.659244761122326
0.031301175310541884,-0.659045170419634
0.03148699813739811,-0.6588444146213958
0.03167392412164822,-0.658642487044028
0.03186195981230588,-0.6584393809669981
0.03205111179726372,-0.6582350896326394
0.03224138670352408,-0.6580296062459605
0.03243279119743124,-0.6578229239744565
0.03262533198490496,-0.6576150359479199
0.03281901581167536,-0.6574059352582489
0.03301384946351944,-0.6571956149592567
0.03320983976649861,-0.6569840680664795
0.033406993587197946,-0.656771287556983
0.033605317832966775,-0.6565572663691686
0.033804819452160635,-0.6563419974025793
0.034005505434384735,-0.6561254735177049
0.034207382810738846,-0.6559076875357858
0.034410458654063614,-0.6556886322386153
0.03461474007918837,-0.6554683003683442
0.03482023424318042,-0.6552466846272805
0.03502694834559576,-0.6550237776776919
0.035234889628731336,-0.6547995721416054
0.03544406537787878,-0.654574060600607
0.03565448292157965,-0.6543472355956406
0.03586614963188217,-0.6541190896268061
0.03607907292459956,-0.653889615153156
0.0362932602595698,-0.6536588045924936
0.036508719140917,-0.6534266503211666
0.03672545711731434,-0.6531931446738638
0.03694348178224851,-0.6529582799434086
0.03716280077428575,-0.652722048380553
0.037383421777339484,-0.6524844421937706
0.03760535252093953,-0.6522454535490467
0.03782860078050289,-0.6520050745696728
0.03805317437760617,-0.6517632973360348
0.038279081180259626,-0.6515201138854033
0.0385063291031828,-0.6512755162117237
0.038734926108081845,-0.6510294962654031
0.03896488020392842,-0.6507820459530983
0.039196199447240336,-0.6505331571375039
0.0394288919423638,-0.6502828216371364
0.03966296584175732,-0.6500310312261215
0.039898429346277395,-0.6497777776339774
0.04013529070546577,-0.6495230525453989
0.04037355821783852,-0.6492668476000417
0.040613240231176746,-0.6490091543923033
0.04085434514281905,-0.648749964471106
0.04109688139995575,-0.6484892693396771
0.041340857499924846,-0.6482270604553301
0.041586281990509684,-0.6479633292292429
0.04183316347023847,-0.6476980670262377
0.042081510588685506,-0.6474312651645588
0.042331332046774216,-0.6471629149156507
0.04258263659708201,-0.6468930075039332
0.04283543304414689,-0.6466215341065793
0.043089730244776074,-0.6463484858532886
0.04334553710835604,-0.6460738538260636
0.04360286259716488,-0.6457976290589826
0.043861715726686186,-0.6455198025379734
0.044122105565924975,-0.645240365200585
0.04438404123772539,-0.6449593079357604
0.04464753191909031,-0.644676621583607
0.04491258684150291,-0.6443922969351672
0.045179215291250074,-0.6441063247321883
0.04544742660974772,-0.6438186956668915
0.045717230193868086,-0.6435294003817402
0.045988635496269,-0.6432384294692074
0.04626165202572498,-0.6429457734715437
0.04653628934746044,-0.6426514228805428
0.04681255708348478,-0.6423553681373068
0.047090464912929515,-0.6420575996320131
0.04737002257238735,-0.6417581077036767
0.047651239856253365,-0.6414568826399153
0.04793412661706809,-0.6411539146767117
0.04821869276586277,-0.6408491939981767
0.04850494827250654,-0.6405427107363111
0.04879290316605575,-0.6402344549707656
0.04908256753510534,-0.6399244167286035
0.04937395152814228,-0.6396125859840586
0.04966706535390115,-0.6392989526582957
0.04996191928172176,-0.6389835066191694
0.05025852364190901,-0.638666237680981
0.050556888826094756,-0.6383471356042377
0.05085702528760191,-0.6380261900954081
0.05115894354181066,-0.6377033908066794
0.05146265416652691,-0.6373787273357123
0.051768167802352834,-0.6370521892253975
0.052075495153059724,-0.6367237659636086
0.05238464698596296,-0.6363934469829577
0.052695634132299246,-0.6360612216605477
0.05300846748760611,-0.6357270793177254
0.05332315801210364,-0.6353910092198348
0.05363971673107843,-0.6350530005759676
0.0539581547352699,-0.6347130425387149
0.05427848318125885,-0.6343711242039188
0.05460071329185834,-0.6340272346104217
0.05492485635650686,-0.6336813627398157
0.05525092373166388,-0.6333334975161931
0.0555789268412077,-0.6329836278058937
0.05590887717683585,-0.6326317424172541
0.056240786298467405,-0.6322778301003548
0.05657466583464822,-0.6319218795467677
0.05691052748295829,-0.6315638793893029
0.057248383010421525,-0.6312038182017551
0.057588244253918085,-0.6308416844986487
0.057930123120599045,-0.630477466734985
0.05827403158830356,-0.6301111533059843
0.05861998170597856,-0.6297427325468343
0.05896798559410083,-0.6293721927324305
0.05931805544510169,-0.6289995220771226
0.05967020352379415,-0.6286247087344567
0.06002444216780263,-0.628247740796918
0.06038078378799517,-0.6278686062956742
0.0607392408689183,-0.6274872932003178
0.061099825969234405,-0.6271037894186063
0.06146255172216174,-0.6267180827962058
0.06182743083591702,-0.6263301611164314
0.062194476094160685,-0.6259400120999867
0.06256370035644475,-0.6255476234047075
0.06293511655866336,-0.625152982625298
0.06330873771350602,-0.6247560772930738
0.06368457691091345,-0.6243568948757009
0.06406264731853624,-0.6239554227769336
0.06444296218219615,-0.6235516483363555
0.06482553482635024,-0.623145558829117
0.06521037865455763,-0.6227371414656749
0.06559750714994911,-0.6223263833915301
0.06598693387569955,-0.6219132716869659
0.06637867247550312,-0.6214977933667861
0.0667727366740512,-0.6210799353800536
0.06716914027751333,-0.620659684609826
0.06756789717402087,-0.6202370278728955
0.06796902133415357,-0.6198119519195238
0.06837252681142905,-0.6193844434331818
0.06877842774279516,-0.6189544890302843
0.0691867383491253,-0.6185220752599289
0.06959747293571658,-0.6180871886036311
0.0700106458927911,-0.617649815475063
0.07042627169600008,-0.6172099422197886
0.07084436490693098,-0.6167675551150011
0.07126494017361774,-0.6163226403692593
0.07168801223105392,-0.6158751841222248
0.072113595901709,-0.6154251724443973
0.07254170609604754,-0.6149725913368534
0.07297235781305196,-0.6145174267309816
0.07340556614074753,-0.6140596644882195
0.07384134625673128,-0.6135992903997907
0.0742797134287037,-0.613136290186442
0.07472068301500366,-0.6126706494981798
0.07516427046514647,-0.6122023539140085
0.07561049132036514,-0.6117313889416657
0.07605936121415494,-0.6112577400173612
0.07651089587282103,-0.6107813925055143
0.07696511111602955,-0.6103023316984918
0.07742202285736174,-0.609820542816345
0.07788164710487162,-0.6093360110065489
0.0783439999616467,-0.6088487213437406
0.07880909762637223,-0.6083586588294577
0.07927695639389873,-0.6078658083918774
0.07974759265581285,-0.6073701548855561
0.08022102290101171,-0.6068716830911689
0.08069726371628051,-0.60637037771525
0.08117633178687375,-0.6058662233899322
0.0816582438970997,-0.6053592046726887
0.08214301693090857,-0.6048493060460738
0.08263066787248391,-0.6043365119174646
0.08312121380683775,-0.6038208066188032
0.08361467192040914,-0.6033021744063398
0.08411105950166631,-0.6027805994603743
0.08461039394171234,-0.6022560658850019
0.0851126927348945,-0.6017285577078557
0.08561797347941712,-0.6011980588798524
0.0861262538779582,-0.600664553274937
0.08663755173828964,-0.6001280246898292
0.08715188497390108,-0.5995884568437706
0.08766927160462754,-0.5990458333782706
0.08818972975728072,-0.5985001378568555
0.08871327766628417,-0.5979513537648172
0.08923993367431204,-0.5973994645089616
0.08976971623293176,-0.5968444534173608
0.09030264390325048,-0.596286303739102
0.09083873535656539,-0.5957249986440412
0.09137800937501787,-0.5951605212225552
0.09192048485225154,-0.5945928544852952
0.09246618079407415,-0.5940219813629413
0.09301511631912349,-0.5934478847059583
0.09356731065953726,-0.5928705472843526
0.09412278316162671,-0.5922899517874285
0.09468155328655485,-0.5917060808235479
0.09524364061101774,-0.5911189169198894
0.09580906482793068,-0.5905284425222085
0.09637784574711815,-0.5899346399946009
0.09695000329600774,-0.5893374916192639
0.09752555752032842,-0.5887369795962613
0.09810452858481282,-0.5881330860432887
0.09868693677390365,-0.5875257929954397
0.09927280249246448,-0.5869150824049754
0.09986214626649449,-0.5863009361410908
0.10045498874384774,-0.5856833359896884
0.10105135069495651,-0.5850622636531482
0.101651253013559,-0.5844377007501016
0.10225471671743135,-0.5838096288152065
0.10286176294912401,-0.5831780292989235
0.1034724129767025,-0.5825428835672938
0.10408668819449249,-0.5819041729017181
0.10470461012382942,-0.5812618784987388
0.10532620041381244,-0.5806159814698212
0.10595148084206296,-0.579966462841139
0.10658047331548759,-0.5793133035533596
0.10721319987104568,-0.5786564844614324
0.10784968267652134,-0.5779959863343781
0.10848994403130022,-0.5773317898550796
0.10913400636715061,-0.5766638756200765
0.10978189224900947,-0.5759922241393587
0.11043362437577298,-0.5753168158361652
0.11108922558109174,-0.5746376310467819
0.11174871883417081,-0.5739546500203433
0.11241212724057445,-0.5732678529186349
0.11307947404303559,-0.5725772198158996
0.11375078262227017,-0.5718827306986453
0.11442607649779629,-0.5711843654654526
0.11510537932875825,-0.5704821039267886
0.1157887149147554,-0.5697759258048207
0.11647610719667598,-0.5690658107332325
0.11716758025753597,-0.5683517382570433
0.11786315832332274,-0.5676336878324286
0.1185628657638439,-0.5669116388265452
0.11926672709358102,-0.5661855705173557
0.11997476697254861,-0.565455462093459
0.12068701020715801,-0.5647212926539201
0.12140348175108652,-0.5639830412081064
0.12212420670615162,-0.5632406866755216
0.12284921032319039,-0.562494207885648
0.12357851800294459,-0.5617435835777868
0.12431215529694986,-0.5609887924009039
0.12505014790843144,-0.5602298129134797
0.12579252169320457,-0.5594666235833571
0.12653930266058033,-0.558699202787597
0.1272905169742769,-0.5579275288123364
0.12804619095333625,-0.5571515798526466
0.1288063510730461,-0.556371334012399
0.12957102396586775,-0.5555867693041285
0.13034023642236886,-0.5547978636489067
0.13111401539216225,-0.5540045948762122
0.1318923879848501,-0.5532069407238092
0.13267538147097355,-0.5524048788376262
0.13346302328296844,-0.5515983867716409
0.13425534101612613,-0.550787441987765
0.13505236242956045,-0.549972021855737
0.13585411544718023,-0.5491521036530147
0.13666062815866764,-0.5483276645646752
0.13747192882046222,-0.5474986816833147
0.13828804585675106,-0.5466651320089553
0.1391090078604644,-0.5458269924489543
0.1399348435942776,-0.5449842398179167
0.14076558199161873,-0.5441368508376151
0.14160125215768227,-0.5432848021369083
0.1424418833704489,-0.5424280702516692
0.14328750508171123,-0.5415666316247137
0.14413814691810553,-0.5407004626057352
0.14499383868214993,-0.5398295394512435
0.1458546103532884,-0.5389538383245072
0.1467204920889411,-0.5380733352955007
0.14759151422556108,-0.5371880063408575
0.1484677072796969,-0.5362978273438258
0.1493491019490621,-0.5354027740942293
0.15023572911361033,-0.5345028222884346
0.15112761983661765,-0.5335979475293201
0.15202480536577045,-0.5326881253262531
0.15292731713426055,-0.5317733310950693
0.1538351867618862,-0.5308535401580592
0.15474844605616012,-0.5299287277439582
0.15566712701342372,-0.5289988689879421
0.15659126181996819,-0.5280639389316294
0.15752088285316213,-0.5271239125230852
0.15845602268258588,-0.526178764616836
0.15939671407117253,-0.5252284699738837
0.16034298997635632,-0.5242730032617305
0.16129488355122637,-0.523312339054406
0.16225242814568896,-0.5223464518325007
0.16321565730763563,-0.521375315983207
0.16418460478411864,-0.5203989058003632
0.16515930452253336,-0.5194171954845056
0.16613979067180742,-0.5184301591429258
0.1671260975835974,-0.5174377707897333
0.16811825981349215,-0.5164400043459255
0.16911631212222356,-0.5154368336394636
0.17012028947688437,-0.5144282324053541
0.17113022705215322,-0.513414174285737
0.17214616023152715,-0.512394632829981
0.1731681246085611,-0.5113695814947846
0.17419615598811497,-0.5103389936442838
0.1752302903876082,-0.5093028425501673
0.17627056403828154,-0.5082611013917968
0.17731701338646635,-0.5072137432563365
0.1783696750948617,-0.5061607411388872
0.17942858604381867,-0.5051020679426292
0.18049378333263258,-0.5040376964789715
0.18156530428084278,-0.502967599467708
0.18264318642954006,-0.501891749537182
0.18372746754268204,-0.5008101192244567
0.1848181856084161,-0.4997226809754942
0.18591537884041046,-0.49862940714534165
0.18701908567919284,-0.49753026999832534
0.18812934479349744,-0.4964252417082522
0.1892461950816195,-0.49531429435861923
0.19036967567277824,-0.49419739994283085
0.19149982592848783,-0.4930745303644243
0.1926366854439362,-0.4919456574373029
0.1937802940493725,-0.4908107528859781
0.1949306918115025,-0.48966978834581903
0.19608791903489223,-0.48852273536331137
0.19725201626338024,-0.48736956539632376
0.1984230242814979,-0.48621024981438316
0.19960098411589852,-0.485044759898959
0.20078593703679443,-0.4838730668437559
0.20197792455940314,-0.48269514175501577
0.20317698844540175,-0.48151095565182755
0.2043831707043901,-0.48032047946644807
0.20559651359536257,-0.4791236840446296
0.20681705962818864,-0.4779205401459589
0.20804485156510205,-0.4767110184442047
0.20927993242219983,-0.4754950895276728
0.21052234547094809,-0.4742727238995752
0.21177213423969887,-0.47304389197840435
0.2130293425152151,-0.47180856409831945
0.2142940143442045,-0.4705667105095423
0.2155661940348629,-0.46931830137876207
0.21684592615842652,-0.4680633067895522
0.21813325555073354,-0.46680169674279576
0.21942822731379502,-0.46553344115712136
0.22073088681737502,-0.46425850986934897
0.22204127970058005,-0.46297687263494863
0.22335945187345818,-0.46168849912850646
0.22468544951860747,-0.46039335894420275
0.226019319092794,-0.4590914215963027
0.22736110732857942,-0.45778265651965383
0.22871086123595843,-0.4564670330701983
0.23006862810400555,-0.45514452052549476
0.23143445550253208,-0.45381508808525167
0.2328083912837527,-0.45247870487187036
0.23419048358396188,-0.4511353399310032
0.23558078082522052,-0.4497849622321189
0.23697933171705224,-0.448427540669083
0.23838618525815017,-0.447063044060748
0.23980139073809337,-0.44569144115155584
0.24122499773907394,-0.44431270061215355
0.242657056137634,-0.4429267910400187
0.24409761610641317,-0.441533680960099
0.24554672811590644,-0.4401333388254639
0.2470044429362323,-0.4387257330179669
0.2484708116389117,-0.43731083184892255
0.24994588559865702,-0.4358886035597949
0.2514297164951724,-0.43445901632289974
0.252922356314964,-0.433022038242117
0.25442385735316164,-0.43157763735362
0.25593427221535076,-0.4301257816266145
0.2574536538194157,-0.42866643896409307
0.2589820553973934,-0.4271995772036016
0.26051953049733867,-0.4257251641180179
0.26206613298520015,-0.4242431674163487
0.26362191704670757,-0.4227535547445336
0.26518693718927006,-0.42125629368626827
0.2667612482438859,-0.4197513517638384
0.2683449053670636,-0.41823869643896866
0.2699379640427541,-0.4167182951136861
0.2715404800842954,-0.41519011513119564
0.2731525096363668,-0.41365412377677435
0.2747741091769568,-0.41211028827867396
0.2764053355193417,-0.41055857580904376
0.27804624581407594,-0.40899895348486326
0.2796968975509943,-0.4074313883688941
0.28135734856122646,-0.4058558474706426
0.28302765701922267,-0.40427229774734025
0.28470788144479225,-0.4026807061049376
0.2863980807051536,-0.4010810393991145
0.28809831401699687,-0.3994732644363047
0.2898086409485585,-0.39785734797473593
0.2915291214217082,-0.39623325672548637
0.2932598157140484,-0.39460095735355544
0.295000784461026,-0.3929604164789514
0.29675208865805697,-0.3913116006777939
0.29851378966266295,-0.3896544764834335
0.3002859491966214,-0.387989010387586
0.3020686293481277,-0.3863151688414835
0.30386189257397056,-0.3846329182570425
0.30566580170172025,-0.38294222500804675
0.3074804199319296,-0.38124305543134807
0.3093058108403486,-0.37953537582808206
0.31114203838015136,-0.3778191524649026
0.3129891668841771,-0.3760943515752318
0.31484726106718386,-0.3743609393605259
0.31671638602811597,-0.37261888199156074
0.31859660725238453,-0.37086814560973214
0.3204879906141621,-0.3691086963283743
0.3223906023786903,-0.3673405002340945
0.3243045092046015,-0.36556352338812736
0.32622977814625453,-0.36377773182770445
0.32816647665608334,-0.36198309156744235
0.33011467258696087,-0.36017956860074773
0.3320744341945759,-0.3583671289012412
0.33404583013982453,-0.3565457384241988
0.3360289294912157,-0.35471536310801033
0.33802380172729113,-0.352875968875657
0.34003051673905943,-0.35102752163620643
0.34204914483244464,-0.34916998728632653
0.34407975673074975,-0.3473033317118167
0.3461224235771342,-0.34542752078915856
0.34817721693710657,-0.34354252038708405
0.3502442088010318,-0.3416482963681632
0.3523234715866531,-0.3397448145904096
0.3544150781416307,-0.33783204090890406
0.35651910174609164,-0.33590994117743983
0.35863561611519873,-0.3339784812501836
0.36076469540173295,-0.33203762698335615
0.3629064141986913,-0.3300873442369339
0.3650608475419002,-0.328127598876367
0.36722807091264437,-0.32615835677431826
0.36940816024031137,-0.32417958381242046
0.3716011919050519,-0.32219124588305403
0.3738072427404557,-0.3201933088911424
0.37602639003624333,-0.31818573875596845
0.37825871154097435,-0.31616850141300973
0.38050428546477094,-0.31414156281579264
0.38276319048205826,-0.31210488893776767
0.38503550573432066,-0.31005844577420305
0.3873213108328747,-0.30800219934409834
0.3896206858616579,-0.30593611569211854
0.39193371138003485,-0.3038601608905471
0.3942604684256198,-0.30177430104125924
0.3966010385171152,-0.29967850227771536
0.3989555036571684,-0.29757273076697377
0.40132394633524443,-0.29545695271172406
0.4037064495305157,-0.2933311343523405
0.40610309671476974,-0.29119524196895463
0.4085139718553333,-0.2890492418835491
0.4109391594180143,-0.2868931004620709
0.4133787443700611,-0.28472678411656493
0.41583281218313944,-0.28255025930732813
0.41830144883632675,-0.28036349254508264
0.4207847408191247,-0.2781664503931707
0.42328277513448925,-0.2759590994697691
0.42579563930187886,-0.27374140645012324
0.4283234213603207,-0.2715133380688021
0.4308662098714952,-0.26927486112197446
0.433424093922839,-0.26702594246970246
0.4359971631306657,-0.2647665490382587
0.4385855076433061,-0.26249664782246174
0.4411892181442663,-0.2602162058880321
0.4438083858554048,-0.2579251903739689
0.44644310254012864,-0.25562356849494583
0.4490934605066083,-0.2533113075437287
0.45175955261101175,-0.25098837489361214
0.45444147226075765,-0.24865473800087623
0.4571393134177875,-0.24631036440726453
0.45985317060185943,-0.24395522174248022
0.462583138893857,-0.24158927772670502
0.4653293139391223,-0.2392125001731351
0.46809179195080625,-0.23682485699053937
0.4708706697132397,-0.23442631618583584
0.4736660445853242,-0.23201684586668914
0.47647801450394284,-0.2295964142441278
0.4793066779873919,-0.22716498963517964
0.48215213413883196,-0.22472254046552936
0.48501448264976044,-0.22226903527219324
0.48789382380350416,-0.21980444270621505
0.4907902584787327,-0.2173287315353812
0.49370388815299293,-0.2148418706469534
0.4966348149062642,-0.21234382905042382
0.4995831414245346,-0.20983457588028673
0.5025489710033989,-0.20731408039882934
0.5055324075516773,-0.20478231199894423
0.5085335555950561,-0.2022392402069569
0.5115525202797494,-0.199684834685475
0.5145894073761836,-0.1971190652362541
0.5176443232827027,-0.1945419018030837
0.5207173750292956,-0.1919533144746906
0.5238086702813467,-0.18935327348766015
0.5269183173434077,-0.1867417492293766
0.5300464251629918,-0.18411871224097995
0.5331931033343911,-0.18148413322034299
0.5363584621025161,-0.17883798302506212
0.5395426123667582,-0.17618023267547048
0.5427456656848749,-0.1735108533576633
0.5459677342768988,-0.17082981642654427
0.5492089310290685,-0.1681370934088866
0.5524693694977844,-0.16543265600641183
0.5557491639135864,-0.1627164760988844
0.5590484291851567,-0.15998852574722355
0.5623672809033455,-0.15724877719663014
0.5657058353452203,-0.15449720287973018
0.5690642094781402,-0.15173377541973382
0.5724425209638536,-0.1489584676336094
0.5758408881626208,-0.14617125253527366
0.5792594301373607,-0.14337210333879596
0.582698266657822,-0.1405609934616169
0.5861575182047796,-0.13773789652778376
0.5896373059742555,-0.1349027863711964
0.593137751881765,-0.13205563703887066
0.5966589785665879,-0.12919642279421353
0.6002011093960667,-0.1263251181203105
0.6037642684699261,-0.1234416977232303
0.6073485806246227,-0.1205461365353375
0.6109541714377184,-0.11763840971862063
0.6145811672322797,-0.11471849266803108
0.618229695081304,-0.11178636101483552
0.6218998828121711,-0.10884199062997657
0.6255918590111221,-0.10588535762744886
0.6293057530277644,-0.10291643836768247
0.6330416949796029,-0.09993520946093884
0.6367998157565997,-0.09694164777071615
0.6405802470257592,-0.09393573041716427
0.6443831212357414,-0.09091743478050937
0.6482085716215017,-0.08788673850448805
0.6520567322089599,-0.08484361949978872
0.6559277378196947,-0.08178805594750274
0.6598217240756682,-0.07872002630258257
0.6637388274039767,-0.0756395092973075
0.6676791850416309,-0.0725464839447559
0.6716429350403638,-0.06944092954228548
0.6756302162714676,-0.06632282567501752
0.6796411684306591,-0.06319215221932858
0.6836759320429737,-0.06004888934634742
0.6877346484676891,-0.05689301752545431
0.6918174599032776,-0.05372451752778812
0.6959245093923883,-0.05054337042975457
0.7000559408268582,-0.04734955761653925
0.7042118989527542,-0.04414306078562227
0.7083925293754438,-0.040923861950296334
0.7125979785646966,-0.03769194344318644
0.7168283938598159,-0.03444728791976978
0.7210839234748007,-0.03118987836189846
0.7253647165035385,-0.027919698081320055
0.729670922925029,-0.024636730723199413
0.7340026936086383,-0.02134096026963958
0.7383601803193852,-0.0180323710432001
0.7427435357232576,-0.014710947710414424
0.7471529133925621,-0.011376675285304505
0.7515884678113034,-0.008029539132891811
0.7560503543805979,-0.0046695249727042865
0.760538729424117,-0.0012966188822802205
0.7650537501935653,0.0020891926993346355
0.7695955748741883,0.005487922968093889
0.7741643625903152,0.008899584751464684
0.7787602734109365,0.012324190504950483
0.7833834683553069,0.0157617523086164
0.7880341093985904,0.019212281863627778
0.7927123594775343,0.022675790488795727
0.7974183824961771,0.02615228911713212
0.802152343331592,0.02964178829241486
0.8069144078396625,0.033144298165765265
0.8117047428608938,0.036659828492235466
0.8165235162262574,0.0401883886274087
0.8213708967630723,0.04372998752401419
0.8262470543009187,0.0472846337285536
0.8311521596775886,0.05085233537794295
0.8360863847450715,0.05443310019617187
0.8410499023755742,0.058026935490974485
0.8460428864675789,0.06163384815052167
0.8510655119519345,0.0652538446401286
0.8561179547979859,0.06888693099898027
0.8612003920197396,0.07253311283687833
0.8663130016820645,0.07619239533100536
0.871455962906931,0.07986478322271201
0.8766294558796867,0.08355028081432422
0.8818336618553689,0.087248891965974
0.8870687631650555,0.09096062009245226
0.8923349432222519,0.09468546816008686
0.8976323865293186,0.09842343868364513
0.9029612786839338,0.10217453372326106
0.9083218063855966,0.10593875488139107
0.913714157442168,0.10971610329979609
0.9191385207764508,0.11350657965655105
0.9245950864328084,0.11731018416308628
0.9300840455838234,0.12112691656125552
0.9356055905369951,0.124956776120438
0.941159914741477,0.12879976163467022
0.9467472127948549,0.1326558714198122
0.9523676804499638,0.13652510331074513
0.958021514621747,0.14040745465860635
0.9637089133941549,0.1443029223280577
0.9694300760270843,0.14821150269459102
0.9751852029633605,0.15213319164187122
0.980974495835759,0.15606798455911697
0.9867981574740705,0.16001587633852155
0.9926563919122064,0.16397686137271256
0.9985494043953482,0.16795093355225446
1.004477401387137,0.1719380862631909
1.0104405905769072,0.17593831238463165
1.0164391808869664,0.17995160428638568
1.0224733824799088,0.18397795382663162
1.0285434067659833,0.18801735234964273
1.0346494664104984,0.19206979068355456
1.0407917753412732,0.19613525913818006
1.0469705487561325,0.20021374750287493
1.0531860031304467,0.20430524504445222
1.0594383562247154,0.20840974050514713
1.065727827092197,0.2125272221006349
1.072054636086584,0.21665767751809972
1.0784190048697218,0.2208010939143587
1.0848211564193755,0.22495745791403926
1.0912613150370425,0.2291267556078143
1.0977397063558099,0.2333089725506909
1.1042565573482601,0.23750409376035955
1.110812096334423,0.24171210371560037
1.1174065529897754,0.245932986354749
1.1240401583532873,0.25016672507422444
1.1307131448355165,0.2544133027271164
1.1374257462267514,0.25867270162183625
1.144178197705202,0.26294490352083194
1.1509707358452392,0.267229889639367
1.1578035986256832,0.271527640644364
1.1646770254381416,0.2758381366533162
1.171591257095396,0.2801613572332654
1.1785465358398395,0.2844972813998483
1.185543105351963,0.28884588761641244
1.1925812107588938,0.2932071537932026
1.1996610986429825,0.29758105728661777
1.2067830170504428,0.30196757489854054
1.2139472155000415,0.30636668287573954
1.2211539449918407,0.3107783569093465
1.2284034580159922,0.3152025721344082
1.235696008561582,0.3196393031295119
1.2430318521255308,0.3240885239164911
1.2504112457215442,0.3285502079602075
1.257834447889117,0.33302432816841
1.2653017187025928,0.33751085689167565
1.2728133197802742,0.34200976592342924
1.2803695142935894,0.3465210265000447
1.2879705669763122,0.35104460930102854
1.2956167441338373,0.3555804844492856
1.3033083136525105,0.36012862151146946
1.3110455450090126,0.3646889894984159
1.3188287092798057,0.36926155686566564
1.326658079150623,0.3738462915140656
1.3345339289260272,0.37844316079046464
1.3424565345390205,0.3830521314884936
1.3504261735607106,0.38767316984943384
1.3584431252100366,0.39230624156317573
1.366507670363551,0.39695131176926596
1.3746200915652609,0.4016083450580462
1.3827806730365257,0.4062773054718835
1.3909897006860168,0.4109581565064917
1.3992474621197328,0.41565086111234556
1.4075542466510766,0.4203553816961888
1.415910345310992,0.42507168012263585
1.424316050858159,0.4297997177158666
1.4327716577892515,0.4345394552614199
1.4412774623492552,0.4392908530080777
1.449833762541846,0.44405387066984975
1.4584408581398314,0.4488284674280526
1.4670990506956518,0.4536146019334858
