unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
33,64,3,66,-1,13,random_nonneg,1/2,66,66,True,0,0.0029858540067547955,,8.791398910794793e-08,False,0.010698547786977756,0.040733359131868624,0.002106617268394601,150,8
35,64,3,66,-1,15,random_nonneg,1/2,66,66,True,0,0.0009209464502854698,,4.444835982755783e-08,False,0.07265147977307063,0.04067647289712087,0.0015716774981042326,150,8
37,64,3,66,-1,17,random_nonneg,1/2,66,66,True,0,0.0007505981292286351,,6.237743908497977e-08,False,0.007650916704228164,0.030573902226235572,0.00044505657684309335,150,8
39,64,3,66,-1,19,random_nonneg,1/2,66,66,True,0,0.0001652973742547096,,5.487526939479803e-08,False,0.5661024294637526,0.31578376339428116,0.0013455845491629715,150,8
41,64,3,67,0,1,sparse_spikes,1/2,66,66,True,0,0.003409766505618219,1.3756009980738053e-17,1.8832895941460548e-08,False,0.028907981948144257,0.08551006200938588,0.002213502089144196,150,8
43,64,3,67,0,3,random_nonneg,1/2,66,66,True,0,0.006530174625581115,1.8192767653807875e-17,6.285880005889473e-08,True,2.2670291743079998e-07,0.0002042661409584895,2.480476653920902e-05,150,8
45,64,3,67,0,5,random_nonneg,1/2,66,66,True,0,0.004116114576294412,7.708116093329425e-18,5.964721255816438e-08,False,1.5496061910837366e-05,0.0012444068688001186,0.00011183267778127766,150,8
47,64,3,67,0,7,random_nonneg,1/2,66,66,True,0,0.002666292232770243,7.76391706193569e-18,7.495936997472685e-08,False,8.189517484687884e-06,0.0014153317075624172,0.00010568721592526796,150,8
49,64,3,67,0,9,random_nonneg,1/2,66,66,True,0,0.0030324020456752214,2.712034510703536e-17,8.550922569868689e-08,False,0.00019123851780998252,0.0035347305753113123,0.00035044014225396293,150,8
51,64,3,67,0,11,random_nonneg,1/2,66,66,True,0,0.006515018242459567,2.3585918401061122e-17,6.535113011572901e-08,False,1.6816039978145817e-05,0.0020464000633880902,0.00019249214665874724,150,8
53,64,3,67,0,13,random_nonneg,1/2,66,66,True,0,0.0012127537444165985,1.516568084829491e-17,5.385958677288376e-08,False,0.13981762258438865,0.1689189368468179,0.004670038855849917,150,8
55,64,3,67,0,15,random_nonneg,1/2,66,66,True,0,0.0004075469003934401,8.745116344800382e-18,3.8928057042768895e-08,False,0.14097745268183307,0.09000134714701415,0.0011187947792200554,150,8
57,64,3,67,0,17,random_nonneg,1/2,66,66,True,0,0.0014459770735735639,3.0957788306429185e-18,5.7840880176374616e-08,False,0.010245435652085176,0.05154406060389982,0.0009738965459050112,150,8
59,64,3,67,0,19,random_nonneg,1/2,66,66,True,0,0.005397205296161634,2.8296308610971226e-17,4.101132562622166e-08,False,7.5905587203353784e-06,0.0015072077858145488,0.00011384222068905808,150,8
61,64,3,69,2,1,sparse_spikes,1/2,66,66,True,0,0.0028586993708201755,9.198944887203398e-18,5.899178644092579e-08,False,0.1442727751435574,0.11097058152543218,0.004042805735318206,150,8
63,64,3,69,2,3,random_nonneg,1/2,66,66,True,0,0.0016504239768430709,4.588347737079979e-17,8.37288574258826e-08,True,3.097980020920619e-08,2.0304690963202088e-05,2.584886301156259e-06,150,1
65,64,3,69,2,5,random_nonneg,1/2,66,66,True,0,0.00651668816649652,7.344414157753623e-17,3.9073164585447515e-08,True,8.899112306977684e-08,0.00011308974709237085,1.3509650723963619e-05,150,7
67,64,3,69,2,7,random_nonneg,1/2,66,66,True,0,0.006461451118536648,1.8422103968261058e-17,5.475357308713255e-08,True,2.1534183449784706e-07,0.0001895461932550635,2.615415129684956e-05,150,1
69,64,3,69,2,9,random_nonneg,1/2,66,66,True,0,0.01001776126814782,1.954313577980429e-17,6.792957070458142e-08,True,4.1069982104911e-08,0.0001469393018619647,1.1659128170705574e-05,150,4
71,64,3,69,2,11,random_nonneg,1/2,66,66,True,0,0.004458641281441626,5.3760627803641013e-17,3.2030915506055507e-08,False,3.87975876047779e-05,0.0017057650545200254,0.00019133921588695594,150,8
73,64,3,69,2,13,random_nonneg,1/2,66,66,True,0,0.005732937528461968,2.541179646153598e-17,5.460522754774224e-08,True,7.593610315974345e-08,6.313205568402036e-05,1.0078225405052243e-05,150,1
75,64,3,69,2,15,random_nonneg,1/2,66,66,True,0,0.001614700554612203,6.047523606502465e-17,6.179837965883767e-08,False,0.146138631774301,0.1625437406834187,0.004947469311849973,150,8
77,64,3,69,2,17,random_nonneg,1/2,66,66,True,0,0.006324638737079273,6.96617517779891e-17,5.951693204987326e-08,True,5.932460410542942e-07,0.00040437032742796086,5.500934581872143e-05,150,1
79,64,3,69,2,19,random_nonneg,1/2,66,66,True,0,0.0030385829626727217,4.650391220787932e-17,4.8098370145375726e-08,False,0.0003284940127873366,0.004554412796289958,0.00035800701288817173,150,8
81,64,3,71,4,1,sparse_spikes,1/2,66,66,True,0,0.015170301490526195,6.324445231208007e-17,2.5462676971552214e-08,True,1.3528436420026993e-07,0.00018527379494370777,2.477392076410134e-05,150,4
83,64,3,71,4,3,random_nonneg,1/2,66,66,True,0,0.004444312205198894,2.4380794977668013e-17,6.072367840422164e-08,False,0.0040275493665259884,0.027550887981634964,0.001965905433845841,150,8
85,64,3,71,4,5,random_nonneg,1/2,66,66,True,0,0.002303039855124944,6.367225189134646e-17,1.3137723730742792e-07,False,3.221071941816386e-05,0.0014099650820509346,9.930931930703331e-05,150,8
87,64,3,71,4,7,random_nonneg,1/2,66,66,True,0,0.013898353109295781,7.745979983892478e-17,4.976604056510056e-08,True,2.9974478953016114e-18,1.4377112278474158e-09,3.4598747838295543e-10,150,1
89,64,3,71,4,9,random_nonneg,1/2,66,66,True,0,0.006154279951787259,6.511919180361192e-17,5.418384199291105e-08,True,2.7695050093957902e-09,1.8800047146605436e-05,2.721831074558679e-06,150,1
91,64,3,71,4,11,random_nonneg,1/2,66,66,True,0,0.008269931913854925,5.2735044693641005e-17,2.854293335580686e-08,False,3.302863307136702e-06,0.00070429292544745,8.31846435719529e-05,150,8
93,64,3,71,4,13,random_nonneg,1/2,66,66,True,0,0.006082610407938077,2.0466240597959825e-17,1.407863625298738e-07,True,8.093945110557108e-08,0.00014786618705509014,1.9665822831192917e-05,150,2
95,64,3,71,4,15,random_nonneg,1/2,66,66,True,0,0.006306513298726479,4.9269646620399074e-17,6.528663256961026e-08,False,2.0407037284741243e-06,0.0005197840969343726,6.195072880938978e-05,150,8
97,64,3,71,4,17,random_nonneg,1/2,66,66,True,0,0.009032095624507136,6.54810871936516e-17,6.617942004517233e-08,True,5.544981245305881e-08,0.00013145234543862627,1.3704311517583716e-05,150,8
99,64,3,71,4,19,random_nonneg,1/2,66,66,True,0,0.005295076082481158,7.652102400999117e-17,4.9787566659148846e-08,True,1.1158464923398138e-07,8.54150276434762e-05,1.3970231918053645e-05,150,1
101,64,3,73,6,1,sparse_spikes,1/2,66,66,True,0,0.032585854843876445,8.996364318920637e-17,2.9613339063548525e-08,True,8.816338771773712e-17,5.718157919387679e-09,1.2278524818475494e-09,150,1
103,64,3,73,6,3,random_nonneg,1/2,66,66,True,0,0.010385311807780987,6.697168504314352e-17,4.180198276056842e-08,True,1.0354087924039411e-10,3.6880554336315985e-06,7.184351742268262e-07,150,1
105,64,3,73,6,5,random_nonneg,1/2,66,66,True,0,0.0041337318220084915,7.903412426905066e-17,5.5840440707823814e-08,True,4.411443394852274e-07,0.00014128116866590767,1.847658237867578e-05,150,1
107,64,3,73,6,7,random_nonneg,1/2,66,66,True,0,0.008776676518054586,6.482089715309343e-17,6.718828736034306e-08,True,4.716295145797502e-12,1.1156338644568997e-06,2.165741429057037e-07,150,1
109,64,3,73,6,9,random_nonneg,1/2,66,66,True,0,0.01029281112280448,1.4470506222879617e-16,7.670985312116289e-08,True,4.2356195449331776e-10,1.0317202445739998e-05,1.5512037963382436e-06,150,1
111,64,3,73,6,11,random_nonneg,1/2,66,66,True,0,0.012113553401736464,6.051899407187801e-17,4.9593664851103906e-08,True,8.366362955693377e-21,3.319968258641559e-11,8.991867587484321e-12,148,1
113,64,3,73,6,13,random_nonneg,1/2,66,66,True,0,0.014184278246152619,7.505733845539257e-17,3.6428348179459275e-08,True,2.07759439356302e-09,2.4865549224706296e-05,4.595000443474229e-06,150,1
115,64,3,73,6,15,random_nonneg,1/2,66,66,True,0,0.008550446076124367,7.079952663824549e-17,4.415360455154086e-08,True,3.9279708515324705e-08,7.275533008704871e-05,1.2125694716709495e-05,150,1
117,64,3,73,6,17,random_nonneg,1/2,66,66,True,0,0.008820877038798601,7.486632830970328e-17,7.473635238218146e-08,True,8.996412655810494e-09,3.9843567383957e-05,5.436665127159053e-06,150,1
119,64,3,73,6,19,random_nonneg,1/2,66,66,True,0,0.010183308954473086,5.1348566535094785e-17,3.576920513070026e-08,True,1.1481490056763853e-19,1.178370942489515e-10,2.9564401655915297e-11,150,1
121,64,3,75,8,1,sparse_spikes,1/2,66,66,True,0,0.02690705525047347,1.0859066037062486e-16,2.4215384800928708e-08,True,6.999558305570595e-16,1.4509655810179822e-08,3.4390955896314623e-09,150,1
123,64,3,75,8,3,random_nonneg,1/2,66,66,True,0,0.01922608048379061,6.630077290352523e-17,4.891829555906722e-08,True,2.7697205776071932e-21,3.734731968130234e-11,9.170322592234211e-12,139,1
125,64,3,75,8,5,random_nonneg,1/2,66,66,True,0,0.012263899160068115,6.40722043295067e-17,4.794742411177982e-08,True,2.3762876009561e-15,3.2201322289204803e-08,6.715800149103076e-09,150,1
127,64,3,75,8,7,random_nonneg,1/2,66,66,True,0,0.004506984214580559,9.071960817604012e-17,9.390916842538141e-08,False,1.8087945854128234e-06,0.0006489792253473459,6.884715668014996e-05,150,8
129,64,3,75,8,9,random_nonneg,1/2,66,66,True,0,0.014269403677212645,8.740154988262761e-17,6.885743621808893e-08,True,2.1770218792714983e-17,2.4147458546619482e-09,5.502584510378435e-10,150,1
131,64,3,75,8,11,random_nonneg,1/2,66,66,True,0,0.010143134131129338,5.1895360133310646e-17,5.427992770129679e-08,True,2.9228442166127794e-10,1.1168048051832247e-05,1.6261357833730266e-06,150,1
133,64,3,75,8,13,random_nonneg,1/2,66,66,True,0,0.012800116730354541,4.203104148591922e-17,4.443458795629917e-08,True,1.1894245952674925e-18,8.506694237908619e-10,1.9461332239748766e-10,150,1
135,64,3,75,8,15,random_nonneg,1/2,66,66,True,0,0.009075189415124066,8.040502224446575e-17,4.085250281219551e-08,True,1.9958972608579875e-18,5.650898290965323e-10,1.1136321272223053e-10,150,1
137,64,3,75,8,17,random_nonneg,1/2,66,66,True,0,0.012829046159410985,8.088400720097578e-17,6.376401976049546e-08,True,1.5801180232375661e-15,2.5507726597595592e-08,5.257983228012814e-09,150,1
139,64,3,75,8,19,random_nonneg,1/2,66,66,True,0,0.009038527643148893,1.2718763309945696e-16,5.227400176524298e-08,True,1.8804252223108358e-10,6.806240739655467e-06,1.110403216798565e-06,150,1
141,64,3,77,10,1,sparse_spikes,1/2,66,66,True,0,0.03526892632063469,8.117615246332271e-17,2.7657150862510577e-08,True,4.0692719787913005e-21,3.47100265196687e-11,9.865810229451968e-12,142,1
143,64,3,77,10,3,random_nonneg,1/2,66,66,True,0,0.01666916086016227,9.214853228625937e-17,6.574619917596786e-08,True,3.211076770715961e-11,3.447503778557237e-06,6.228348875856137e-07,150,1
145,64,3,77,10,5,random_nonneg,1/2,66,66,True,0,0.013070847186150161,9.440935040042721e-17,3.369240189811298e-08,True,2.394793319549824e-09,2.679313446740661e-05,4.061695147350364e-06,150,1
147,64,3,77,10,7,random_nonneg,1/2,66,66,True,0,0.007468649391356408,5.3197981744667594e-17,6.151556282628896e-08,True,2.611111958759996e-07,0.0002237841804348384,2.780132086660994e-05,150,2
149,64,3,77,10,9,random_nonneg,1/2,66,66,True,0,0.013745545960824043,9.013923797834896e-17,3.372330586079941e-08,True,2.7327108112336794e-20,8.940352624886572e-11,2.5129745136654066e-11,150,1
151,64,3,77,10,11,random_nonneg,1/2,66,66,True,0,0.015580189502053289,4.917604789701575e-17,5.7214305224994225e-08,True,3.865572711218631e-11,3.6735685791655648e-06,6.823076319240697e-07,150,1
153,64,3,77,10,13,random_nonneg,1/2,66,66,True,0,0.013282540615366557,1.0935265564769281e-16,6.845229419605863e-08,True,5.07497092139504e-13,3.1120391186245655e-07,6.41156370870275e-08,150,1
155,64,3,77,10,15,random_nonneg,1/2,66,66,True,0,0.011115784205548008,7.05819415402369e-17,6.16669246691458e-08,True,1.365857413867564e-13,2.3077995349451985e-07,4.3606991937180786e-08,150,1
157,64,3,77,10,17,random_nonneg,1/2,66,66,True,0,0.008848416412815786,3.5230596417416516e-17,7.890951357423362e-08,True,2.606982669229709e-09,3.4305848526705596e-05,4.091434805599675e-06,150,1
159,64,3,77,10,19,random_nonneg,1/2,66,66,True,0,0.02038503506139827,1.1805275200126795e-16,5.4334799065582415e-08,True,7.051526079780615e-15,6.060553381370681e-08,1.3586632761769735e-08,150,1
161,64,3,79,12,1,sparse_spikes,1/2,66,66,True,0,0.01933752676228787,7.19105664439921e-17,3.622248770319064e-08,True,6.279738453770057e-08,0.00012936537926394598,1.9206514150450874e-05,150,1
163,64,3,79,12,3,random_nonneg,1/2,66,66,True,0,0.018601731152017877,7.220264010759024e-17,5.317061400995273e-08,True,6.752585164744096e-15,5.647143475062677e-08,1.3229130500158401e-08,150,1
165,64,3,79,12,5,random_nonneg,1/2,66,66,True,0,0.012845024679897758,5.624346481089934e-17,8.584634697533007e-08,True,1.9922200794012722e-17,2.7297883953281143e-09,5.519953004559925e-10,150,1
167,64,3,79,12,7,random_nonneg,1/2,66,66,True,0,0.007403402555677898,8.928623693728993e-17,8.158124546803443e-08,True,4.7041775100431853e-20,7.647471544913742e-11,2.0303403612755374e-11,150,1
169,64,3,79,12,9,random_nonneg,1/2,66,66,True,0,0.008670981851944053,9.207766037150258e-17,4.330445428871104e-08,True,2.023623303987531e-10,7.030843611588455e-06,9.563068282952734e-07,150,1
171,64,3,79,12,11,random_nonneg,1/2,66,66,True,0,0.018399456268493198,1.0379401548256607e-16,3.8177846611769384e-08,True,5.749582730507936e-11,4.683167624586204e-06,8.436418767966291e-07,150,1
173,64,3,79,12,13,random_nonneg,1/2,66,66,True,0,0.008832405122565353,4.2018439267124966e-17,5.830371192577672e-08,True,3.459790630334937e-11,3.098727726247308e-06,4.3594892395952056e-07,150,1
175,64,3,79,12,15,random_nonneg,1/2,66,66,True,0,0.016108867985812802,7.65806311955018e-17,6.158365102255036e-08,True,3.417176360344932e-14,9.93145149452701e-08,2.063786301132026e-08,150,1
177,64,3,79,12,17,random_nonneg,1/2,66,66,True,0,0.010352082479448682,8.155988586746936e-17,3.6650806313424206e-08,True,4.88358497199907e-07,0.0003161195913335413,4.552026145609952e-05,150,1
179,64,3,79,12,19,random_nonneg,1/2,66,66,True,0,0.019494659504083,6.50605658628453e-17,4.960867739415273e-08,True,4.153253970359709e-13,4.2243072650993696e-07,9.326977431971636e-08,150,1
181,64,3,81,14,1,sparse_spikes,1/2,66,66,True,0,0.03267816679961251,1.1467096077139459e-16,5.880502517576983e-08,True,1.7992896900363214e-21,2.5152831206742832e-11,8.256584285426814e-12,83,1
183,64,3,81,14,3,random_nonneg,1/2,66,66,True,0,0.02606372266121184,7.86044464415373e-17,2.725919211752802e-08,True,2.34021006482312e-21,2.9332265782944233e-11,9.902937734771187e-12,106,1
185,64,3,81,14,5,random_nonneg,1/2,66,66,True,0,0.013958902315333485,1.191017830276155e-16,8.24129490747519e-08,True,5.958518038872602e-17,2.9735504891714726e-09,7.826048031751528e-10,150,1
187,64,3,81,14,7,random_nonneg,1/2,66,66,True,0,0.014024479618762466,7.665977335362498e-17,3.363273811749763e-08,True,4.945334144669078e-19,4.3393622028986556e-10,1.0126334294367489e-10,150,1
189,64,3,81,14,9,random_nonneg,1/2,66,66,True,0,0.01719175102820602,1.0142268617582854e-16,4.087498372282305e-08,True,2.5364328243082584e-21,3.733646725123663e-11,9.807157768472795e-12,145,1
191,64,3,81,14,11,random_nonneg,1/2,66,66,True,0,0.009063232509653591,1.1019948629341112e-16,9.710322541037829e-08,True,3.619850114538739e-14,1.0109747508070532e-07,1.8480583444001616e-08,150,1
193,64,3,81,14,13,random_nonneg,1/2,66,66,True,0,0.020077764230363056,1.7119226100002742e-16,7.048271798949913e-08,True,3.51527617968502e-21,3.372016207925377e-11,9.612666290252766e-12,136,1
195,64,3,81,14,15,random_nonneg,1/2,66,66,True,0,0.02012721786886287,1.18616181313803e-16,4.132127838393259e-08,True,2.1725837473033562e-16,1.0981925840924944e-08,2.4785696029255223e-09,150,1
197,64,3,81,14,17,random_nonneg,1/2,66,66,True,0,0.017246282395856186,1.3596450203584356e-16,4.035805738472397e-08,True,5.795893703821912e-21,3.436340101359292e-11,9.457012957414052e-12,132,1
199,64,3,81,14,19,random_nonneg,1/2,66,66,True,0,0.02061408600776246,1.160716926890605e-16,4.041935694628606e-08,True,4.91502951438616e-18,1.4790600133540721e-09,3.520746933752423e-10,150,1
201,64,3,83,16,1,sparse_spikes,1/2,66,66,True,0,0.04878791508761286,1.421858085905144e-16,3.0709416617464963e-08,True,9.6920845026949e-22,2.5930063651813384e-11,9.692787477861431e-12,77,1
203,64,3,83,16,3,random_nonneg,1/2,66,66,True,0,0.01449261157945227,8.673985219393606e-17,4.421893024667976e-08,True,4.2885860202283306e-16,1.2091094417354675e-08,2.56336258117245e-09,150,1
205,64,3,83,16,5,random_nonneg,1/2,66,66,True,0,0.0195270066154182,7.074021862913364e-17,3.904752419769655e-08,True,4.922481670665654e-15,4.321811929164365e-08,8.829965156260242e-09,150,1
207,64,3,83,16,7,random_nonneg,1/2,66,66,True,0,0.024575511692513333,1.3310528548101971e-16,4.473924563500589e-08,True,1.1234674988742712e-21,3.192743291968725e-11,9.757443204437833e-12,96,1
209,64,3,83,16,9,random_nonneg,1/2,66,66,True,0,0.022176146887762756,9.004333374060348e-17,6.157794679780417e-08,True,5.906743874233404e-17,5.131437053051968e-09,1.2638925761548654e-09,150,1
211,64,3,83,16,11,random_nonneg,1/2,66,66,True,0,0.019487542675465,1.257710780458669e-16,6.394323316638925e-08,True,2.0307127899687693e-21,2.6317337198378254e-11,8.427421377332417e-12,101,1
213,64,3,83,16,13,random_nonneg,1/2,66,66,True,0,0.022584287455453208,1.1109838779391199e-16,7.981731639878223e-08,True,2.1483541586426373e-21,2.2648480313414154e-11,8.281354113819042e-12,95,1
215,64,3,83,16,15,random_nonneg,1/2,66,66,True,0,0.01920268976891902,6.646796957789959e-17,1.0692641746420119e-07,True,2.4168194852675925e-21,2.404501597830233e-11,8.984629994845616e-12,80,1
217,64,3,83,16,17,random_nonneg,1/2,66,66,True,0,0.015656104611613934,6.757139911014045e-17,1.003797733642531e-07,True,2.3250393021107646e-14,1.0264156702355365e-07,1.9183125190767543e-08,150,1
219,64,3,83,16,19,random_nonneg,1/2,66,66,True,0,0.016593627820021224,7.175524926630881e-17,8.191654320240615e-08,True,4.003068940395435e-18,1.1962565382717116e-09,2.6754990224556204e-10,150,1
221,64,5,65,-4,1,sparse_spikes,1/2,65,68,False,3,,,2.907825599502092e-08,False,0.6278497218178816,0.38104327017511025,1.3243473832989044e-10,150,8
223,64,5,65,-4,3,random_nonneg,1/2,65,68,False,3,,,5.823203298098785e-08,False,0.1724014207235648,0.1424375032988272,1.3534243658356768e-07,150,8
225,64,5,65,-4,5,random_nonneg,1/2,65,68,False,3,,,3.982788936326416e-08,False,0.16009779101946103,0.14554138171551917,6.712078784524809e-07,150,8
227,64,5,65,-4,7,random_nonneg,1/2,65,68,False,3,,,3.650920878224826e-08,False,0.06069164369694905,0.12568807473855226,6.598744009846405e-05,150,8
229,64,5,65,-4,9,random_nonneg,1/2,65,68,False,3,,,8.581093008900598e-08,False,0.8333526242440213,0.5370929071960554,1.9148449529270127e-08,150,8
231,64,5,65,-4,11,random_nonneg,1/2,65,68,False,3,,,4.1726851078345e-08,False,0.31234199833943466,0.27421953945994,3.407598322363783e-05,150,8
233,64,5,65,-4,13,random_nonneg,1/2,65,68,False,3,,,9.199835685745329e-08,False,0.4927262486532636,0.3590826554890226,1.0495564313842827e-10,150,8
235,64,5,65,-4,15,random_nonneg,1/2,65,68,False,3,,,8.26753495493555e-08,False,0.40060939255412653,0.30427011411860055,2.029606746231613e-05,150,8
237,64,5,65,-4,17,random_nonneg,1/2,65,68,False,3,,,6.573572179220794e-08,False,0.6142001180073668,0.338915549993703,0.0006034443776441718,150,8
239,64,5,65,-4,19,random_nonneg,1/2,65,68,False,3,,,7.688992701529479e-08,False,0.5905168499896414,0.5962349987803852,1.7506111665930885e-06,150,8
241,64,5,67,-2,1,sparse_spikes,1/2,67,68,False,1,,,2.4234710809127732e-08,False,0.011032547626516464,0.05334673916270852,7.700583615958534e-05,150,8
243,64,5,67,-2,3,random_nonneg,1/2,67,68,False,1,,,4.951254961804259e-08,False,0.09619897266786713,0.23875807077037278,0.0011256029318201736,150,8
245,64,5,67,-2,5,random_nonneg,1/2,67,68,False,1,,,4.959808559810828e-08,False,0.053544311379063694,0.12850619731455348,0.0002593034744195002,150,8
247,64,5,67,-2,7,random_nonneg,1/2,67,68,False,1,,,3.940223518196549e-08,False,0.3199869568529125,0.30233802115408426,0.00021650741607635282,150,8
249,64,5,67,-2,9,random_nonneg,1/2,67,68,False,1,,,5.97259430644913e-08,False,0.20226321897337768,0.3581160644896766,0.002621507300907309,150,8
251,64,5,67,-2,11,random_nonneg,1/2,67,68,False,1,,,6.41382348637248e-08,False,0.05360168012380098,0.13920463486678888,0.0001765877406552719,150,8
253,64,5,67,-2,13,random_nonneg,1/2,67,68,False,1,,,6.931489205684555e-08,False,0.19161611170500717,0.1736404378167556,0.0034911387982084693,150,8
255,64,5,67,-2,15,random_nonneg,1/2,67,68,False,1,,,5.8266236208835744e-08,False,0.17445422272679406,0.22762722644431477,0.007019015796208977,150,8
257,64,5,67,-2,17,random_nonneg,1/2,67,68,False,1,,,2.4553047018180163e-08,False,0.020236541160112694,0.16701091568579163,0.0029521088400324756,150,8
259,64,5,67,-2,19,random_nonneg,1/2,67,68,False,1,,,8.560328845802871e-08,False,0.08677354494148909,0.22418254509738011,0.005003185035827066,150,8
261,64,5,68,-1,1,sparse_spikes,1/2,68,68,True,0,0.0017482946401305018,,4.5911150707776504e-08,False,0.004494650026051369,0.030825129139197903,0.0004049693785021331,150,8
263,64,5,68,-1,3,random_nonneg,1/2,68,68,True,0,0.0008607135191057418,,6.564894823418423e-08,False,0.02725994498321995,0.07148291329896056,0.0011951614639181822,150,8
265,64,5,68,-1,5,random_nonneg,1/2,68,68,True,0,0.0005316136733400779,,7.381022216261848e-08,False,0.0009656231514359038,0.018472737996401103,0.0004684367345224773,150,8
267,64,5,68,-1,7,random_nonneg,1/2,68,68,True,0,0.0017753598957071673,,8.191186944960399e-08,False,0.004721748260847765,0.036899044454341,0.0016724631820801393,150,8
269,64,5,68,-1,9,random_nonneg,1/2,68,68,True,0,0.0006186886637059563,,7.085206094166819e-08,False,0.013392895837951873,0.059190742783489125,0.0025037921017547764,150,8
271,64,5,68,-1,11,random_nonneg,1/2,68,68,True,0,0.0018747527317676813,,6.334831165657586e-08,False,0.0157623207462234,0.08160202946505579,0.0024622594470106816,150,8
273,64,5,68,-1,13,random_nonneg,1/2,68,68,True,0,0.0002444548757132217,,9.634058652158135e-08,False,0.017358643535206827,0.054273410196538696,0.001027078740118009,150,8
275,64,5,68,-1,15,random_nonneg,1/2,68,68,True,0,0.00029422870846606094,,4.6824695194849497e-08,False,0.14046034465408547,0.1580754394699534,0.0013174402015635835,150,8
277,64,5,68,-1,17,random_nonneg,1/2,68,68,True,0,5.610188887885958e-05,,5.219615982669803e-08,False,0.407881983271557,0.30865587264446537,0.005219527772958661,150,8
279,64,5,68,-1,19,random_nonneg,1/2,68,68,True,0,0.000518400039120343,,7.656726290694562e-08,False,0.008454101144551711,0.0776693501770569,0.002358504639324194,150,8
281,64,5,69,0,1,sparse_spikes,1/2,68,68,True,0,0.004810800992932029,1.5305613776831264e-18,2.509363090226295e-08,False,0.0018491472156218674,0.024885178003892783,0.0010343833993316615,150,8
283,64,5,69,0,3,random_nonneg,1/2,68,68,True,0,0.003305792942188334,5.006132399712205e-18,1.1444790974618692e-07,False,0.007769642682752433,0.046744679910779935,0.002276280191144236,150,8
285,64,5,69,0,5,random_nonneg,1/2,68,68,True,0,0.005295871755641965,1.0193061640925545e-17,5.487272600092268e-08,False,0.0001687909773468582,0.010598941351694313,0.0005170883412341155,150,8
287,64,5,69,0,7,random_nonneg,1/2,68,68,True,0,0.000737235367134757,5.041609074728941e-17,4.396109783699243e-08,False,0.0010198616187315375,0.01213023977472144,0.000930918007517265,150,8
