object,family,K_eff,basis,rho,s,seed,W,photon_budget,lambda_bar,zero_fraction,method,gain_rel_mse,fisher_reference
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,soft_log,0.0003132346695224256,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,soft_log_calibrated,0.00031323164092860644,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,naive_log,0.00031559364823464427,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,1,64,128.0,128.0011444091797,0.0,anscombe,0.00031660105861825035,0.00012206922111611561
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,soft_log,0.0030949015912421917,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,soft_log_calibrated,0.058284904321459156,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,naive_log,0.10426111147174849,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.25,0.24999520182609558,0.78662109375,anscombe,0.0063015075165272424,0.06250119956649902
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,soft_log,0.004739649096848718,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,soft_log_calibrated,0.02565854771925412,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,naive_log,0.17518615787646166,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,0.5,0.49999040365219116,0.6142578125,anscombe,0.007392438101349537,0.03125059978324951
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,soft_log,0.009465614715769063,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,soft_log_calibrated,0.0198416809357651,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,naive_log,0.18485035592935067,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,1.0,0.9999808073043823,0.375,anscombe,0.011090393159925847,0.015625299891624755
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,soft_log,0.010963616322242952,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,soft_log_calibrated,0.013829930959107374,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,naive_log,0.11427494814926648,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,2.0,1.9999616146087646,0.13671875,anscombe,0.010860744990004658,0.007812649945812378
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,soft_log,0.006582070628947121,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,soft_log_calibrated,0.006642540549881735,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,naive_log,0.026667982109806653,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,4.0,3.9999232292175293,0.0205078125,anscombe,0.005465375965669733,0.003906324972906189
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,soft_log,0.0018496239742652413,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,soft_log_calibrated,0.001841595814211579,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,naive_log,0.00255013244192828,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,8.0,7.999846458435059,0.00048828125,anscombe,0.0017910611942585483,0.0019531624864530944
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,soft_log,0.001407900878830591,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,soft_log_calibrated,0.0014067088745729611,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,naive_log,0.0015169857704530885,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,16.0,15.999692916870117,0.0,anscombe,0.0013221969455086686,0.0009765812432265472
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,soft_log,0.0009388063437306399,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,soft_log_calibrated,0.0009386583976505843,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,naive_log,0.00096518823518254,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,32.0,31.999385833740234,0.0,anscombe,0.0009741764060689692,0.0004882906216132736
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,soft_log,0.00032100299787766415,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,soft_log_calibrated,0.00032098536357029445,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,naive_log,0.00032756879545263397,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,64.0,63.99877166748047,0.0,anscombe,0.00032149394204289677,0.0002441453108066368
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,128.0,127.99754333496094,0.0,soft_log,0.0002208937542581643,0.0001220726554033184
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,128.0,127.99754333496094,0.0,soft_log_calibrated,0.00022089191275336705,0.0001220726554033184
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,128.0,127.99754333496094,0.0,naive_log,0.0002222752774508174,0.0001220726554033184
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,2,64,128.0,127.99754333496094,0.0,anscombe,0.00022200220540196148,0.0001220726554033184
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,0.25,0.24999456107616425,0.7763671875,soft_log,0.004063772833381952,0.06250135976054147
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,0.25,0.24999456107616425,0.7763671875,soft_log_calibrated,0.059812779913650374,0.06250135976054147
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,0.25,0.24999456107616425,0.7763671875,naive_log,0.44884677961987574,0.06250135976054147
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,0.25,0.24999456107616425,0.7763671875,anscombe,0.0071297711546360765,0.06250135976054147
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,0.5,0.4999891221523285,0.599609375,soft_log,0.005551946253624674,0.031250679880270735
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,0.5,0.4999891221523285,0.599609375,soft_log_calibrated,0.02692221699589843,0.031250679880270735
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,0.5,0.4999891221523285,0.599609375,naive_log,0.257425934300118,0.031250679880270735
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,0.5,0.4999891221523285,0.599609375,anscombe,0.007854968425232815,0.031250679880270735
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,1.0,0.999978244304657,0.3828125,soft_log,0.013096710646769826,0.015625339940135367
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,1.0,0.999978244304657,0.3828125,soft_log_calibrated,0.02732920010826078,0.015625339940135367
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,1.0,0.999978244304657,0.3828125,naive_log,0.24323908461542998,0.015625339940135367
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,1.0,0.999978244304657,0.3828125,anscombe,0.016772686021601736,0.015625339940135367
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,2.0,1.999956488609314,0.12646484375,soft_log,0.006905342355428894,0.007812669970067684
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,2.0,1.999956488609314,0.12646484375,soft_log_calibrated,0.008606098516715056,0.007812669970067684
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,2.0,1.999956488609314,0.12646484375,naive_log,0.08955823883304087,0.007812669970067684
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,2.0,1.999956488609314,0.12646484375,anscombe,0.006587528345093459,0.007812669970067684
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,4.0,3.999912977218628,0.02587890625,soft_log,0.006711697546977415,0.003906334985033842
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,4.0,3.999912977218628,0.02587890625,soft_log_calibrated,0.006772251572677001,0.003906334985033842
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,4.0,3.999912977218628,0.02587890625,naive_log,0.032044007342099175,0.003906334985033842
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,4.0,3.999912977218628,0.02587890625,anscombe,0.006031209174326737,0.003906334985033842
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,8.0,7.999825954437256,0.00048828125,soft_log,0.002729697252489757,0.001953167492516921
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,8.0,7.999825954437256,0.00048828125,soft_log_calibrated,0.0027196503025943117,0.001953167492516921
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,8.0,7.999825954437256,0.00048828125,naive_log,0.0039014238577955787,0.001953167492516921
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,8.0,7.999825954437256,0.00048828125,anscombe,0.00236839331086245,0.001953167492516921
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,16.0,15.999651908874512,0.0,soft_log,0.0013980877891965355,0.0009765837462584605
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,16.0,15.999651908874512,0.0,soft_log_calibrated,0.0013968885385275082,0.0009765837462584605
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,16.0,15.999651908874512,0.0,naive_log,0.0015046971839016879,0.0009765837462584605
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,16.0,15.999651908874512,0.0,anscombe,0.0013893270403858428,0.0009765837462584605
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,32.0,31.999303817749023,0.0,soft_log,0.0008892185257659747,0.0004882918731292302
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,32.0,31.999303817749023,0.0,soft_log_calibrated,0.0008890913724791315,0.0004882918731292302
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,32.0,31.999303817749023,0.0,naive_log,0.0009119098390935707,0.0004882918731292302
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,32.0,31.999303817749023,0.0,anscombe,0.0009331079308941808,0.0004882918731292302
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,64.0,63.99860763549805,0.0,soft_log,0.0006723169861579959,0.0002441459365646151
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,64.0,63.99860763549805,0.0,soft_log_calibrated,0.000672287757640567,0.0002441459365646151
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,64.0,63.99860763549805,0.0,naive_log,0.000683487853353078,0.0002441459365646151
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,64.0,63.99860763549805,0.0,anscombe,0.0006531621222084646,0.0002441459365646151
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,128.0,127.9972152709961,0.0,soft_log,0.0001810828300047853,0.00012207296828230756
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,128.0,127.9972152709961,0.0,soft_log_calibrated,0.00018108121039335382,0.00012207296828230756
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,128.0,127.9972152709961,0.0,naive_log,0.0001823346272348735,0.00012207296828230756
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,3,64,128.0,127.9972152709961,0.0,anscombe,0.000179183546352807,0.00012207296828230756
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,4,64,0.25,0.2499958723783493,0.79248046875,soft_log,0.00333987393803792,0.06250103192245021
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,4,64,0.25,0.2499958723783493,0.79248046875,soft_log_calibrated,0.0671933235591433,0.06250103192245021
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,4,64,0.25,0.2499958723783493,0.79248046875,naive_log,0.1377347572283133,0.06250103192245021
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,4,64,0.25,0.2499958723783493,0.79248046875,anscombe,0.0067612639347527,0.06250103192245021
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,4,64,0.5,0.4999917447566986,0.625,soft_log,0.006688718196206417,0.031250515961225106
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,4,64,0.5,0.4999917447566986,0.625,soft_log_calibrated,0.04304698963453952,0.031250515961225106
digit_0,synthetic_digit,97.19698546760661,random_uniform,0.0001,0.1,4,64,0.5,0.4999917447566986,0.625,naive_log,0.17504846012246475,0.031250515961225106
