config_id,object,object_index,step,loss,cnr
cfg0000,letter_A,0,45,0.01568976789712906,7.555577754974365
cfg0000,letter_A,0,46,0.005292921792715788,6.447502136230469
cfg0000,letter_A,0,47,0.0017168472986668348,5.260549068450928
cfg0000,letter_A,0,48,0.006752642337232828,4.144023895263672
cfg0000,letter_A,0,49,0.01959333010017872,3.322138547897339
cfg0000,letter_A,0,50,0.03688782826066017,2.5581324100494385
cfg0000,letter_A,0,51,0.05379176139831543,1.5407806634902954
cfg0000,letter_A,0,52,0.06559217721223831,1.1599764823913574
cfg0000,letter_A,0,53,0.06905768811702728,1.3819001913070679
cfg0000,letter_A,0,54,0.06322719156742096,2.266063690185547
cfg0000,letter_A,0,55,0.049674518406391144,3.0393431186676025
cfg0000,letter_A,0,56,0.03208224102854729,3.8242123126983643
cfg0000,letter_A,0,57,0.0152919702231884,4.939101219177246
cfg0000,letter_A,0,58,0.004060513339936733,6.100666046142578
cfg0000,letter_A,0,59,0.0018022115109488368,7.07362174987793
cfg0000,letter_A,0,60,0.009600040502846241,8.890405654907227
cfg0000,letter_A,0,61,0.025733891874551773,10.25424575805664
cfg0000,letter_A,0,62,0.04603388160467148,9.161052703857422
cfg0000,letter_A,0,63,0.0651092380285263,7.633589267730713
cfg0000,letter_A,0,64,0.07791836559772491,7.069046974182129
cfg0000,letter_A,0,65,0.08114020526409149,8.313248634338379
cfg0000,letter_A,0,66,0.07401048392057419,10.730653762817383
cfg0000,letter_A,0,67,0.05845963582396507,12.391273498535156
cfg0000,letter_A,0,68,0.03856583684682846,10.664934158325195
cfg0000,letter_A,0,69,0.019489994272589684,9.244664192199707
cfg0000,letter_A,0,70,0.006166693288832903,8.57600212097168
cfg0000,letter_A,0,71,0.002063232474029064,7.1664276123046875
cfg0000,letter_A,0,72,0.008296038024127483,5.462320327758789
cfg0000,letter_A,0,73,0.023317445069551468,4.154001235961914
cfg0000,letter_A,0,74,0.0432896725833416,1.9242340326309204
cfg0000,letter_A,0,75,0.06310492753982544,0.645097017288208
cfg0000,letter_A,0,76,0.07774422317743301,0.4875091314315796
cfg0000,letter_A,0,77,0.0835656076669693,0.5836490988731384
cfg0000,letter_A,0,78,0.07918782532215118,1.2933026552200317
cfg0000,letter_A,0,79,0.06577523052692413,3.138228416442871
cfg0000,letter_A,0,80,0.046691443771123886,3.9976229667663574
cfg0000,letter_A,0,81,0.026631629094481468,4.852792739868164
cfg0000,letter_A,0,82,0.010464073158800602,5.738801956176758
cfg0000,letter_A,0,83,0.0020539266988635063,6.482701778411865
cfg0000,letter_A,0,84,0.003341092262417078,7.58414888381958
cfg0000,letter_A,0,85,0.013877560384571552,9.280145645141602
cfg0000,letter_A,0,86,0.030937399715185165,8.94404125213623
cfg0000,letter_A,0,87,0.050206176936626434,7.521251201629639
cfg0000,letter_A,0,88,0.06689203530550003,6.513375282287598
cfg0000,letter_A,0,89,0.07693737745285034,6.504100322723389
cfg0000,letter_A,0,90,0.07799988240003586,7.7858500480651855
cfg0000,letter_A,0,91,0.06996547430753708,9.975584030151367
cfg0000,letter_A,0,92,0.054896775633096695,11.485958099365234
cfg0000,letter_A,0,93,0.0364653617143631,10.001848220825195
cfg0000,letter_A,0,94,0.019030939787626266,8.925440788269043
cfg0000,letter_A,0,95,0.006596830673515797,8.51975154876709
cfg0000,letter_A,0,96,0.0018858034163713455,7.4366679191589355
cfg0000,letter_A,0,97,0.00573871610686183,5.840923309326172
cfg0000,letter_A,0,98,0.016962343826889992,4.295784950256348
cfg0000,letter_A,0,99,0.03265415504574776,2.830108165740967
cfg0000,letter_A,0,100,0.048927322030067444,0.8567051887512207
cfg0000,letter_A,0,101,0.061859119683504105,0.47892770171165466
cfg0000,letter_A,0,102,0.0684790387749672,0.5402980446815491
cfg0000,letter_A,0,103,0.06737276911735535,1.2041206359863281
cfg0000,letter_A,0,104,0.05893408879637718,3.077301025390625
cfg0000,letter_A,0,105,0.04520939290523529,3.9996986389160156
cfg0000,letter_A,0,106,0.029365425929427147,4.904854774475098
cfg0000,letter_A,0,107,0.014929942786693573,5.791303634643555
cfg0000,letter_A,0,108,0.004985232371836901,6.50197172164917
cfg0000,letter_A,0,109,0.001493116607889533,7.037797451019287
cfg0000,letter_A,0,110,0.004894091282039881,7.912941932678223
cfg0000,letter_A,0,111,0.01405889168381691,9.531303405761719
cfg0000,letter_A,0,112,0.026594076305627823,9.91709041595459
cfg0000,letter_A,0,113,0.03942634537816048,9.494982719421387
cfg0000,letter_A,0,114,0.04952649772167206,9.173501014709473
cfg0000,letter_A,0,115,0.05460024252533913,9.47721004486084
cfg0000,letter_A,0,116,0.05358332395553589,10.36750316619873
cfg0000,letter_A,0,117,0.04683302342891693,11.151511192321777
cfg0000,letter_A,0,118,0.03598621487617493,10.72971248626709
cfg0000,letter_A,0,119,0.023534927517175674,9.007814407348633
cfg0000,letter_A,0,120,0.01223005447536707,8.716962814331055
cfg0000,letter_A,0,121,0.0044553461484611034,8.520835876464844
cfg0000,letter_A,0,122,0.0017113583162426949,8.022867202758789
cfg0000,letter_A,0,123,0.0043169292621314526,7.216029167175293
cfg0000,letter_A,0,124,0.011384358629584312,6.25098180770874
cfg0000,letter_A,0,125,0.02106359973549843,5.365701198577881
cfg0000,letter_A,0,126,0.03099326230585575,4.848647117614746
cfg0000,letter_A,0,127,0.03885068744421005,4.477273464202881
cfg0000,letter_A,0,128,0.04287213459610939,4.431483745574951
cfg0000,letter_A,0,129,0.04222462326288223,4.599440574645996
cfg0000,letter_A,0,130,0.037151046097278595,4.895479679107666
cfg0000,letter_A,0,131,0.028867047280073166,5.455728054046631
cfg0000,letter_A,0,132,0.019245656207203865,6.060400009155273
cfg0000,letter_A,0,133,0.010371766984462738,6.594729423522949
cfg0000,letter_A,0,134,0.004071805626153946,7.009442329406738
cfg0000,letter_A,0,135,0.0015234681777656078,7.322488784790039
cfg0000,letter_A,0,136,0.0030266367830336094,7.6197004318237305
cfg0000,letter_A,0,137,0.007977817207574844,8.386220932006836
cfg0000,letter_A,0,138,0.015044071711599827,9.51391315460205
cfg0000,letter_A,0,139,0.02248932234942913,10.120137214660645
cfg0000,letter_A,0,140,0.028574790805578232,10.388555526733398
cfg0000,letter_A,0,141,0.03194182366132736,10.52898120880127
cfg0000,letter_A,0,142,0.0318935364484787,10.534768104553223
cfg0000,letter_A,0,143,0.028517497703433037,10.15712833404541
cfg0000,letter_A,0,144,0.022630423307418823,9.208219528198242
cfg0000,letter_A,0,145,0.01556592807173729,8.468731880187988
cfg0000,letter_A,0,146,0.008859356865286827,8.391515731811523
cfg0000,letter_A,0,147,0.003903259988874197,8.29818058013916
cfg0000,letter_A,0,148,0.0016490804264321923,8.07001781463623
cfg0000,letter_A,0,149,0.0024170042015612125,7.691725730895996
cfg0000,letter_A,0,150,0.005850366782397032,7.199281215667725
cfg0000,letter_A,0,151,0.011019446887075901,6.685336589813232
cfg0000,letter_A,0,152,0.01662270724773407,6.250418186187744
cfg0000,letter_A,0,153,0.021358422935009003,5.9783124923706055
cfg0000,letter_A,0,154,0.024166356772184372,5.906689167022705
cfg0000,letter_A,0,155,0.0244608037173748,6.03360652923584
cfg0000,letter_A,0,156,0.022236622869968414,6.323616981506348
cfg0000,letter_A,0,157,0.01804099977016449,6.706295967102051
cfg0000,letter_A,0,158,0.012824375182390213,7.103034019470215
cfg0000,letter_A,0,159,0.007711248006671667,7.447143077850342
cfg0000,letter_A,0,160,0.003745920956134796,7.708024501800537
cfg0000,letter_A,0,161,0.001670130412094295,7.8876261711120605
cfg0000,letter_A,0,162,0.0017786611570045352,8.017549514770508
cfg0000,letter_A,0,163,0.0038792977575212717,8.128386497497559
cfg0000,letter_A,0,164,0.007359867915511131,8.353089332580566
cfg0000,letter_A,0,165,0.01134231686592102,8.86335563659668
cfg0000,letter_A,0,166,0.014886096119880676,9.330679893493652
cfg0000,letter_A,0,167,0.017194760963320732,9.487208366394043
cfg0000,letter_A,0,168,0.017780864611268044,9.335049629211426
cfg0000,letter_A,0,169,0.016555869951844215,8.891871452331543
cfg0000,letter_A,0,170,0.0138291846960783,8.525639533996582
cfg0000,letter_A,0,171,0.010221721604466438,8.402177810668945
cfg0000,letter_A,0,172,0.006516617722809315,8.374628067016602
cfg0000,letter_A,0,173,0.003482534782961011,8.327659606933594
cfg0000,letter_A,0,174,0.0017085474682971835,8.224026679992676
cfg0000,letter_A,0,175,0.0014849730068817735,8.055273056030273
cfg0000,letter_A,0,176,0.002753270324319601,7.827499866485596
cfg0000,letter_A,0,177,0.005132788326591253,7.565949440002441
cfg0000,letter_A,0,178,0.008016322739422321,7.310928821563721
cfg0000,letter_A,0,179,0.010712094604969025,7.1058502197265625
cfg0000,letter_A,0,180,0.012600086629390717,6.983407020568848
cfg0000,letter_A,0,181,0.013266990892589092,6.956495761871338
cfg0000,letter_A,0,182,0.012589022517204285,7.016513347625732
cfg0000,letter_A,0,183,0.010745622217655182,7.138027191162109
cfg0000,letter_A,0,184,0.008164052851498127,7.289098739624023
cfg0000,letter_A,0,185,0.005411804188042879,7.441751003265381
cfg0000,letter_A,0,186,0.003064253833144903,7.577940940856934
cfg0000,letter_A,0,187,0.001578708877786994,7.690896034240723
cfg0000,letter_A,0,188,0.001201546168886125,7.782082557678223
cfg0000,letter_A,0,189,0.001926198834553361,7.859150409698486
cfg0000,letter_A,0,190,0.003507620422169566,7.929854393005371
cfg0000,letter_A,0,191,0.005527207627892494,7.996903419494629
cfg0000,letter_A,0,192,0.007491795811802149,8.089261054992676
cfg0000,letter_A,0,193,0.008944215252995491,8.174215316772461
cfg0000,letter_A,0,194,0.009561062790453434,8.230741500854492
cfg0000,letter_A,0,195,0.009217224083840847,8.264501571655273
cfg0000,letter_A,0,196,0.008004935458302498,8.302785873413086
cfg0000,letter_A,0,197,0.0062057338654994965,8.360404968261719
cfg0000,letter_A,0,198,0.0042242021299898624,8.40782356262207
cfg0000,letter_A,0,199,0.0024990751408040524,8.432723999023438
cfg0000,letter_A,0,200,0.0014095910592004657,8.424839973449707
cfg0000,stripe_target,1,1,0.00043818686390295625,2.707934617996216
cfg0000,stripe_target,1,2,0.00036669644759967923,2.9354965686798096
cfg0000,stripe_target,1,3,0.0007827426306903362,3.216477155685425
cfg0000,stripe_target,1,4,0.0010898547479882836,3.5784361362457275
cfg0000,stripe_target,1,5,0.0010959453647956252,4.04159688949585
cfg0000,stripe_target,1,6,0.0012790976325049996,4.6099467277526855
cfg0000,stripe_target,1,7,0.002083738800138235,5.261219024658203
cfg0000,stripe_target,1,8,0.003011685097590089,5.949830055236816
cfg0000,stripe_target,1,9,0.0033884525764733553,6.598916053771973
cfg0000,stripe_target,1,10,0.0031357065308839083,7.072465896606445
cfg0000,stripe_target,1,11,0.0028071824926882982,7.18174409866333
cfg0000,stripe_target,1,12,0.003271433524787426,6.843244552612305
cfg0000,stripe_target,1,13,0.0048449477180838585,6.224656581878662
cfg0000,stripe_target,1,14,0.0066592455841600895,5.583241939544678
cfg0000,stripe_target,1,15,0.007512585259974003,5.057453155517578
cfg0000,stripe_target,1,16,0.006795439403504133,4.655953884124756
cfg0000,stripe_target,1,17,0.004803447052836418,4.329023361206055
cfg0000,stripe_target,1,18,0.002685693558305502,4.032710552215576
cfg0000,stripe_target,1,19,0.002003667876124382,3.7612433433532715
cfg0000,stripe_target,1,20,0.0038492721505463123,3.5348880290985107
cfg0000,stripe_target,1,21,0.007853401824831963,3.3797407150268555
cfg0000,stripe_target,1,22,0.012185297906398773,3.2925994396209717
cfg0000,stripe_target,1,23,0.014730675145983696,3.2167723178863525
cfg0000,stripe_target,1,24,0.01419222354888916,3.122997522354126
cfg0000,stripe_target,1,25,0.01063506118953228,3.0233511924743652
cfg0000,stripe_target,1,26,0.005539582576602697,2.9520421028137207
cfg0000,stripe_target,1,27,0.0013705352321267128,2.918846368789673
cfg0000,stripe_target,1,28,0.0006922977045178413,2.9105114936828613
cfg0000,stripe_target,1,29,0.0049833375960588455,2.931760311126709
cfg0000,stripe_target,1,30,0.013614321127533913,3.0014922618865967
cfg0000,stripe_target,1,31,0.02383590303361416,3.1478264331817627
cfg0000,stripe_target,1,32,0.03201119229197502,3.398442506790161
cfg0000,stripe_target,1,33,0.035170670598745346,3.7930006980895996
cfg0000,stripe_target,1,34,0.03211339935660362,4.421097755432129
cfg0000,stripe_target,1,35,0.02385183610022068,5.3918914794921875
cfg0000,stripe_target,1,36,0.013380656018853188,6.734492778778076
cfg0000,stripe_target,1,37,0.004819860681891441,8.08299732208252
cfg0000,stripe_target,1,38,0.0020989051554352045,8.573328018188477
cfg0000,stripe_target,1,39,0.007488430477678776,8.190649032592773
cfg0000,stripe_target,1,40,0.020444171503186226,8.931845664978027
cfg0000,stripe_target,1,41,0.037486422806978226,7.413959980010986
cfg0000,stripe_target,1,42,0.05344860255718231,5.628571510314941
cfg0000,stripe_target,1,43,0.06334225833415985,5.081725597381592
cfg0000,stripe_target,1,44,0.06400654464960098,5.814642906188965
cfg0000,stripe_target,1,45,0.05508590489625931,7.038902282714844
cfg0000,stripe_target,1,46,0.03917190060019493,5.81644344329834
cfg0000,stripe_target,1,47,0.021126991137862206,4.8683342933654785
cfg0000,stripe_target,1,48,0.0067537399008870125,4.242876052856445
cfg0000,stripe_target,1,49,0.0011119877453893423,3.5596044063568115
cfg0000,stripe_target,1,50,0.006900672800838947,2.94730281829834
cfg0000,stripe_target,1,51,0.023378249257802963,2.5454084873199463
cfg0000,stripe_target,1,52,0.04604419693350792,2.2444891929626465
cfg0000,stripe_target,1,53,0.06875545531511307,1.6945267915725708
cfg0000,stripe_target,1,54,0.08518868684768677,1.430373191833496
cfg0000,stripe_target,1,55,0.09078311175107956,1.664995789527893
cfg0000,stripe_target,1,56,0.08398880064487457,2.315152406692505
cfg0000,stripe_target,1,57,0.06664944440126419,2.7857069969177246
cfg0000,stripe_target,1,58,0.04349593445658684,3.2307980060577393
cfg0000,stripe_target,1,59,0.020912153646349907,3.91259503364563
cfg0000,stripe_target,1,60,0.005270952824503183,4.671120643615723
cfg0000,stripe_target,1,61,0.001236578682437539,5.336706638336182
cfg0000,stripe_target,1,62,0.010439855977892876,6.889288902282715
cfg0000,stripe_target,1,63,0.030884379521012306,5.390323638916016
cfg0000,stripe_target,1,64,0.05737704411149025,2.6953282356262207
cfg0000,stripe_target,1,65,0.08298841863870621,1.2825891971588135
cfg0000,stripe_target,1,66,0.10102009773254395,0.8584354519844055
cfg0000,stripe_target,1,67,0.10682176053524017,1.1651709079742432
cfg0000,stripe_target,1,68,0.0989697128534317,2.5713069438934326
cfg0000,stripe_target,1,69,0.07956470549106598,5.5438361167907715
cfg0000,stripe_target,1,70,0.053640615195035934,8.511266708374023
cfg0000,stripe_target,1,71,0.027869345620274544,7.101944923400879
cfg0000,stripe_target,1,72,0.008885118179023266,6.862525463104248
cfg0000,stripe_target,1,73,0.0016214308561757207,5.802736759185791
cfg0000,stripe_target,1,74,0.00804753415286541,4.456140518188477
cfg0000,stripe_target,1,75,0.026615973562002182,3.528726100921631
cfg0000,stripe_target,1,76,0.05260690301656723,2.2976129055023193
cfg0000,stripe_target,1,77,0.07935938239097595,0.9024490714073181
cfg0000,stripe_target,1,78,0.10004997253417969,0.5336841940879822
cfg0000,stripe_target,1,79,0.10947485268115997,0.6293080449104309
cfg0000,stripe_target,1,80,0.10534362494945526,1.2452259063720703
cfg0000,stripe_target,1,81,0.08878487348556519,2.3736202716827393
cfg0000,stripe_target,1,82,0.06399041414260864,2.725715160369873
cfg0000,stripe_target,1,83,0.037122905254364014,3.074641704559326
cfg0000,stripe_target,1,84,0.01477764267474413,3.5430846214294434
cfg0000,stripe_target,1,85,0.0023701139725744724,4.0133867263793945
cfg0000,stripe_target,1,86,0.0028280240949243307,4.599452972412109
cfg0000,stripe_target,1,87,0.015894075855612755,5.650444507598877
cfg0000,stripe_target,1,88,0.038208264857530594,3.8961141109466553
cfg0000,stripe_target,1,89,0.06416608393192291,1.9313122034072876
cfg0000,stripe_target,1,90,0.08734466135501862,1.0069708824157715
cfg0000,stripe_target,1,91,0.10211185365915298,0.8394346833229065
cfg0000,stripe_target,1,92,0.10498809069395065,1.270169734954834
cfg0000,stripe_target,1,93,0.09543117880821228,2.7445871829986572
cfg0000,stripe_target,1,94,0.07588407397270203,5.740325927734375
cfg0000,stripe_target,1,95,0.05111166462302208,8.399282455444336
cfg0000,stripe_target,1,96,0.027013082057237625,7.2246012687683105
cfg0000,stripe_target,1,97,0.009202112443745136,7.455607891082764
cfg0000,stripe_target,1,98,0.0016890116967260838,7.103331565856934
cfg0000,stripe_target,1,99,0.00596395181491971,6.1298604011535645
cfg0000,stripe_target,1,100,0.020688211545348167,5.047643661499023
cfg0000,stripe_target,1,101,0.0420609712600708,4.395703315734863
cfg0000,stripe_target,1,102,0.06463968008756638,2.4696435928344727
cfg0000,stripe_target,1,103,0.0830569788813591,1.4782506227493286
cfg0000,stripe_target,1,104,0.09301315993070602,1.422615647315979
cfg0000,stripe_target,1,105,0.0923071950674057,2.106555461883545
cfg0000,stripe_target,1,106,0.08127289265394211,3.2358455657958984
cfg0000,stripe_target,1,107,0.06260818988084793,3.3797175884246826
cfg0000,stripe_target,1,108,0.04066726565361023,3.5355989933013916
cfg0000,stripe_target,1,109,0.020403411239385605,3.795656442642212
cfg0000,stripe_target,1,110,0.006218558177351952,4.047489166259766
cfg0000,stripe_target,1,111,0.0009817321551963687,4.291406154632568
cfg0000,stripe_target,1,112,0.005431178957223892,4.796234607696533
cfg0000,stripe_target,1,113,0.018081212416291237,5.521642208099365
cfg0000,stripe_target,1,114,0.0356375128030777,4.460879802703857
cfg0000,stripe_target,1,115,0.053809549659490585,3.1704556941986084
cfg0000,stripe_target,1,116,0.0683213397860527,2.54787540435791
cfg0000,stripe_target,1,117,0.07588206976652145,2.644139528274536
cfg0000,stripe_target,1,118,0.07489404082298279,3.538726568222046
cfg0000,stripe_target,1,119,0.06574752926826477,5.418735504150391
cfg0000,stripe_target,1,120,0.05065510794520378,7.652924060821533
cfg0000,stripe_target,1,121,0.03308430686593056,6.820037364959717
cfg0000,stripe_target,1,122,0.016932960599660873,6.921174049377441
cfg0000,stripe_target,1,123,0.005640686023980379,7.186400413513184
cfg0000,stripe_target,1,124,0.0014353382866829634,7.127161979675293
cfg0000,stripe_target,1,125,0.004876128397881985,6.658153533935547
cfg0000,stripe_target,1,126,0.014785395935177803,5.954739093780518
cfg0000,stripe_target,1,127,0.028572814539074898,5.297079563140869
cfg0000,stripe_target,1,128,0.042867839336395264,5.03756046295166
cfg0000,stripe_target,1,129,0.05430784076452255,4.740636825561523
cfg0000,stripe_target,1,130,0.060296736657619476,4.531798839569092
cfg0000,stripe_target,1,131,0.05956176668405533,4.380438804626465
cfg0000,stripe_target,1,132,0.05238921567797661,4.198265552520752
cfg0000,stripe_target,1,133,0.04049892723560333,4.232354164123535
cfg0000,stripe_target,1,134,0.02660183608531952,4.345922470092773
cfg0000,stripe_target,1,135,0.01375378668308258,4.454667091369629
cfg0000,stripe_target,1,136,0.004658970516175032,4.534058094024658
cfg0000,stripe_target,1,137,0.0010802315082401037,4.603891849517822
cfg0000,stripe_target,1,138,0.003482718952000141,4.755720615386963
cfg0000,stripe_target,1,139,0.010980872437357903,5.252157211303711
cfg0000,stripe_target,1,140,0.021588997915387154,5.8321990966796875
cfg0000,stripe_target,1,141,0.032707925885915756,5.610926151275635
cfg0000,stripe_target,1,142,0.041730184108018875,5.331746578216553
cfg0000,stripe_target,1,143,0.046622879803180695,5.479501724243164
cfg0000,stripe_target,1,144,0.04635835811495781,6.1295294761657715
cfg0000,stripe_target,1,145,0.04110221564769745,6.876935005187988
cfg0000,stripe_target,1,146,0.03212743252515793,6.528541564941406
cfg0000,stripe_target,1,147,0.021485935896635056,6.1342082023620605
cfg0000,stripe_target,1,148,0.011521205306053162,6.4129462242126465
cfg0000,stripe_target,1,149,0.004336151294410229,6.711959362030029
cfg0000,stripe_target,1,150,0.0013354418333619833,6.889542579650879
cfg0000,stripe_target,1,151,0.0029401679057627916,6.867712497711182
cfg0000,stripe_target,1,152,0.00848477054387331,6.639075756072998
cfg0000,stripe_target,1,153,0.016480479389429092,6.290515899658203
cfg0000,stripe_target,1,154,0.024970022961497307,5.934258937835693
cfg0000,stripe_target,1,155,0.03197510167956352,5.6483612060546875
cfg0000,stripe_target,1,156,0.03593205288052559,5.463723182678223
cfg0000,stripe_target,1,157,0.03601699694991112,5.371949672698975
cfg0000,stripe_target,1,158,0.032293546944856644,5.350345134735107
cfg0000,stripe_target,1,159,0.02565859444439411,5.357542991638184
cfg0000,stripe_target,1,160,0.01760769449174404,5.358055591583252
cfg0000,stripe_target,1,161,0.009879980236291885,5.32661247253418
cfg0000,stripe_target,1,162,0.004066190682351589,5.264171600341797
cfg0000,stripe_target,1,163,0.001267134677618742,5.191699981689453
cfg0000,stripe_target,1,164,0.0018751054303720593,5.1487135887146
cfg0000,stripe_target,1,165,0.005520273465663195,5.188467502593994
cfg0000,stripe_target,1,166,0.011186306364834309,5.400417327880859
cfg0000,stripe_target,1,167,0.01746239699423313,5.788351058959961
cfg0000,stripe_target,1,168,0.022870605811476707,6.088175296783447
cfg0000,stripe_target,1,169,0.026193011552095413,6.220922946929932
cfg0000,stripe_target,1,170,0.02672702819108963,6.189981460571289
cfg0000,stripe_target,1,171,0.024415934458374977,5.956115245819092
cfg0000,stripe_target,1,172,0.019831890240311623,5.7459940910339355
cfg0000,stripe_target,1,173,0.014022179879248142,5.785923480987549
cfg0000,stripe_target,1,174,0.008258584886789322,6.014699935913086
cfg0000,stripe_target,1,175,0.0037491030525416136,6.2642130851745605
cfg0000,stripe_target,1,176,0.0013761367881670594,6.483541488647461
cfg0000,stripe_target,1,177,0.0015171491540968418,6.630735874176025
cfg0000,stripe_target,1,178,0.003983101341873407,6.674254417419434
cfg0000,stripe_target,1,179,0.008083361200988293,6.614130020141602
cfg0000,stripe_target,1,180,0.012797962874174118,6.485568523406982
cfg0000,stripe_target,1,181,0.01701546274125576,6.339405536651611
cfg0000,stripe_target,1,182,0.019781356677412987,6.2173752784729
cfg0000,stripe_target,1,183,0.020501693710684776,6.1385111808776855
cfg0000,stripe_target,1,184,0.019058406352996826,6.097949504852295
cfg0000,stripe_target,1,185,0.01581447571516037,6.074146270751953
cfg0000,stripe_target,1,186,0.01151256263256073,6.040450096130371
cfg0000,stripe_target,1,187,0.007094620261341333,5.97829532623291
cfg0000,stripe_target,1,188,0.0034858586732298136,5.884609222412109
cfg0000,stripe_target,1,189,0.0013924890663474798,5.769416332244873
cfg0000,stripe_target,1,190,0.0011567854089662433,5.651674747467041
cfg0000,stripe_target,1,191,0.0026985739823430777,5.549252033233643
cfg0000,stripe_target,1,192,0.005551912356168032,5.490927696228027
cfg0000,stripe_target,1,193,0.008984739892184734,5.472949981689453
cfg0000,stripe_target,1,194,0.012171754613518715,5.4901885986328125
cfg0000,stripe_target,1,195,0.014380181208252907,5.498619556427002
cfg0000,stripe_target,1,196,0.015126986429095268,5.469430923461914
cfg0000,stripe_target,1,197,0.014274179004132748,5.423959732055664
cfg0000,stripe_target,1,198,0.012043806724250317,5.407242298126221
cfg0000,stripe_target,1,199,0.008953302167356014,5.453336715698242
cfg0000,stripe_target,1,200,0.005688861012458801,5.535244464874268
cfg0000,letter_L,2,1,0.0011268878588452935,3.5802643299102783
cfg0000,letter_L,2,2,0.0011582337319850922,3.7771081924438477
cfg0000,letter_L,2,3,0.0013310317881405354,4.1509552001953125
cfg0000,letter_L,2,4,0.002021831925958395,4.666479110717773
cfg0000,letter_L,2,5,0.00273039354942739,5.282037258148193
cfg0000,letter_L,2,6,0.0030828695744276047,5.9341583251953125
cfg0000,letter_L,2,7,0.0031625658739358187,6.541459560394287
cfg0000,letter_L,2,8,0.003379024565219879,7.075099945068359
cfg0000,letter_L,2,9,0.004140559118241072,7.629195690155029
cfg0000,letter_L,2,10,0.005295976065099239,8.357094764709473
cfg0000,letter_L,2,11,0.006190362852066755,9.361592292785645
cfg0000,letter_L,2,12,0.00630076602101326,10.614665031433105
cfg0000,letter_L,2,13,0.005547055974602699,11.85236644744873
cfg0000,letter_L,2,14,0.00434241583570838,12.53365707397461
cfg0000,letter_L,2,15,0.0034621250815689564,12.271440505981445
cfg0000,letter_L,2,16,0.003689850214868784,11.318644523620605
cfg0000,letter_L,2,17,0.005238741170614958,10.19106674194336
cfg0000,letter_L,2,18,0.007410477381199598,9.318459510803223
cfg0000,letter_L,2,19,0.009048466570675373,8.553908348083496
cfg0000,letter_L,2,20,0.009250962175428867,7.649441242218018
cfg0000,letter_L,2,21,0.007776975631713867,6.733736038208008
cfg0000,letter_L,2,22,0.005150977987796068,5.960117816925049
cfg0000,letter_L,2,23,0.002510618884116411,5.353086948394775
cfg0000,letter_L,2,24,0.001234489493072033,4.857203483581543
