config_id,object,step,loss,cnr
cfg0000,stripe_target,100,0.30877241492271423,-0.01761038228869438
cfg0000,stripe_target,101,0.32870548963546753,-0.01761038415133953
cfg0000,stripe_target,102,0.32966724038124084,-0.01761038228869438
cfg0000,stripe_target,103,0.31154173612594604,0.01823241449892521
cfg0000,stripe_target,104,0.27660542726516724,0.04420807585120201
cfg0000,stripe_target,105,0.22903653979301453,0.06251560896635056
cfg0000,stripe_target,106,0.1743941456079483,0.08491533249616623
cfg0000,stripe_target,107,0.11895646899938583,0.1659967452287674
cfg0000,stripe_target,108,0.06899973750114441,1.6059468984603882
cfg0000,stripe_target,109,0.030089188367128372,2.2354071140289307
cfg0000,stripe_target,110,0.006463042460381985,2.6663401126861572
cfg0000,stripe_target,111,0.0005701234331354499,3.2413387298583984
cfg0000,stripe_target,112,0.012807460501790047,1.7082661390304565
cfg0000,stripe_target,113,0.04148416221141815,0.40678972005844116
cfg0000,stripe_target,114,0.08302072435617447,0.18681630492210388
cfg0000,stripe_target,115,0.13237331807613373,0.08109600096940994
cfg0000,stripe_target,116,0.18364053964614868,0.042839787900447845
cfg0000,stripe_target,117,0.23077483475208282,0.03276676684617996
cfg0000,stripe_target,118,0.2683032751083374,0.028451984748244286
cfg0000,stripe_target,119,0.29196229577064514,0.02653982676565647
cfg0000,stripe_target,120,0.2991694211959839,0.026706507429480553
cfg0000,stripe_target,121,0.28928083181381226,0.02909848839044571
cfg0000,stripe_target,122,0.2636125385761261,0.033308740705251694
cfg0000,stripe_target,123,0.2252371460199356,0.052425727248191833
cfg0000,stripe_target,124,0.17858971655368805,0.12892885506153107
cfg0000,stripe_target,125,0.1289374828338623,0.3033975660800934
cfg0000,stripe_target,126,0.08177658170461655,1.327062964439392
cfg0000,stripe_target,127,0.04222288727760315,4.276828765869141
cfg0000,stripe_target,128,0.014458916150033474,3.6746983528137207
cfg0000,stripe_target,129,0.0012912498787045479,3.2332186698913574
cfg0000,stripe_target,130,0.0038594373036175966,2.674041748046875
cfg0000,stripe_target,131,0.02152343839406967,0.7906205058097839
cfg0000,stripe_target,132,0.05194220319390297,0.02542020007967949
cfg0000,stripe_target,133,0.09134595096111298,0.05698169767856598
cfg0000,stripe_target,134,0.13498510420322418,0.04431861266493797
cfg0000,stripe_target,135,0.17770031094551086,0.03679311275482178
cfg0000,stripe_target,136,0.21453385055065155,0.036381758749485016
cfg0000,stripe_target,137,0.24130123853683472,0.03746863827109337
cfg0000,stripe_target,138,0.2550540268421173,0.03870619460940361
cfg0000,stripe_target,139,0.2543840706348419,0.04197568818926811
cfg0000,stripe_target,140,0.2395411878824234,0.05166465789079666
cfg0000,stripe_target,141,0.21235942840576172,0.06540661305189133
cfg0000,stripe_target,142,0.17600788176059723,0.07538702338933945
cfg0000,stripe_target,143,0.1346009224653244,0.10164566338062286
cfg0000,stripe_target,144,0.09271645545959473,0.4495360553264618
cfg0000,stripe_target,145,0.054879844188690186,1.870191216468811
cfg0000,stripe_target,146,0.0250697024166584,2.2700693607330322
cfg0000,stripe_target,147,0.006297267973423004,2.6435282230377197
cfg0000,stripe_target,148,0.00030044239247217774,3.086529016494751
cfg0000,stripe_target,149,0.007377836387604475,2.802823305130005
cfg0000,stripe_target,150,0.026374679058790207,0.9333643913269043
cfg0000,stripe_target,151,0.05482374504208565,0.32397472858428955
cfg0000,stripe_target,152,0.08916302025318146,0.17244786024093628
cfg0000,stripe_target,153,0.12535913288593292,0.09553174674510956
cfg0000,stripe_target,154,0.1592404544353485,0.05806185305118561
cfg0000,stripe_target,155,0.18699972331523895,0.04520915448665619
cfg0000,stripe_target,156,0.20561066269874573,0.04096779599785805
cfg0000,stripe_target,157,0.21314209699630737,0.0405893474817276
cfg0000,stripe_target,158,0.20893767476081848,0.04435895383358002
cfg0000,stripe_target,159,0.19364558160305023,0.057281091809272766
cfg0000,stripe_target,160,0.1691017597913742,0.09902817010879517
cfg0000,stripe_target,161,0.1380869746208191,0.18866848945617676
cfg0000,stripe_target,162,0.10399055480957031,0.4015520215034485
cfg0000,stripe_target,163,0.07042202353477478,1.4867925643920898
cfg0000,stripe_target,164,0.04081548750400543,3.7010080814361572
cfg0000,stripe_target,165,0.018069248646497726,3.3869121074676514
cfg0000,stripe_target,166,0.004256871063262224,3.0876638889312744
cfg0000,stripe_target,167,0.0004364275955595076,2.6820521354675293
cfg0000,stripe_target,168,0.006573332939296961,2.2802205085754395
cfg0000,stripe_target,169,0.021580081433057785,0.9796841740608215
cfg0000,stripe_target,170,0.043464913964271545,0.0056133694015443325
cfg0000,stripe_target,171,0.06957085430622101,0.030987448990345
cfg0000,stripe_target,172,0.09687786549329758,0.04024823382496834
cfg0000,stripe_target,173,0.12233404070138931,0.033814579248428345
cfg0000,stripe_target,174,0.14317965507507324,0.03455473482608795
cfg0000,stripe_target,175,0.15722940862178802,0.03734491392970085
cfg0000,stripe_target,176,0.16308468580245972,0.04642302542924881
cfg0000,stripe_target,177,0.16025501489639282,0.06020016968250275
cfg0000,stripe_target,178,0.14917968213558197,0.06667747348546982
cfg0000,stripe_target,179,0.13115030527114868,0.08122330158948898
cfg0000,stripe_target,180,0.10814680904150009,0.11504722386598587
cfg0000,stripe_target,181,0.0826067104935646,0.4169849157333374
cfg0000,stripe_target,182,0.05715492367744446,1.6269254684448242
cfg0000,stripe_target,183,0.034323178231716156,2.262136459350586
cfg0000,stripe_target,184,0.01628880947828293,2.5341827869415283
cfg0000,stripe_target,185,0.004659323021769524,2.8332290649414062
cfg0000,stripe_target,186,0.0003232705348636955,3.137388229370117
cfg0000,stripe_target,187,0.003380865091457963,3.6008150577545166
cfg0000,stripe_target,188,0.013158803805708885,2.6707913875579834
cfg0000,stripe_target,189,0.02830505184829235,1.2490450143814087
cfg0000,stripe_target,190,0.04695137217640877,0.5522925853729248
cfg0000,stripe_target,191,0.06692466139793396,0.31984877586364746
cfg0000,stripe_target,192,0.08598386496305466,0.2193821370601654
cfg0000,stripe_target,193,0.10205678641796112,0.16663086414337158
cfg0000,stripe_target,194,0.11345208436250687,0.14349736273288727
cfg0000,stripe_target,195,0.1190243512392044,0.14091452956199646
cfg0000,stripe_target,196,0.11827678978443146,0.15670043230056763
cfg0000,stripe_target,197,0.11139193922281265,0.20024076104164124
cfg0000,stripe_target,198,0.09918989986181259,0.28970882296562195
cfg0000,stripe_target,199,0.0830211415886879,0.512861430644989
cfg0000,stripe_target,200,0.0646071806550026,1.19109308719635
cfg0001,stripe_target,1,0.0004591338220052421,2.5623281002044678
cfg0001,stripe_target,2,0.00042294402373954654,2.6654598712921143
cfg0001,stripe_target,3,0.00035052659222856164,2.7894668579101562
cfg0001,stripe_target,4,0.0006885387119837105,2.907578229904175
cfg0001,stripe_target,5,0.0012204471277073026,3.0065791606903076
cfg0001,stripe_target,6,0.001475480617955327,3.0842695236206055
cfg0001,stripe_target,7,0.0013247857568785548,3.1438021659851074
cfg0001,stripe_target,8,0.0009658403578214347,3.1910953521728516
cfg0001,stripe_target,9,0.0008719759061932564,3.234133243560791
cfg0001,stripe_target,10,0.0015180823393166065,3.2881202697753906
cfg0001,stripe_target,11,0.002856300212442875,3.3742809295654297
cfg0001,stripe_target,12,0.004274276085197926,3.5151968002319336
cfg0001,stripe_target,13,0.0051172343082726,3.7293429374694824
cfg0001,stripe_target,14,0.004991058260202408,4.020216941833496
cfg0001,stripe_target,15,0.0038943104445934296,4.350467205047607
cfg0001,stripe_target,16,0.002267644740641117,4.628913879394531
cfg0001,stripe_target,17,0.0009347266750410199,4.7406463623046875
cfg0001,stripe_target,18,0.0008795098401606083,4.64404821395874
cfg0001,stripe_target,19,0.0028214536141604185,4.427907466888428
cfg0001,stripe_target,20,0.0067163025960326195,4.381406784057617
cfg0001,stripe_target,21,0.011658457107841969,4.430474758148193
cfg0001,stripe_target,22,0.016301698982715607,4.206354141235352
cfg0001,stripe_target,23,0.01934947818517685,3.8899648189544678
cfg0001,stripe_target,24,0.019906675443053246,3.6695892810821533
cfg0001,stripe_target,25,0.017711352556943893,3.488924264907837
cfg0001,stripe_target,26,0.013247674331068993,3.214942693710327
cfg0001,stripe_target,27,0.007716550026088953,2.8777992725372314
cfg0001,stripe_target,28,0.0028435587882995605,2.607454299926758
cfg0001,stripe_target,29,0.0005193088436499238,2.3847081661224365
cfg0001,stripe_target,30,0.002301175147294998,2.152794122695923
cfg0001,stripe_target,31,0.008868887089192867,1.940738320350647
cfg0001,stripe_target,32,0.019658325240015984,1.7081143856048584
cfg0001,stripe_target,33,0.032932303845882416,1.2801737785339355
cfg0001,stripe_target,34,0.04623257741332054,0.8019160032272339
cfg0001,stripe_target,35,0.05695728957653046,0.49139878153800964
cfg0001,stripe_target,36,0.06290498375892639,0.39226004481315613
cfg0001,stripe_target,37,0.06271868944168091,0.49899962544441223
cfg0001,stripe_target,38,0.05619541183114052,0.8861854672431946
cfg0001,stripe_target,39,0.044408418238162994,1.5015006065368652
cfg0001,stripe_target,40,0.02963258884847164,1.9330953359603882
cfg0001,stripe_target,41,0.015041632577776909,2.253337860107422
cfg0001,stripe_target,42,0.004208967089653015,2.6439061164855957
cfg0001,stripe_target,43,0.0004516263143159449,3.0098719596862793
cfg0001,stripe_target,44,0.006076950114220381,3.6363959312438965
cfg0001,stripe_target,45,0.0215479526668787,2.293274402618408
cfg0001,stripe_target,46,0.0450834259390831,0.6568529009819031
cfg0001,stripe_target,47,0.07319635152816772,0.33097442984580994
cfg0001,stripe_target,48,0.10147424042224884,0.25953805446624756
cfg0001,stripe_target,49,0.1253678798675537,0.20613449811935425
cfg0001,stripe_target,50,0.14094093441963196,0.1797502487897873
cfg0001,stripe_target,51,0.14550256729125977,0.18799042701721191
cfg0001,stripe_target,52,0.13885550200939178,0.23379327356815338
cfg0001,stripe_target,53,0.12149155139923096,0.3068417012691498
cfg0001,stripe_target,54,0.09596800059080124,0.426965594291687
cfg0001,stripe_target,55,0.06627825647592545,1.7129048109054565
cfg0001,stripe_target,56,0.03733590617775917,5.16395902633667
cfg0001,stripe_target,57,0.014294279739260674,4.398077964782715
cfg0001,stripe_target,58,0.0017757995519787073,3.971886396408081
cfg0001,stripe_target,59,0.0030930167995393276,3.2096216678619385
cfg0001,stripe_target,60,0.019501440227031708,1.7448029518127441
cfg0001,stripe_target,61,0.04959684610366821,0.04476366564631462
cfg0001,stripe_target,62,0.08947011828422546,0.0703253522515297
cfg0001,stripe_target,63,0.13356761634349823,0.06000182032585144
cfg0001,stripe_target,64,0.1756686121225357,0.04733732342720032
cfg0001,stripe_target,65,0.20982971787452698,0.03516465798020363
cfg0001,stripe_target,66,0.23122738301753998,0.03041720949113369
cfg0001,stripe_target,67,0.23682044446468353,0.032284170389175415
cfg0001,stripe_target,68,0.22576014697551727,0.04039832949638367
cfg0001,stripe_target,69,0.1995173543691635,0.05183504521846771
cfg0001,stripe_target,70,0.1616905927658081,0.06046284735202789
cfg0001,stripe_target,71,0.11755319684743881,0.06900333613157272
cfg0001,stripe_target,72,0.07335939258337021,1.3230842351913452
cfg0001,stripe_target,73,0.03552483767271042,2.3083863258361816
cfg0001,stripe_target,74,0.00976313091814518,2.7652509212493896
cfg0001,stripe_target,75,0.00029565044678747654,3.225493907928467
cfg0001,stripe_target,76,0.009220821782946587,2.638817071914673
cfg0001,stripe_target,77,0.036121681332588196,0.555912971496582
cfg0001,stripe_target,78,0.07800716906785965,0.2296529859304428
cfg0001,stripe_target,79,0.12969481945037842,0.09487117826938629
cfg0001,stripe_target,80,0.18458107113838196,0.038255948573350906
cfg0001,stripe_target,81,0.23559550940990448,0.030820153653621674
cfg0001,stripe_target,82,0.2761705219745636,0.028627056628465652
cfg0001,stripe_target,83,0.30110713839530945,0.027886349707841873
cfg0001,stripe_target,84,0.3072396516799927,0.027913670986890793
cfg0001,stripe_target,85,0.2938266396522522,0.02910696715116501
cfg0001,stripe_target,86,0.2626228630542755,0.03305237367749214
cfg0001,stripe_target,87,0.21763449907302856,0.06982912868261337
cfg0001,stripe_target,88,0.16459423303604126,0.20834948122501373
cfg0001,stripe_target,89,0.11022993177175522,0.480130672454834
cfg0001,stripe_target,90,0.06142135336995125,3.4471778869628906
cfg0001,stripe_target,91,0.0243512149900198,4.023880481719971
cfg0001,stripe_target,92,0.0037503016646951437,3.502397298812866
cfg0001,stripe_target,93,0.0023205045145004988,2.644517183303833
cfg0001,stripe_target,94,0.02040094882249832,0.40612250566482544
cfg0001,stripe_target,95,0.05591201037168503,0.019516393542289734
cfg0001,stripe_target,96,0.10459835082292557,0.003605375997722149
cfg0001,stripe_target,97,0.16056053340435028,-0.01761038228869438
cfg0001,stripe_target,98,0.21700534224510193,-0.01761038228869438
cfg0001,stripe_target,99,0.26710882782936096,0.0
cfg0001,stripe_target,100,0.30486834049224854,0.0
cfg0001,stripe_target,101,0.3258296251296997,0.0
cfg0001,stripe_target,102,0.32803720235824585,0.0
cfg0001,stripe_target,103,0.31121957302093506,0.0
cfg0001,stripe_target,104,0.2774825394153595,-0.01761038415133953
cfg0001,stripe_target,105,0.23085452616214752,0.021628621965646744
cfg0001,stripe_target,106,0.17678573727607727,0.06165513023734093
cfg0001,stripe_target,107,0.12150140106678009,0.09858933836221695
cfg0001,stripe_target,108,0.07128510624170303,1.6779372692108154
cfg0001,stripe_target,109,0.031766824424266815,2.4937744140625
cfg0001,stripe_target,110,0.0072968811728060246,2.9851553440093994
cfg0001,stripe_target,111,0.0004666720924433321,3.6165008544921875
cfg0001,stripe_target,112,0.01182339247316122,1.927539348602295
cfg0001,stripe_target,113,0.039807047694921494,0.39467790722846985
cfg0001,stripe_target,114,0.08092505484819412,0.18647822737693787
cfg0001,stripe_target,115,0.13016462326049805,0.07051821053028107
cfg0001,stripe_target,116,0.18160445988178253,0.03536335751414299
cfg0001,stripe_target,117,0.22914141416549683,0.029164554551243782
cfg0001,stripe_target,118,0.26722848415374756,0.024801980704069138
cfg0001,stripe_target,119,0.2915245294570923,0.02202826738357544
cfg0001,stripe_target,120,0.299376517534256,0.021946867927908897
cfg0001,stripe_target,121,0.29008162021636963,0.024527832865715027
cfg0001,stripe_target,122,0.2649102807044983,0.029713837429881096
cfg0001,stripe_target,123,0.22690120339393616,0.03929724171757698
cfg0001,stripe_target,124,0.18046538531780243,0.10801811516284943
cfg0001,stripe_target,125,0.13085401058197021,0.27820611000061035
cfg0001,stripe_target,126,0.08355414867401123,1.2551316022872925
cfg0001,stripe_target,127,0.04368054121732712,4.589170455932617
cfg0001,stripe_target,128,0.01542444434016943,3.903763771057129
cfg0001,stripe_target,129,0.0016138663049787283,3.443380832672119
cfg0001,stripe_target,130,0.0034254221245646477,2.7911970615386963
cfg0001,stripe_target,131,0.020273758098483086,0.8007080554962158
cfg0001,stripe_target,132,0.049890607595443726,0.0021262189839035273
cfg0001,stripe_target,133,0.08859185874462128,0.024161359295248985
cfg0001,stripe_target,134,0.1317136287689209,0.010164801962673664
cfg0001,stripe_target,135,0.17416685819625854,-0.01761038228869438
cfg0001,stripe_target,136,0.21103547513484955,0.0
cfg0001,stripe_target,137,0.23813998699188232,0.0
cfg0001,stripe_target,138,0.25249773263931274,0.0
cfg0001,stripe_target,139,0.2526305019855499,0.0
cfg0001,stripe_target,140,0.23869119584560394,0.0
cfg0001,stripe_target,141,0.21240270137786865,0.019010605290532112
cfg0001,stripe_target,142,0.17682375013828278,0.047936756163835526
cfg0001,stripe_target,143,0.13597352802753448,0.07782821357250214
cfg0001,stripe_target,144,0.09436395019292831,0.27707570791244507
cfg0001,stripe_target,145,0.056493278592824936,2.015834331512451
cfg0001,stripe_target,146,0.026357516646385193,2.5127480030059814
cfg0001,stripe_target,147,0.007028352934867144,2.9411563873291016
cfg0001,stripe_target,148,0.0003384746378287673,3.356455087661743
cfg0001,stripe_target,149,0.0066991341300308704,3.3129048347473145
cfg0001,stripe_target,150,0.025061145424842834,0.9836521744728088
cfg0001,stripe_target,151,0.05302855372428894,0.31419140100479126
cfg0001,stripe_target,152,0.08706609904766083,0.16972969472408295
cfg0001,stripe_target,153,0.12313675135374069,0.08497998118400574
cfg0001,stripe_target,154,0.157042995095253,0.04485961049795151
cfg0001,stripe_target,155,0.18494032323360443,0.03582775965332985
cfg0001,stripe_target,156,0.20376212894916534,0.0323907695710659
cfg0001,stripe_target,157,0.21154001355171204,0.032213740050792694
cfg0001,stripe_target,158,0.20758727192878723,0.035035163164138794
cfg0001,stripe_target,159,0.19253061711788177,0.043456509709358215
cfg0001,stripe_target,160,0.16819418966770172,0.08181355893611908
cfg0001,stripe_target,161,0.13735586404800415,0.17420610785484314
cfg0001,stripe_target,162,0.10340893268585205,0.3732578754425049
cfg0001,stripe_target,163,0.06997135281562805,1.5707406997680664
cfg0001,stripe_target,164,0.040487244725227356,4.148409366607666
cfg0001,stripe_target,165,0.017864007502794266,3.6419620513916016
cfg0001,stripe_target,166,0.004181253258138895,3.3276150226593018
cfg0001,stripe_target,167,0.0004988990258425474,2.8742785453796387
cfg0001,stripe_target,168,0.0067797694355249405,2.4213058948516846
cfg0001,stripe_target,169,0.021929996088147163,0.9110008478164673
cfg0001,stripe_target,170,0.043948929756879807,-0.06364946067333221
cfg0001,stripe_target,171,0.07016955316066742,0.0011504858266562223
cfg0001,stripe_target,172,0.09756164997816086,0.0017221539746969938
cfg0001,stripe_target,173,0.12306428700685501,-0.022957349196076393
cfg0001,stripe_target,174,0.1439111828804016,-0.01761038415133953
cfg0001,stripe_target,175,0.1579146832227707,-0.01761038415133953
cfg0001,stripe_target,176,0.16367891430854797,-0.01761038228869438
cfg0001,stripe_target,177,0.16072192788124084,0.002965750638395548
cfg0001,stripe_target,178,0.149496391415596,0.027164265513420105
cfg0001,stripe_target,179,0.1313108652830124,0.051292724907398224
cfg0001,stripe_target,180,0.1081632599234581,0.07272303104400635
cfg0001,stripe_target,181,0.08250800520181656,0.301589697599411
cfg0001,stripe_target,182,0.05698347091674805,1.7528634071350098
cfg0001,stripe_target,183,0.03412981703877449,2.4948794841766357
cfg0001,stripe_target,184,0.016126876696944237,2.843411445617676
cfg0001,stripe_target,185,0.00457852752879262,3.1777188777923584
cfg0001,stripe_target,186,0.00036417716182768345,3.472456216812134
cfg0001,stripe_target,187,0.0035704064648598433,4.091171741485596
cfg0001,stripe_target,188,0.013507332652807236,2.883849620819092
cfg0001,stripe_target,189,0.028805216774344444,1.1871367692947388
cfg0001,stripe_target,190,0.04757888242602348,0.4785275459289551
cfg0001,stripe_target,191,0.0676409974694252,0.2827032804489136
cfg0001,stripe_target,192,0.08674050867557526,0.19654110074043274
cfg0001,stripe_target,193,0.1028006300330162,0.14630915224552155
cfg0001,stripe_target,194,0.11413133144378662,0.12314381450414658
cfg0001,stripe_target,195,0.1195942610502243,0.12030022591352463
cfg0001,stripe_target,196,0.11870447546243668,0.1365642547607422
cfg0001,stripe_target,197,0.11165991425514221,0.1761203557252884
cfg0001,stripe_target,198,0.09929796308279037,0.25454747676849365
cfg0001,stripe_target,199,0.08298619836568832,0.4678068161010742
cfg0001,stripe_target,200,0.06446132808923721,1.2179391384124756
cfg0002,stripe_target,1,0.0004591338220052421,2.5620009899139404
cfg0002,stripe_target,2,0.0004234500229358673,2.6644608974456787
cfg0002,stripe_target,3,0.000352091999957338,2.786945343017578
cfg0002,stripe_target,4,0.000691961613483727,2.902301073074341
cfg0002,stripe_target,5,0.0012275143526494503,2.996752977371216
cfg0002,stripe_target,6,0.001488019130192697,3.0678274631500244
cfg0002,stripe_target,7,0.0013444226933643222,3.11938738822937
cfg0002,stripe_target,8,0.0009938481962308288,3.1571078300476074
cfg0002,stripe_target,9,0.0009089968516491354,3.1899666786193848
cfg0002,stripe_target,10,0.0015642138896510005,3.2347512245178223
cfg0002,stripe_target,11,0.002911919727921486,3.3145053386688232
cfg0002,stripe_target,12,0.004340288694947958,3.4546685218811035
cfg0002,stripe_target,13,0.005194113589823246,3.6782407760620117
cfg0002,stripe_target,14,0.005078061018139124,3.9940881729125977
cfg0002,stripe_target,15,0.00398908881470561,4.3660688400268555
cfg0002,stripe_target,16,0.0023659346625208855,4.68881893157959
cfg0002,stripe_target,17,0.001030744519084692,4.819246292114258
cfg0002,stripe_target,18,0.0009668989223428071,4.706721782684326
cfg0002,stripe_target,19,0.0028952769935131073,4.4464111328125
cfg0002,stripe_target,20,0.00677539361640811,4.306546211242676
cfg0002,stripe_target,21,0.011705473996698856,4.356428146362305
cfg0002,stripe_target,22,0.016341231763362885,4.17883825302124
cfg0002,stripe_target,23,0.019386127591133118,3.8850290775299072
cfg0002,stripe_target,24,0.01994376629590988,3.6699798107147217
cfg0002,stripe_target,25,0.017749929800629616,3.484339952468872
cfg0002,stripe_target,26,0.013286096975207329,3.2034506797790527
cfg0002,stripe_target,27,0.007750684395432472,2.8742973804473877
cfg0002,stripe_target,28,0.0028677424415946007,2.6209163665771484
cfg0002,stripe_target,29,0.000528207398019731,2.4007701873779297
cfg0002,stripe_target,30,0.002291867509484291,2.1637089252471924
cfg0002,stripe_target,31,0.008842850103974342,1.9451137781143188
cfg0002,stripe_target,32,0.019621888175606728,1.7097240686416626
cfg0002,stripe_target,33,0.03289446979761124,1.267777919769287
cfg0002,stripe_target,34,0.046202000230550766,0.7726600766181946
cfg0002,stripe_target,35,0.05694058537483215,0.4550771713256836
cfg0002,stripe_target,36,0.0629061907529831,0.35581865906715393
cfg0002,stripe_target,37,0.06273907423019409,0.46247240900993347
