object,family,K_eff,basis,requested_basis,arm_kind,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w,theory_floor,err_over_floor
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,256,2048,44.63333511352539,0.0993986651301384,0.021922145863265574,3.859411964708356e-05,0.00621241657063365,3.528763020640384
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,512,2048,44.63333511352539,0.0993986651301384,0.029624554882562767,1.929705982354178e-05,0.00439284188465073,6.743824535564449
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,1024,2048,44.63333511352539,0.0993986651301384,0.0349903949647537,9.64852991177089e-06,0.003106208285316825,11.264664745810752
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,4,2048,44.63333511352539,0.0993986651301384,0.020098168206362683,0.0024700236574133477,0.0496993325650692,0.40439513307445357
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,8,2048,44.63333511352539,0.0993986651301384,0.011676545081428565,0.0012350118287066739,0.03514273507720584,0.33226056696429884
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,16,2048,44.63333511352539,0.0993986651301384,0.00807573856367048,0.0006175059143533369,0.0248496662825346,0.32498378335754363
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,32,2048,44.63333511352539,0.0993986651301384,0.00824903975574243,0.00030875295717666847,0.01757136753860292,0.46945917770030904
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,64,2048,44.63333511352539,0.0993986651301384,0.010731089989801615,0.00015437647858833423,0.0124248331412673,0.8636808130774682
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,128,2048,44.63333511352539,0.0993986651301384,0.01399895529671295,7.718823929416712e-05,0.00878568376930146,1.5933825601175708
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,256,2048,44.63333511352539,0.0993986651301384,0.01663987962736642,3.859411964708356e-05,0.00621241657063365,2.6784874192152244
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,512,2048,44.63333511352539,0.0993986651301384,0.02212976561912827,1.929705982354178e-05,0.00439284188465073,5.037687720209803
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,1024,2048,44.63333511352539,0.0993986651301384,0.026468469210167978,9.64852991177089e-06,0.003106208285316825,8.521150798317526
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,4,2048,44.63333511352539,0.0993986651301384,0.02033449831396062,0.0024700236574133477,0.0496993325650692,0.4091503298829524
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,8,2048,44.63333511352539,0.0993986651301384,0.011750886945402933,0.0012350118287066739,0.03514273507720584,0.3343759932056271
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,16,2048,44.63333511352539,0.0993986651301384,0.008129509844565744,0.0006175059143533369,0.0248496662825346,0.3271476466579154
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,32,2048,44.63333511352539,0.0993986651301384,0.00840471531992377,0.00030875295717666847,0.01757136753860292,0.47831879342682165
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,64,2048,44.63333511352539,0.0993986651301384,0.011078977743151697,0.00015437647858833423,0.0124248331412673,0.891680203443092
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,128,2048,44.63333511352539,0.0993986651301384,0.015057268356228214,7.718823929416712e-05,0.00878568376930146,1.7138413755387647
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,256,2048,44.63333511352539,0.0993986651301384,0.020771616560840235,3.859411964708356e-05,0.00621241657063365,3.343564669991469
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,512,2048,44.63333511352539,0.0993986651301384,0.02751941195323697,1.929705982354178e-05,0.00439284188465073,6.264603342404391
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,1024,2048,44.63333511352539,0.0993986651301384,0.03833447025711662,9.64852991177089e-06,0.003106208285316825,12.341242677873614
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,4,2048,44.63333511352539,0.0993986651301384,0.020026176670970352,0.0024700236574133477,0.0496993325650692,0.4029465917827154
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,8,2048,44.63333511352539,0.0993986651301384,0.011874404958601545,0.0012350118287066739,0.03514273507720584,0.33789074562678195
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,16,2048,44.63333511352539,0.0993986651301384,0.007831905286694842,0.0006175059143533369,0.0248496662825346,0.31517144728013663
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,32,2048,44.63333511352539,0.0993986651301384,0.00821848014986485,0.00030875295717666847,0.01757136753860292,0.4677200070973128
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,64,2048,44.63333511352539,0.0993986651301384,0.010658974844151318,0.00015437647858833423,0.0124248331412673,0.8578766992652049
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,128,2048,44.63333511352539,0.0993986651301384,0.014892256530415433,7.718823929416712e-05,0.00878568376930146,1.6950594764691262
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,256,2048,44.63333511352539,0.0993986651301384,0.023191311551525418,3.859411964708356e-05,0.00621241657063365,3.7330580278778642
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,512,2048,44.63333511352539,0.0993986651301384,0.03888338545117692,1.929705982354178e-05,0.00439284188465073,8.85153312415853
letter_A,binary_letter,101.21359062702473,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,1024,2048,44.63333511352539,0.0993986651301384,0.06099752840131396,9.64852991177089e-06,0.003106208285316825,19.637294990697114
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,4,2048,27.737255096435547,0.12931261956691742,0.025933764676271107,0.0041804383948145785,0.06465630978345871,0.4011018377498842
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,8,2048,27.737255096435547,0.12931261956691742,0.015077362333121567,0.0020902191974072892,0.04571891509438177,0.3297839045829495
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,16,2048,27.737255096435547,0.12931261956691742,0.009230338042591163,0.0010451095987036446,0.032328154891729355,0.2855201007760761
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,32,2048,27.737255096435547,0.12931261956691742,0.008289029017113229,0.0005225547993518223,0.022859457547190886,0.3626082989940344
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,64,2048,27.737255096435547,0.12931261956691742,0.010376896870785806,0.00026127739967591115,0.016164077445864677,0.6419727265932255
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,128,2048,27.737255096435547,0.12931261956691742,0.014425093386802094,0.00013063869983795558,0.011429728773595443,1.2620678646484103
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,256,2048,27.737255096435547,0.12931261956691742,0.020793573662340283,6.531934991897779e-05,0.008082038722932339,2.572812921984606
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,512,2048,27.737255096435547,0.12931261956691742,0.033329814686010505,3.2659674959488894e-05,0.0057148643867977215,5.83212696402873
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,1024,2048,27.737255096435547,0.12931261956691742,0.04234108848889478,1.6329837479744447e-05,0.004041019361466169,10.477823712661579
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,4,2048,27.737255096435547,0.12931261956691742,0.025952131662613787,0.0041804383948145785,0.06465630978345871,0.40138590880813346
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,8,2048,27.737255096435547,0.12931261956691742,0.014727395382772136,0.0020902191974072892,0.04571891509438177,0.322129152723091
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,16,2048,27.737255096435547,0.12931261956691742,0.009256988689317921,0.0010451095987036446,0.032328154891729355,0.286344479612914
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,32,2048,27.737255096435547,0.12931261956691742,0.008435083477591938,0.0005225547993518223,0.022859457547190886,0.3689975346168481
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,64,2048,27.737255096435547,0.12931261956691742,0.011233129626427541,0.00026127739967591115,0.016164077445864677,0.6949440612400283
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,128,2048,27.737255096435547,0.12931261956691742,0.01569466526285597,0.00013063869983795558,0.011429728773595443,1.3731441553637942
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,256,2048,27.737255096435547,0.12931261956691742,0.021400276336032094,6.531934991897779e-05,0.008082038722932339,2.647880945597302
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,512,2048,27.737255096435547,0.12931261956691742,0.02869845107585146,3.2659674959488894e-05,0.0057148643867977215,5.021720400251248
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,1024,2048,27.737255096435547,0.12931261956691742,0.03655185895895425,1.6329837479744447e-05,0.004041019361466169,9.0452075799242
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,4,2048,27.737255096435547,0.12931261956691742,0.02607959732913158,0.0041804383948145785,0.06465630978345871,0.4033573431034821
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,8,2048,27.737255096435547,0.12931261956691742,0.014766655517119644,0.0020902191974072892,0.04571891509438177,0.3229878812004938
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,16,2048,27.737255096435547,0.12931261956691742,0.009524669928392179,0.0010451095987036446,0.032328154891729355,0.29462460694992876
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,32,2048,27.737255096435547,0.12931261956691742,0.008632382663827778,0.0005225547993518223,0.022859457547190886,0.3776284999767451
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,64,2048,27.737255096435547,0.12931261956691742,0.010759808841154345,0.00026127739967591115,0.016164077445864677,0.6656617971047318
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,128,2048,27.737255096435547,0.12931261956691742,0.014064623651392705,0.00013063869983795558,0.011429728773595443,1.2305299565711747
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,256,2048,27.737255096435547,0.12931261956691742,0.016547645708593482,6.531934991897779e-05,0.008082038722932339,2.0474593448359077
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,512,2048,27.737255096435547,0.12931261956691742,0.02175365439001071,3.2659674959488894e-05,0.0057148643867977215,3.806504042382044
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,1024,2048,27.737255096435547,0.12931261956691742,0.025801874088451252,1.6329837479744447e-05,0.004041019361466169,6.384991454010201
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,4,2048,27.737255096435547,0.12931261956691742,0.02615284298219647,0.0041804383948145785,0.06465630978345871,0.40449018927596236
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,8,2048,27.737255096435547,0.12931261956691742,0.014995596780372732,0.0020902191974072892,0.04571891509438177,0.32799546422779147
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,16,2048,27.737255096435547,0.12931261956691742,0.0093434954529008,0.0010451095987036446,0.032328154891729355,0.28902037509388406
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,32,2048,27.737255096435547,0.12931261956691742,0.008731062631849208,0.0005225547993518223,0.022859457547190886,0.3819453114241609
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,64,2048,27.737255096435547,0.12931261956691742,0.010894886585693294,0.00026127739967591115,0.016164077445864677,0.6740184598954998
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,128,2048,27.737255096435547,0.12931261956691742,0.014881125845456263,0.00013063869983795558,0.011429728773595443,1.3019666643213892
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,256,2048,27.737255096435547,0.12931261956691742,0.0210102389545751,6.531934991897779e-05,0.008082038722932339,2.599621169218072
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,512,2048,27.737255096435547,0.12931261956691742,0.02747819530607538,3.2659674959488894e-05,0.0057148643867977215,4.808197263535166
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,1024,2048,27.737255096435547,0.12931261956691742,0.037566189643062284,1.6329837479744447e-05,0.004041019361466169,9.296216197645848
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,4,2048,27.737255096435547,0.12931261956691742,0.026004755575675626,0.0041804383948145785,0.06465630978345871,0.40219981101254454
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,8,2048,27.737255096435547,0.12931261956691742,0.015062429134755626,0.0020902191974072892,0.04571891509438177,0.32945727394582447
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,16,2048,27.737255096435547,0.12931261956691742,0.009181489486269567,0.0010451095987036446,0.032328154891729355,0.28400907868139746
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,32,2048,27.737255096435547,0.12931261956691742,0.008543848898823715,0.0005225547993518223,0.022859457547190886,0.3737555399635297
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,64,2048,27.737255096435547,0.12931261956691742,0.010526408138792246,0.00026127739967591115,0.016164077445864677,0.6512223276612215
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,128,2048,27.737255096435547,0.12931261956691742,0.014798605545432006,0.00013063869983795558,0.011429728773595443,1.294746869201238
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,256,2048,27.737255096435547,0.12931261956691742,0.0231316241668047,6.531934991897779e-05,0.008082038722932339,2.8621026154168243
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,512,2048,27.737255096435547,0.12931261956691742,0.037795579699770744,3.2659674959488894e-05,0.0057148643867977215,6.613556707852029
letter_L,binary_letter,59.80235255589372,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,1024,2048,27.737255096435547,0.12931261956691742,0.05822235692801282,1.6329837479744447e-05,0.004041019361466169,14.407839141579487
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,4,2048,256.0,0.04419417306780815,0.009051713594283549,0.00048828123328684483,0.022097086533904076,0.40963380309867065
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,8,2048,256.0,0.04419417306780815,0.006270065648489709,0.00024414061664342242,0.015624999732589516,0.4012842083710281
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,16,2048,256.0,0.04419417306780815,0.005859015906777455,0.00012207030832171121,0.011048543266952038,0.5302975935572167
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,32,2048,256.0,0.04419417306780815,0.007390540052086378,6.1035154160855604e-05,0.007812499866294758,0.9459891428569709
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,64,2048,256.0,0.04419417306780815,0.010239915003816075,3.0517577080427802e-05,0.005524271633476019,1.8536226462442882
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,128,2048,256.0,0.04419417306780815,0.014384954259428777,1.5258788540213901e-05,0.003906249933147379,3.6825483534378973
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,256,2048,256.0,0.04419417306780815,0.02073538960393827,7.6293942701069505e-06,0.0027621358167380095,7.507013043415829
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,512,2048,256.0,0.04419417306780815,0.033293645177675045,3.8146971350534753e-06,0.0019531249665736895,17.046346622705418
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,1024,2048,256.0,0.04419417306780815,0.04248013522770744,1.9073485675267376e-06,0.0013810679083690047,30.758904012095297
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,4,2048,256.0,0.04419417306780815,0.009138945366148114,0.00048828123328684483,0.022097086533904076,0.4135814625211345
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,8,2048,256.0,0.04419417306780815,0.006197577423372306,0.00024414061664342242,0.015624999732589516,0.39664496188411696
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,16,2048,256.0,0.04419417306780815,0.005828779372498626,0.00012207030832171121,0.011048543266952038,0.5275608948315782
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,32,2048,256.0,0.04419417306780815,0.007754557880262731,6.1035154160855604e-05,0.007812499866294758,0.9925834256609714
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,64,2048,256.0,0.04419417306780815,0.011082971655204677,3.0517577080427802e-05,0.005524271633476019,2.0062322040871434
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,128,2048,256.0,0.04419417306780815,0.01564298311761966,1.5258788540213901e-05,0.003906249933147379,4.004603746646507
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,256,2048,256.0,0.04419417306780815,0.02137504800991543,7.6293942701069505e-06,0.0027621358167380095,7.738594127191997
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,512,2048,256.0,0.04419417306780815,0.028644430044302886,3.8146971350534753e-06,0.0019531249665736895,14.665948433680093
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,1024,2048,256.0,0.04419417306780815,0.036333795487038106,1.9073485675267376e-06,0.0013810679083690047,26.308478581583373
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,4,2048,256.0,0.04419417306780815,0.009251856969133122,0.00048828123328684483,0.022097086533904076,0.41869125845788685
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,8,2048,256.0,0.04419417306780815,0.006205306312598306,0.00024414061664342242,0.015624999732589516,0.3971396108030465
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,16,2048,256.0,0.04419417306780815,0.006052104942816662,0.00012207030832171121,0.011048543266952038,0.5477740184010934
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,32,2048,256.0,0.04419417306780815,0.007822155951036682,6.1035154160855604e-05,0.007812499866294758,1.0012359788681193
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,64,2048,256.0,0.04419417306780815,0.010593141562344977,3.0517577080427802e-05,0.005524271633476019,1.9175634844153182
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,128,2048,256.0,0.04419417306780815,0.01397673668599876,1.5258788540213901e-05,0.003906249933147379,3.5780446528513083
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,256,2048,256.0,0.04419417306780815,0.016482306139302037,7.6293942701069505e-06,0.0027621358167380095,5.967232327759716
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,512,2048,256.0,0.04419417306780815,0.02171612469039054,3.8146971350534753e-06,0.0019531249665736895,11.11865603176765
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,2,1024,2048,256.0,0.04419417306780815,0.025728739507212807,1.9073485675267376e-06,0.0013810679083690047,18.62959768401077
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,4,2048,256.0,0.04419417306780815,0.009153927021397374,0.00048828123328684483,0.022097086533904076,0.4142594548540275
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,8,2048,256.0,0.04419417306780815,0.006261756896356395,0.00024414061664342242,0.015624999732589516,0.40075244822539524
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,16,2048,256.0,0.04419417306780815,0.006058151536979955,0.00012207030832171121,0.011048543266952038,0.5483212936406608
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,32,2048,256.0,0.04419417306780815,0.007835118635620988,6.1035154160855604e-05,0.007812499866294758,1.0028952025233069
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,64,2048,256.0,0.04419417306780815,0.010728756313091954,3.0517577080427802e-05,0.005524271633476019,1.942112376965275
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,128,2048,256.0,0.04419417306780815,0.014874667731439703,1.5258788540213901e-05,0.003906249933147379,3.8079150044182533
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,256,2048,256.0,0.04419417306780815,0.020972490940287733,7.6293942701069505e-06,0.0027621358167380095,7.592852897818597
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,512,2048,256.0,0.04419417306780815,0.027427208924338878,3.8146971350534753e-06,0.0019531249665736895,14.042731209592613
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,3,1024,2048,256.0,0.04419417306780815,0.03760661956871693,1.9073485675267376e-06,0.0013810679083690047,27.230101677714817
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,4,2048,256.0,0.04419417306780815,0.008597108768855371,0.00048828123328684483,0.022097086533904076,0.3890607368380726
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,8,2048,256.0,0.04419417306780815,0.005957325484596326,0.00024414061664342242,0.015624999732589516,0.3812688375393031
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,16,2048,256.0,0.04419417306780815,0.005869226201159971,0.00012207030832171121,0.011048543266952038,0.5312217239276934
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,32,2048,256.0,0.04419417306780815,0.007602864644480259,6.1035154160855604e-05,0.007812499866294758,0.9731666911485116
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,64,2048,256.0,0.04419417306780815,0.010382661795672266,3.0517577080427802e-05,0.005524271633476019,1.8794625761621389
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,128,2048,256.0,0.04419417306780815,0.014752787276904237,1.5258788540213901e-05,0.003906249933147379,3.776713607523185
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,256,2048,256.0,0.04419417306780815,0.023136602451852444,7.6293942701069505e-06,0.0027621358167380095,8.376344968863986
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,512,2048,256.0,0.04419417306780815,0.03790435873247842,3.8146971350534753e-06,0.0019531249665736895,19.407032003166155
stripe,stripe,512.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,4,1024,2048,256.0,0.04419417306780815,0.05834790783371591,1.9073485675267376e-06,0.0013810679083690047,42.24839885145319
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,4,2048,110.0,0.06741998344659805,0.013925940457968865,0.0011363635419848889,0.033709991723299026,0.41311017137817335
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,8,2048,110.0,0.06741998344659805,0.008467654341651636,0.0005681817709924444,0.023836563741287134,0.35523804662267133
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,16,2048,110.0,0.06741998344659805,0.00673431477143722,0.0002840908854962222,0.016854995861649513,0.3995441367481989
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,32,2048,110.0,0.06741998344659805,0.007551394604588287,0.0001420454427481111,0.011918281870643567,0.633597584496508
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,64,2048,110.0,0.06741998344659805,0.01029003350046646,7.102272137405555e-05,0.008427497930824757,1.2210069447574965
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,128,2048,110.0,0.06741998344659805,0.014372986568905129,3.551136068702778e-05,0.0059591409353217835,2.4119225782548153
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,256,2048,110.0,0.06741998344659805,0.020732575948071288,1.775568034351389e-05,0.004213748965412378,4.920220952470123
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,512,2048,110.0,0.06741998344659805,0.03329372575789828,8.877840171756944e-06,0.0029795704676608917,11.174001796317803
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,0,1024,2048,110.0,0.06741998344659805,0.0424788719613847,4.438920085878472e-06,0.002106874482706189,20.16203257956897
ring,ring,220.0,hadamard_random_paired,hadamard_shuffled,physical,0.001,0.1,1,4,2048,110.0,0.06741998344659805,0.013451674946471731,0.0011363635419848889,0.033709991723299026,0.39904118211854855
